RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,06034,Marco Dawson,.83,96,8
2,0,06527,Steve Stricker,.79,127,10
3,0,12510,Chad Campbell,.71,155,11
3,0,02223,Bob Tway,.71,113,8
5,0,20157,Retief Goosen,.69,72,5
5,0,06567,Vijay Singh,.69,131,9
7,0,01024,Billy Andrade,.66,136,9
7,0,10585,Scott McCarron,.66,121,8
7,0,12660,Jesper Parnevik,.66,183,12
10,0,20433,Mark Hensby,.65,123,8
11,0,20229,Stewart Cink,.63,144,9
11,0,25190,Jeff Quinney,.63,159,10
13,0,25396,Kevin Na,.61,163,10
14,0,23621,Rory Sabbatini,.60,134,8
14,0,27770,Camilo Villegas,.60,134,8
16,0,26300,Matt Jones,.59,187,11
17,0,20105,Jeff Gove,.58,103,6
17,0,01706,Davis Love III,.58,139,8
19,0,23409,James Driscoll,.57,193,11
20,0,23614,Rich Beem,.56,144,8
20,0,24357,K.J. Choi,.56,143,8
20,0,08931,Glen Day,.56,107,6
20,0,01707,Steve Lowery,.56,142,8
20,0,21878,Mark Wilson,.56,250,14
25,0,01810,Phil Mickelson,.55,110,6
25,0,01928,Corey Pavin,.55,109,6
25,0,02002,John Riegger,.55,146,8
28,0,23125,Brad Elder,.54,112,6
28,0,08075,Jerry Kelly,.54,149,8
28,0,06012,Greg Kraft,.54,93,5
28,0,27060,John Mallinger,.54,149,8
28,0,22348,Nick O'Hern,.54,149,8
33,0,06197,Michael Allen,.53,152,8
33,0,24925,Jonathan Byrd,.53,170,9
35,0,27933,John Merrick,.52,172,9
35,0,24361,Pat Perez,.52,191,10
35,0,02206,David Toms,.52,97,5
38,0,01313,Steve Elkington,.51,136,7
38,0,08537,J.P. Hayes,.51,136,7
38,0,21350,Ryuji Imada,.51,158,8
38,0,12705,Cliff Kresge,.51,157,8
38,0,22806,Doug LaBelle II,.51,117,6
38,0,10425,Jay Williamson,.51,177,9
44,0,12309,Bob Sowards,.50,120,6
45,0,22371,Aaron Baddeley,.49,102,5
45,0,26476,Chez Reavie,.49,204,10
47,0,19803,Ryan Armour,.48,167,8
47,0,07457,Steve Flesch,.48,147,7
47,0,10860,Justin Leonard,.48,147,7
50,0,20498,Briny Baird,.47,234,11
50,0,21461,Kenneth Ferrie,.47,149,7
50,0,27561,Nick Flanagan,.47,170,8
50,0,23108,Matt Kuchar,.47,150,7
50,0,26668,Marc Turnesa,.47,170,8
55,0,24924,Bill Haas,.46,216,10
55,0,19913,Ron Whittaker,.46,87,4
57,0,23541,Ben Crane,.45,155,7
58,0,20104,Ken Duke,.44,206,9
58,0,07547,Craig Kanada,.44,90,4
58,0,01724,Jeff Maggert,.44,159,7
58,0,20663,Brenden Pappas,.44,113,5
58,0,27214,Kevin Streelman,.44,206,9
58,0,28780,Nicholas Thompson,.44,204,9
64,0,10885,Robert Allenby,.43,208,9
64,0,07867,Woody Austin,.43,163,7
66,0,01553,John Huston,.42,95,4
66,0,10733,Kent Jones,.42,119,5
66,0,28158,Steve Marino,.42,237,10
66,0,01948,Tim Petrovic,.42,189,8
70,0,12652,Cameron Beckman,.41,146,6
70,0,06621,Joe Durant,.41,196,8
70,0,20634,Peter Lonard,.41,172,7
70,0,24781,Hunter Mahan,.41,172,7
70,0,22582,Kyle Thompson,.41,98,4
75,0,01139,Olin Browne,.40,149,6
75,0,27936,Martin Laird,.40,224,9
75,0,25349,Tim Wilkinson,.40,173,7
78,0,26500,Alejandro Cañizares,.39,77,3
78,0,25562,Andres Romero,.39,77,3
78,0,25804,Bubba Watson,.39,179,7
78,0,20160,Charlie Wi,.39,206,8
82,0,06575,Dudley Hart,.38,158,6
82,0,23320,Ryan Palmer,.38,104,4
82,0,25345,Carl Pettersson,.38,212,8
82,0,06595,Kevin Sutherland,.38,211,8
86,0,20850,Daniel Chopra,.37,136,5
86,0,21961,Charles Howell III,.37,189,7
86,0,21731,Freddie Jacobson,.37,135,5
86,0,01677,Tom Lehman,.37,81,3
86,0,23623,Bo Van Pelt,.37,218,8
91,0,21753,Brian Davis,.36,195,7
91,0,01388,Robert Gamez,.36,138,5
91,0,24358,Robert Garrigus,.36,196,7
91,0,26695,Michael Letzig,.36,137,5
91,0,28475,Jeff Overton,.36,197,7
91,0,24502,Adam Scott,.36,83,3
97,0,10505,Shane Bertsch,.35,172,6
97,0,26420,Richard Johnson,.35,115,4
97,0,25632,Jimmy Walker,.35,142,5
100,0,21633,Steve Allan,.34,117,4
100,0,06251,Chris DiMarco,.34,148,5
100,0,06090,Jim McGovern,.34,117,4
100,0,20443,Jin Park,.34,145,5
100,0,22548,Patrick Sheehan,.34,206,7
100,0,26951,Johnson Wagner,.34,148,5
