RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,23320,Ryan Palmer,39.83,118,47
2,0,24502,Adam Scott,38.46,52,20
3,0,06575,Dudley Hart,37.50,120,45
4,0,26420,Richard Johnson,36.56,93,34
5,0,23797,Brett Rumford,35.90,117,42
6,0,24138,Ian Poulter,35.82,67,24
7,0,24357,K.J. Choi,35.19,108,38
8,0,24781,Hunter Mahan,35.17,145,51
9,0,01473,Todd Hamilton,35.16,128,45
10,0,07547,Craig Kanada,34.96,123,43
11,0,23541,Ben Crane,34.78,161,56
12,0,21753,Brian Davis,34.57,188,65
13,0,19846,Brian Gay,34.44,180,62
14,0,23718,Nathan Green,34.21,152,52
15,0,22046,Geoff Ogilvy,33.63,113,38
16,0,20378,Mathias Grönberg,33.62,116,39
17,0,24449,Parker McLachlin,33.56,146,49
18,0,12652,Cameron Beckman,33.55,155,52
19,0,23135,Tim Clark,33.33,147,49
19,0,25345,Carl Pettersson,33.33,165,55
19,0,25632,Jimmy Walker,33.33,114,38
22,0,23048,Eric Axley,33.16,187,62
23,0,26951,Johnson Wagner,33.08,130,43
24,0,23540,Jason Allred,32.89,76,25
25,0,20433,Mark Hensby,32.76,116,38
26,0,20104,Ken Duke,32.55,212,69
27,0,20850,Daniel Chopra,32.31,130,42
28,0,20472,Alex Cejka,32.17,115,37
29,0,29718,Anthony Kim,32.06,131,42
30,0,22892,Jason Gore,31.96,194,62
30,0,23325,Vaughn Taylor,31.96,194,62
32,0,20382,Stephen Leaney,31.94,72,23
32,0,01677,Tom Lehman,31.94,72,23
34,0,07867,Woody Austin,31.84,201,64
35,0,06004,Stephen Ames,31.78,129,41
36,0,10733,Kent Jones,31.71,123,39
37,0,25396,Kevin Na,31.55,187,59
38,0,11032,Frank Lickliter II,31.46,178,56
39,0,27770,Camilo Villegas,31.40,121,38
40,0,10505,Shane Bertsch,31.22,189,59
40,0,21878,Mark Wilson,31.22,205,64
42,0,25720,Chad Collins,31.19,109,34
43,0,21209,Sergio Garcia,31.13,106,33
44,0,27141,J.B. Holmes,31.06,132,41
45,0,21731,Freddie Jacobson,31.03,116,36
46,0,24361,Pat Perez,30.99,142,44
47,0,24490,George McNeill,30.95,168,52
47,0,02239,Scott Verplank,30.95,126,39
49,0,27936,Martin Laird,30.91,165,51
50,0,06595,Kevin Sutherland,30.81,185,57
51,0,06090,Jim McGovern,30.77,117,36
52,0,12660,Jesper Parnevik,30.71,127,39
53,0,24925,Jonathan Byrd,30.67,150,46
54,0,20229,Stewart Cink,30.66,137,42
54,0,27649,Brandt Snedeker,30.66,137,42
56,0,26695,Michael Letzig,30.58,121,37
57,0,20623,Gavin Coles,30.49,82,25
58,0,21461,Kenneth Ferrie,30.48,105,32
59,0,12510,Chad Campbell,30.43,184,56
60,0,26631,Cody Freeman,30.39,102,31
61,0,28475,Jeff Overton,30.34,178,54
62,0,22371,Aaron Baddeley,30.28,109,33
63,0,20498,Briny Baird,30.25,162,49
64,0,23623,Bo Van Pelt,30.23,172,52
65,0,24358,Robert Garrigus,30.17,179,54
66,0,01035,Tommy Armour III,30.16,126,38
67,0,01706,Davis Love III,30.15,136,41
68,0,27060,John Mallinger,30.11,176,53
69,0,06012,Greg Kraft,30.00,90,27
69,0,02223,Bob Tway,30.00,120,36
71,0,23614,Rich Beem,29.94,167,50
72,0,20848,Ángel Cabrera,29.85,67,20
72,0,25349,Tim Wilkinson,29.85,134,40
74,0,01948,Tim Petrovic,29.81,161,48
75,0,25900,Lucas Glover,29.76,168,50
76,0,23621,Rory Sabbatini,29.75,121,36
77,0,26668,Marc Turnesa,29.69,128,38
78,0,01724,Jeff Maggert,29.59,169,50
79,0,01313,Steve Elkington,29.41,153,45
80,0,01941,Tom Pernice Jr.,29.38,194,57
81,0,20098,Stuart Appleby,29.37,126,37
81,0,25842,Jon Mills,29.37,143,42
83,0,02002,John Riegger,29.05,148,43
84,0,26300,Matt Jones,29.03,124,36
84,0,28780,Nicholas Thompson,29.03,186,54
86,0,10860,Justin Leonard,28.85,156,45
87,0,01810,Phil Mickelson,28.78,139,40
88,0,01320,Bob Estes,28.74,174,50
88,0,27120,Troy Matteson,28.74,174,50
90,0,01553,John Huston,28.70,108,31
91,0,06197,Michael Allen,28.65,171,49
92,0,22348,Nick O'Hern,28.57,161,46
92,0,20160,Charlie Wi,28.57,189,54
94,0,20574,Mathew Goggin,28.47,144,41
95,0,23157,Richard Johnson,28.43,102,29
96,0,28158,Steve Marino,28.32,226,64
97,0,24024,Zach Johnson,28.30,159,45
98,0,20634,Peter Lonard,28.28,145,41
99,0,23409,James Driscoll,28.21,117,33
100,0,07457,Steve Flesch,28.13,160,45
100,0,20645,John Senden,28.13,160,45
102,0,12782,Tim Herron,28.07,171,48
103,0,21350,Ryuji Imada,28.03,132,37
104,0,06034,Marco Dawson,27.93,111,31
104,0,12823,Carlos Franco,27.93,111,31
106,0,01577,Lee Janzen,27.78,144,40
107,0,26679,Kevin Stadler,27.74,155,43
108,0,26476,Chez Reavie,27.66,188,52
109,0,06567,Vijay Singh,27.64,123,34
110,0,21805,Harrison Frazar,27.61,134,37
111,0,06251,Chris DiMarco,27.59,145,40
112,0,21633,Steve Allan,27.50,80,22
113,0,20663,Brenden Pappas,27.43,113,31
114,0,24924,Bill Haas,27.27,187,51
115,0,21949,Joe Ogilvie,27.22,158,43
116,0,26596,Ryan Moore,27.19,114,31
117,0,25562,Andres Romero,27.16,81,22
118,0,01388,Robert Gamez,26.95,141,38
119,0,23497,Tag Ridings,26.92,156,42
120,0,01766,Billy Mayfair,26.88,186,50
121,0,01024,Billy Andrade,26.87,134,36
121,0,23353,J.J. Henry,26.87,201,54
123,0,24227,Justin Bolli,26.76,142,38
123,0,10809,Jim Furyk,26.76,142,38
125,0,24663,Y.E. Yang,26.75,157,42
126,0,26500,Alejandro Cañizares,26.67,75,20
127,0,07749,Brett Quigley,26.56,128,34
128,0,25804,Bubba Watson,26.54,162,43
128,0,12602,Dean Wilson,26.54,162,43
130,0,23788,D.J. Trahan,26.52,181,48
131,0,06522,Ernie Els,26.51,83,22
132,0,10423,Mike Weir,26.40,125,33
133,0,20766,Padraig Harrington,26.39,72,19
134,0,10885,Robert Allenby,26.23,183,48
135,0,06573,Brandt Jobe,26.19,84,22
136,0,08931,Glen Day,25.86,116,30
137,0,28089,Jason Day,25.83,151,39
138,0,25190,Jeff Quinney,25.81,124,32
139,0,27095,Nick Watney,25.71,175,45
140,0,01161,Mark Calcavecchia,25.66,113,29
141,0,27214,Kevin Streelman,25.54,184,47
142,0,01707,Steve Lowery,25.42,118,30
143,0,12705,Cliff Kresge,25.35,142,36
143,0,01797,Rocco Mediate,25.35,142,36
145,0,25364,Paul Casey,25.32,79,20
146,0,12309,Bob Sowards,25.27,91,23
147,0,26289,Boo Weekley,25.21,119,30
148,0,01945,Kenny Perry,25.13,199,50
149,0,19803,Ryan Armour,25.00,144,36
149,0,12826,Paul Claxton,25.00,84,21
149,0,01226,Fred Couples,25.00,84,21
149,0,23125,Brad Elder,25.00,112,28
