RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,32102,Rickie Fowler,71.11,64,90
2,0,46970,Jon Rahm,70.59,60,85
3,0,22371,Aaron Baddeley,67.24,39,58
4,0,33399,Adam Hadwin,66.07,74,112
5,0,23108,Matt Kuchar,65.93,60,91
6,0,26329,Louis Oosthuizen,65.63,42,64
7,0,27649,Brandt Snedeker,64.00,32,50
8,0,23983,Luke Donald,63.64,49,77
8,0,34174,John Huh,63.64,77,121
10,0,29221,Webb Simpson,63.30,69,109
11,0,27644,Brian Harman,63.16,84,133
11,0,25349,Tim Wilkinson,63.16,48,76
13,0,34409,David Lingmerth,62.50,60,96
14,0,26331,Charl Schwartzel,62.26,33,53
15,0,29289,S.Y. Noh,61.63,53,86
16,0,35532,Tom Hoge,60.87,28,46
17,0,24138,Ian Poulter,60.00,45,75
17,0,28132,Tyrone Van Aswegen,60.00,69,115
19,0,26300,Matt Jones,59.70,40,67
20,0,29908,C.T. Pan,59.00,59,100
21,0,23800,Bryce Molder,58.97,69,117
22,0,24357,K.J. Choi,58.73,37,63
23,0,34099,Harris English,58.70,54,92
24,0,40058,Zac Blair,58.41,66,113
25,0,29720,Andres Gonzales,58.33,35,60
26,0,23325,Vaughn Taylor,58.25,60,103
27,0,46443,Brian Campbell,58.18,32,55
27,0,25191,Gonzalo Fernandez-Castaño,58.18,32,55
29,0,25274,Steven Bowditch,58.02,47,81
30,0,28089,Jason Day,57.97,40,69
31,0,29223,Sam Saunders,57.83,48,83
32,0,48822,Sebastián Muñoz,57.69,30,52
33,0,29478,Kevin Kisner,57.61,53,92
34,0,12510,Chad Campbell,57.50,46,80
35,0,27895,Jonas Blixt,57.26,71,124
36,0,23541,Ben Crane,57.14,60,105
36,0,34046,Jordan Spieth,57.14,32,56
36,0,32150,Michael Thompson,57.14,44,77
39,0,37278,Nicholas Lindheim,56.92,37,65
40,0,48081,Xander Schauffele,56.63,47,83
41,0,12716,Charley Hoffman,56.59,73,129
42,0,29725,Tony Finau,56.38,53,94
43,0,21961,Charles Howell III,56.25,45,80
44,0,25198,Francesco Molinari,56.14,32,57
45,0,31323,Gary Woodland,56.06,37,66
46,0,29926,Danny Lee,55.95,47,84
47,0,22046,Geoff Ogilvy,55.91,52,93
48,0,48084,Wesley Bryan,55.86,62,111
49,0,27095,Nick Watney,55.77,29,52
50,0,28252,Seamus Power,55.68,49,88
51,0,46601,Trey Mullinax,55.56,45,81
52,0,06522,Ernie Els,55.17,32,58
52,0,28237,Rory McIlroy,55.17,16,29
54,0,20104,Ken Duke,55.10,54,98
