RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,32102,Rickie Fowler,73.53,25,34
2,0,35532,Tom Hoge,72.73,8,11
3,0,20104,Ken Duke,71.43,15,21
4,0,28679,Fabián Gómez,70.59,12,17
5,0,23983,Luke Donald,69.57,16,23
6,0,01810,Phil Mickelson,69.23,18,26
7,0,24924,Bill Haas,68.75,22,32
8,0,24024,Zach Johnson,68.00,17,25
9,0,29926,Danny Lee,66.67,24,36
9,0,25198,Francesco Molinari,66.67,16,24
9,0,26329,Louis Oosthuizen,66.67,12,18
12,0,32640,Troy Merritt,65.52,19,29
13,0,25396,Kevin Na,65.38,17,26
14,0,34213,Grayson Murray,64.71,22,34
15,0,46501,Ollie Schniederjans,63.89,23,36
16,0,28132,Tyrone Van Aswegen,63.64,21,33
17,0,34099,Harris English,62.96,17,27
18,0,29221,Webb Simpson,62.50,25,40
19,0,34466,Peter Malnati,62.16,23,37
20,0,25349,Tim Wilkinson,62.07,18,29
21,0,46970,Jon Rahm,61.76,21,34
22,0,24357,K.J. Choi,61.11,11,18
23,0,34409,David Lingmerth,60.61,20,33
23,0,26476,Chez Reavie,60.61,20,33
25,0,23800,Bryce Molder,60.53,23,38
26,0,22405,Justin Rose,60.00,12,20
26,0,25892,Steve Wheatcroft,60.00,15,25
28,0,25834,Daniel Summerhays,59.46,22,37
29,0,24502,Adam Scott,59.09,13,22
30,0,40058,Zac Blair,58.82,20,34
30,0,12716,Charley Hoffman,58.82,30,51
32,0,28420,Ryan Brehm,58.62,17,29
32,0,24781,Hunter Mahan,58.62,17,29
34,0,48084,Wesley Bryan,58.33,21,36
34,0,29740,Brad Fritsch,58.33,7,12
34,0,27644,Brian Harman,58.33,28,48
34,0,22986,Søren Kjeldsen,58.33,14,24
34,0,25240,D.A. Points,58.33,14,24
39,0,26499,Rafa Cabrera Bello,57.89,11,19
40,0,21209,Sergio Garcia,57.69,15,26
41,0,34098,Russell Henley,57.45,27,47
42,0,25720,Chad Collins,57.14,16,28
42,0,29725,Tony Finau,57.14,20,35
