RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,01042,Paul Azinger,27.89,502,18
2,0,01329,Brad Faxon,27.96,783,28
3,0,06522,Ernie Els,28.00,448,16
4,0,12660,Jesper Parnevik,28.06,477,17
5,0,01331,Rick Fehr,28.13,647,23
6,0,23656,Jason Caron,28.18,789,28
7,0,21209,Sergio Garcia,28.23,367,13
8,0,01619,Skip Kendall,28.29,877,31
9,0,01810,Phil Mickelson,28.30,566,20
10,0,01024,Billy Andrade,28.33,850,30
11,0,02131,Mike Springer,28.34,822,29
12,0,06643,Paul Goydos,28.38,823,29
13,0,20127,Chris Riley,28.41,767,27
14,0,08537,J.P. Hayes,28.44,711,25
15,0,01761,Len Mattiace,28.45,882,31
16,0,01553,John Huston,28.48,598,21
17,0,01320,Bob Estes,28.50,513,18
18,0,01378,David Frost,28.52,656,23
19,0,02218,Ted Tryba,28.57,1000,35
20,0,01132,Mark Brooks,28.59,772,27
20,0,12823,Carlos Franco,28.59,629,22
22,0,06431,Jean Van de Velde,28.60,572,20
23,0,08375,Paul Stankowski,28.62,601,21
24,0,01599,Steve Jones,28.63,544,19
25,0,23621,Rory Sabbatini,28.64,716,25
25,0,02245,Grant Waite,28.64,716,25
27,0,01706,Davis Love III,28.65,659,23
28,0,01549,Mike Hulbert,28.67,946,33
29,0,20098,Stuart Appleby,28.71,603,21
30,0,01175,Jim Carter,28.75,805,28
31,0,11653,Paul Curry,28.76,719,25
31,0,10585,Scott McCarron,28.76,834,29
33,0,07753,Kevin Wentworth,28.77,863,30
34,0,06613,Tommy Tolles,28.79,547,19
35,0,10860,Justin Leonard,28.80,720,25
36,0,06617,Brian Henninger,28.82,807,28
36,0,02010,Loren Roberts,28.82,634,22
38,0,01323,Brad Fabel,28.83,865,30
39,0,01326,Nick Faldo,28.85,375,13
39,0,06140,Sean Murphy,28.85,981,34
41,0,07749,Brett Quigley,28.86,606,21
42,0,01887,Mark O'Meara,28.88,462,16
43,0,01527,Scott Hoch,28.89,809,28
44,0,01374,Robin Freeman,28.90,896,31
44,0,11032,Frank Lickliter II,28.90,867,30
46,0,19846,Brian Gay,28.91,925,32
47,0,01928,Corey Pavin,28.96,695,24
48,0,10201,Matt Gogel,28.97,840,29
48,0,02110,Jerry Smith,28.97,898,31
50,0,01072,Chip Beck,29.00,580,20
50,0,01116,Michael Bradley,29.00,754,26
50,0,01157,Tom Byrum,29.00,754,26
50,0,19822,Bobby Cochran,29.00,841,29
50,0,01418,Bill Glasson,29.00,754,26
50,0,01489,Steve Hart,29.00,841,29
50,0,01968,Nick Price,29.00,464,16
50,0,07101,Dave Stockton Jr.,29.00,870,30
50,0,10425,Jay Williamson,29.00,899,31
59,0,10117,Bob Heintz,29.03,958,33
60,0,01361,Dan Forsman,29.07,785,27
60,0,10912,Craig Perks,29.07,814,28
62,0,01040,Emlyn Aubrey,29.08,727,25
62,0,01533,P.H. Horgan III,29.08,727,25
62,0,06350,Bob May,29.08,698,24
65,0,10569,Mike Brisky,29.10,873,30
65,0,07457,Steve Flesch,29.10,873,30
65,0,12449,Ryan Howison,29.10,844,29
68,0,20593,Greg Chalmers,29.11,786,27
68,0,02239,Scott Verplank,29.11,786,27
70,0,02104,Jeff Sluman,29.13,874,30
71,0,19881,Robert Damron,29.15,787,27
71,0,10213,Dicky Pride,29.15,991,34
71,0,11011,Mike Sposa,29.15,758,26
74,0,06315,Pete Jordan,29.16,904,31
75,0,01457,Jay Haas,29.20,730,25
75,0,01771,Blaine McCallister,29.20,876,30
77,0,06004,Stephen Ames,29.21,847,29
77,0,06012,Greg Kraft,29.21,847,29
77,0,01685,J.L. Lewis,29.21,847,29
77,0,01723,Andrew Magee,29.21,701,24
81,0,20043,Edward Fryatt,29.23,906,31
81,0,06332,Neal Lancaster,29.23,877,30
81,0,02214,Kirk Triplett,29.23,760,26
84,0,21593,Keith Nolan,29.26,673,23
85,0,08793,Tiger Woods,29.28,527,18
86,0,06809,Bob Burns,29.29,820,28
86,0,01376,Bob Friend,29.29,908,31
88,0,20094,Jonathan Kaye,29.30,967,33
89,0,08243,Aaron Bengoechea,29.32,821,28
90,0,06062,Charles Raulerson,29.34,939,32
91,0,10809,Jim Furyk,29.35,675,23
91,0,01823,Larry Mize,29.35,587,20
93,0,10457,Frank Nobilo,29.37,793,27
94,0,20095,Carl Paulson,29.38,940,32
95,0,06088,Steve Gotsche,29.39,911,31
96,0,01161,Mark Calcavecchia,29.40,735,25
96,0,01926,Steve Pate,29.40,735,25
98,0,08931,Glen Day,29.41,794,27
98,0,01261,Jay Delsing,29.41,941,32
98,0,08547,John Maginnes,29.41,941,32
98,0,21949,Joe Ogilvie,29.41,853,29
98,0,02279,Mark Wiebe,29.41,794,27
103,0,01797,Rocco Mediate,29.43,618,21
104,0,01093,Ronnie Black,29.44,795,27
104,0,09011,David Duval,29.44,471,16
104,0,01577,Lee Janzen,29.44,736,25
107,0,12680,Shigeki Maruyama,29.46,707,24
107,0,02223,Bob Tway,29.46,825,28
109,0,01307,Joel Edwards,29.48,855,29
109,0,08993,Franklin Langham,29.48,796,27
109,0,01707,Steve Lowery,29.48,855,29
109,0,02170,Hal Sutton,29.48,678,23
113,0,01098,Jay Don Blake,29.50,826,28
113,0,01282,Trevor Dodds,29.50,826,28
113,0,12645,Brent Geiberger,29.50,649,22
113,0,20445,Casey Martin,29.50,826,28
113,0,12753,David Morland IV,29.50,885,30
113,0,06078,Esteban Toledo,29.50,1003,34
119,0,23125,Brad Elder,29.53,1004,34
119,0,08385,Omar Uresti,29.53,1004,34
121,0,20229,Stewart Cink,29.54,709,24
121,0,01203,Russ Cochran,29.54,709,24
123,0,07363,Craig Bowden,29.56,739,25
124,0,06573,Brandt Jobe,29.57,887,30
125,0,06595,Kevin Sutherland,29.58,769,26
126,0,12388,Michael Clark II,29.59,799,27
127,0,20105,Jeff Gove,29.60,888,30
127,0,02133,Craig Stadler,29.60,592,20
129,0,12782,Tim Herron,29.62,770,26
130,0,20029,Notah Begay III,29.64,652,22
130,0,06621,Joe Durant,29.64,830,28
130,0,06575,Dudley Hart,29.64,652,22
130,0,02257,Brian Watts,29.64,830,28
134,0,06090,Jim McGovern,29.65,504,17
134,0,01941,Tom Pernice Jr.,29.65,919,31
136,0,19824,Craig Barlow,29.66,860,29
136,0,08075,Jerry Kelly,29.66,949,32
138,0,01014,Fulton Allem,29.67,712,24
138,0,01249,John Daly,29.67,712,24
138,0,01381,Fred Funk,29.67,890,30
141,0,01996,Mike Reid,29.68,653,22
142,0,10963,Jimmy Green,29.69,772,26
143,0,01219,John Cook,29.70,802,27
144,0,06251,Chris DiMarco,29.71,921,31
145,0,01142,Bart Bryant,29.72,743,25
145,0,20574,Mathew Goggin,29.72,951,32
147,0,20099,Doug Barron,29.73,773,26
147,0,22064,Craig Spence,29.73,892,30
147,0,06581,David Sutherland,29.73,892,30
150,0,07867,Woody Austin,29.74,922,31
150,0,06527,Steve Stricker,29.74,565,19
152,0,01063,Ben Bates,29.76,1012,34
152,0,10423,Mike Weir,29.76,744,25
154,0,21805,Harrison Frazar,29.78,685,23
155,0,01035,Tommy Armour III,29.79,864,29
155,0,21007,Gabriel Hjertstedt,29.79,834,28
157,0,06515,Shaun Micheel,29.80,894,30
158,0,01388,Robert Gamez,29.81,775,26
159,0,10962,Bradley Hughes,29.84,955,32
