RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,02146,Payne Stewart,172
2,0,01444,Ken Green,214
3,0,01226,Fred Couples,222
4,0,01072,Chip Beck,235
5,0,02049,Gene Sauers,278
6,0,01042,Paul Azinger,292
7,0,01161,Mark Calcavecchia,299
8,0,02033,Dave Rummells,308
9,0,02101,Joey Sindelar,333
10,0,01378,David Frost,374
11,0,02241,Bobby Wadkins,388
12,0,01926,Steve Pate,395
13,0,01725,John Mahaffey,397
14,0,01633,Tom Kite,407
15,0,01837,Gil Morgan,417
16,0,02104,Jeff Sluman,421
17,0,01876,Greg Norman,430
18,0,01783,Mark McCumber,440
19,0,01527,Scott Hoch,448
19,0,02279,Mark Wiebe,448
21,0,01968,Nick Price,470
22,0,02223,Bob Tway,481
23,0,01361,Dan Forsman,494
24,0,01060,Dave Barr,500
25,0,01846,Jodie Mudd,512
25,0,01887,Mark O'Meara,512
27,0,01569,Peter Jacobsen,524
28,0,01701,Bob Lohr,527
29,0,02133,Craig Stadler,535
30,0,01958,Dan Pohl,539
30,0,02256,Tom Watson,539
32,0,01132,Mark Brooks,542
33,0,01475,Donnie Hammond,543
34,0,01235,Ben Crenshaw,549
35,0,01864,Larry Nelson,550
36,0,01682,Wayne Levi,561
37,0,02303,Robert Wrenn,569
38,0,01706,Davis Love III,573
39,0,01690,Bruce Lietzke,574
40,0,01549,Mike Hulbert,576
41,0,01717,Sandy Lyle,582
42,0,01414,Bob Gilder,588
43,0,02321,Fuzzy Zoeller,592
44,0,02007,Larry Rinker,602
45,0,01797,Rocco Mediate,605
46,0,02100,Tim Simpson,619
47,0,01418,Bill Glasson,626
48,0,01662,Greg Ladehoff,628
49,0,01553,John Huston,632
50,0,01156,Curt Byrum,645
51,0,06284,Jim Hallet,649
52,0,01035,Tommy Armour III,655
53,0,01975,Tom Purtzer,659
53,0,02167,Mike Sullivan,659
55,0,02239,Scott Verplank,660
56,0,02225,Howard Twitty,663
57,0,01755,Dick Mast,665
58,0,01390,Buddy Gardner,668
58,0,02023,Clarence Rose,668
60,0,01945,Kenny Perry,674
61,0,01639,Kenny Knox,688
62,0,01006,John Adams,690
63,0,01457,Jay Haas,692
64,0,02041,Bill Sander,700
65,0,01313,Steve Elkington,703
66,0,01385,Jim Gallagher Jr.,705
67,0,01098,Jay Don Blake,708
68,0,01771,Blaine McCallister,710
69,0,01310,Dave Eichelberger,724
70,0,01143,Brad Bryant,727
71,0,01203,Russ Cochran,732
72,0,01175,Jim Carter,734
73,0,01329,Brad Faxon,742
74,0,01723,Andrew Magee,759
75,0,01715,Mark Lye,764
76,0,01599,Steve Jones,765
77,0,02246,Duffy Waldorf,766
78,0,02090,Tom Sieckmann,769
79,0,01641,Gary Koch,775
80,0,01355,Raymond Floyd,782
81,0,01201,Lennie Clements,800
82,0,01858,Tommy Nakajima,809
83,0,01736,Roger Maltbie,826
84,0,01093,Ronnie Black,827
85,0,02186,Brian Tennyson,828
86,0,01133,Billy Ray Brown,831
87,0,01941,Tom Pernice Jr.,844
88,0,02170,Hal Sutton,873
89,0,01284,Mike Donald,878
90,0,01033,George Archer,889
91,0,01323,Brad Fabel,894
92,0,01200,Keith Clearwater,899
93,0,01499,Mark Hayes,918
94,0,01938,David Peoples,924
95,0,01197,Bobby Clampett,926
96,0,02229,Brett Upper,930
97,0,01435,Wayne Grady,936
98,0,01943,Chris Perry,951
99,0,01971,Dillard Pruitt,957
100,0,01024,Billy Andrade,962
101,0,02148,Ray Stewart,970
102,0,01469,Dan Halldorson,971
103,0,01571,Barry Jaeckel,985
104,0,01884,Mac O'Grady,993
105,0,01707,Steve Lowery,1007
106,0,01984,Sam Randolph,1033
107,0,02185,Lance Ten Broeck,1034
108,0,01096,Phil Blackmar,1044
109,0,01151,Clark Burroughs,1056
109,0,02192,Steve Thomas,1056
111,0,01303,Bob Eastwood,1058
112,0,01135,Ken Brown,1065
113,0,01077,Mike Bender,1087
114,0,01986,Joey Rassett,1094
115,0,02180,Harry Taylor,1096
116,0,01331,Rick Fehr,1097
117,0,02313,Bruce Zabriski,1122
118,0,01261,Jay Delsing,1125
119,0,01086,Roy Biancalana,1131
120,0,01191,Barry Cheesman,1132
121,0,01288,Ed Dougherty,1153
122,0,01970,Bob Proben,1163
123,0,02255,Denis Watson,1167
124,0,02244,Fred Wadsworth,1168
125,0,01964,Greg Powers,1179
126,0,01185,Brandel Chamblee,1188
127,0,01068,Andy Bean,1191
128,0,02118,J.C. Snead,1225
129,0,01425,Ernie Gonzalez,1227
130,0,02126,Bruce Soulsby,1245
131,0,01094,Mike Blackburn,1261
132,0,01648,Billy Kratzert,1311
133,0,01826,Brian Mogg,1333
134,0,02215,Paul Trittler,1366
135,0,01150,George Burns,1367
136,0,01737,Mark Maness,1423
137,0,01468,Gary Hallberg,1436
138,0,01127,Danny Briggs,1451
139,0,01861,Jim Nelford,1482
140,0,02195,Leonard Thompson,1594
