RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,25686,Jason Dufner,21.52,51,237
2,0,08793,Tiger Woods,21.39,43,201
3,0,28307,Matt Every,20.47,52,254
4,0,24138,Ian Poulter,20.00,31,155
5,0,10885,Robert Allenby,19.33,52,269
6,0,27649,Brandt Snedeker,19.22,49,255
7,0,29221,Webb Simpson,18.80,47,250
8,0,24502,Adam Scott,18.75,30,160
9,0,25457,Alexandre Rocha,18.58,34,183
10,0,29910,Blake Adams,18.50,64,346
10,0,20623,Gavin Coles,18.50,42,227
12,0,01724,Jeff Maggert,18.42,56,304
13,0,22548,Patrick Sheehan,18.39,32,174
14,0,21209,Sergio Garcia,18.38,34,185
15,0,23623,Bo Van Pelt,18.32,50,273
16,0,20396,Lee Westwood,18.24,31,170
17,0,26476,Chez Reavie,18.22,49,269
18,0,02206,David Toms,18.12,27,149
19,0,08725,Tom Gillis,18.07,45,249
20,0,24357,K.J. Choi,18.04,35,194
21,0,25834,Daniel Summerhays,17.99,43,239
22,0,26596,Ryan Moore,17.95,56,312
23,0,29479,Scott Brown,17.87,37,207
24,0,25240,D.A. Points,17.75,52,293
25,0,28475,Jeff Overton,17.68,58,328
26,0,30926,Chris Kirk,17.65,57,323
27,0,23718,Nathan Green,17.57,39,222
28,0,01706,Davis Love III,17.54,37,211
29,0,06527,Steve Stricker,17.53,34,194
30,0,25396,Kevin Na,17.50,42,240
31,0,27120,Troy Matteson,17.29,51,295
32,0,12652,Cameron Beckman,17.09,47,275
33,0,27556,Ted Potter Jr.,17.04,38,223
34,0,33141,Keegan Bradley,17.02,48,282
35,0,34174,John Huh,16.97,56,330
36,0,25818,Scott Piercy,16.96,49,289
37,0,23108,Matt Kuchar,16.73,42,251
38,0,24604,Hunter Haas,16.67,30,180
38,0,24024,Zach Johnson,16.67,48,288
40,0,27644,Brian Harman,16.61,53,319
41,0,32334,Charlie Beljan,16.56,25,151
42,0,27214,Kevin Streelman,16.55,47,284
43,0,27895,Jonas Blixt,16.53,40,242
43,0,24781,Hunter Mahan,16.53,41,248
45,0,23542,Tommy Biershenk,16.51,35,212
46,0,26329,Louis Oosthuizen,16.37,28,171
47,0,29926,Danny Lee,16.30,37,227
47,0,22961,David Mathis,16.30,45,276
49,0,10213,Dicky Pride,16.23,31,191
50,0,23325,Vaughn Taylor,16.22,42,259
51,0,26331,Charl Schwartzel,16.13,25,155
52,0,21528,Henrik Stenson,16.11,24,149
53,0,24925,Jonathan Byrd,16.10,33,205
54,0,06034,Marco Dawson,16.05,26,162
55,0,27302,Garth Mulroy,16.00,28,175
56,0,23638,Brendon de Jonge,15.98,66,413
57,0,23621,Rory Sabbatini,15.97,42,263
58,0,27466,Spencer Levin,15.94,40,251
59,0,23800,Bryce Molder,15.91,42,264
59,0,30692,Scott Stallings,15.91,42,264
61,0,33122,Russell Knox,15.81,34,215
62,0,20766,Padraig Harrington,15.76,29,184
63,0,22293,Heath Slocum,15.73,45,286
64,0,34099,Harris English,15.69,51,325
65,0,23788,D.J. Trahan,15.67,34,217
66,0,22405,Justin Rose,15.66,31,198
67,0,06567,Vijay Singh,15.65,49,313
68,0,24140,Sean O'Hair,15.61,47,301
69,0,22621,Ben Curtis,15.58,24,154
70,0,01320,Bob Estes,15.57,38,244
71,0,10809,Jim Furyk,15.56,40,257
72,0,20229,Stewart Cink,15.53,34,219
73,0,12716,Charley Hoffman,15.50,42,271
74,0,23320,Ryan Palmer,15.44,40,259
74,0,27064,Jhonattan Vegas,15.44,40,259
76,0,25345,Carl Pettersson,15.43,48,311
77,0,25632,Jimmy Walker,15.41,53,344
78,0,22378,Trevor Immelman,15.38,36,234
78,0,31558,J.J. Killeen,15.38,50,325
80,0,29420,Billy Horschel,15.34,27,176
81,0,22582,Kyle Thompson,15.32,19,124
82,0,28308,Troy Kelly,15.22,28,184
83,0,26851,Marc Leishman,15.19,41,270
84,0,34021,Bud Cauley,15.15,55,363
85,0,08075,Jerry Kelly,15.12,44,291
86,0,27095,Nick Watney,15.09,43,285
87,0,20104,Ken Duke,15.07,52,345
88,0,35139,Richard Lee,14.98,31,207
89,0,23353,J.J. Henry,14.97,47,314
90,0,26679,Kevin Stadler,14.87,40,269
91,0,28089,Jason Day,14.86,26,175
92,0,28500,Martin Flores,14.81,44,297
92,0,23548,Bill Lunde,14.81,36,243
94,0,24663,Y.E. Yang,14.80,29,196
95,0,22913,John Rollins,14.75,41,278
96,0,20848,Ángel Cabrera,14.69,21,143
97,0,29222,Billy Hurley III,14.68,32,218
98,0,26758,David Hearn,14.66,50,341
99,0,21407,Arjun Atwal,14.65,40,273
100,0,24507,Jason Bohn,14.57,37,254
101,0,27936,Martin Laird,14.56,30,206
102,0,06036,Scott Dunlap,14.53,25,172
103,0,27141,J.B. Holmes,14.51,37,255
103,0,22348,Nick O'Hern,14.51,37,255
105,0,01810,Phil Mickelson,14.48,32,221
106,0,24490,George McNeill,14.44,40,277
107,0,06251,Chris DiMarco,14.40,37,257
108,0,23135,Tim Clark,14.36,28,195
109,0,23541,Ben Crane,14.35,32,223
109,0,27797,Derek Lamely,14.35,30,209
111,0,12510,Chad Campbell,14.33,45,314
112,0,24361,Pat Perez,14.29,39,273
113,0,19846,Brian Gay,14.23,39,274
114,0,25572,Graeme McDowell,14.19,21,148
115,0,21350,Ryuji Imada,14.18,37,261
116,0,20691,Greg Owen,14.14,41,290
116,0,25562,Andres Romero,14.14,27,191
118,0,21805,Harrison Frazar,14.10,22,156
118,0,19970,Robert Karlsson,14.10,22,156
120,0,27933,John Merrick,14.09,41,291
121,0,06522,Ernie Els,14.04,33,235
122,0,24358,Robert Garrigus,13.99,34,243
123,0,28455,Will Claxton,13.98,46,329
124,0,30927,Brendon Todd,13.89,35,252
125,0,29289,S.Y. Noh,13.80,45,326
125,0,27330,Josh Teater,13.80,41,297
127,0,10860,Justin Leonard,13.79,36,261
127,0,26287,Roland Thatcher,13.79,24,174
129,0,24494,Erik Compton,13.78,35,254
130,0,21961,Charles Howell III,13.75,44,320
131,0,23983,Luke Donald,13.74,25,182
132,0,24924,Bill Haas,13.72,31,226
133,0,30944,Jason Kokrak,13.59,39,287
134,0,20160,Charlie Wi,13.58,36,265
135,0,26951,Johnson Wagner,13.49,39,289
136,0,27436,Graham DeLaet,13.38,38,284
137,0,24846,Ricky Barnes,13.27,41,309
137,0,23204,Gary Christian,13.27,39,294
139,0,01116,Michael Bradley,13.21,28,212
140,0,21731,Freddie Jacobson,13.20,26,197
141,0,28237,Rory McIlroy,13.10,19,145
141,0,25804,Bubba Watson,13.10,22,168
143,0,30750,Tommy Gainey,13.02,44,338
144,0,28087,Kris Blanks,12.93,30,232
144,0,25892,Steve Wheatcroft,12.93,19,147
