RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
112,0,28475,Jeff Overton,$46477,1115467
113,0,32640,Troy Merritt,$44143,882864
114,0,29222,Billy Hurley III,$44049,1145299
115,0,31202,William McGirt,$43990,1275737
116,0,24358,Robert Garrigus,$43818,1095474
117,0,32150,Michael Thompson,$42377,932300
118,0,27171,Jay McLuen,$42085,84171
118,0,27072,Alvaro Quiros,$42085,84171
120,0,26758,David Hearn,$40654,1138323
121,0,02206,David Toms,$40067,801354
122,0,28500,Martin Flores,$39824,1035446
123,0,34261,Scott Langley,$39706,1151496
124,0,21498,Hideto Tanihara,$39666,119000
125,0,06567,Vijay Singh,$39561,989027
126,0,23621,Rory Sabbatini,$39412,1024735
127,0,23623,Bo Van Pelt,$39288,982218
128,0,22371,Aaron Baddeley,$39273,942558
129,0,22892,Jason Gore,$39122,273857
130,0,20608,David Howell,$39105,117317
131,0,34262,Jon Curran,$37952,37952
132,0,23638,Brendon de Jonge,$37786,1171395
133,0,33803,Lucas Bjerregaard,$37754,37754
133,0,40058,Zac Blair,$37754,37754
133,0,27302,Garth Mulroy,$37754,37754
136,0,29720,Andres Gonzales,$37500,75000
137,0,20229,Stewart Cink,$37166,929165
138,0,25191,Gonzalo Fernandez-Castaño,$37059,926492
139,0,10860,Justin Leonard,$36724,807949
140,0,29478,Kevin Kisner,$36711,954497
141,0,34265,Will Wilcox,$36634,586158
142,0,27095,Nick Watney,$36535,913397
143,0,20498,Briny Baird,$36253,616315
144,0,10944,Thomas Bjørn,$34994,314950
145,0,27119,Koumei Oda,$34876,69752
146,0,34174,John Huh,$34787,974042
147,0,22000,Chris Wood,$34750,104251
148,0,26289,Boo Weekley,$34694,832673
149,0,25818,Scott Piercy,$34302,411634
150,0,10423,Mike Weir,$34176,854413
151,0,34021,Bud Cauley,$34099,647886
152,0,01226,Fred Couples,$33720,101160
153,0,33199,Matteo Manassero,$33696,336967
154,0,23800,Bryce Molder,$33144,828605
155,0,25349,Tim Wilkinson,$32967,824179
156,0,27064,Jhonattan Vegas,$32685,751762
157,0,35539,Luke Guthrie,$32329,840555
158,0,29454,Bernd Wiesberger,$31972,127888
159,0,22792,Peter Hanson,$31963,415530
160,0,20157,Retief Goosen,$31772,826072
161,0,29740,Brad Fritsch,$31577,568391
162,0,34579,Alexander Levy,$31000,62000
163,0,32139,Danny Willett,$30942,92828
164,0,39974,Steven Ihm,$30628,30628
165,0,31193,Jim Renner,$30559,763978
166,0,21753,Brian Davis,$30090,842539
167,0,25562,Andres Romero,$30084,782184
168,0,28259,Sangmoon Bae,$29921,718110
169,0,27936,Martin Laird,$29183,583662
170,0,29926,Danny Lee,$27903,781294
171,0,32334,Charlie Beljan,$27409,712651
172,0,28486,Michael Putnam,$27293,818798
173,0,32448,James Hahn,$27231,735259
174,0,24846,Ricky Barnes,$26179,706854
175,0,12510,Chad Campbell,$26155,470797
176,0,01945,Kenny Perry,$26117,130588
177,0,22621,Ben Curtis,$26063,625515
178,0,34409,David Lingmerth,$26025,676660
179,0,24925,Jonathan Byrd,$25708,617014
180,0,35300,Andrew Loupe,$25596,563120
181,0,25369,Jamie Donaldson,$25221,302656
182,0,28937,George Coetzee,$24762,148572
183,0,06621,Joe Durant,$24617,369267
184,0,22293,Heath Slocum,$24615,566166
185,0,39977,Max Homa,$24490,195924
186,0,33448,Justin Thomas,$24319,170236
187,0,33968,Thorbjørn Olesen,$23944,335221
188,0,28780,Nicholas Thompson,$23779,713377
189,0,19846,Brian Gay,$23283,605368
190,0,22080,Prayad Marksaeng,$23100,23100
191,0,35139,Richard Lee,$22905,618443
192,0,32200,Roberto Castro,$22812,615933
193,0,27816,Jamie McLeary,$22808,22808
193,0,25351,Chris Rodgers,$22808,22808
195,0,01823,Larry Mize,$22680,22680
196,0,28158,Steve Marino,$22658,294565
197,0,37278,Nicholas Lindheim,$22649,22649
197,0,01978,Fran Quinn,$22649,22649
199,0,29535,Brice Garnett,$22064,617804
200,0,20572,Rod Pampling,$22007,154051
201,0,20593,Greg Chalmers,$21443,578979
202,0,32070,Rafael Campos,$21306,21306
202,0,31646,Emiliano Grillo,$21306,21306
202,0,27139,David Skinns,$21306,21306
205,0,32618,Rhein Gibson,$20843,20843
206,0,32496,Clayton Rask,$20775,20775
207,0,27933,John Merrick,$20645,516148
208,0,35732,Wes Roach,$20618,453616
209,0,28697,Gaganjeet Bhullar,$20212,40425
210,0,20935,Toru Taniguchi,$19980,19980
211,0,23353,J.J. Henry,$19807,554614
212,0,45294,Kevin Penner,$19800,19800
213,0,34264,Hudson Swafford,$19764,513883
214,0,01724,Jeff Maggert,$18955,360156
215,0,30750,Tommy Gainey,$18868,490589
216,0,21099,David Lynn,$18855,207413
217,0,10213,Dicky Pride,$18737,243592
218,0,29223,Sam Saunders,$18476,18476
219,0,20104,Ken Duke,$18223,455589
219,0,31121,Berry Henson,$18223,18223
221,0,28132,Tyrone Van Aswegen,$18194,454856
222,0,23048,Eric Axley,$18073,180734
223,0,28300,Joost Luiten,$18055,162500
224,0,08635,Colin Montgomerie,$18033,18033
225,0,10885,Robert Allenby,$17734,514288
226,0,30110,Kyle Stanley,$16913,473580
227,0,27120,Troy Matteson,$16860,387796
228,0,26951,Johnson Wagner,$16405,393728
229,0,24140,Sean O'Hair,$16351,408793
230,0,27556,Ted Potter Jr.,$16097,386340
231,0,22378,Trevor Immelman,$15982,447516
232,0,08793,Tiger Woods,$15467,108275
233,0,20160,Charlie Wi,$15391,384795
234,0,33120,Mark Anderson,$15324,122598
235,0,37365,Brady Watt,$15322,61288
236,0,29461,Jamie Lovemark,$15297,305943
237,0,35450,Patrick Cantlay,$15226,76131
238,0,34466,Peter Malnati,$15073,271326
239,0,27060,John Mallinger,$14997,209958
240,0,32105,Nicholas Fung,$14980,14980
241,0,23409,James Driscoll,$14856,371404
242,0,30736,Oscar Fraustro,$14660,14660
243,0,25720,Chad Collins,$14586,408433
244,0,12782,Tim Herron,$14184,212771
245,0,26341,Wade Ormsby,$14070,14070
246,0,01717,Sandy Lyle,$13986,27972
247,0,27466,Spencer Levin,$13889,277780
248,0,20376,Stephen Gallacher,$13826,165917
249,0,26525,Grégory Bourdy,$13679,27358
250,0,26949,Josh Broadaway,$13671,13671
251,0,25240,D.A. Points,$13505,364652
252,0,31416,Derek Fathauer,$13320,13320
253,0,07867,Woody Austin,$13310,292823
254,0,23706,Rashid Ismail,$13230,13230
255,0,27330,Josh Teater,$13080,366240
256,0,34076,Joel Dahmen,$13034,13034
256,0,33399,Adam Hadwin,$13034,13034
258,0,01706,Davis Love III,$12945,284800
259,0,33667,Carlos Ortiz,$12834,12834
260,0,29939,Fabrizio Zanotti,$12687,25375
261,0,29910,Blake Adams,$12304,98438
262,0,26499,Rafa Cabrera Bello,$11990,59950
263,0,20691,Greg Owen,$11889,95116
264,0,24399,Scott Gardiner,$11626,209270
265,0,31420,Anirban Lahiri,$11503,34510
266,0,37459,Ryan Sullivan,$11223,11223
267,0,26595,Derek Tolan,$11144,11144
268,0,01948,Tim Petrovic,$10929,109299
269,0,37273,Derek Ernst,$10916,305653
270,0,21350,Ryuji Imada,$10909,98186
271,0,28093,Miguel Angel Carballo,$10766,161490
272,0,02256,Tom Watson,$10745,53727
273,0,36699,Patrick Rodgers,$10729,75103
274,0,27118,Toshinori Muto,$10696,10696
275,0,20766,Padraig Harrington,$10573,169175
276,0,22913,John Rollins,$10348,289756
277,0,32582,Eric Dugas,$10304,10304
278,0,23452,Nicolas Colsaerts,$10280,123367
279,0,07749,Brett Quigley,$10260,10260
280,0,36801,Mark Hubbard,$10100,10100
281,0,06575,Dudley Hart,$10054,40217
282,0,19972,José Coceres,$9603,57620
283,0,35541,John Peterson,$9529,238229
284,0,20472,Alex Cejka,$9509,57059
285,0,23063,Scott Hend,$9333,28000
286,0,07457,Steve Flesch,$9270,46352
287,0,24663,Y.E. Yang,$9090,254525
288,0,26956,Bronson La'Cassie,$8924,160632
289,0,31557,Jim Herman,$8920,187336
290,0,01161,Mark Calcavecchia,$8576,68608
291,0,19825,Darren Clarke,$8552,128293
292,0,24511,Thongchai Jaidee,$8528,76752
293,0,25900,Lucas Glover,$8083,210166
294,0,01766,Billy Mayfair,$8029,32118
295,0,01577,Lee Janzen,$7993,63946
296,0,24459,Richard Sterne,$7961,55732
297,0,06004,Stephen Ames,$7841,141143
298,0,46584,Kevin Lucas,$7810,7810
299,0,10733,Kent Jones,$7740,15480
300,0,29974,Branden Grace,$7533,82868
301,0,10387,Chris Thompson,$7279,14559
302,0,32333,Kevin Tway,$7272,167278
303,0,06034,Marco Dawson,$7245,7245
304,0,28455,Will Claxton,$7110,56886
305,0,22806,Doug LaBelle II,$7017,84209
306,0,28092,D.H. Lee,$6932,138642
307,0,20070,Matt Bettencourt,$6916,96825
308,0,28679,Fabián Gómez,$6904,27616
309,0,23325,Vaughn Taylor,$6817,20451
310,0,29253,Jeff Curl,$6720,13440
311,0,37189,Harold Varner III,$6599,13199
312,0,32354,Seuk-hyun Baek,$6475,12950
313,0,09011,David Duval,$6313,94709
314,0,21878,Mark Wilson,$6212,155312
315,0,29476,Kyle Reifers,$6150,12300
316,0,08931,Glen Day,$6125,30628
317,0,26360,Bubba Dickerson,$6112,12224
318,0,12652,Cameron Beckman,$6069,72834
319,0,26476,Chez Reavie,$5883,11766
320,0,35840,Kevin Foley,$5849,87737
321,0,30946,Alex Prugh,$5662,90606
322,0,22764,Michael Block,$5368,10736
323,0,37351,Oliver Goss,$5308,37160
324,0,01761,Len Mattiace,$5165,20660
325,0,26668,Marc Turnesa,$5159,30959
326,0,01249,John Daly,$5108,76634
327,0,28310,Lee Williams,$5082,66074
328,0,36884,Ben Kohles,$4928,14784
329,0,24227,Justin Bolli,$4887,29326
330,0,02106,Chris Smith,$4802,33620
331,0,23497,Tag Ridings,$4470,53647
332,0,46507,Bobby Wyatt,$4081,20405
333,0,37092,Hyung-Sung Kim,$4080,24482
334,0,01381,Fred Funk,$4052,32417
335,0,21949,Joe Ogilvie,$4002,52035
336,0,24461,Thomas Aiken,$3762,11286
337,0,35459,Chris Williams,$3294,13176
338,0,23718,Nathan Green,$3258,13034
339,0,21805,Harrison Frazar,$3149,47247
340,0,01473,Todd Hamilton,$2596,10387
341,0,23788,D.J. Trahan,$2580,12900
342,0,12660,Jesper Parnevik,$2415,7245
343,0,06643,Paul Goydos,$2286,43441
344,0,08375,Paul Stankowski,$2240,6720
345,0,31289,Benjamín Alvarado,$2206,13240
346,0,28087,Kris Blanks,$2165,17326
347,0,10585,Scott McCarron,$1899,22794
348,0,21407,Arjun Atwal,$1745,6980
349,0,24940,Edward Loar,$1576,29958
350,0,20850,Daniel Chopra,$1298,20775
351,0,25936,Alex Aragon,$1195,21526
352,0,06251,Chris DiMarco,$910,6370
353,0,02239,Scott Verplank,$891,10696
354,0,32698,Bobby Gates,$779,10919
