RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,29420,Billy Horschel,10000000
2,0,30926,Chris Kirk,3000000
3,0,28237,Rory McIlroy,2000000
4,0,10809,Jim Furyk,1500000
5,0,25804,Bubba Watson,1000000
6,0,24781,Hunter Mahan,800000
7,0,25632,Jimmy Walker,700000
8,0,23108,Matt Kuchar,600000
9,0,32102,Rickie Fowler,550000
10,0,28089,Jason Day,500000
11,0,22405,Justin Rose,300000
12,0,24502,Adam Scott,290000
13,0,21209,Sergio Garcia,280000
14,0,23320,Ryan Palmer,270000
15,0,34046,Jordan Spieth,250000
16,0,24924,Bill Haas,242500
16,0,27408,Martin Kaymer,242500
18,0,24024,Zach Johnson,235000
19,0,34098,Russell Henley,230000
20,0,33419,Cameron Tringale,225000
21,0,34360,Patrick Reed,220000
22,0,31323,Gary Woodland,215000
23,0,20645,John Senden,210000
24,0,25396,Kevin Na,205000
25,0,29221,Webb Simpson,200000
26,0,33461,Morgan Hoffmann,195000
27,0,30927,Brendon Todd,190000
28,0,32839,Hideki Matsuyama,185000
29,0,22046,Geoff Ogilvy,180000
30,0,30925,Dustin Johnson,175000
31,0,20098,Stuart Appleby,165000
32,0,34099,Harris English,155000
33,0,33141,Keegan Bradley,150000
34,0,21961,Charles Howell III,145000
35,0,29289,S.Y. Noh,142000
36,0,27644,Brian Harman,140000
37,0,27436,Graham DeLaet,138000
38,0,26679,Kevin Stadler,137000
39,0,26596,Ryan Moore,136000
40,0,33122,Russell Knox,135000
41,0,06522,Ernie Els,134000
42,0,27141,J.B. Holmes,133000
43,0,26331,Charl Schwartzel,132000
44,0,27214,Kevin Streelman,131000
45,0,28307,Matt Every,130000
46,0,24490,George McNeill,129000
47,0,27963,Chris Stroud,128000
48,0,27770,Camilo Villegas,127000
49,0,34563,Chesson Hadley,126000
50,0,20848,Ángel Cabrera,125000
51,0,31560,Brian Stuard,120000
52,0,21528,Henrik Stenson,115000
53,0,12716,Charley Hoffman,114000
54,0,23135,Tim Clark,113000
55,0,32366,Kevin Chappell,110000
56,0,25572,Graeme McDowell,110000
57,0,25834,Daniel Summerhays,110000
58,0,26851,Marc Leishman,110000
59,0,25274,Steven Bowditch,110000
60,0,23541,Ben Crane,110000
61,0,31202,William McGirt,110000
62,0,08075,Jerry Kelly,110000
63,0,25345,Carl Pettersson,110000
64,0,24494,Erik Compton,110000
65,0,24912,Will MacKenzie,110000
66,0,21731,Freddie Jacobson,110000
67,0,26300,Matt Jones,110000
68,0,01810,Phil Mickelson,110000
69,0,24357,K.J. Choi,110000
70,0,24507,Jason Bohn,110000
71,0,34431,Robert Streb,80000
72,0,30852,Ryo Ishikawa,80000
73,0,30944,Jason Kokrak,80000
74,0,26758,David Hearn,80000
75,0,25444,Justin Hicks,80000
76,0,33413,Ben Martin,80000
77,0,34261,Scott Langley,80000
78,0,24138,Ian Poulter,80000
79,0,29518,Brendan Steele,80000
80,0,20229,Stewart Cink,80000
81,0,23623,Bo Van Pelt,75000
82,0,25191,Gonzalo Fernandez-Castaño,75000
83,0,33418,Shawn Stefani,75000
84,0,30692,Scott Stallings,75000
85,0,29479,Scott Brown,75000
86,0,27649,Brandt Snedeker,75000
87,0,06567,Vijay Singh,75000
88,0,29926,Danny Lee,75000
89,0,23983,Luke Donald,75000
90,0,25686,Jason Dufner,75000
91,0,23638,Brendon de Jonge,75000
92,0,28475,Jeff Overton,75000
93,0,28486,Michael Putnam,75000
94,0,29425,Andrew Svoboda,75000
95,0,25364,Paul Casey,75000
96,0,34174,John Huh,75000
97,0,29222,Billy Hurley III,75000
98,0,24361,Pat Perez,75000
99,0,24358,Robert Garrigus,75000
100,0,25562,Andres Romero,75000
101,0,32640,Troy Merritt,70000
102,0,27895,Jonas Blixt,70000
103,0,20157,Retief Goosen,70000
104,0,29478,Kevin Kisner,70000
105,0,27095,Nick Watney,70000
106,0,35539,Luke Guthrie,70000
107,0,20396,Lee Westwood,70000
108,0,23621,Rory Sabbatini,70000
109,0,23800,Bryce Molder,70000
110,0,21753,Brian Davis,70000
111,0,26289,Boo Weekley,70000
112,0,28500,Martin Flores,70000
113,0,24846,Ricky Barnes,70000
114,0,22371,Aaron Baddeley,70000
115,0,27064,Jhonattan Vegas,70000
116,0,06527,Steve Stricker,70000
117,0,32150,Michael Thompson,70000
118,0,02206,David Toms,70000
119,0,25349,Tim Wilkinson,70000
120,0,10860,Justin Leonard,70000
121,0,29535,Brice Garnett,70000
122,0,28259,Sangmoon Bae,70000
123,0,32448,James Hahn,70000
124,0,26329,Louis Oosthuizen,70000
125,0,10885,Robert Allenby,70000
126,0,28780,Nicholas Thompson,32000
127,0,27936,Martin Laird,32000
128,0,23353,J.J. Henry,32000
129,0,22293,Heath Slocum,32000
130,0,32334,Charlie Beljan,32000
131,0,22621,Ben Curtis,32000
132,0,20593,Greg Chalmers,32000
133,0,27933,John Merrick,32000
134,0,34409,David Lingmerth,32000
135,0,32200,Roberto Castro,32000
136,0,24925,Jonathan Byrd,32000
137,0,35300,Andrew Loupe,32000
138,0,35139,Richard Lee,32000
139,0,10423,Mike Weir,32000
140,0,19846,Brian Gay,32000
141,0,20498,Briny Baird,32000
142,0,34265,Will Wilcox,32000
143,0,34021,Bud Cauley,32000
144,0,28132,Tyrone Van Aswegen,32000
145,0,22378,Trevor Immelman,32000
146,0,34264,Hudson Swafford,32000
147,0,31193,Jim Renner,32000
148,0,27330,Josh Teater,32000
149,0,20160,Charlie Wi,32000
150,0,26951,Johnson Wagner,32000
