RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,06621,Joe Durant,83.10,59,71,-0.31
2,0,23983,Luke Donald,82.76,72,87,-0.18
3,0,01677,Tom Lehman,82.46,47,57,-0.23
4,0,20105,Jeff Gove,81.63,80,98,-0.29
5,0,23614,Rich Beem,80.41,78,97,-0.18
6,0,01157,Tom Byrum,80.28,57,71,-0.12
7,0,02002,John Riegger,80.00,88,110,-0.28
8,0,01381,Fred Funk,79.21,80,101,-0.24
9,0,01577,Lee Janzen,79.05,83,105,-0.27
10,0,19817,Michael Muehr,78.95,30,38,-0.23
10,0,10457,Frank Nobilo,78.95,75,95,-0.12
12,0,01378,David Frost,78.82,67,85,-0.25
13,0,02170,Hal Sutton,78.57,44,56,-0.30
14,0,02245,Grant Waite,78.49,73,93,-0.23
15,0,08545,Glen Hnatiuk,78.41,69,88,-0.33
16,0,01475,Donnie Hammond,77.78,42,54,-0.26
16,0,01926,Steve Pate,77.78,35,45,-0.20
18,0,01098,Jay Don Blake,77.50,62,80,-0.23
18,0,19972,José Coceres,77.50,31,40,-0.26
20,0,10809,Jim Furyk,77.33,58,75,-0.28
21,0,10912,Craig Perks,77.27,51,66,-0.16
22,0,08881,Tripp Isenhour,77.22,61,79,-0.25
23,0,01948,Tim Petrovic,77.01,67,87,-0.24
24,0,21209,Sergio Garcia,76.92,40,52,-0.15
25,0,20548,Hidemichi Tanaka,76.85,83,108,-0.24
26,0,06498,Matt Peterson,76.83,63,82,-0.14
27,0,06595,Kevin Sutherland,76.71,56,73,-0.21
28,0,06515,Shaun Micheel,76.70,79,103,-0.18
29,0,01527,Scott Hoch,76.60,36,47,-0.25
30,0,01599,Steve Jones,76.47,52,68,-0.19
31,0,10213,Dicky Pride,76.27,45,59,-0.20
32,0,23353,J.J. Henry,75.93,82,108,-0.11
33,0,07003,David Berganio Jr.,75.89,85,112,-0.20
34,0,20645,John Senden,75.82,69,91,-0.14
35,0,06036,Scott Dunlap,75.76,50,66,-0.14
36,0,01307,Joel Edwards,75.73,78,103,-0.22
37,0,01553,John Huston,75.56,68,90,-0.29
38,0,20029,Notah Begay III,75.49,77,102,-0.18
39,0,08793,Tiger Woods,75.47,40,53,-0.18
40,0,02246,Duffy Waldorf,75.26,73,97,-0.16
41,0,01685,J.L. Lewis,75.24,79,105,-0.20
42,0,21806,Paul Gow,75.00,87,116,-0.17
42,0,08535,Gary Nicklaus,75.00,36,48,-0.19
42,0,10649,Tom Scherrer,75.00,63,84,-0.30
42,0,02239,Scott Verplank,75.00,45,60,-0.31
42,0,02322,Richard Zokol,75.00,27,36,-0.19
47,0,24925,Jonathan Byrd,74.76,77,103,-0.29
47,0,23338,David Gossett,74.76,77,103,-0.17
49,0,01797,Rocco Mediate,74.67,56,75,-0.23
50,0,07749,Brett Quigley,74.53,79,106,-0.13
51,0,21259,Jason Hill,74.51,38,51,-0.26
52,0,01361,Dan Forsman,74.47,70,94,-0.34
53,0,01928,Corey Pavin,74.42,32,43,-0.28
54,0,01142,Bart Bryant,74.36,58,78,-0.26
54,0,23135,Tim Clark,74.36,58,78,-0.31
56,0,02214,Kirk Triplett,74.19,46,62,-0.37
56,0,10425,Jay Williamson,74.19,69,93,-0.23
58,0,10423,Mike Weir,74.03,57,77,-0.23
59,0,01945,Kenny Perry,74.00,74,100,-0.28
60,0,12782,Tim Herron,73.83,79,107,-0.28
61,0,06617,Brian Henninger,73.77,45,61,-0.20
62,0,02106,Chris Smith,73.68,84,114,-0.25
63,0,20229,Stewart Cink,73.63,67,91,-0.33
64,0,06522,Ernie Els,73.58,39,53,-0.28
65,0,19846,Brian Gay,73.56,64,87,-0.42
66,0,20634,Peter Lonard,73.42,58,79,-0.19
67,0,01320,Bob Estes,73.33,66,90,-0.24
68,0,06332,Neal Lancaster,72.73,64,88,-0.16
69,0,01175,Jim Carter,72.62,61,84,-0.34
70,0,21961,Charles Howell III,72.48,79,109,-0.18
71,0,12388,Michael Clark II,72.45,71,98,-0.28
72,0,07457,Steve Flesch,72.34,68,94,-0.10
73,0,01569,Peter Jacobsen,72.31,47,65,-0.09
74,0,23108,Matt Kuchar,72.29,60,83,-0.23
75,0,02104,Jeff Sluman,72.27,86,119,-0.22
76,0,20498,Briny Baird,72.09,62,86,-0.27
77,0,01771,Blaine McCallister,72.06,49,68,-0.29
78,0,02133,Craig Stadler,71.93,41,57,-0.17
79,0,01185,Brandel Chamblee,71.79,56,78,-0.16
80,0,24357,K.J. Choi,71.76,61,85,-0.30
81,0,02206,David Toms,71.70,76,106,-0.29
82,0,01761,Len Mattiace,71.68,81,113,-0.26
83,0,01161,Mark Calcavecchia,71.67,43,60,-0.42
84,0,23125,Brad Elder,71.62,53,74,-0.15
84,0,01374,Robin Freeman,71.62,53,74,-0.28
86,0,20094,Jonathan Kaye,71.60,58,81,-0.31
87,0,07867,Woody Austin,71.57,73,102,-0.11
88,0,01139,Olin Browne,71.43,65,91,-0.23
88,0,22913,John Rollins,71.43,90,126,-0.29
90,0,08931,Glen Day,71.28,67,94,-0.16
91,0,20502,Michael Long,71.26,62,87,-0.24
92,0,01035,Tommy Armour III,71.23,52,73,-0.15
92,0,01920,Craig Parry,71.23,52,73,-0.33
94,0,06575,Dudley Hart,71.21,47,66,-0.23
95,0,12826,Paul Claxton,71.11,64,90,-0.16
96,0,01388,Robert Gamez,71.08,59,83,-0.29
97,0,07223,Brian Bateman,71.05,81,114,-0.19
97,0,10117,Bob Heintz,71.05,54,76,-0.20
99,0,12680,Shigeki Maruyama,71.01,49,69,-0.43
100,0,12510,Chad Campbell,70.83,85,120,-0.29
100,0,02010,Loren Roberts,70.83,51,72,-0.14
102,0,08123,Jeff Brehaut,70.71,70,99,-0.20
103,0,10885,Robert Allenby,70.59,72,102,-0.25
103,0,10201,Matt Gogel,70.59,60,85,-0.22
105,0,20157,Retief Goosen,70.45,31,44,-0.19
106,0,22293,Heath Slocum,70.24,59,84,-0.31
107,0,12660,Jesper Parnevik,70.21,33,47,-0.15
108,0,01724,Jeff Maggert,70.18,40,57,-0.40
108,0,01968,Nick Price,70.18,40,57,-0.40
110,0,06012,Greg Kraft,70.13,54,77,-0.31
111,0,21633,Steve Allan,70.09,82,117,-0.16
112,0,20593,Greg Chalmers,70.00,63,90,-0.35
112,0,02101,Joey Sindelar,70.00,70,100,-0.19
114,0,08339,Spike McRoy,69.84,44,63,-0.25
115,0,01938,David Peoples,69.70,92,132,-0.23
116,0,06251,Chris DiMarco,69.62,55,79,-0.18
117,0,01766,Billy Mayfair,69.41,59,85,-0.27
118,0,01203,Russ Cochran,69.23,45,65,-0.20
118,0,01219,John Cook,69.23,45,65,-0.29
120,0,01941,Tom Pernice Jr.,69.05,58,84,-0.33
121,0,20098,Stuart Appleby,68.82,64,93,-0.33
122,0,10565,Ian Leggatt,68.81,75,109,-0.19
123,0,01014,Fulton Allem,68.75,33,48,-0.12
123,0,06643,Paul Goydos,68.75,33,48,-0.30
125,0,01132,Mark Brooks,68.57,48,70,-0.17
125,0,01707,Steve Lowery,68.57,72,105,-0.26
125,0,10585,Scott McCarron,68.57,72,105,-0.15
128,0,23623,Bo Van Pelt,68.48,63,92,-0.16
129,0,11032,Frank Lickliter II,68.29,56,82,-0.23
130,0,06373,José María Olazábal,68.18,30,44,-0.30
130,0,02257,Brian Watts,68.18,30,44,-0.17
132,0,07721,Pat Bates,67.86,57,84,-0.19
133,0,23322,Brett Wetterich,67.82,59,87,-0.15
134,0,23621,Rory Sabbatini,67.57,25,37,-0.20
135,0,06004,Stephen Ames,67.21,41,61,-0.24
135,0,12753,David Morland IV,67.21,41,61,-0.22
137,0,19824,Craig Barlow,67.14,47,70,-0.26
137,0,08993,Franklin Langham,67.14,47,70,-0.23
137,0,23800,Bryce Molder,67.14,47,70,-0.21
140,0,19881,Robert Damron,67.07,55,82,-0.25
141,0,11011,Mike Sposa,66.95,79,118,-0.27
142,0,12823,Carlos Franco,66.92,89,133,-0.18
143,0,08537,J.P. Hayes,66.67,46,69,-0.39
143,0,01549,Mike Hulbert,66.67,22,33,-0.23
143,0,10733,Kent Jones,66.67,76,114,-0.26
143,0,01927,Dennis Paulson,66.67,62,93,-0.19
147,0,12645,Brent Geiberger,66.32,63,95,-0.24
148,0,24937,Jess Daley,66.28,57,86,-0.16
148,0,20127,Chris Riley,66.28,57,86,-0.25
150,0,02223,Bob Tway,66.27,55,83,-0.13
151,0,01329,Brad Faxon,66.15,43,65,-0.42
152,0,10860,Justin Leonard,65.88,56,85,-0.29
152,0,01723,Andrew Magee,65.88,56,85,-0.16
154,0,20572,Rod Pampling,65.75,48,73,-0.23
155,0,06613,Tommy Tolles,65.67,44,67,-0.34
156,0,06197,Michael Allen,65.57,40,61,-0.10
157,0,23541,Ben Crane,65.43,53,81,-0.30
157,0,23903,Stephen Gangluff,65.43,53,81,-0.23
159,0,08553,Lee Porter,65.06,54,83,-0.39
160,0,01226,Fred Couples,64.71,22,34,-0.36
160,0,01619,Skip Kendall,64.71,66,102,-0.18
162,0,06350,Bob May,64.63,53,82,-0.17
163,0,21805,Harrison Frazar,64.37,56,87,-0.20
163,0,08075,Jerry Kelly,64.37,56,87,-0.18
165,0,20095,Carl Paulson,64.21,61,95,-0.30
166,0,12663,Phil Tataurangi,64.18,43,67,-0.23
167,0,06078,Esteban Toledo,63.93,39,61,-0.31
168,0,09011,David Duval,63.89,46,72,-0.26
169,0,01887,Mark O'Meara,63.83,30,47,-0.07
170,0,12652,Cameron Beckman,63.51,47,74,-0.21
171,0,23177,Kenneth Staton,63.49,80,126,-0.11
172,0,06567,Vijay Singh,63.46,66,104,-0.24
173,0,08375,Paul Stankowski,63.22,55,87,-0.24
174,0,20436,Garrett Willis,63.10,53,84,-0.15
175,0,10962,Bradley Hughes,62.96,34,54,-0.09
176,0,26289,Boo Weekley,62.90,39,62,-0.26
177,0,06016,Brad Lardon,62.75,32,51,-0.09
178,0,02110,Jerry Smith,62.65,52,83,-0.23
179,0,19958,Miguel Angel Jiménez,62.50,25,40,-0.16
180,0,20043,Edward Fryatt,62.35,53,85,-0.13
181,0,01514,Eduardo Herrera,62.34,48,77,-0.13
182,0,06809,Bob Burns,62.22,56,90,-0.21
183,0,06573,Brandt Jobe,62.16,69,111,-0.20
184,0,01457,Jay Haas,62.12,41,66,-0.22
185,0,24361,Pat Perez,61.43,43,70,-0.35
186,0,08633,Per-Ulrik Johansson,61.33,46,75,-0.24
187,0,20566,Kaname Yokoo,61.19,41,67,-0.10
188,0,10107,Deane Pappas,61.11,55,90,-0.20
189,0,02099,Scott Simpson,60.32,38,63,-0.24
190,0,21949,Joe Ogilvie,60.00,33,55,-0.09
191,0,01810,Phil Mickelson,58.82,50,85,-0.34
192,0,01706,Davis Love III,58.33,49,84,-0.22
193,0,01666,Bernhard Langer,58.06,18,31,-0.17
194,0,20574,Mathew Goggin,57.75,41,71,-0.27
195,0,01024,Billy Andrade,56.47,48,85,-0.35
196,0,01042,Paul Azinger,56.41,22,39,-0.27
197,0,22046,Geoff Ogilvy,55.81,48,86,-0.29
198,0,06315,Pete Jordan,55.56,30,54,-0.13
198,0,20663,Brenden Pappas,55.56,30,54,-0.03
200,0,01313,Steve Elkington,52.38,33,63,-0.27
201,0,06527,Steve Stricker,51.43,18,35,-0.33
202,0,01249,John Daly,48.39,15,31,-0.13
