RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
1,0,06515,Shaun Micheel,81.56,743,911
2,0,08793,Tiger Woods,81.38,494,607
3,0,20229,Stewart Cink,80.48,602,748
4,0,01945,Kenny Perry,80.46,729,906
5,0,01677,Tom Lehman,79.94,518,648
6,0,02002,John Riegger,79.86,670,839
7,0,01938,David Peoples,79.48,798,1004
7,0,06567,Vijay Singh,79.48,709,892
9,0,09011,David Duval,79.32,491,619
10,0,06595,Kevin Sutherland,79.17,646,816
11,0,12823,Carlos Franco,79.04,758,959
12,0,07457,Steve Flesch,79.03,784,992
13,0,01685,J.L. Lewis,78.98,725,918
14,0,01226,Fred Couples,78.82,402,510
15,0,02106,Chris Smith,78.80,725,920
16,0,02206,David Toms,78.76,764,970
17,0,23353,J.J. Henry,78.69,816,1037
18,0,01553,John Huston,78.57,726,924
19,0,23983,Luke Donald,78.52,804,1024
20,0,01577,Lee Janzen,78.31,693,885
21,0,21961,Charles Howell III,78.28,847,1082
21,0,20634,Peter Lonard,78.28,663,847
21,0,01926,Steve Pate,78.28,436,557
24,0,02223,Bob Tway,78.16,698,893
25,0,01810,Phil Mickelson,78.15,651,833
26,0,20645,John Senden,78.11,671,859
27,0,01361,Dan Forsman,78.10,610,781
28,0,10585,Scott McCarron,78.05,672,861
29,0,10885,Robert Allenby,77.99,723,927
30,0,20574,Mathew Goggin,77.94,431,553
31,0,08545,Glen Hnatiuk,77.87,774,994
32,0,06621,Joe Durant,77.85,675,867
33,0,12782,Tim Herron,77.83,625,803
34,0,10423,Mike Weir,77.82,635,816
35,0,01161,Mark Calcavecchia,77.79,543,698
35,0,02104,Jeff Sluman,77.79,872,1121
37,0,06350,Bob May,77.75,636,818
38,0,10860,Justin Leonard,77.74,723,930
39,0,10649,Tom Scherrer,77.68,644,829
40,0,02101,Joey Sindelar,77.63,739,952
41,0,01320,Bob Estes,77.62,638,822
42,0,01381,Fred Funk,77.49,933,1204
43,0,12645,Brent Geiberger,77.45,663,856
44,0,20157,Retief Goosen,77.43,374,483
45,0,20098,Stuart Appleby,77.33,621,803
46,0,20502,Michael Long,77.32,467,604
47,0,01142,Bart Bryant,77.28,534,691
48,0,02245,Grant Waite,77.26,659,853
49,0,01219,John Cook,77.14,648,840
50,0,08075,Jerry Kelly,77.12,718,931
51,0,19824,Craig Barlow,77.06,403,523
52,0,01920,Craig Parry,77.04,500,649
53,0,01475,Donnie Hammond,76.97,468,608
54,0,07003,David Berganio Jr.,76.92,570,741
55,0,01307,Joel Edwards,76.89,785,1021
56,0,10809,Jim Furyk,76.88,695,904
57,0,23623,Bo Van Pelt,76.79,536,698
58,0,10733,Kent Jones,76.73,752,980
59,0,12510,Chad Campbell,76.71,840,1095
60,0,02246,Duffy Waldorf,76.70,609,794
61,0,02010,Loren Roberts,76.63,695,907
62,0,23125,Brad Elder,76.54,509,665
63,0,01514,Eduardo Herrera,76.53,375,490
64,0,21633,Steve Allan,76.49,602,787
65,0,21806,Paul Gow,76.48,657,859
66,0,12388,Michael Clark II,76.47,676,884
67,0,23338,David Gossett,76.46,708,926
68,0,06573,Brandt Jobe,76.44,675,883
69,0,20105,Jeff Gove,76.43,629,823
70,0,20095,Carl Paulson,76.42,593,776
71,0,10565,Ian Leggatt,76.37,643,842
72,0,01706,Davis Love III,76.36,588,770
73,0,06522,Ernie Els,76.35,397,520
74,0,20593,Greg Chalmers,76.32,577,756
74,0,01948,Tim Petrovic,76.32,638,836
76,0,01797,Rocco Mediate,76.26,562,737
77,0,20127,Chris Riley,76.24,722,947
78,0,06575,Dudley Hart,76.22,577,757
79,0,10213,Dicky Pride,76.15,348,457
80,0,08881,Tripp Isenhour,76.05,473,622
81,0,06498,Matt Peterson,76.03,628,826
82,0,06251,Chris DiMarco,76.00,744,979
83,0,01569,Peter Jacobsen,75.98,506,666
84,0,20498,Briny Baird,75.95,821,1081
85,0,01024,Billy Andrade,75.93,631,831
86,0,23903,Stephen Gangluff,75.90,507,668
87,0,20572,Rod Pampling,75.89,664,875
88,0,01388,Robert Gamez,75.85,515,679
89,0,11032,Frank Lickliter II,75.78,629,830
90,0,22913,John Rollins,75.72,923,1219
90,0,02133,Craig Stadler,75.72,502,663
92,0,23614,Rich Beem,75.70,651,860
93,0,23621,Rory Sabbatini,75.64,413,546
94,0,20094,Jonathan Kaye,75.63,568,751
95,0,01374,Robin Freeman,75.62,515,681
96,0,07223,Brian Bateman,75.61,648,857
96,0,19817,Michael Muehr,75.61,462,611
98,0,12663,Phil Tataurangi,75.48,545,722
99,0,08123,Jeff Brehaut,75.45,633,839
100,0,12652,Cameron Beckman,75.43,617,818
101,0,10962,Bradley Hughes,75.34,446,592
102,0,06527,Steve Stricker,75.25,371,493
103,0,07749,Brett Quigley,75.23,562,747
104,0,12660,Jesper Parnevik,75.22,522,694
105,0,08633,Per-Ulrik Johansson,75.20,649,863
106,0,20029,Notah Begay III,75.16,578,769
107,0,20548,Hidemichi Tanaka,75.14,795,1058
108,0,06004,Stephen Ames,75.13,592,788
108,0,01887,Mark O'Meara,75.13,429,571
110,0,24357,K.J. Choi,75.09,594,791
111,0,24925,Jonathan Byrd,75.03,667,889
112,0,21805,Harrison Frazar,74.94,592,790
113,0,11011,Mike Sposa,74.93,777,1037
114,0,21259,Jason Hill,74.90,385,514
115,0,01707,Steve Lowery,74.89,656,876
116,0,12753,David Morland IV,74.87,423,565
117,0,06809,Bob Burns,74.81,707,945
118,0,08537,J.P. Hayes,74.79,525,702
119,0,06036,Scott Dunlap,74.78,510,682
120,0,06617,Brian Henninger,74.75,453,606
121,0,01042,Paul Azinger,74.73,408,546
121,0,19846,Brian Gay,74.73,840,1124
123,0,23800,Bryce Molder,74.72,405,542
123,0,10912,Craig Perks,74.72,538,720
123,0,26289,Boo Weekley,74.72,399,534
126,0,10201,Matt Gogel,74.68,522,699
127,0,06613,Tommy Tolles,74.67,392,525
128,0,08375,Paul Stankowski,74.63,659,883
129,0,01927,Dennis Paulson,74.62,535,717
130,0,01761,Len Mattiace,74.52,731,981
131,0,23322,Brett Wetterich,74.51,576,773
132,0,06332,Neal Lancaster,74.45,644,865
132,0,06373,José María Olazábal,74.45,373,501
134,0,10425,Jay Williamson,74.38,662,890
135,0,01766,Billy Mayfair,74.36,702,944
136,0,08339,Spike McRoy,74.35,458,616
137,0,02239,Scott Verplank,74.32,712,958
138,0,10457,Frank Nobilo,74.30,691,930
139,0,01527,Scott Hoch,74.26,479,645
140,0,20663,Brenden Pappas,74.21,354,477
140,0,01968,Nick Price,74.21,492,663
142,0,08931,Glen Day,74.16,821,1107
143,0,24937,Jess Daley,74.14,493,665
144,0,21949,Joe Ogilvie,74.08,323,436
145,0,01329,Brad Faxon,74.05,585,790
146,0,06197,Michael Allen,74.02,436,589
147,0,23108,Matt Kuchar,74.01,601,812
147,0,01723,Andrew Magee,74.01,561,758
149,0,23135,Tim Clark,73.88,546,739
150,0,07721,Pat Bates,73.87,701,949
151,0,07867,Woody Austin,73.84,655,887
152,0,01185,Brandel Chamblee,73.80,583,790
153,0,06078,Esteban Toledo,73.74,719,975
154,0,01203,Russ Cochran,73.67,456,619
155,0,01157,Tom Byrum,73.63,592,804
156,0,23177,Kenneth Staton,73.62,709,963
157,0,02170,Hal Sutton,73.60,524,712
158,0,01666,Bernhard Langer,73.52,347,472
159,0,01771,Blaine McCallister,73.48,557,758
160,0,01098,Jay Don Blake,73.45,744,1013
161,0,22046,Geoff Ogilvy,73.35,545,743
162,0,24361,Pat Perez,73.33,605,825
163,0,12680,Shigeki Maruyama,73.28,554,756
164,0,10107,Deane Pappas,73.24,520,710
165,0,08535,Gary Nicklaus,73.23,435,594
166,0,06012,Greg Kraft,73.18,573,783
167,0,02214,Kirk Triplett,73.15,602,823
168,0,01941,Tom Pernice Jr.,73.10,674,922
169,0,01599,Steve Jones,73.07,445,609
170,0,01378,David Frost,73.05,618,846
171,0,08553,Lee Porter,73.01,652,893
172,0,08993,Franklin Langham,73.00,465,637
173,0,01457,Jay Haas,72.83,528,725
174,0,22293,Heath Slocum,72.81,723,993
175,0,20043,Edward Fryatt,72.80,613,842
176,0,21209,Sergio Garcia,72.59,474,653
177,0,02257,Brian Watts,72.52,351,484
178,0,01249,John Daly,72.50,348,480
179,0,01549,Mike Hulbert,72.36,288,398
180,0,12826,Paul Claxton,72.27,602,833
181,0,23541,Ben Crane,72.15,588,815
182,0,10117,Bob Heintz,72.12,344,477
183,0,20436,Garrett Willis,72.05,549,762
184,0,01035,Tommy Armour III,72.00,540,750
185,0,01619,Skip Kendall,71.98,714,992
186,0,01175,Jim Carter,71.88,675,939
187,0,01139,Olin Browne,71.75,800,1115
188,0,06643,Paul Goydos,71.74,490,683
189,0,19881,Robert Damron,71.32,587,823
190,0,19958,Miguel Angel Jiménez,71.19,383,538
191,0,06315,Pete Jordan,70.99,558,786
192,0,01313,Steve Elkington,70.98,472,665
192,0,06016,Brad Lardon,70.98,406,572
194,0,02099,Scott Simpson,70.94,393,554
195,0,02110,Jerry Smith,70.78,562,794
196,0,20566,Kaname Yokoo,70.72,483,683
197,0,01724,Jeff Maggert,70.36,584,830
198,0,01132,Mark Brooks,70.04,643,918
199,0,01928,Corey Pavin,69.67,526,755
200,0,02322,Richard Zokol,69.45,316,455
201,0,01014,Fulton Allem,69.13,477,690
202,0,19972,José Coceres,67.90,330,486
