RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,0,08793,Tiger Woods,73.96,852,1152,-0.31
2,0,10809,Jim Furyk,71.69,1071,1494,-0.24
3,0,02106,Chris Smith,71.59,1237,1728,-0.26
4,0,06515,Shaun Micheel,71.25,1244,1746,-0.24
5,0,01381,Fred Funk,71.07,1356,1908,-0.29
6,0,01945,Kenny Perry,70.76,1210,1710,-0.29
7,0,06567,Vijay Singh,70.63,1195,1692,-0.30
8,0,01677,Tom Lehman,70.34,861,1224,-0.22
9,0,06621,Joe Durant,70.26,1037,1476,-0.22
10,0,02206,David Toms,70.18,1238,1764,-0.33
11,0,01320,Bob Estes,70.15,1048,1494,-0.26
12,0,01142,Bart Bryant,69.70,828,1188,-0.26
13,0,20645,John Senden,69.69,1129,1620,-0.25
14,0,10423,Mike Weir,69.51,1101,1584,-0.28
15,0,10885,Robert Allenby,69.47,1163,1674,-0.28
15,0,08545,Glen Hnatiuk,69.47,1163,1674,-0.25
17,0,02002,John Riegger,69.38,1049,1512,-0.25
18,0,01797,Rocco Mediate,69.25,885,1278,-0.28
19,0,01361,Dan Forsman,69.20,1009,1458,-0.27
20,0,01926,Steve Pate,69.17,747,1080,-0.24
21,0,12510,Chad Campbell,69.16,1357,1962,-0.27
22,0,02104,Jeff Sluman,69.14,1456,2106,-0.26
23,0,01938,David Peoples,69.10,1306,1890,-0.28
24,0,02101,Joey Sindelar,69.06,1268,1836,-0.27
25,0,21961,Charles Howell III,69.05,1392,2016,-0.29
26,0,06573,Brandt Jobe,69.03,1168,1692,-0.27
27,0,23983,Luke Donald,69.01,1267,1836,-0.25
28,0,01553,John Huston,68.92,1191,1728,-0.28
29,0,20157,Retief Goosen,68.89,620,900,-0.31
30,0,23353,J.J. Henry,68.67,1335,1944,-0.24
31,0,02239,Scott Verplank,68.58,1074,1566,-0.29
32,0,07003,David Berganio Jr.,68.57,975,1422,-0.25
33,0,06350,Bob May,68.54,1098,1602,-0.27
34,0,01577,Lee Janzen,68.24,1130,1656,-0.29
35,0,02010,Loren Roberts,68.23,1093,1602,-0.27
36,0,23338,David Gossett,68.16,1141,1674,-0.25
37,0,01307,Joel Edwards,68.15,1239,1818,-0.27
38,0,02223,Bob Tway,68.13,1165,1710,-0.27
39,0,20634,Peter Lonard,68.10,1091,1602,-0.27
40,0,06251,Chris DiMarco,68.08,1250,1836,-0.30
41,0,12823,Carlos Franco,68.04,1286,1890,-0.27
42,0,22913,John Rollins,68.01,1469,2160,-0.29
43,0,06595,Kevin Sutherland,67.99,1077,1584,-0.23
44,0,01219,John Cook,67.92,978,1440,-0.27
