RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
95,0,25562,Andres Romero,14.62,44,301
96,0,08375,Paul Stankowski,14.61,26,178
97,0,26695,Michael Letzig,14.59,41,281
98,0,30946,Alex Prugh,14.58,50,343
99,0,29221,Webb Simpson,14.57,52,357
100,0,26301,James Nitties,14.55,39,268
100,0,07749,Brett Quigley,14.55,48,330
102,0,06251,Chris DiMarco,14.53,34,234
103,0,12714,Chris Tidland,14.52,35,241
104,0,24781,Hunter Mahan,14.47,34,235
105,0,23800,Bryce Molder,14.46,36,249
106,0,12602,Dean Wilson,14.38,23,160
107,0,20436,Garrett Willis,14.36,29,202
108,0,25686,Jason Dufner,14.16,31,219
109,0,20472,Alex Cejka,14.13,26,184
110,0,01707,Steve Lowery,14.07,28,199
111,0,21350,Ryuji Imada,14.05,43,306
112,0,09011,David Duval,14.03,31,221
113,0,10585,Scott McCarron,14.02,37,264
113,0,28780,Nicholas Thompson,14.02,37,264
115,0,23108,Matt Kuchar,13.99,34,243
116,0,21959,Ted Purdy,13.98,39,279
117,0,27797,Derek Lamely,13.94,40,287
118,0,25190,Jeff Quinney,13.88,34,245
119,0,01577,Lee Janzen,13.87,38,274
120,0,24912,Will MacKenzie,13.84,31,224
121,0,28158,Steve Marino,13.81,33,239
122,0,19846,Brian Gay,13.73,28,204
123,0,25720,Chad Collins,13.69,36,263
123,0,26951,Johnson Wagner,13.69,33,241
125,0,27613,David Lutterus,13.66,31,227
126,0,23349,Charles Warren,13.59,25,184
127,0,26392,Chris Wilson,13.50,27,200
128,0,22122,Andrew McLardy,13.41,22,164
129,0,22293,Heath Slocum,13.33,26,195
130,0,06643,Paul Goydos,13.30,25,188
131,0,23135,Tim Clark,13.29,23,173
132,0,24361,Pat Perez,13.28,34,256
133,0,02239,Scott Verplank,13.25,22,166
134,0,23638,Brendon de Jonge,13.24,38,287
135,0,24227,Justin Bolli,13.22,16,121
136,0,21753,Brian Davis,13.19,38,288
137,0,01116,Michael Bradley,13.10,33,252
138,0,02206,David Toms,13.09,25,191
139,0,23673,Michael Connell,13.06,35,268
140,0,23325,Vaughn Taylor,13.01,32,246
141,0,28087,Kris Blanks,12.97,31,239
141,0,27933,John Merrick,12.97,38,293
143,0,01941,Tom Pernice Jr.,12.95,25,193
144,0,20070,Matt Bettencourt,12.91,39,302
145,0,20098,Stuart Appleby,12.82,45,351
146,0,08075,Jerry Kelly,12.76,31,243
147,0,01948,Tim Petrovic,12.70,39,307
148,0,21949,Joe Ogilvie,12.68,43,339
149,0,27060,John Mallinger,12.63,24,190
149,0,20160,Charlie Wi,12.63,37,293
151,0,27120,Troy Matteson,12.50,37,296
152,0,01797,Rocco Mediate,12.36,22,178
153,0,20105,Jeff Gove,12.33,18,146
154,0,25345,Carl Pettersson,12.32,35,284
155,0,20572,Rod Pampling,12.29,29,236
156,0,25396,Kevin Na,12.18,33,271
157,0,01313,Steve Elkington,12.04,23,191
158,0,20574,Mathew Goggin,12.00,30,250
159,0,26420,Richard Johnson,11.96,25,209
160,0,06621,Joe Durant,11.94,16,134
161,0,20663,Brenden Pappas,11.91,28,235
162,0,22378,Trevor Immelman,11.84,18,152
163,0,08537,J.P. Hayes,11.82,26,220
164,0,23307,Roger Tambellini,11.76,26,221
165,0,26596,Ryan Moore,11.50,23,200
166,0,06514,Kevin Johnson,11.49,20,174
167,0,21731,Freddie Jacobson,11.31,32,283
168,0,29285,Brent Delahoussaye,11.19,16,143
169,0,10809,Jim Furyk,11.17,20,179
170,0,12755,Vance Veazey,11.11,21,189
171,0,20686,Jeev Milkha Singh,11.05,21,190
172,0,21878,Mark Wilson,11.02,26,236
173,0,01945,Kenny Perry,10.71,18,168
174,0,31560,Brian Stuard,10.64,25,235
175,0,08385,Omar Uresti,10.63,17,160
176,0,24138,Ian Poulter,10.61,14,132
177,0,20127,Chris Riley,10.45,21,201
178,0,20498,Briny Baird,10.39,29,279
178,0,27330,Josh Teater,10.39,32,308
180,0,12782,Tim Herron,10.32,32,310
181,0,26289,Boo Weekley,10.29,25,243
182,0,20691,Greg Owen,10.28,22,214
183,0,07363,Craig Bowden,10.07,14,139
184,0,28620,Aron Price,10.05,19,189
185,0,12652,Cameron Beckman,9.55,21,220
185,0,06515,Shaun Micheel,9.55,19,199
187,0,22621,Ben Curtis,9.18,18,196
188,0,23613,Rich Barcelo,9.13,23,252
189,0,01329,Brad Faxon,8.47,16,189
190,0,06012,Greg Kraft,8.33,11,132
191,0,10423,Mike Weir,8.14,14,172
192,0,01619,Skip Kendall,6.30,8,127
