RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,28237,Rory McIlroy,-.129
2,0,25804,Bubba Watson,-.102
3,0,23983,Luke Donald,-.089
4,0,27141,J.B. Holmes,-.041
5,0,24925,Jonathan Byrd,-.034
6,0,22371,Aaron Baddeley,-.033
7,0,20593,Greg Chalmers,-.032
8,0,21209,Sergio Garcia,-.031
9,0,06567,Vijay Singh,-.022
10,0,21961,Charles Howell III,-.020
11,0,06251,Chris DiMarco,-.019
12,0,24912,Will MacKenzie,-.018
13,0,27436,Graham DeLaet,-.015
14,0,06522,Ernie Els,-.010
14,0,22056,Cameron Percy,-.010
16,0,23353,J.J. Henry,-.007
17,0,25364,Paul Casey,E
17,0,20229,Stewart Cink,E
17,0,25632,Jimmy Walker,E
20,0,24781,Hunter Mahan,+.010
21,0,27649,Brandt Snedeker,+.025
22,0,23623,Bo Van Pelt,+.029
23,0,23135,Tim Clark,+.034
23,0,23541,Ben Crane,+.034
25,0,01706,Davis Love III,+.037
26,0,11123,Chris Couch,+.038
26,0,25900,Lucas Glover,+.038
28,0,27302,Garth Mulroy,+.040
29,0,06527,Steve Stricker,+.042
30,0,10585,Scott McCarron,+.046
31,0,29221,Webb Simpson,+.047
32,0,20157,Retief Goosen,+.051
33,0,24502,Adam Scott,+.053
34,0,22405,Justin Rose,+.054
35,0,30925,Dustin Johnson,+.060
36,0,27963,Chris Stroud,+.061
36,0,12602,Dean Wilson,+.061
38,0,01116,Michael Bradley,+.062
39,0,20766,Padraig Harrington,+.063
40,0,26300,Matt Jones,+.064
41,0,22046,Geoff Ogilvy,+.067
42,0,23322,Brett Wetterich,+.069
43,0,27120,Troy Matteson,+.070
44,0,24924,Bill Haas,+.071
44,0,24490,George McNeill,+.071
44,0,20686,Jeev Milkha Singh,+.071
44,0,20160,Charlie Wi,+.071
48,0,07867,Woody Austin,+.072
49,0,23409,James Driscoll,+.075
49,0,01810,Phil Mickelson,+.075
51,0,19846,Brian Gay,+.077
51,0,25345,Carl Pettersson,+.077
53,0,23320,Ryan Palmer,+.078
53,0,22293,Heath Slocum,+.078
55,0,20848,Ángel Cabrera,+.079
56,0,24846,Ricky Barnes,+.080
57,0,23800,Bryce Molder,+.081
58,0,28500,Martin Flores,+.083
58,0,08075,Jerry Kelly,+.083
58,0,06595,Kevin Sutherland,+.083
61,0,20645,John Senden,+.084
62,0,32102,Rickie Fowler,+.086
63,0,12716,Charley Hoffman,+.087
63,0,26695,Michael Letzig,+.087
65,0,27095,Nick Watney,+.090
66,0,23788,D.J. Trahan,+.091
67,0,24358,Robert Garrigus,+.093
68,0,21731,Freddie Jacobson,+.094
68,0,26851,Marc Leishman,+.094
68,0,25190,Jeff Quinney,+.094
71,0,24357,K.J. Choi,+.097
71,0,28475,Jeff Overton,+.097
71,0,26882,Michael Sim,+.097
74,0,24507,Jason Bohn,+.098
75,0,23673,Michael Connell,+.100
75,0,24663,Y.E. Yang,+.100
77,0,26881,Jarrod Lyle,+.103
78,0,01313,Steve Elkington,+.105
78,0,23718,Nathan Green,+.105
80,0,24361,Pat Perez,+.107
81,0,25720,Chad Collins,+.108
81,0,21350,Ryuji Imada,+.108
81,0,25396,Kevin Na,+.108
84,0,20572,Rod Pampling,+.109
85,0,33419,Cameron Tringale,+.110
86,0,12782,Tim Herron,+.111
86,0,22913,John Rollins,+.111
88,0,28089,Jason Day,+.113
88,0,23621,Rory Sabbatini,+.113
88,0,10425,Jay Williamson,+.113
91,0,20850,Daniel Chopra,+.114
91,0,01941,Tom Pernice Jr.,+.114
93,0,24140,Sean O'Hair,+.115
94,0,27936,Martin Laird,+.117
95,0,23638,Brendon de Jonge,+.119
96,0,20498,Briny Baird,+.121
96,0,07363,Craig Bowden,+.121
96,0,10860,Justin Leonard,+.121
96,0,25240,D.A. Points,+.121
100,0,26596,Ryan Moore,+.123
101,0,01320,Bob Estes,+.125
102,0,24024,Zach Johnson,+.128
102,0,27466,Spencer Levin,+.128
104,0,23108,Matt Kuchar,+.130
105,0,06621,Joe Durant,+.131
105,0,21949,Joe Ogilvie,+.131
107,0,12714,Chris Tidland,+.133
108,0,08375,Paul Stankowski,+.134
