RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
1,0,08793,Tiger Woods,-.095
2,0,20104,Ken Duke,-.060
3,0,23497,Tag Ridings,-.033
4,0,12660,Jesper Parnevik,-.031
5,0,20850,Daniel Chopra,E
6,0,10885,Robert Allenby,+.006
7,0,20766,Padraig Harrington,+.008
8,0,26596,Ryan Moore,+.014
9,0,20378,Mathias Grönberg,+.016
10,0,23623,Bo Van Pelt,+.018
11,0,27141,J.B. Holmes,+.020
12,0,06034,Marco Dawson,+.024
13,0,21731,Freddie Jacobson,+.031
14,0,24140,Sean O'Hair,+.032
15,0,24358,Robert Garrigus,+.037
16,0,23933,Michael Boyd,+.039
17,0,22046,Geoff Ogilvy,+.045
17,0,28475,Jeff Overton,+.045
19,0,12714,Chris Tidland,+.050
20,0,23621,Rory Sabbatini,+.051
21,0,21633,Steve Allan,+.055
21,0,23718,Nathan Green,+.055
23,0,01941,Tom Pernice Jr.,+.056
24,0,06567,Vijay Singh,+.065
25,0,12716,Charley Hoffman,+.066
26,0,07363,Craig Bowden,+.070
27,0,20572,Rod Pampling,+.072
28,0,06522,Ernie Els,+.074
28,0,26679,Kevin Stadler,+.074
30,0,26881,Jarrod Lyle,+.075
31,0,21209,Sergio Garcia,+.076
31,0,25804,Bubba Watson,+.076
33,0,24490,George McNeill,+.077
34,0,25686,Jason Dufner,+.078
34,0,28158,Steve Marino,+.078
36,0,12652,Cameron Beckman,+.079
36,0,21660,Jason Schultz,+.079
38,0,23613,Rich Barcelo,+.081
38,0,24507,Jason Bohn,+.081
40,0,20229,Stewart Cink,+.089
40,0,25900,Lucas Glover,+.089
40,0,08537,J.P. Hayes,+.089
43,0,01142,Bart Bryant,+.090
43,0,10423,Mike Weir,+.090
43,0,10425,Jay Williamson,+.090
46,0,25892,Steve Wheatcroft,+.091
47,0,23135,Tim Clark,+.092
47,0,20628,Arron Oberholser,+.092
47,0,02036,Jim Rutledge,+.092
47,0,27770,Camilo Villegas,+.092
51,0,27963,Chris Stroud,+.093
52,0,06251,Chris DiMarco,+.094
52,0,21350,Ryuji Imada,+.094
54,0,27933,John Merrick,+.095
55,0,22892,Jason Gore,+.096
56,0,10117,Bob Heintz,+.097
56,0,22913,John Rollins,+.097
58,0,22293,Heath Slocum,+.098
59,0,11123,Chris Couch,+.099
59,0,02223,Bob Tway,+.099
61,0,24925,Jonathan Byrd,+.100
62,0,24138,Ian Poulter,+.101
63,0,01810,Phil Mickelson,+.102
63,0,23349,Charles Warren,+.102
65,0,01706,Davis Love III,+.104
66,0,20498,Briny Baird,+.105
66,0,10809,Jim Furyk,+.105
66,0,24924,Bill Haas,+.105
69,0,20472,Alex Cejka,+.107
69,0,01320,Bob Estes,+.107
69,0,20645,John Senden,+.107
72,0,02101,Joey Sindelar,+.108
73,0,06595,Kevin Sutherland,+.109
74,0,25396,Kevin Na,+.110
74,0,24502,Adam Scott,+.110
76,0,01024,Billy Andrade,+.112
77,0,11032,Frank Lickliter II,+.114
77,0,20634,Peter Lonard,+.114
79,0,27702,Matt Hendrix,+.118
79,0,27095,Nick Watney,+.118
81,0,21961,Charles Howell III,+.119
81,0,21949,Joe Ogilvie,+.119
81,0,20160,Charlie Wi,+.119
84,0,24357,K.J. Choi,+.122
85,0,20098,Stuart Appleby,+.125
86,0,07749,Brett Quigley,+.126
87,0,20691,Greg Owen,+.128
88,0,23638,Brendon de Jonge,+.129
89,0,23983,Luke Donald,+.130
90,0,07457,Steve Flesch,+.131
90,0,20574,Mathew Goggin,+.131
92,0,27120,Troy Matteson,+.135
93,0,01577,Lee Janzen,+.136
94,0,01948,Tim Petrovic,+.137
95,0,08931,Glen Day,+.139
95,0,24912,Will MacKenzie,+.139
97,0,01677,Tom Lehman,+.140
97,0,27060,John Mallinger,+.140
97,0,02246,Duffy Waldorf,+.140
100,0,01945,Kenny Perry,+.142
100,0,27649,Brandt Snedeker,+.142
102,0,20105,Jeff Gove,+.143
103,0,24449,Parker McLachlin,+.145
103,0,29476,Kyle Reifers,+.145
103,0,23788,D.J. Trahan,+.145
106,0,23614,Rich Beem,+.146
106,0,23325,Vaughn Taylor,+.146
108,0,24361,Pat Perez,+.147
109,0,07867,Woody Austin,+.148
109,0,21753,Brian Davis,+.148
109,0,02206,David Toms,+.148
112,0,19803,Ryan Armour,+.149
112,0,06515,Shaun Micheel,+.149
114,0,01707,Steve Lowery,+.150
114,0,25345,Carl Pettersson,+.150
116,0,25273,Andrew Buckle,+.151
117,0,21528,Henrik Stenson,+.152
118,0,21806,Paul Gow,+.157
119,0,26882,Michael Sim,+.158
120,0,20127,Chris Riley,+.159
121,0,01313,Steve Elkington,+.160
121,0,21470,Daisuke Maruyama,+.160
121,0,26951,Johnson Wagner,+.160
124,0,08881,Tripp Isenhour,+.162
125,0,01249,John Daly,+.163
125,0,26289,Boo Weekley,+.163
127,0,01035,Tommy Armour III,+.164
127,0,26420,Richard Johnson,+.164
127,0,29718,Anthony Kim,+.164
127,0,22348,Nick O'Hern,+.164
131,0,08123,Jeff Brehaut,+.167
131,0,20433,Mark Hensby,+.167
131,0,24024,Zach Johnson,+.167
134,0,23353,J.J. Henry,+.168
135,0,24781,Hunter Mahan,+.169
135,0,12680,Shigeki Maruyama,+.169
135,0,12602,Dean Wilson,+.169
138,0,12782,Tim Herron,+.171
139,0,06621,Joe Durant,+.173
140,0,01473,Todd Hamilton,+.174
141,0,08375,Paul Stankowski,+.175
142,0,06373,José María Olazábal,+.176
143,0,20382,Stephen Leaney,+.177
143,0,25190,Jeff Quinney,+.177
145,0,08075,Jerry Kelly,+.181
146,0,20623,Gavin Coles,+.187
146,0,23320,Ryan Palmer,+.187
148,0,19824,Craig Barlow,+.189
148,0,28486,Michael Putnam,+.189
150,0,21878,Mark Wilson,+.191
151,0,21805,Harrison Frazar,+.192
151,0,22378,Trevor Immelman,+.192
153,0,19846,Brian Gay,+.194
154,0,12705,Cliff Kresge,+.196
155,0,01161,Mark Calcavecchia,+.197
156,0,24980,Scott Gutschewski,+.198
156,0,01928,Corey Pavin,+.198
156,0,06527,Steve Stricker,+.198
159,0,01724,Jeff Maggert,+.200
160,0,23048,Eric Axley,+.202
161,0,21646,David Branshaw,+.205
162,0,22405,Justin Rose,+.207
163,0,20157,Retief Goosen,+.210
164,0,07547,Craig Kanada,+.211
165,0,22212,Craig Lile,+.212
166,0,22371,Aaron Baddeley,+.214
166,0,07223,Brian Bateman,+.214
168,0,23322,Brett Wetterich,+.219
169,0,23108,Matt Kuchar,+.221
170,0,22806,Doug LaBelle II,+.226
171,0,10213,Dicky Pride,+.227
172,0,06197,Michael Allen,+.231
173,0,19972,José Coceres,+.232
173,0,01388,Robert Gamez,+.232
175,0,02239,Scott Verplank,+.235
176,0,26360,Bubba Dickerson,+.239
177,0,12510,Chad Campbell,+.240
178,0,06004,Stephen Ames,+.242
179,0,06643,Paul Goydos,+.243
179,0,24457,Jaco Van Zyl,+.243
181,0,21959,Ted Purdy,+.245
182,0,01132,Mark Brooks,+.246
183,0,01766,Billy Mayfair,+.248
184,0,12195,Tom Johnson,+.250
184,0,10733,Kent Jones,+.250
184,0,01797,Rocco Mediate,+.250
187,0,22295,Darron Stiles,+.259
188,0,23800,Bryce Molder,+.265
189,0,01381,Fred Funk,+.278
190,0,10860,Justin Leonard,+.291
191,0,02104,Jeff Sluman,+.292
192,0,02214,Kirk Triplett,+.298
193,0,20859,Anders Hansen,+.306
194,0,01157,Tom Byrum,+.311
195,0,22621,Ben Curtis,+.331
196,0,24290,D.J. Brigman,+.383
