RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,28310,Lee Williams,12' 6",988.917,79,-0.19
2,0,27649,Brandt Snedeker,12' 11",982.417,76,-0.17
3,0,23135,Tim Clark,13' 3",783.083,59,-0.24
4,0,23108,Matt Kuchar,13' 5",1206.167,90,-0.23
5,0,28307,Matt Every,13' 6",1051.167,78,-0.23
5,0,23800,Bryce Molder,13' 6",1118.083,83,-0.30
7,0,33461,Morgan Hoffmann,13' 7",939.833,69,-0.20
8,0,24024,Zach Johnson,13' 8",1300.167,95,-0.17
8,0,24781,Hunter Mahan,13' 8",1027.000,75,-0.29
10,0,32366,Kevin Chappell,13' 10",1229.083,89,-0.07
11,0,20229,Stewart Cink,14' 0",672.667,48,+0.06
11,0,22806,Doug LaBelle II,14' 0",922.500,66,-0.29
11,0,28475,Jeff Overton,14' 0",939.083,67,-0.09
14,0,21528,Henrik Stenson,14' 2",553.250,39,-0.13
15,0,33141,Keegan Bradley,14' 3",1056.000,74,-0.04
15,0,12510,Chad Campbell,14' 3",1054.833,74,-0.07
15,0,32698,Bobby Gates,14' 3",597.333,42,-0.12
18,0,34261,Scott Langley,14' 4",1393.083,97,-0.05
19,0,10809,Jim Furyk,14' 5",1198.500,83,-0.07
20,0,22405,Justin Rose,14' 7",657.500,45,-0.33
21,0,24507,Jason Bohn,14' 8",1470.500,100,-0.19
21,0,22913,John Rollins,14' 8",1088.083,74,-0.24
23,0,01116,Michael Bradley,14' 9",882.833,60,+0.05
23,0,32200,Roberto Castro,14' 9",1445.417,98,-0.20
23,0,30926,Chris Kirk,14' 9",1622.250,110,-0.11
23,0,20160,Charlie Wi,14' 9",941.833,64,+0.02
27,0,21731,Freddie Jacobson,14' 10",889.000,60,-0.18
27,0,24502,Adam Scott,14' 10",535.250,36,-0.22
29,0,23638,Brendon de Jonge,14' 11",1610.000,108,-0.12
29,0,29740,Brad Fritsch,14' 11",907.917,61,-0.11
29,0,20572,Rod Pampling,14' 11",703.000,47,-0.19
32,0,23983,Luke Donald,15' 0",811.083,54,-0.11
32,0,29420,Billy Horschel,15' 0",1440.167,96,-0.25
32,0,23320,Ryan Palmer,15' 0",1022.500,68,-0.19
32,0,02206,David Toms,15' 0",719.000,48,E
36,0,21753,Brian Davis,15' 1",1935.750,128,-0.24
36,0,01810,Phil Mickelson,15' 1",1055.667,70,-0.21
38,0,27503,Steve LeBrun,15' 2",1059.417,70,-0.14
38,0,23325,Vaughn Taylor,15' 2",897.250,59,-0.15
40,0,32102,Rickie Fowler,15' 3",1113.667,73,-0.16
40,0,35539,Luke Guthrie,15' 3",1237.667,81,-0.25
40,0,19970,Robert Karlsson,15' 3",641.750,42,-0.29
40,0,20691,Greg Owen,15' 3",1142.833,75,+0.01
40,0,29221,Webb Simpson,15' 3",1299.167,85,-0.18
45,0,36884,Ben Kohles,15' 4",1119.417,73,-0.04
45,0,10860,Justin Leonard,15' 4",1514.833,99,-0.13
45,0,10213,Dicky Pride,15' 4",1164.500,76,-0.20
45,0,26497,Casey Wittenberg,15' 4",1291.250,84,-0.01
49,0,12782,Tim Herron,15' 5",925.667,60,-0.12
49,0,30925,Dustin Johnson,15' 5",723.583,47,-0.19
49,0,34409,David Lingmerth,15' 5",1128.083,73,-0.18
49,0,24138,Ian Poulter,15' 5",954.333,62,-0.26
49,0,34046,Jordan Spieth,15' 5",1400.583,91,-0.15
54,0,23541,Ben Crane,15' 6",1175.250,76,-0.26
54,0,32448,James Hahn,15' 6",1070.250,69,-0.04
54,0,29289,S.Y. Noh,15' 6",914.417,59,-0.03
57,0,20593,Greg Chalmers,15' 7",1310.417,84,-0.15
57,0,26679,Kevin Stadler,15' 7",1249.833,80,-0.09
57,0,25632,Jimmy Walker,15' 7",1558.917,100,-0.20
57,0,10423,Mike Weir,15' 7",966.250,62,-0.11
57,0,24663,Y.E. Yang,15' 7",655.167,42,+0.02
62,0,28679,Fabián Gómez,15' 8",784.583,50,-0.08
62,0,30944,Jason Kokrak,15' 8",1035.000,66,-0.23
62,0,21099,David Lynn,15' 8",1127.667,72,-0.21
62,0,01724,Jeff Maggert,15' 8",1317.333,84,-0.15
62,0,25336,Alistair Presnell,15' 8",971.750,62,-0.23
62,0,29518,Brendan Steele,15' 8",1266.167,81,-0.11
68,0,27436,Graham DeLaet,15' 9",1497.250,95,-0.15
68,0,23623,Bo Van Pelt,15' 9",1257.000,80,+0.03
70,0,28500,Martin Flores,15' 10",1169.250,74,-0.12
70,0,27129,Luke List,15' 10",634.500,40,+0.03
70,0,20443,Jin Park,15' 10",744.583,47,-0.17
70,0,26331,Charl Schwartzel,15' 10",742.417,47,-0.13
70,0,27770,Camilo Villegas,15' 10",1281.333,81,-0.19
75,0,25686,Jason Dufner,15' 11",1318.667,83,-0.13
75,0,30852,Ryo Ishikawa,15' 11",956.917,60,+0.15
75,0,06567,Vijay Singh,15' 11",810.833,51,+0.04
75,0,31560,Brian Stuard,15' 11",1082.250,68,+0.09
79,0,28089,Jason Day,16' 0",1215.417,76,-0.14
79,0,34360,Patrick Reed,16' 0",1278.417,80,-0.16
79,0,27330,Josh Teater,16' 0",1166.417,73,-0.12
82,0,24846,Ricky Barnes,16' 1",1173.750,73,-0.08
82,0,24924,Bill Haas,16' 1",1398.333,87,-0.23
82,0,27214,Kevin Streelman,16' 1",1428.500,89,-0.02
85,0,22961,David Mathis,16' 2",1050.417,65,-0.26
86,0,24494,Erik Compton,16' 4",1159.250,71,-0.14
86,0,30163,Henrik Norlander,16' 4",800.667,49,-0.06
86,0,25834,Daniel Summerhays,16' 4",1418.917,87,-0.08
86,0,23788,D.J. Trahan,16' 4",619.667,38,-0.13
90,0,23409,James Driscoll,16' 5",1232.750,75,+0.05
90,0,01320,Bob Estes,16' 5",1265.583,77,-0.12
90,0,23621,Rory Sabbatini,16' 5",1147.833,70,-0.10
90,0,22295,Darron Stiles,16' 5",1035.500,63,-0.13
94,0,06004,Stephen Ames,16' 6",840.750,51,+0.08
94,0,21961,Charles Howell III,16' 6",1521.000,92,-0.17
96,0,08075,Jerry Kelly,16' 7",1445.083,87,-0.17
96,0,24361,Pat Perez,16' 7",1126.750,68,-0.10
98,0,20098,Stuart Appleby,16' 9",1906.917,114,-0.16
98,0,27933,John Merrick,16' 9",1621.500,97,-0.05
98,0,28780,Nicholas Thompson,16' 9",1706.167,102,-0.15
101,0,25274,Steven Bowditch,16' 10",1058.167,63,-0.17
101,0,31323,Gary Woodland,16' 10",1380.000,82,-0.09
103,0,24227,Justin Bolli,16' 11",912.167,54,-0.06
103,0,20104,Ken Duke,16' 11",1881.833,111,-0.25
103,0,21209,Sergio Garcia,16' 11",778.500,46,-0.20
103,0,35139,Richard Lee,16' 11",1807.667,107,-0.07
103,0,06527,Steve Stricker,16' 11",1048.667,62,-0.37
108,0,23497,Tag Ridings,17' 0",1105.417,65,+0.02
109,0,22371,Aaron Baddeley,17' 1",973.500,57,-0.02
109,0,25240,D.A. Points,17' 1",1280.500,75,-0.08
109,0,28135,Aaron Watkins,17' 1",890.333,52,-0.13
109,0,26289,Boo Weekley,17' 1",1500.333,88,-0.08
113,0,32334,Charlie Beljan,17' 2",1098.750,64,+0.08
113,0,24357,K.J. Choi,17' 2",1406.500,82,-0.27
113,0,23452,Nicolas Colsaerts,17' 2",757.000,44,E
