RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
114,0,01014,Fulton Allem,17.69,191,1080
115,0,01715,Mark Lye,17.88,280,1566
115,0,02094,Tony Sills,17.88,309,1728
115,0,02195,Leonard Thompson,17.88,325,1818
118,0,01858,Tommy Nakajima,17.89,132,738
119,0,01154,Bill Buttner,18.07,283,1566
120,0,01571,Barry Jaeckel,18.18,252,1386
121,0,02090,Tom Sieckmann,18.20,249,1368
122,0,02133,Craig Stadler,18.21,200,1098
123,0,01648,Billy Kratzert,18.28,283,1548
124,0,01093,Ronnie Black,18.30,257,1404
125,0,01305,Danny Edwards,18.42,189,1026
126,0,01499,Mark Hayes,18.48,326,1764
127,0,01443,Hubert Green,18.58,194,1044
128,0,01135,Ken Brown,18.65,188,1008
129,0,02229,Brett Upper,18.78,267,1422
130,0,01310,Dave Eichelberger,18.85,319,1692
131,0,02322,Richard Zokol,18.87,231,1224
132,0,01553,John Huston,18.91,303,1602
133,0,02041,Bill Sander,18.98,287,1512
134,0,02170,Hal Sutton,18.99,253,1332
135,0,02180,Harry Taylor,19.02,178,936
136,0,01986,Joey Rassett,19.05,240,1260
137,0,01151,Clark Burroughs,19.06,295,1548
138,0,01197,Bobby Clampett,19.07,302,1584
139,0,01662,Greg Ladehoff,19.13,334,1746
140,0,01557,John Inman,19.21,325,1692
141,0,01599,Steve Jones,19.27,274,1422
142,0,01892,Aki Ohmachi,19.29,309,1602
143,0,01077,Mike Bender,19.44,280,1440
144,0,01106,Jim Booros,19.48,291,1494
145,0,02225,Howard Twitty,19.52,369,1890
146,0,01826,Brian Mogg,19.56,250,1278
147,0,01185,Brandel Chamblee,19.70,266,1350
147,0,01331,Rick Fehr,19.70,273,1386
149,0,01175,Jim Carter,19.78,299,1512
150,0,01261,Jay Delsing,19.86,286,1440
151,0,01790,Pat McGowan,19.94,323,1620
152,0,01200,Keith Clearwater,20.03,292,1458
152,0,02311,Kim Young,20.03,256,1278
154,0,01179,Antonio Cerda,20.07,242,1206
155,0,01984,Sam Randolph,20.14,261,1296
156,0,02294,Willie Wood,20.16,283,1404
157,0,01964,Greg Powers,20.18,207,1026
157,0,02126,Bruce Soulsby,20.18,207,1026
159,0,01086,Roy Biancalana,20.24,266,1314
159,0,01707,Steve Lowery,20.24,357,1764
161,0,01941,Tom Pernice Jr.,20.50,321,1566
162,0,01425,Ernie Gonzalez,20.64,301,1458
163,0,01094,Mike Blackburn,20.71,302,1458
164,0,01782,Mike McCullough,20.75,325,1566
165,0,01191,Barry Cheesman,20.81,266,1278
166,0,01214,Frank Conner,20.83,225,1080
167,0,01288,Ed Dougherty,20.85,334,1602
168,0,01884,Mac O'Grady,21.05,216,1026
169,0,02255,Denis Watson,21.06,254,1206
170,0,01096,Phil Blackmar,21.08,277,1314
171,0,01476,Mike Hammond,21.14,274,1296
172,0,01150,George Burns,21.30,207,972
173,0,01851,Bob Murphy,21.32,284,1332
174,0,01970,Bob Proben,21.58,303,1404
175,0,02313,Bruce Zabriski,21.81,318,1458
176,0,01861,Jim Nelford,21.98,277,1260
177,0,01236,Richard Cromwell,22.14,283,1278
178,0,01127,Danny Briggs,22.50,247,1098
179,0,01224,Jeff Coston,22.55,272,1206
180,0,02192,Steve Thomas,22.89,309,1350
181,0,01068,Andy Bean,23.33,168,720
182,0,01468,Gary Hallberg,23.47,245,1044
183,0,01737,Mark Maness,24.56,252,1026
184,0,02244,Fred Wadsworth,25.11,330,1314
185,0,02215,Paul Trittler,26.32,308,1170
