RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,23983,Luke Donald,4.74,9,190,95.2
2,0,24490,George McNeill,5.49,14,255,94.5
3,0,24925,Jonathan Byrd,5.61,17,303,94.3
4,0,23108,Matt Kuchar,5.78,16,277,94.2
5,0,21731,Freddie Jacobson,5.98,18,301,94.0
6,0,06527,Steve Stricker,6.05,13,215,93.9
7,0,20160,Charlie Wi,6.11,22,360,93.8
8,0,01706,Davis Love III,6.15,15,244,93.8
9,0,24663,Y.E. Yang,6.43,11,171,93.5
10,0,01313,Steve Elkington,6.44,13,202,93.5
11,0,23800,Bryce Molder,6.46,19,294,93.5
12,0,07457,Steve Flesch,6.54,21,321,93.4
13,0,29221,Webb Simpson,6.55,23,351,93.4
14,0,19970,Robert Karlsson,6.67,12,180,93.3
15,0,29478,Kevin Kisner,6.75,16,237,93.2
16,0,20229,Stewart Cink,6.84,16,234,93.1
17,0,23497,Tag Ridings,6.85,23,336,93.1
18,0,23541,Ben Crane,6.94,20,288,93.0
19,0,10809,Jim Furyk,6.98,22,315,93.0
20,0,22371,Aaron Baddeley,7.05,17,241,92.9
21,0,12602,Dean Wilson,7.11,18,253,92.8
22,0,01948,Tim Petrovic,7.17,22,307,92.8
23,0,23638,Brendon de Jonge,7.28,26,357,92.7
24,0,20593,Greg Chalmers,7.42,25,337,92.5
24,0,26420,Richard Johnson,7.42,19,256,92.5
26,0,25396,Kevin Na,7.45,19,255,92.5
27,0,27939,Matt McQuillan,7.46,15,201,92.5
28,0,22378,Trevor Immelman,7.47,26,348,92.5
29,0,27649,Brandt Snedeker,7.51,22,293,92.4
30,0,27095,Nick Watney,7.55,20,265,92.4
31,0,25345,Carl Pettersson,7.58,30,396,92.4
32,0,21753,Brian Davis,7.59,28,369,92.4
33,0,28475,Jeff Overton,7.62,23,302,92.3
34,0,11123,Chris Couch,7.72,24,311,92.2
35,0,27141,J.B. Holmes,7.73,15,194,92.2
36,0,24138,Ian Poulter,7.74,13,168,92.2
37,0,30711,Colt Knost,7.84,25,319,92.1
38,0,26596,Ryan Moore,7.85,19,242,92.1
39,0,19846,Brian Gay,7.87,24,305,92.1
40,0,23353,J.J. Henry,7.88,33,419,92.1
41,0,10505,Shane Bertsch,7.91,17,215,92.0
41,0,02206,David Toms,7.91,20,253,92.0
43,0,26300,Matt Jones,7.97,22,276,92.0
44,0,23325,Vaughn Taylor,7.99,27,338,92.0
45,0,20645,John Senden,8.00,34,425,92.0
46,0,27214,Kevin Streelman,8.01,25,312,91.9
47,0,33911,Nate Smith,8.04,18,224,91.9
48,0,31202,William McGirt,8.08,35,433,91.9
49,0,24604,Hunter Haas,8.11,30,370,91.8
50,0,08075,Jerry Kelly,8.13,26,320,91.8
51,0,22293,Heath Slocum,8.18,27,330,91.8
52,0,12716,Charley Hoffman,8.20,25,305,91.8
53,0,01116,Michael Bradley,8.27,23,278,91.7
53,0,29518,Brendan Steele,8.27,31,375,91.7
