RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,20645,John Senden,292,30
2,0,10809,Jim Furyk,279,31
3,0,20160,Charlie Wi,266,12
4,0,26476,Chez Reavie,258,2
5,0,27649,Brandt Snedeker,254,8
6,0,24507,Jason Bohn,251,28
7,0,01577,Lee Janzen,229,0
8,0,23621,Rory Sabbatini,228,45
9,0,01329,Brad Faxon,227,11
10,0,12602,Dean Wilson,220,63
11,0,06515,Shaun Micheel,219,18
12,0,01928,Corey Pavin,215,10
13,0,23325,Vaughn Taylor,212,35
14,0,23623,Bo Van Pelt,211,47
15,0,25345,Carl Pettersson,202,117
16,0,06197,Michael Allen,201,1
17,0,19846,Brian Gay,199,24
18,0,07457,Steve Flesch,197,101
19,0,26497,Casey Wittenberg,192,19
20,0,06373,José María Olazábal,191,26
21,0,23800,Bryce Molder,189,81
22,0,23135,Tim Clark,187,1
22,0,20766,Padraig Harrington,187,13
22,0,12782,Tim Herron,187,4
25,0,21350,Ryuji Imada,186,115
25,0,27095,Nick Watney,186,39
27,0,22621,Ben Curtis,185,26
28,0,24357,K.J. Choi,184,7
28,0,21731,Freddie Jacobson,184,17
28,0,02239,Scott Verplank,184,26
31,0,20850,Daniel Chopra,182,33
31,0,20157,Retief Goosen,182,11
31,0,20382,Stephen Leaney,182,1
31,0,27933,John Merrick,182,14
35,0,30925,Dustin Johnson,179,6
36,0,12716,Charley Hoffman,176,56
37,0,21805,Harrison Frazar,174,34
38,0,21878,Mark Wilson,172,35
39,0,10860,Justin Leonard,167,42
39,0,06527,Steve Stricker,167,1
41,0,01132,Mark Brooks,166,6
41,0,22548,Patrick Sheehan,166,166
43,0,24503,Jeff Klauk,165,24
43,0,28475,Jeff Overton,165,63
45,0,20098,Stuart Appleby,164,84
45,0,07867,Woody Austin,164,0
45,0,10733,Kent Jones,164,47
48,0,01948,Tim Petrovic,163,11
49,0,23718,Nathan Green,161,1
49,0,28158,Steve Marino,161,6
51,0,26420,Richard Johnson,159,0
51,0,26695,Michael Letzig,159,0
51,0,02206,David Toms,159,4
54,0,20574,Mathew Goggin,157,8
54,0,01473,Todd Hamilton,157,52
56,0,29718,Anthony Kim,156,61
57,0,07223,Brian Bateman,155,21
57,0,22348,Nick O'Hern,155,24
59,0,06573,Brandt Jobe,153,55
59,0,24024,Zach Johnson,153,3
59,0,27506,Oliver Wilson,153,45
62,0,28089,Jason Day,152,6
62,0,01313,Steve Elkington,152,73
62,0,27060,John Mallinger,152,13
65,0,23320,Ryan Palmer,151,73
66,0,20104,Ken Duke,150,0
66,0,24490,George McNeill,150,72
68,0,24924,Bill Haas,148,5
68,0,23108,Matt Kuchar,148,35
68,0,27466,Spencer Levin,148,98
71,0,23614,Rich Beem,147,28
71,0,01320,Bob Estes,147,1
71,0,20634,Peter Lonard,147,9
71,0,25804,Bubba Watson,147,19
75,0,06214,Guy Boros,146,2
75,0,24361,Pat Perez,146,87
77,0,24138,Ian Poulter,145,15
78,0,01035,Tommy Armour III,144,63
78,0,01142,Bart Bryant,144,73
78,0,32102,Rickie Fowler,144,8
78,0,25572,Graeme McDowell,144,45
82,0,26881,Jarrod Lyle,143,14
83,0,21209,Sergio Garcia,142,6
83,0,06595,Kevin Sutherland,142,55
85,0,29745,Tyler Aldridge,141,7
