RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,32640,Troy Merritt,96.83,61,63
2,0,32333,Kevin Tway,96.10,74,77
3,0,35732,Wes Roach,93.22,55,59
4,0,37455,Si Woo Kim,92.96,66,71
5,0,29908,C.T. Pan,92.68,76,82
6,0,33448,Justin Thomas,91.89,68,74
7,0,36699,Patrick Rodgers,91.84,45,49
8,0,47993,Denny McCarthy,91.55,65,71
9,0,31560,Brian Stuard,91.53,108,118
10,0,27141,J.B. Holmes,91.43,64,70
11,0,46523,Joey Garber,91.30,42,46
12,0,39971,Sungjae Im,91.24,125,137
13,0,28089,Jason Day,91.11,41,45
14,0,06522,Ernie Els,90.91,40,44
14,0,27936,Martin Laird,90.91,60,66
16,0,49771,J.T. Poston,90.77,118,130
17,0,21961,Charles Howell III,90.67,68,75
18,0,39977,Max Homa,90.63,87,96
18,0,27330,Josh Teater,90.63,58,64
20,0,37340,Chase Wright,90.41,66,73
21,0,30911,Tommy Fleetwood,90.28,65,72
21,0,35506,Mackenzie Hughes,90.28,65,72
23,0,27649,Brandt Snedeker,90.20,92,102
24,0,28237,Rory McIlroy,90.00,81,90
25,0,28252,Seamus Power,89.87,71,79
26,0,37189,Harold Varner III,89.81,97,108
27,0,34099,Harris English,89.53,77,86
28,0,19846,Brian Gay,89.47,85,95
28,0,46402,Talor Gooch,89.47,51,57
30,0,27095,Nick Watney,89.41,76,85
31,0,22371,Aaron Baddeley,88.89,40,45
31,0,30191,Julián Etulain,88.89,56,63
33,0,29221,Webb Simpson,88.76,79,89
34,0,31323,Gary Woodland,88.64,78,88
35,0,34021,Bud Cauley,88.61,70,79
35,0,23108,Matt Kuchar,88.61,70,79
37,0,39546,Keith Mitchell,88.57,62,70
38,0,45609,Tyler Duncan,88.54,85,96
39,0,28679,Fabián Gómez,88.52,54,61
40,0,27958,Ryan Blaum,88.51,77,87
41,0,24924,Bill Haas,88.41,61,69
42,0,34466,Peter Malnati,88.24,90,102
43,0,27895,Jonas Blixt,88.10,74,84
44,0,36799,Stephan Jaeger,88.06,59,67
45,0,24138,Ian Poulter,87.93,51,58
45,0,32058,José de Jesús Rodríguez,87.93,51,58
47,0,39997,Corey Conners,87.84,65,74
48,0,29223,Sam Saunders,87.76,86,98
