RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,25198,Francesco Molinari,67.92,36,53
2,0,33122,Russell Knox,67.14,47,70
3,0,30911,Tommy Fleetwood,65.38,34,52
4,0,37275,Sam Ryder,65.33,49,75
5,0,25632,Jimmy Walker,65.12,56,86
6,0,34360,Patrick Reed,64.77,57,88
7,0,37455,Si Woo Kim,64.21,61,95
8,0,23108,Matt Kuchar,64.00,48,75
9,0,29221,Webb Simpson,63.92,62,97
10,0,26851,Marc Leishman,63.86,53,83
11,0,06522,Ernie Els,63.83,30,47
12,0,36799,Stephan Jaeger,61.84,47,76
13,0,46402,Talor Gooch,61.29,38,62
14,0,22405,Justin Rose,61.19,41,67
15,0,27649,Brandt Snedeker,61.16,74,121
16,0,25900,Lucas Glover,61.11,55,90
17,0,24024,Zach Johnson,60.94,39,64
18,0,34256,Andrew Putnam,60.81,45,74
19,0,25572,Graeme McDowell,60.61,60,99
20,0,39327,Ben Silverman,60.24,50,83
21,0,37189,Harold Varner III,60.23,53,88
22,0,29908,C.T. Pan,59.78,55,92
23,0,25396,Kevin Na,59.68,37,62
24,0,22371,Aaron Baddeley,59.46,44,74
25,0,35450,Patrick Cantlay,59.38,38,64
26,0,33419,Cameron Tringale,59.26,32,54
27,0,32102,Rickie Fowler,59.18,58,98
28,0,32150,Michael Thompson,59.05,62,105
29,0,30944,Jason Kokrak,58.73,37,63
30,0,26329,Louis Oosthuizen,58.67,44,75
31,0,28089,Jason Day,58.62,34,58
32,0,27963,Chris Stroud,58.21,39,67
33,0,36689,Brooks Koepka,58.14,25,43
34,0,26499,Rafa Cabrera Bello,58.06,54,93
35,0,29926,Danny Lee,57.95,51,88
36,0,45486,Joaquin Niemann,57.89,66,114
37,0,34021,Bud Cauley,57.73,56,97
38,0,29420,Billy Horschel,57.69,45,78
39,0,23621,Rory Sabbatini,57.66,64,111
40,0,40026,Daniel Berger,57.61,53,92
41,0,51766,Wyndham Clark,57.30,51,89
42,0,23325,Vaughn Taylor,57.02,69,121
43,0,32839,Hideki Matsuyama,56.84,54,95
44,0,46501,Ollie Schniederjans,56.82,50,88
45,0,33948,Byeong Hun An,56.76,42,74
46,0,48081,Xander Schauffele,56.72,38,67
47,0,31560,Brian Stuard,56.60,60,106
48,0,27644,Brian Harman,56.52,52,92
49,0,28252,Seamus Power,56.47,48,85
50,0,30978,Kiradech Aphibarnrat,56.34,40,71
50,0,33418,Shawn Stefani,56.34,40,71
52,0,33399,Adam Hadwin,56.25,54,96
52,0,35461,Beau Hossler,56.25,54,96
54,0,39546,Keith Mitchell,55.68,49,88
55,0,27974,Sung Kang,55.56,55,99
56,0,31420,Anirban Lahiri,55.42,46,83
57,0,30946,Alex Prugh,55.38,36,65
58,0,33486,Roger Sloan,55.24,58,105
59,0,34563,Chesson Hadley,55.13,43,78
60,0,10809,Jim Furyk,55.07,38,69
61,0,19846,Brian Gay,54.74,52,95
62,0,28259,Sangmoon Bae,54.72,29,53
63,0,46523,Joey Garber,54.55,36,66
64,0,32640,Troy Merritt,54.39,31,57
65,0,27214,Kevin Streelman,54.35,50,92
66,0,24924,Bill Haas,54.22,45,83
66,0,33667,Carlos Ortiz,54.22,45,83
68,0,24138,Ian Poulter,53.85,35,65
68,0,35617,Martin Trainer,53.85,35,65
70,0,27936,Martin Laird,53.75,43,80
70,0,25818,Scott Piercy,53.75,43,80
72,0,28237,Rory McIlroy,53.70,29,54
73,0,35532,Tom Hoge,53.68,51,95
74,0,24361,Pat Perez,53.62,37,69
74,0,31323,Gary Woodland,53.62,37,69
76,0,26758,David Hearn,53.57,30,56
77,0,35421,Brandon Harkins,53.47,54,101
78,0,39997,Corey Conners,53.33,48,90
79,0,26300,Matt Jones,53.27,57,107
80,0,35891,Cameron Smith,53.03,35,66
81,0,34261,Scott Langley,53.00,53,100
82,0,21528,Henrik Stenson,52.94,27,51
82,0,33448,Justin Thomas,52.94,27,51
84,0,32058,José de Jesús Rodríguez,52.87,46,87
85,0,49303,Anders Albertson,52.78,38,72
86,0,34046,Jordan Spieth,52.75,48,91
87,0,30786,Brady Schnell,52.54,31,59
88,0,32791,K.H. Lee,52.48,53,101
89,0,49771,J.T. Poston,52.38,66,126
90,0,01810,Phil Mickelson,52.31,34,65
91,0,30925,Dustin Johnson,52.27,23,44
92,0,30191,Julián Etulain,52.17,48,92
92,0,34264,Hudson Swafford,52.17,36,69
94,0,29725,Tony Finau,52.13,49,94
95,0,27141,J.B. Holmes,52.11,37,71
96,0,46970,Jon Rahm,52.08,25,48
96,0,47347,Adam Schenk,52.08,50,96
98,0,40009,Dominic Bozzelli,52.05,38,73
99,0,29479,Scott Brown,52.00,52,100
99,0,21209,Sergio Garcia,52.00,26,50
101,0,39971,Sungjae Im,51.91,68,131
102,0,24502,Adam Scott,51.67,31,60
102,0,32139,Danny Willett,51.67,31,60
104,0,32200,Roberto Castro,51.35,38,74
104,0,37380,Curtis Luck,51.35,38,74
106,0,30110,Kyle Stanley,51.28,40,78
107,0,34431,Robert Streb,51.11,46,90
108,0,35449,Adam Long,51.09,47,92
108,0,27095,Nick Watney,51.09,47,92
110,0,19803,Ryan Armour,51.00,51,100
111,0,34099,Harris English,50.98,52,102
112,0,21731,Freddie Jacobson,50.94,27,53
113,0,40098,Matt Fitzpatrick,50.82,31,61
114,0,45157,Cam Davis,50.75,34,67
115,0,47959,Bryson DeChambeau,50.67,38,75
116,0,29970,Dylan Frittelli,50.65,39,77
117,0,27958,Ryan Blaum,50.00,49,98
117,0,27895,Jonas Blixt,50.00,41,82
117,0,25686,Jason Dufner,50.00,44,88
117,0,28679,Fabián Gómez,50.00,29,58
117,0,34363,Tyrrell Hatton,50.00,29,58
117,0,32757,Patton Kizzire,50.00,31,62
117,0,30692,Scott Stallings,50.00,42,84
124,0,21961,Charles Howell III,49.47,47,95
125,0,47993,Denny McCarthy,49.46,46,93
126,0,45526,Abraham Ancer,49.43,43,87
127,0,27129,Luke List,49.40,41,83
128,0,33410,Andrew Landry,49.35,38,77
129,0,28775,Nate Lashley,49.30,35,71
130,0,37340,Chase Wright,49.25,33,67
131,0,24781,Hunter Mahan,49.23,32,65
132,0,49964,Aaron Wise,49.12,28,57
133,0,47128,Richy Werenski,48.84,42,86
134,0,29484,Peter Uihlein,48.75,39,80
135,0,32333,Kevin Tway,48.72,38,78
136,0,31646,Emiliano Grillo,48.68,37,76
137,0,34076,Joel Dahmen,48.67,55,113
138,0,25493,Nick Taylor,48.65,54,111
139,0,29478,Kevin Kisner,48.62,53,109
140,0,40115,Adam Svensson,48.61,35,72
141,0,39975,Michael Kim,48.10,38,79
142,0,46601,Trey Mullinax,47.89,34,71
143,0,35879,Kelly Kraft,47.83,55,115
144,0,29223,Sam Saunders,47.56,39,82
145,0,34466,Peter Malnati,47.47,47,99
146,0,23353,J.J. Henry,47.37,27,57
147,0,45609,Tyler Duncan,47.30,35,74
148,0,47856,Seth Reeves,46.88,30,64
149,0,37454,Whee Kim,46.75,36,77
150,0,29974,Branden Grace,46.48,33,71
151,0,20572,Rod Pampling,46.38,32,69
152,0,31557,Jim Herman,45.90,28,61
153,0,25804,Bubba Watson,45.76,27,59
154,0,49298,Kramer Hickok,45.57,36,79
155,0,46435,Austin Cook,45.45,40,88
156,0,47990,Kyle Jones,45.21,33,73
157,0,35506,Mackenzie Hughes,45.16,42,93
158,0,24925,Jonathan Byrd,45.10,23,51
159,0,34098,Russell Henley,44.87,35,78
159,0,26596,Ryan Moore,44.87,35,78
161,0,39977,Max Homa,44.68,42,94
162,0,48822,Sebastián Muñoz,44.58,37,83
163,0,47504,Sam Burns,44.57,41,92
164,0,34306,John Chin,44.44,24,54
164,0,35376,Roberto Díaz,44.44,32,72
166,0,27556,Ted Potter Jr.,44.21,42,95
167,0,26476,Chez Reavie,44.19,38,86
168,0,25364,Paul Casey,43.94,29,66
169,0,12716,Charley Hoffman,43.48,30,69
170,0,39324,J.J. Spaun,43.28,29,67
170,0,27064,Jhonattan Vegas,43.28,29,67
172,0,23320,Ryan Palmer,43.10,25,58
172,0,26951,Johnson Wagner,43.10,25,58
174,0,27349,Alex Noren,42.65,29,68
175,0,36699,Patrick Rodgers,41.94,26,62
176,0,39954,Cody Gribble,41.79,28,67
177,0,29535,Brice Garnett,41.38,36,87
178,0,33141,Keegan Bradley,41.33,31,75
179,0,20472,Alex Cejka,40.63,26,64
180,0,49766,Hank Lebioda,40.30,27,67
181,0,36852,Jim Knous,39.22,20,51
182,0,35732,Wes Roach,38.33,23,60
183,0,29518,Brendan Steele,38.18,21,55
