RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,28237,Rory McIlroy,28.79,173,601
2,0,24502,Adam Scott,27.14,200,737
3,0,25364,Paul Casey,25.90,151,583
4,0,30925,Dustin Johnson,25.78,132,512
5,0,24358,Robert Garrigus,25.24,233,923
6,0,29221,Webb Simpson,25.08,242,965
7,0,25632,Jimmy Walker,25.06,210,838
8,0,32839,Hideki Matsuyama,24.79,204,823
9,0,26331,Charl Schwartzel,24.67,168,681
10,0,23108,Matt Kuchar,24.59,256,1041
11,0,30852,Ryo Ishikawa,24.52,180,734
12,0,34046,Jordan Spieth,24.15,235,973
13,0,25686,Jason Dufner,24.11,135,560
14,0,28089,Jason Day,24.03,99,412
15,0,25804,Bubba Watson,23.95,171,714
16,0,32102,Rickie Fowler,23.90,191,799
17,0,27214,Kevin Streelman,23.82,196,823
18,0,36689,Brooks Koepka,23.80,124,521
19,0,26596,Ryan Moore,23.78,209,879
20,0,32366,Kevin Chappell,23.72,282,1189
21,0,23320,Ryan Palmer,23.54,197,837
22,0,26679,Kevin Stadler,23.40,201,859
23,0,30926,Chris Kirk,23.39,266,1137
24,0,33461,Morgan Hoffmann,23.37,254,1087
25,0,21209,Sergio Garcia,23.35,120,514
25,0,32150,Michael Thompson,23.35,188,805
27,0,24490,George McNeill,23.27,219,941
28,0,22405,Justin Rose,23.24,152,654
29,0,27963,Chris Stroud,23.21,221,952
30,0,34099,Harris English,23.18,220,949
31,0,20396,Lee Westwood,23.15,128,553
32,0,21528,Henrik Stenson,23.12,123,532
33,0,26758,David Hearn,22.97,266,1158
34,0,28307,Matt Every,22.91,186,812
34,0,34098,Russell Henley,22.91,228,995
36,0,25572,Graeme McDowell,22.80,148,649
36,0,24138,Ian Poulter,22.80,119,522
38,0,29420,Billy Horschel,22.76,216,949
38,0,29518,Brendan Steele,22.76,206,905
40,0,30944,Jason Kokrak,22.75,169,743
41,0,27770,Camilo Villegas,22.74,249,1095
42,0,35539,Luke Guthrie,22.69,221,974
43,0,23983,Luke Donald,22.65,135,596
44,0,25396,Kevin Na,22.60,233,1031
45,0,12716,Charley Hoffman,22.58,217,961
46,0,28475,Jeff Overton,22.55,182,807
47,0,27436,Graham DeLaet,22.53,194,861
48,0,34431,Robert Streb,22.50,187,831
49,0,27141,J.B. Holmes,22.48,210,934
50,0,27095,Nick Watney,22.45,172,766
51,0,33141,Keegan Bradley,22.42,198,883
51,0,21961,Charles Howell III,22.42,250,1115
51,0,24024,Zach Johnson,22.42,263,1173
54,0,25191,Gonzalo Fernandez-Castaño,22.41,199,888
55,0,29478,Kevin Kisner,22.38,207,925
56,0,34021,Bud Cauley,22.32,129,578
57,0,27936,Martin Laird,22.30,161,722
58,0,28132,Tyrone Van Aswegen,22.20,182,820
59,0,35300,Andrew Loupe,22.16,129,582
60,0,28259,Sangmoon Bae,22.11,189,855
61,0,26329,Louis Oosthuizen,22.05,86,390
62,0,29479,Scott Brown,22.02,248,1126
63,0,24846,Ricky Barnes,21.99,212,964
64,0,29926,Danny Lee,21.98,204,928
64,0,25562,Andres Romero,21.98,193,878
66,0,34563,Chesson Hadley,21.97,201,915
66,0,31560,Brian Stuard,21.97,225,1024
68,0,33413,Ben Martin,21.94,190,866
69,0,27408,Martin Kaymer,21.93,134,611
70,0,23623,Bo Van Pelt,21.91,202,922
71,0,27644,Brian Harman,21.88,289,1321
72,0,22371,Aaron Baddeley,21.85,156,714
73,0,35732,Wes Roach,21.84,145,664
74,0,24924,Bill Haas,21.83,236,1081
74,0,24912,Will MacKenzie,21.83,212,971
76,0,20098,Stuart Appleby,21.81,246,1128
76,0,34261,Scott Langley,21.81,227,1041
78,0,20157,Retief Goosen,21.80,213,977
79,0,32334,Charlie Beljan,21.78,186,854
80,0,34360,Patrick Reed,21.72,194,893
81,0,20229,Stewart Cink,21.71,203,935
82,0,29289,S.Y. Noh,21.69,205,945
83,0,29740,Brad Fritsch,21.65,110,508
84,0,25274,Steven Bowditch,21.64,203,938
85,0,26851,Marc Leishman,21.63,188,869
86,0,01810,Phil Mickelson,21.61,134,620
86,0,31323,Gary Woodland,21.61,201,930
88,0,27649,Brandt Snedeker,21.56,193,895
89,0,29425,Andrew Svoboda,21.55,195,905
90,0,33419,Cameron Tringale,21.52,288,1338
91,0,29461,Jamie Lovemark,21.45,118,550
91,0,23621,Rory Sabbatini,21.45,169,788
93,0,30927,Brendon Todd,21.40,266,1243
94,0,06522,Ernie Els,21.37,159,744
95,0,34264,Hudson Swafford,21.29,165,775
96,0,20645,John Senden,21.23,232,1093
97,0,25834,Daniel Summerhays,21.22,257,1211
98,0,02206,David Toms,21.15,166,785
99,0,30750,Tommy Gainey,21.12,162,767
100,0,21753,Brian Davis,21.06,231,1097
101,0,28500,Martin Flores,21.03,180,856
102,0,34409,David Lingmerth,21.02,182,866
103,0,31202,William McGirt,21.01,233,1109
104,0,21731,Freddie Jacobson,21.00,218,1038
105,0,24781,Hunter Mahan,20.99,200,953
106,0,27895,Jonas Blixt,20.98,111,529
106,0,31193,Jim Renner,20.98,137,653
108,0,20104,Ken Duke,20.97,194,925
109,0,28486,Michael Putnam,20.92,249,1190
110,0,10860,Justin Leonard,20.91,179,856
111,0,07867,Woody Austin,20.90,154,737
112,0,29535,Brice Garnett,20.80,208,1000
113,0,20848,Ángel Cabrera,20.79,158,760
