RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,28237,Rory McIlroy,-.274
2,0,30925,Dustin Johnson,-.255
3,0,24502,Adam Scott,-.242
4,0,34046,Jordan Spieth,-.239
5,0,29420,Billy Horschel,-.228
6,0,26331,Charl Schwartzel,-.211
7,0,34099,Harris English,-.208
8,0,27436,Graham DeLaet,-.206
9,0,27936,Martin Laird,-.200
10,0,29740,Brad Fritsch,-.198
11,0,27330,Josh Teater,-.189
12,0,22405,Justin Rose,-.185
12,0,26679,Kevin Stadler,-.185
12,0,25804,Bubba Watson,-.185
15,0,23623,Bo Van Pelt,-.183
16,0,06522,Ernie Els,-.182
17,0,30852,Ryo Ishikawa,-.176
18,0,34265,Will Wilcox,-.175
19,0,20645,John Senden,-.174
20,0,33461,Morgan Hoffmann,-.171
20,0,25632,Jimmy Walker,-.171
22,0,24358,Robert Garrigus,-.169
23,0,25274,Steven Bowditch,-.167
23,0,32102,Rickie Fowler,-.167
23,0,27408,Martin Kaymer,-.167
23,0,29461,Jamie Lovemark,-.167
23,0,26329,Louis Oosthuizen,-.167
23,0,32150,Michael Thompson,-.167
29,0,28259,Sangmoon Bae,-.166
30,0,20498,Briny Baird,-.164
30,0,28307,Matt Every,-.164
30,0,24024,Zach Johnson,-.164
30,0,23320,Ryan Palmer,-.164
34,0,21209,Sergio Garcia,-.163
34,0,29518,Brendan Steele,-.163
34,0,33418,Shawn Stefani,-.163
37,0,33141,Keegan Bradley,-.159
38,0,23108,Matt Kuchar,-.158
39,0,27095,Nick Watney,-.156
40,0,28500,Martin Flores,-.155
41,0,32366,Kevin Chappell,-.154
41,0,25686,Jason Dufner,-.154
43,0,25396,Kevin Na,-.152
43,0,28486,Michael Putnam,-.152
45,0,27644,Brian Harman,-.151
46,0,34021,Bud Cauley,-.150
47,0,34264,Hudson Swafford,-.149
48,0,01810,Phil Mickelson,-.148
49,0,25364,Paul Casey,-.147
50,0,30944,Jason Kokrak,-.145
51,0,27214,Kevin Streelman,-.142
52,0,24663,Y.E. Yang,-.140
53,0,21753,Brian Davis,-.134
53,0,24781,Hunter Mahan,-.134
53,0,34360,Patrick Reed,-.134
56,0,29479,Scott Brown,-.133
57,0,29478,Kevin Kisner,-.131
58,0,21961,Charles Howell III,-.130
58,0,36689,Brooks Koepka,-.130
60,0,32334,Charlie Beljan,-.129
