RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
43,0,22046,Geoff Ogilvy,16.13,209,1296
44,0,21209,Sergio Garcia,16.17,163,1008
45,0,25834,Daniel Summerhays,16.19,236,1458
46,0,25818,Scott Piercy,16.20,277,1710
47,0,26329,Louis Oosthuizen,16.31,185,1134
47,0,27770,Camilo Villegas,16.31,226,1386
49,0,23548,Bill Lunde,16.32,232,1422
50,0,01320,Bob Estes,16.38,230,1404
51,0,08075,Jerry Kelly,16.40,248,1512
52,0,35139,Richard Lee,16.42,198,1206
53,0,24781,Hunter Mahan,16.46,243,1476
54,0,12782,Tim Herron,16.48,261,1584
54,0,27214,Kevin Streelman,16.48,264,1602
56,0,28307,Matt Every,16.53,238,1440
57,0,01766,Billy Mayfair,16.54,256,1548
57,0,33419,Cameron Tringale,16.54,262,1584
59,0,10213,Dicky Pride,16.57,173,1044
60,0,27060,John Mallinger,16.59,209,1260
61,0,27436,Graham DeLaet,16.60,236,1422
61,0,24140,Sean O'Hair,16.60,251,1512
63,0,27644,Brian Harman,16.61,302,1818
64,0,20593,Greg Chalmers,16.67,261,1566
64,0,20104,Ken Duke,16.67,312,1872
64,0,28500,Martin Flores,16.67,285,1710
64,0,23718,Nathan Green,16.67,207,1242
64,0,26300,Matt Jones,16.67,159,954
64,0,29478,Kevin Kisner,16.67,195,1170
64,0,21528,Henrik Stenson,16.67,153,918
64,0,23325,Vaughn Taylor,16.67,237,1422
72,0,30926,Chris Kirk,16.73,268,1602
72,0,01724,Jeff Maggert,16.73,250,1494
74,0,27933,John Merrick,16.74,238,1422
75,0,24358,Robert Garrigus,16.79,269,1602
76,0,26596,Ryan Moore,16.85,270,1602
77,0,29476,Kyle Reifers,16.86,261,1548
78,0,06567,Vijay Singh,16.89,301,1782
78,0,25632,Jimmy Walker,16.89,307,1818
80,0,21753,Brian Davis,16.91,277,1638
81,0,20574,Mathew Goggin,16.93,192,1134
82,0,23135,Tim Clark,16.94,183,1080
82,0,23320,Ryan Palmer,16.94,247,1458
84,0,20623,Gavin Coles,16.98,214,1260
85,0,33141,Keegan Bradley,17.11,271,1584
85,0,20766,Padraig Harrington,17.11,194,1134
87,0,23623,Bo Van Pelt,17.14,256,1494
87,0,26289,Boo Weekley,17.14,216,1260
89,0,22913,John Rollins,17.17,238,1386
90,0,26331,Charl Schwartzel,17.18,167,972
91,0,11123,Chris Couch,17.23,183,1062
91,0,21961,Charles Howell III,17.23,304,1764
91,0,25240,D.A. Points,17.23,273,1584
94,0,24502,Adam Scott,17.24,180,1044
95,0,26951,Johnson Wagner,17.30,274,1584
96,0,23541,Ben Crane,17.36,225,1296
97,0,28089,Jason Day,17.37,172,990
98,0,20572,Rod Pampling,17.39,263,1512
99,0,34174,John Huh,17.40,310,1782
100,0,34099,Harris English,17.46,308,1764
100,0,29926,Danny Lee,17.46,220,1260
102,0,24925,Jonathan Byrd,17.48,214,1224
103,0,23204,Gary Christian,17.50,274,1566
104,0,25892,Steve Wheatcroft,17.63,165,936
105,0,12510,Chad Campbell,17.66,267,1512
106,0,29910,Blake Adams,17.71,341,1926
106,0,28308,Troy Kelly,17.71,204,1152
108,0,06573,Brandt Jobe,17.74,182,1026
108,0,27330,Josh Teater,17.74,297,1674
110,0,30944,Jason Kokrak,17.78,240,1350
111,0,32102,Rickie Fowler,17.80,266,1494
112,0,31558,J.J. Killeen,17.81,311,1746
113,0,32334,Charlie Beljan,17.84,183,1026
113,0,20691,Greg Owen,17.84,289,1620
115,0,08725,Tom Gillis,17.85,241,1350
116,0,26476,Chez Reavie,17.87,267,1494
117,0,22961,David Mathis,18.04,263,1458
117,0,24490,George McNeill,18.04,276,1530
119,0,01706,Davis Love III,18.06,208,1152
120,0,27120,Troy Matteson,18.08,319,1764
121,0,21878,Mark Wilson,18.09,254,1404
122,0,06036,Scott Dunlap,18.13,173,954
123,0,27095,Nick Watney,18.20,308,1692
124,0,27466,Spencer Levin,18.21,259,1422
124,0,25572,Graeme McDowell,18.21,177,972
126,0,22348,Nick O'Hern,18.24,243,1332
127,0,23621,Rory Sabbatini,18.32,277,1512
127,0,30110,Kyle Stanley,18.32,277,1512
129,0,24507,Jason Bohn,18.33,254,1386
130,0,01116,Michael Bradley,18.34,208,1134
130,0,27936,Martin Laird,18.34,241,1314
132,0,20160,Charlie Wi,18.35,284,1548
133,0,25457,Alexandre Rocha,18.39,192,1044
134,0,27141,J.B. Holmes,18.41,285,1548
135,0,21407,Arjun Atwal,18.52,250,1350
136,0,22548,Patrick Sheehan,18.55,187,1008
137,0,32366,Kevin Chappell,18.58,291,1566
137,0,26851,Marc Leishman,18.58,281,1512
139,0,20396,Lee Westwood,18.62,181,972
140,0,32698,Bobby Gates,18.69,286,1530
141,0,23409,James Driscoll,18.74,280,1494
142,0,24846,Ricky Barnes,18.75,297,1584
143,0,28087,Kris Blanks,18.80,220,1170
144,0,24357,K.J. Choi,18.81,237,1260
145,0,22371,Aaron Baddeley,18.83,244,1296
146,0,29518,Brendan Steele,18.95,249,1314
147,0,10860,Justin Leonard,18.96,256,1350
147,0,32150,Michael Thompson,18.96,273,1440
149,0,21731,Freddie Jacobson,18.98,205,1080
150,0,23788,D.J. Trahan,19.00,236,1242
151,0,27556,Ted Potter Jr.,19.05,264,1386
152,0,26287,Roland Thatcher,19.08,182,954
153,0,06004,Stephen Ames,19.14,186,972
154,0,21350,Ryuji Imada,19.15,262,1368
155,0,01941,Tom Pernice Jr.,19.25,201,1044
156,0,06251,Chris DiMarco,19.34,282,1458
157,0,27797,Derek Lamely,19.36,223,1152
158,0,24604,Hunter Haas,19.40,227,1170
159,0,24494,Erik Compton,19.41,269,1386
160,0,30692,Scott Stallings,19.44,273,1404
161,0,27302,Garth Mulroy,19.49,200,1026
162,0,10885,Robert Allenby,19.52,267,1368
163,0,22378,Trevor Immelman,19.59,268,1368
164,0,27064,Jhonattan Vegas,19.62,272,1386
164,0,24663,Y.E. Yang,19.62,219,1116
166,0,06034,Marco Dawson,19.64,205,1044
167,0,12716,Charley Hoffman,19.76,313,1584
168,0,30711,Colt Knost,19.77,274,1386
169,0,01249,John Daly,19.81,164,828
170,0,20229,Stewart Cink,19.90,240,1206
170,0,30750,Tommy Gainey,19.90,351,1764
172,0,33120,Mark Anderson,19.94,262,1314
173,0,30927,Brendon Todd,19.97,266,1332
174,0,30852,Ryo Ishikawa,19.98,187,936
175,0,20848,Ángel Cabrera,20.16,196,972
176,0,12652,Cameron Beckman,20.20,280,1386
177,0,28093,Miguel Angel Carballo,20.21,251,1242
178,0,29222,Billy Hurley III,20.26,248,1224
179,0,29479,Scott Brown,20.28,230,1134
180,0,25562,Andres Romero,20.31,234,1152
181,0,20850,Daniel Chopra,20.44,195,954
182,0,31323,Gary Woodland,20.45,254,1242
183,0,21805,Harrison Frazar,20.88,203,972
184,0,24940,Edward Loar,21.35,219,1026
185,0,19970,Robert Karlsson,21.58,202,936
186,0,27974,Sung Kang,21.61,284,1314
187,0,22582,Kyle Thompson,21.66,191,882
188,0,23903,Stephen Gangluff,21.82,216,990
189,0,20070,Matt Bettencourt,21.86,299,1368
190,0,28259,Sangmoon Bae,22.15,307,1386
191,0,23542,Tommy Biershenk,22.76,295,1296
