RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,01928,Corey Pavin,50.00,6,12,E
2,0,02010,Loren Roberts,41.94,13,31,-0.231
3,0,01185,Brandel Chamblee,33.33,4,12,E
3,0,20433,Mark Hensby,33.33,2,6,E
3,0,10213,Dicky Pride,33.33,8,24,-0.375
6,0,08075,Jerry Kelly,31.58,6,19,-0.167
6,0,01920,Craig Parry,31.58,6,19,+0.167
8,0,01771,Blaine McCallister,31.11,14,45,-0.357
9,0,12753,David Morland IV,29.41,10,34,E
10,0,10457,Frank Nobilo,29.03,9,31,-0.222
11,0,01968,Nick Price,28.89,13,45,-0.308
12,0,01042,Paul Azinger,28.26,13,46,E
13,0,06315,Pete Jordan,28.13,9,32,E
13,0,06078,Esteban Toledo,28.13,9,32,-0.222
15,0,19972,José Coceres,28.07,16,57,-0.125
16,0,02099,Scott Simpson,28.00,7,25,E
17,0,06036,Scott Dunlap,27.78,5,18,-0.200
18,0,01666,Bernhard Langer,27.45,14,51,-0.214
19,0,06643,Paul Goydos,27.27,9,33,-0.222
19,0,08545,Glen Hnatiuk,27.27,9,33,-0.111
21,0,06617,Brian Henninger,25.86,15,58,-0.133
22,0,01823,Larry Mize,25.81,8,31,+0.125
23,0,01619,Skip Kendall,25.00,14,56,-0.214
23,0,06140,Sean Murphy,25.00,2,8,-0.500
23,0,06527,Steve Stricker,25.00,7,28,E
26,0,02104,Jeff Sluman,24.19,15,62,E
27,0,08931,Glen Day,22.22,12,54,-0.167
27,0,08553,Lee Porter,22.22,6,27,-0.333
29,0,12388,Michael Clark II,21.62,8,37,E
29,0,01527,Scott Hoch,21.62,8,37,-0.125
29,0,20094,Jonathan Kaye,21.62,8,37,+0.375
32,0,01219,John Cook,21.28,10,47,+0.100
33,0,20099,Doug Barron,21.05,4,19,+0.250
34,0,08793,Tiger Woods,20.83,10,48,-0.200
