RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
1,0,01249,John Daly,306.7,49075,160
2,0,07749,Brett Quigley,298.5,37606,126
3,0,01706,Davis Love III,297.6,41959,141
3,0,08793,Tiger Woods,297.6,42561,143
5,0,09011,David Duval,296.1,40866,138
6,0,21961,Charles Howell III,293.9,49367,168
6,0,01810,Phil Mickelson,293.9,45259,154
8,0,21633,Steve Allan,293.3,49571,169
9,0,02106,Chris Smith,293.2,57465,196
10,0,01945,Kenny Perry,292.3,52028,178
11,0,02101,Joey Sindelar,291.5,38481,132
12,0,22892,Jason Gore,290.5,46473,160
13,0,06573,Brandt Jobe,290.4,54298,187
14,0,10585,Scott McCarron,289.7,54459,188
15,0,08063,Kelly Grunewald,289.1,37874,131
16,0,12714,Chris Tidland,289.0,46237,160
17,0,12782,Tim Herron,288.9,52581,182
18,0,08057,Brian Wilson,288.8,49680,172
19,0,20098,Stuart Appleby,288.6,53676,186
20,0,23621,Rory Sabbatini,288.5,37218,129
21,0,01226,Fred Couples,288.2,38048,132
22,0,21209,Sergio Garcia,287.8,31653,110
23,0,06567,Vijay Singh,287.5,50602,176
24,0,21805,Harrison Frazar,286.8,47615,166
25,0,01677,Tom Lehman,286.7,44150,154
26,0,23353,J.J. Henry,286.6,47858,167
27,0,23034,Brent Schwarzrock,286.4,36086,126
28,0,01161,Mark Calcavecchia,286.2,42927,150
28,0,12760,Danny Ellis,286.2,42637,149
30,0,06522,Ernie Els,285.8,32012,112
31,0,07003,David Berganio Jr.,285.5,41677,146
32,0,12652,Cameron Beckman,285.4,56508,198
32,0,08375,Paul Stankowski,285.4,50234,176
34,0,06034,Marco Dawson,285.2,32225,113
35,0,20574,Mathew Goggin,285.1,52748,185
36,0,02245,Grant Waite,284.9,43307,152
37,0,10885,Robert Allenby,284.7,57788,203
37,0,11032,Frank Lickliter II,284.7,55799,196
39,0,12823,Carlos Franco,284.5,47220,166
39,0,01475,Donnie Hammond,284.5,29015,102
39,0,06575,Dudley Hart,284.5,40406,142
39,0,06514,Kevin Johnson,284.5,51778,182
39,0,02246,Duffy Waldorf,284.5,38689,136
