RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
1,0,01388,Robert Gamez,100.00,2,2,E
2,0,01226,Fred Couples,71.43,10,14,-0.10
3,0,01024,Billy Andrade,66.67,4,6,+0.50
3,0,01797,Rocco Mediate,66.67,8,12,-0.38
5,0,08375,Paul Stankowski,60.00,6,10,-0.17
6,0,07867,Woody Austin,57.14,8,14,-0.38
7,0,10423,Mike Weir,56.25,9,16,-0.44
8,0,20095,Carl Paulson,55.56,10,18,-0.10
9,0,07457,Steve Flesch,54.55,12,22,-0.33
9,0,10585,Scott McCarron,54.55,12,22,-0.58
11,0,21633,Steve Allan,50.00,3,6,-0.67
11,0,23614,Rich Beem,50.00,1,2,E
11,0,20593,Greg Chalmers,50.00,5,10,E
11,0,24357,K.J. Choi,50.00,2,4,E
11,0,06034,Marco Dawson,50.00,5,10,-0.20
11,0,23125,Brad Elder,50.00,6,12,-0.67
11,0,22051,Ben Ferguson,50.00,3,6,E
11,0,20043,Edward Fryatt,50.00,4,8,-0.25
11,0,10963,Jimmy Green,50.00,7,14,+0.43
11,0,08063,Kelly Grunewald,50.00,3,6,-0.33
11,0,12782,Tim Herron,50.00,1,2,-1.00
11,0,01553,John Huston,50.00,4,8,-0.25
11,0,06573,Brandt Jobe,50.00,5,10,-0.40
11,0,06514,Kevin Johnson,50.00,3,6,+0.67
11,0,07547,Craig Kanada,50.00,5,10,-0.40
11,0,12705,Cliff Kresge,50.00,3,6,-0.67
11,0,12753,David Morland IV,50.00,7,14,-0.29
11,0,06140,Sean Murphy,50.00,2,4,E
11,0,10213,Dicky Pride,50.00,5,10,E
11,0,02106,Chris Smith,50.00,5,10,-0.20
11,0,02110,Jerry Smith,50.00,7,14,-0.57
11,0,02279,Mark Wiebe,50.00,1,2,E
33,0,01706,Davis Love III,46.67,14,30,-0.64
34,0,20098,Stuart Appleby,45.45,10,22,-0.70
35,0,06515,Shaun Micheel,44.44,8,18,-0.75
35,0,02206,David Toms,44.44,8,18,-0.50
37,0,20229,Stewart Cink,43.33,13,30,-0.46
38,0,10809,Jim Furyk,42.86,6,14,-0.50
38,0,23353,J.J. Henry,42.86,6,14,+0.33
38,0,20094,Jonathan Kaye,42.86,6,14,-0.17
38,0,12680,Shigeki Maruyama,42.86,6,14,-0.33
38,0,01887,Mark O'Meara,42.86,6,14,+0.17
38,0,10912,Craig Perks,42.86,6,14,-0.17
44,0,20436,Garrett Willis,41.67,5,12,-0.20
45,0,01175,Jim Carter,40.91,9,22,-0.22
45,0,02104,Jeff Sluman,40.91,9,22,-0.44
47,0,01374,Robin Freeman,40.00,4,10,E
47,0,22892,Jason Gore,40.00,4,10,-0.75
47,0,21007,Gabriel Hjertstedt,40.00,4,10,-0.25
47,0,08535,Gary Nicklaus,40.00,4,10,-0.25
47,0,02099,Scott Simpson,40.00,4,10,E
47,0,02214,Kirk Triplett,40.00,4,10,-0.25
53,0,12760,Danny Ellis,38.89,7,18,-0.43
53,0,01941,Tom Pernice Jr.,38.89,7,18,-0.57
53,0,02218,Ted Tryba,38.89,7,18,E
53,0,02245,Grant Waite,38.89,7,18,-0.43
57,0,01042,Paul Azinger,37.50,6,16,-0.83
57,0,06036,Scott Dunlap,37.50,3,8,E
57,0,12823,Carlos Franco,37.50,3,8,-1.00
57,0,21805,Harrison Frazar,37.50,3,8,-0.67
57,0,02246,Duffy Waldorf,37.50,3,8,E
62,0,10885,Robert Allenby,36.36,8,22,-0.75
62,0,19972,José Coceres,36.36,8,22,-0.13
62,0,02239,Scott Verplank,36.36,8,22,-0.63
65,0,12388,Michael Clark II,35.71,5,14,-0.20
65,0,01418,Bill Glasson,35.71,5,14,-0.20
65,0,06643,Paul Goydos,35.71,5,14,E
65,0,10962,Bradley Hughes,35.71,5,14,-0.20
65,0,08633,Per-Ulrik Johansson,35.71,5,14,-0.40
