RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,34466,Peter Malnati,154.0,1330316000,240
2,0,25349,Tim Wilkinson,157.3,1053365000,186
3,0,34262,Jon Curran,157.7,1663658000,293
3,0,02206,David Toms,157.7,1015902000,179
5,0,33410,Andrew Landry,160.1,645708000,112
5,0,30927,Brendon Todd,160.1,847237000,147
7,0,24507,Jason Bohn,160.7,1243687000,215
8,0,32876,Martin Piller,160.8,891643000,154
9,0,35891,Cameron Smith,160.9,885984000,153
10,0,20098,Stuart Appleby,161.7,1332910000,229
11,0,30711,Colt Knost,161.8,1310427000,225
12,0,24912,Will MacKenzie,162.2,1272653000,218
13,0,29222,Billy Hurley III,162.3,1215465000,208
14,0,10213,Dicky Pride,162.6,819744000,140
15,0,27942,Rob Oppenheim,163.4,970359000,165
16,0,23800,Bryce Molder,163.6,1384239000,235
17,0,45526,Abraham Ancer,163.8,760841000,129
18,0,25686,Jason Dufner,164.1,1730787000,293
19,0,29745,Tyler Aldridge,164.2,1306063000,221
19,0,22892,Jason Gore,164.2,1182005000,200
21,0,25240,D.A. Points,164.6,841212000,142
22,0,24024,Zach Johnson,165.0,1651129000,278
23,0,24357,K.J. Choi,165.1,1402422000,236
23,0,20104,Ken Duke,165.1,980408000,165
25,0,31560,Brian Stuard,165.2,1231185000,207
25,0,23325,Vaughn Taylor,165.2,1427262000,240
27,0,21878,Mark Wilson,165.3,928373000,156
28,0,20645,John Senden,165.5,1650775000,277
29,0,23541,Ben Crane,166.1,1273828000,213
29,0,32618,Rhein Gibson,166.1,897150000,150
31,0,10809,Jim Furyk,166.2,855607000,143
32,0,27963,Chris Stroud,166.3,1502821000,251
33,0,31416,Derek Fathauer,166.5,1546826000,258
34,0,39975,Michael Kim,166.6,1787455000,298
35,0,35532,Tom Hoge,166.7,1332541000,222
35,0,35879,Kelly Kraft,166.7,1002007000,167
37,0,06527,Steve Stricker,166.8,966703000,161
38,0,06522,Ernie Els,166.9,1147294000,191
39,0,30925,Dustin Johnson,167.2,1805260000,300
40,0,27644,Brian Harman,167.5,1996258000,331
41,0,29289,S.Y. Noh,167.6,1495981000,248
42,0,32150,Michael Thompson,167.7,1255706000,208
43,0,24490,George McNeill,167.8,851695000,141
44,0,34098,Russell Henley,167.9,1510982000,250
44,0,26596,Ryan Moore,167.9,1516879000,251
44,0,34264,Hudson Swafford,167.9,2163507000,358
47,0,24846,Ricky Barnes,168.2,1841208000,304
47,0,26758,David Hearn,168.2,1731822000,286
47,0,24781,Hunter Mahan,168.2,992909000,164
50,0,22046,Geoff Ogilvy,168.4,994349000,164
51,0,40058,Zac Blair,168.6,1578562000,260
51,0,23108,Matt Kuchar,168.6,1900137000,313
53,0,29479,Scott Brown,168.8,1452150000,239
53,0,20229,Stewart Cink,168.8,1002957000,165
55,0,10885,Robert Allenby,168.9,644624000,106
55,0,27649,Brandt Snedeker,168.9,1787742000,294
57,0,20472,Alex Cejka,169.1,1132395000,186
58,0,35539,Luke Guthrie,169.2,968451000,159
59,0,35732,Wes Roach,169.3,957099000,157
60,0,23320,Ryan Palmer,169.4,1944897000,319
61,0,06567,Vijay Singh,169.5,1427683000,234
62,0,29478,Kevin Kisner,169.6,1697024000,278
62,0,27214,Kevin Streelman,169.6,1398547000,229
64,0,32839,Hideki Matsuyama,169.7,1503152000,246
65,0,31557,Jim Herman,169.9,1376548000,225
65,0,20572,Rod Pampling,169.9,684848000,112
65,0,30110,Kyle Stanley,169.9,1718752000,281
68,0,32200,Roberto Castro,170.0,1958707000,320
68,0,28132,Tyrone Van Aswegen,170.0,1762795000,288
70,0,08075,Jerry Kelly,170.1,1157144000,189
71,0,34563,Chesson Hadley,170.2,1495041000,244
72,0,25396,Kevin Na,170.5,1595757000,260
72,0,33419,Cameron Tringale,170.5,1540492000,251
74,0,28475,Jeff Overton,170.6,1154854000,188
75,0,33461,Morgan Hoffmann,170.7,1370252000,223
75,0,28092,D.H. Lee,170.7,927825000,151
77,0,35545,Blayne Barber,170.9,1661394000,270
78,0,33204,Shane Lowry,171.0,800347000,130
79,0,24924,Bill Haas,171.4,1264594000,205
79,0,29461,Jamie Lovemark,171.4,1980729000,321
79,0,28158,Steve Marino,171.4,1227594000,199
82,0,24461,Thomas Aiken,171.5,1024939000,166
83,0,29221,Webb Simpson,171.6,1389727000,225
84,0,36801,Mark Hubbard,171.8,1756385000,284
85,0,30926,Chris Kirk,171.9,1695298000,274
86,0,32448,James Hahn,172.2,1487671000,240
87,0,29223,Sam Saunders,172.3,1128623000,182
88,0,23983,Luke Donald,172.6,1174353000,189
89,0,25493,Nick Taylor,172.7,1417388000,228
90,0,34409,David Lingmerth,172.8,1318852000,212
91,0,26951,Johnson Wagner,173.0,1755903000,282
92,0,33141,Keegan Bradley,173.1,1432948000,230
92,0,24494,Erik Compton,173.1,972153000,156
92,0,21731,Freddie Jacobson,173.1,1632973000,262
92,0,27466,Spencer Levin,173.1,1776175000,285
92,0,26476,Chez Reavie,173.1,1688894000,271
97,0,25900,Lucas Glover,173.2,1565204000,251
97,0,27747,Hiroshi Iwata,173.2,1321706000,212
97,0,20691,Greg Owen,173.2,1453024000,233
100,0,23638,Brendon de Jonge,173.3,1340974000,215
100,0,34360,Patrick Reed,173.3,1921548000,308
102,0,30163,Henrik Norlander,173.4,1167502000,187
103,0,33667,Carlos Ortiz,173.5,1330515000,213
104,0,33122,Russell Knox,173.7,1444477000,231
105,0,29720,Andres Gonzales,173.8,1407773000,225
106,0,23621,Rory Sabbatini,173.9,738740000,118
107,0,26289,Boo Weekley,174.1,1666898000,266
108,0,31202,William McGirt,174.2,2044926000,326
108,0,28114,Dawie van der Walt,174.2,1210267000,193
110,0,32757,Patton Kizzire,174.4,1732409000,276
110,0,29476,Kyle Reifers,174.4,2078241000,331
112,0,25892,Steve Wheatcroft,174.5,1501334000,239
113,0,12716,Charley Hoffman,174.6,1634627000,260
114,0,28089,Jason Day,174.7,1559611000,248
115,0,37455,Si Woo Kim,174.8,2297503000,365
115,0,29485,Brett Stegmaier,174.8,1623472000,258
117,0,34099,Harris English,174.9,1624274000,258
118,0,37454,Whee Kim,175.0,1329077000,211
119,0,31646,Emiliano Grillo,175.2,1809703000,287
120,0,21961,Charles Howell III,175.7,1909668000,302
120,0,25198,Francesco Molinari,175.7,1239870000,196
122,0,33418,Shawn Stefani,175.8,1518951000,240
123,0,32640,Troy Merritt,175.9,1494843000,236
123,0,35451,Scott Pinckney,175.9,1608263000,254
123,0,27770,Camilo Villegas,175.9,1469435000,232
126,0,34046,Jordan Spieth,176.0,1622258000,256
127,0,33413,Ben Martin,176.1,1946394000,307
127,0,34431,Robert Streb,176.1,1394623000,220
129,0,29268,Bronson Burgoon,176.3,1339199000,211
129,0,27436,Graham DeLaet,176.3,1427706000,225
129,0,23353,J.J. Henry,176.3,1123666000,177
132,0,29420,Billy Horschel,176.5,1410251000,222
133,0,24502,Adam Scott,176.6,1525458000,240
134,0,25720,Chad Collins,176.8,1304740000,205
135,0,27895,Jonas Blixt,176.9,1623936000,255
135,0,24140,Sean O'Hair,176.9,2063705000,324
137,0,25818,Scott Piercy,177.2,1493027000,234
138,0,25572,Graeme McDowell,177.3,982945000,154
139,0,36699,Patrick Rodgers,177.4,1724612000,270
139,0,25804,Bubba Watson,177.4,1302737000,204
139,0,34265,Will Wilcox,177.4,1264151000,198
142,0,37273,Derek Ernst,177.5,907416000,142
142,0,27141,J.B. Holmes,177.5,1622631000,254
144,0,22371,Aaron Baddeley,177.6,1700334000,266
145,0,28679,Fabián Gómez,177.7,1695504000,265
146,0,33448,Justin Thomas,177.8,1798310000,281
147,0,25274,Steven Bowditch,178.0,1102173000,172
148,0,24358,Robert Garrigus,178.1,1474349000,230
149,0,34174,John Huh,178.2,1700269000,265
