RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
106,0,29420,Billy Horschel,1.786,1216,681,28.09
106,0,30711,Colt Knost,1.786,1538,861,27.21
106,0,24781,Hunter Mahan,1.786,1818,1018,27.14
106,0,01797,Rocco Mediate,1.786,1334,747,27.31
106,0,24502,Adam Scott,1.786,1241,695,30.45
112,0,24507,Jason Bohn,1.787,1558,872,27.32
112,0,23204,Gary Christian,1.787,1832,1025,28.08
112,0,23718,Nathan Green,1.787,1399,783,29.37
112,0,26758,David Hearn,1.787,2026,1134,27.51
112,0,31558,J.J. Killeen,1.787,1803,1009,27.14
112,0,06567,Vijay Singh,1.787,2109,1180,29.47
112,0,26951,Johnson Wagner,1.787,1866,1044,28.24
119,0,21407,Arjun Atwal,1.788,1500,839,26.23
119,0,22913,John Rollins,1.788,1640,917,29.51
121,0,33122,Russell Knox,1.789,1474,824,26.73
121,0,10860,Justin Leonard,1.789,1460,816,26.90
123,0,23135,Tim Clark,1.790,1242,694,25.87
123,0,29222,Billy Hurley III,1.790,1228,686,25.88
123,0,24490,George McNeill,1.790,1645,919,28.10
123,0,27214,Kevin Streelman,1.790,1856,1037,27.80
127,0,06573,Brandt Jobe,1.791,1105,617,26.79
127,0,27060,John Mallinger,1.791,1501,838,27.03
127,0,25240,D.A. Points,1.791,1886,1053,28.87
130,0,21805,Harrison Frazar,1.792,1066,595,29.80
130,0,21731,Freddie Jacobson,1.792,1197,668,27.59
130,0,20691,Greg Owen,1.792,1991,1111,29.49
130,0,26679,Kevin Stadler,1.792,1683,939,27.72
130,0,30927,Brendon Todd,1.792,1355,756,27.19
135,0,21961,Charles Howell III,1.793,2107,1175,27.46
135,0,27556,Ted Potter Jr.,1.793,1492,832,27.08
135,0,30110,Kyle Stanley,1.793,1818,1014,29.52
138,0,32200,Roberto Castro,1.794,1900,1059,27.30
138,0,26287,Roland Thatcher,1.794,1073,598,28.19
140,0,27436,Graham DeLaet,1.795,1617,901,28.29
140,0,25562,Andres Romero,1.795,1188,662,29.80
142,0,27120,Troy Matteson,1.796,1945,1083,27.41
142,0,27064,Jhonattan Vegas,1.796,1602,892,28.76
144,0,12652,Cameron Beckman,1.797,1626,905,28.76
144,0,06522,Ernie Els,1.797,1678,934,26.80
144,0,20574,Mathew Goggin,1.797,1328,739,27.41
144,0,22348,Nick O'Hern,1.797,1515,843,25.60
148,0,12510,Chad Campbell,1.798,1825,1015,26.85
149,0,12782,Tim Herron,1.799,1920,1067,26.34
149,0,26300,Matt Jones,1.799,1027,571,26.54
149,0,30944,Jason Kokrak,1.799,1603,891,27.61
152,0,28308,Troy Kelly,1.800,1269,705,26.70
152,0,21878,Mark Wilson,1.800,1618,899,25.64
154,0,32334,Charlie Beljan,1.801,1142,634,29.75
154,0,32366,Kevin Chappell,1.801,1808,1004,28.20
154,0,20572,Rod Pampling,1.801,1684,935,26.80
154,0,01941,Tom Pernice Jr.,1.801,1160,644,26.40
158,0,24924,Bill Haas,1.802,1649,915,27.93
159,0,27974,Sung Kang,1.803,1363,756,26.60
159,0,27933,John Merrick,1.803,1772,983,28.31
161,0,30852,Ryo Ishikawa,1.804,929,515,26.65
161,0,26851,Marc Leishman,1.804,1712,949,27.85
161,0,29476,Kyle Reifers,1.804,1795,995,25.30
161,0,25892,Steve Wheatcroft,1.804,1075,596,25.55
165,0,21528,Henrik Stenson,1.805,998,553,28.80
166,0,28093,Miguel Angel Carballo,1.806,1369,758,27.87
166,0,22548,Patrick Sheehan,1.806,1064,589,25.13
168,0,01116,Michael Bradley,1.807,1254,694,24.71
168,0,20848,Ángel Cabrera,1.807,1030,570,26.84
168,0,22293,Heath Slocum,1.807,1876,1038,25.84
168,0,33419,Cameron Tringale,1.807,1906,1055,28.02
172,0,10885,Robert Allenby,1.808,1627,900,25.72
172,0,24846,Ricky Barnes,1.808,1929,1067,27.93
172,0,23903,Stephen Gangluff,1.808,982,543,26.34
172,0,32698,Bobby Gates,1.808,1766,977,28.12
176,0,29479,Scott Brown,1.809,1239,685,28.95
176,0,23353,J.J. Henry,1.809,1889,1044,24.35
176,0,30692,Scott Stallings,1.809,1686,932,28.16
179,0,20229,Stewart Cink,1.810,1403,775,25.87
180,0,28087,Kris Blanks,1.813,1396,770,26.30
181,0,31323,Gary Woodland,1.815,1443,795,28.50
182,0,26476,Chez Reavie,1.817,1795,988,25.38
183,0,22378,Trevor Immelman,1.818,1578,868,26.76
184,0,01766,Billy Mayfair,1.819,1803,991,26.36
184,0,23788,D.J. Trahan,1.819,1490,819,26.86
186,0,06004,Stephen Ames,1.820,1059,582,25.43
187,0,26289,Boo Weekley,1.824,1507,826,24.94
188,0,25457,Alexandre Rocha,1.826,1231,674,24.33
189,0,06036,Scott Dunlap,1.835,1132,617,25.04
190,0,29518,Brendan Steele,1.836,1575,858,25.38
191,0,22582,Kyle Thompson,1.841,1009,548,25.18
