RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF PUTTS,# OF HOLES
1,0,29478,Kevin Kisner,1.499,1754,1170
2,0,10213,Dicky Pride,1.500,1566,1044
2,0,21528,Henrik Stenson,1.500,1377,918
4,0,27895,Jonas Blixt,1.506,1952,1296
5,0,30852,Ryo Ishikawa,1.510,1413,936
5,0,26300,Matt Jones,1.510,1441,954
5,0,22961,David Mathis,1.510,2201,1458
5,0,22548,Patrick Sheehan,1.510,1522,1008
9,0,06034,Marco Dawson,1.511,1577,1044
10,0,23542,Tommy Biershenk,1.512,1959,1296
10,0,20623,Gavin Coles,1.512,1905,1260
12,0,06573,Brandt Jobe,1.515,1554,1026
13,0,20070,Matt Bettencourt,1.517,2075,1368
13,0,30927,Brendon Todd,1.517,2021,1332
15,0,29926,Danny Lee,1.518,1913,1260
16,0,21753,Brian Davis,1.520,2489,1638
17,0,01797,Rocco Mediate,1.521,1862,1224
18,0,23903,Stephen Gangluff,1.522,1507,990
18,0,25562,Andres Romero,1.522,1753,1152
20,0,23409,James Driscoll,1.523,2275,1494
21,0,29420,Billy Horschel,1.524,1618,1062
22,0,22621,Ben Curtis,1.526,1703,1116
22,0,28307,Matt Every,1.526,2198,1440
22,0,31558,J.J. Killeen,1.526,2664,1746
25,0,24494,Erik Compton,1.527,2117,1386
26,0,20850,Daniel Chopra,1.528,1458,954
27,0,20848,Ángel Cabrera,1.529,1486,972
28,0,23325,Vaughn Taylor,1.530,2176,1422
29,0,28475,Jeff Overton,1.531,2784,1818
30,0,32334,Charlie Beljan,1.532,1572,1026
30,0,20104,Ken Duke,1.532,2868,1872
30,0,24940,Edward Loar,1.532,1572,1026
33,0,23718,Nathan Green,1.536,1908,1242
34,0,33120,Mark Anderson,1.537,2020,1314
35,0,26287,Roland Thatcher,1.540,1469,954
36,0,29222,Billy Hurley III,1.543,1889,1224
37,0,08075,Jerry Kelly,1.544,2334,1512
37,0,24490,George McNeill,1.544,2363,1530
39,0,27556,Ted Potter Jr.,1.545,2141,1386
40,0,28093,Miguel Angel Carballo,1.547,1921,1242
40,0,27141,J.B. Holmes,1.547,2395,1548
42,0,01116,Michael Bradley,1.549,1757,1134
42,0,06251,Chris DiMarco,1.549,2259,1458
44,0,29479,Scott Brown,1.550,1758,1134
45,0,27797,Derek Lamely,1.551,1787,1152
45,0,27649,Brandt Snedeker,1.551,2178,1404
47,0,20593,Greg Chalmers,1.552,2430,1566
48,0,23548,Bill Lunde,1.553,2209,1422
49,0,31202,William McGirt,1.557,2690,1728
50,0,22371,Aaron Baddeley,1.559,2021,1296
51,0,24604,Hunter Haas,1.560,1825,1170
51,0,25834,Daniel Summerhays,1.560,2275,1458
53,0,28500,Martin Flores,1.561,2670,1710
53,0,20572,Rod Pampling,1.561,2360,1512
55,0,29289,S.Y. Noh,1.562,2840,1818
56,0,27436,Graham DeLaet,1.563,2222,1422
56,0,19846,Brian Gay,1.563,2447,1566
56,0,28308,Troy Kelly,1.563,1800,1152
59,0,26679,Kevin Stadler,1.565,2282,1458
60,0,27120,Troy Matteson,1.566,2763,1764
61,0,20160,Charlie Wi,1.569,2429,1548
62,0,29910,Blake Adams,1.570,3023,1926
63,0,27974,Sung Kang,1.571,2064,1314
64,0,32200,Roberto Castro,1.572,2547,1620
65,0,28455,Will Claxton,1.576,2808,1782
65,0,29476,Kyle Reifers,1.576,2440,1548
67,0,06004,Stephen Ames,1.577,1533,972
67,0,25396,Kevin Na,1.577,2243,1422
67,0,24138,Ian Poulter,1.577,1590,1008
70,0,20766,Padraig Harrington,1.578,1790,1134
71,0,28089,Jason Day,1.579,1563,990
71,0,23638,Brendon de Jonge,1.579,3268,2070
73,0,24024,Zach Johnson,1.580,2674,1692
74,0,21407,Arjun Atwal,1.581,2134,1350
74,0,25345,Carl Pettersson,1.581,2618,1656
76,0,24507,Jason Bohn,1.583,2194,1386
76,0,35139,Richard Lee,1.583,1909,1206
76,0,01810,Phil Mickelson,1.583,2251,1422
76,0,25892,Steve Wheatcroft,1.583,1482,936
76,0,24663,Y.E. Yang,1.583,1767,1116
81,0,23108,Matt Kuchar,1.584,2338,1476
82,0,22293,Heath Slocum,1.585,2539,1602
83,0,23353,J.J. Henry,1.587,2542,1602
84,0,01320,Bob Estes,1.588,2230,1404
85,0,23983,Luke Donald,1.591,1775,1116
85,0,30925,Dustin Johnson,1.591,1919,1206
85,0,27466,Spencer Levin,1.591,2263,1422
88,0,21209,Sergio Garcia,1.592,1605,1008
89,0,08725,Tom Gillis,1.593,2150,1350
90,0,21350,Ryuji Imada,1.594,2180,1368
90,0,27214,Kevin Streelman,1.594,2553,1602
92,0,28237,Rory McIlroy,1.596,1551,972
92,0,22046,Geoff Ogilvy,1.596,2069,1296
92,0,24361,Pat Perez,1.596,2269,1422
92,0,25818,Scott Piercy,1.596,2730,1710
96,0,23541,Ben Crane,1.597,2070,1296
96,0,23320,Ryan Palmer,1.597,2328,1458
96,0,26331,Charl Schwartzel,1.597,1552,972
99,0,28259,Sangmoon Bae,1.598,2215,1386
99,0,33122,Russell Knox,1.598,1956,1224
99,0,26289,Boo Weekley,1.598,2013,1260
102,0,29221,Webb Simpson,1.599,2188,1368
102,0,25632,Jimmy Walker,1.599,2907,1818
104,0,27644,Brian Harman,1.600,2908,1818
104,0,23623,Bo Van Pelt,1.600,2391,1494
106,0,11123,Chris Couch,1.601,1700,1062
106,0,23621,Rory Sabbatini,1.601,2420,1512
108,0,20574,Mathew Goggin,1.602,1817,1134
109,0,23204,Gary Christian,1.603,2510,1566
110,0,33141,Keegan Bradley,1.604,2541,1584
110,0,26596,Ryan Moore,1.604,2569,1602
