RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1,0,34099,Harris English,26
1,0,24361,Pat Perez,26
3,0,25396,Kevin Na,21
4,0,24024,Zach Johnson,20
5,0,29420,Billy Horschel,19
6,0,33122,Russell Knox,17
7,0,28307,Matt Every,16
7,0,24924,Bill Haas,16
9,0,10809,Jim Furyk,15
9,0,24912,Will MacKenzie,15
9,0,32839,Hideki Matsuyama,15
12,0,24507,Jason Bohn,14
12,0,33141,Keegan Bradley,14
12,0,26758,David Hearn,14
12,0,25444,Justin Hicks,14
12,0,21961,Charles Howell III,14
12,0,28486,Michael Putnam,14
12,0,34360,Patrick Reed,14
12,0,30927,Brendon Todd,14
20,0,28259,Sangmoon Bae,13
20,0,30925,Dustin Johnson,13
20,0,10860,Justin Leonard,13
20,0,26596,Ryan Moore,13
20,0,22293,Heath Slocum,13
20,0,02206,David Toms,13
20,0,31323,Gary Woodland,13
27,0,28089,Jason Day,12
27,0,25686,Jason Dufner,12
27,0,34261,Scott Langley,12
27,0,28237,Rory McIlroy,12
27,0,28475,Jeff Overton,12
27,0,22405,Justin Rose,12
27,0,27963,Chris Stroud,12
34,0,21209,Sergio Garcia,11
34,0,24358,Robert Garrigus,11
34,0,20157,Retief Goosen,11
34,0,27141,J.B. Holmes,11
34,0,30944,Jason Kokrak,11
34,0,24490,George McNeill,11
34,0,25632,Jimmy Walker,11
41,0,24846,Ricky Barnes,10
41,0,27436,Graham DeLaet,10
41,0,23353,J.J. Henry,10
41,0,30852,Ryo Ishikawa,10
41,0,30926,Chris Kirk,10
41,0,29478,Kevin Kisner,10
41,0,23108,Matt Kuchar,10
41,0,27936,Martin Laird,10
41,0,26851,Marc Leishman,10
41,0,25572,Graeme McDowell,10
41,0,29221,Webb Simpson,10
41,0,27649,Brandt Snedeker,10
41,0,34046,Jordan Spieth,10
41,0,30692,Scott Stallings,10
41,0,29518,Brendan Steele,10
41,0,20160,Charlie Wi,10
57,0,10885,Robert Allenby,9
57,0,12652,Cameron Beckman,9
57,0,29479,Scott Brown,9
57,0,34021,Bud Cauley,9
57,0,23409,James Driscoll,9
57,0,06522,Ernie Els,9
57,0,19846,Brian Gay,9
57,0,35539,Luke Guthrie,9
57,0,12716,Charley Hoffman,9
57,0,29222,Billy Hurley III,9
57,0,27466,Spencer Levin,9
57,0,24781,Hunter Mahan,9
57,0,34466,Peter Malnati,9
57,0,28158,Steve Marino,9
57,0,25198,Francesco Molinari,9
57,0,01948,Tim Petrovic,9
57,0,06567,Vijay Singh,9
57,0,26679,Kevin Stadler,9
57,0,06527,Steve Stricker,9
57,0,34264,Hudson Swafford,9
57,0,33419,Cameron Tringale,9
57,0,23623,Bo Van Pelt,9
57,0,25804,Bubba Watson,9
80,0,20498,Briny Baird,8
80,0,32334,Charlie Beljan,8
80,0,25274,Steven Bowditch,8
80,0,25364,Paul Casey,8
80,0,24357,K.J. Choi,8
80,0,21753,Brian Davis,8
80,0,06621,Joe Durant,8
80,0,25191,Gonzalo Fernandez-Castaño,8
80,0,28500,Martin Flores,8
80,0,32102,Rickie Fowler,8
80,0,29740,Brad Fritsch,8
80,0,27644,Brian Harman,8
80,0,39977,Max Homa,8
80,0,21731,Freddie Jacobson,8
80,0,26300,Matt Jones,8
80,0,08075,Jerry Kelly,8
80,0,34409,David Lingmerth,8
80,0,39531,Ken Looper,8
80,0,33413,Ben Martin,8
80,0,29289,S.Y. Noh,8
80,0,23320,Ryan Palmer,8
80,0,25345,Carl Pettersson,8
80,0,26331,Charl Schwartzel,8
80,0,20645,John Senden,8
80,0,27214,Kevin Streelman,8
80,0,31560,Brian Stuard,8
80,0,27064,Jhonattan Vegas,8
80,0,26289,Boo Weekley,8
80,0,34265,Will Wilcox,8
109,0,20098,Stuart Appleby,7
109,0,07867,Woody Austin,7
109,0,12510,Chad Campbell,7
109,0,23135,Tim Clark,7
109,0,25720,Chad Collins,7
109,0,24494,Erik Compton,7
109,0,22621,Ben Curtis,7
109,0,23638,Brendon de Jonge,7
109,0,23983,Luke Donald,7
109,0,28339,Victor Dubuisson,7
109,0,34563,Chesson Hadley,7
109,0,32448,James Hahn,7
109,0,12782,Tim Herron,7
109,0,33461,Morgan Hoffmann,7
109,0,27408,Martin Kaymer,7
109,0,28092,D.H. Lee,7
109,0,35300,Andrew Loupe,7
109,0,29461,Jamie Lovemark,7
109,0,01761,Len Mattiace,7
109,0,32640,Troy Merritt,7
109,0,01810,Phil Mickelson,7
109,0,23800,Bryce Molder,7
109,0,22046,Geoff Ogilvy,7
109,0,35541,John Peterson,7
109,0,25240,D.A. Points,7
109,0,27556,Ted Potter Jr.,7
109,0,22913,John Rollins,7
109,0,25562,Andres Romero,7
109,0,24502,Adam Scott,7
109,0,34431,Robert Streb,7
109,0,25834,Daniel Summerhays,7
109,0,29425,Andrew Svoboda,7
109,0,32150,Michael Thompson,7
109,0,28780,Nicholas Thompson,7
109,0,28132,Tyrone Van Aswegen,7
144,0,10944,Thomas Bjørn,6
144,0,27895,Jonas Blixt,6
144,0,20593,Greg Chalmers,6
144,0,20104,Ken Duke,6
144,0,37273,Derek Ernst,6
144,0,21805,Harrison Frazar,6
144,0,01381,Fred Funk,6
144,0,29535,Brice Garnett,6
144,0,34098,Russell Henley,6
144,0,20608,David Howell,6
144,0,34174,John Huh,6
144,0,21350,Ryuji Imada,6
144,0,22378,Trevor Immelman,6
144,0,19970,Robert Karlsson,6
144,0,36689,Brooks Koepka,6
144,0,29926,Danny Lee,6
144,0,01724,Jeff Maggert,6
144,0,31202,William McGirt,6
144,0,25818,Scott Piercy,6
144,0,24138,Ian Poulter,6
144,0,36699,Patrick Rodgers,6
144,0,23621,Rory Sabbatini,6
144,0,29223,Sam Saunders,6
144,0,02106,Chris Smith,6
144,0,33418,Shawn Stefani,6
144,0,26595,Derek Tolan,6
144,0,26668,Marc Turnesa,6
144,0,27770,Camilo Villegas,6
144,0,25841,Marc Warren,6
144,0,20396,Lee Westwood,6
144,0,25349,Tim Wilkinson,6
144,0,46507,Bobby Wyatt,6
144,0,24663,Y.E. Yang,6
144,0,29939,Fabrizio Zanotti,6
178,0,29910,Blake Adams,5
