RANK,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
1,0,01948,Tim Petrovic,26,4
2,0,02104,Jeff Sluman,23,0
3,0,23135,Tim Clark,22,7
3,0,01226,Fred Couples,22,2
3,0,10585,Scott McCarron,22,3
6,0,20098,Stuart Appleby,21,6
6,0,01320,Bob Estes,21,4
6,0,02239,Scott Verplank,21,3
9,0,01098,Jay Don Blake,20,0
9,0,34099,Harris English,20,20
9,0,02101,Joey Sindelar,20,0
12,0,23541,Ben Crane,19,4
12,0,06621,Joe Durant,19,3
12,0,12660,Jesper Parnevik,19,1
12,0,01958,Dan Pohl,19,0
16,0,08931,Glen Day,18,3
16,0,06251,Chris DiMarco,18,3
16,0,20157,Retief Goosen,18,10
16,0,21961,Charles Howell III,18,8
16,0,26596,Ryan Moore,18,6
16,0,01920,Craig Parry,18,0
22,0,01093,Ronnie Black,17,0
22,0,24925,Jonathan Byrd,17,4
22,0,23638,Brendon de Jonge,17,6
22,0,23983,Luke Donald,17,7
22,0,01346,Ed Fiori,17,0
22,0,01475,Donnie Hammond,17,0
22,0,08075,Jerry Kelly,17,8
22,0,30926,Chris Kirk,17,6
22,0,01736,Roger Maltbie,17,0
22,0,12680,Shigeki Maruyama,17,0
22,0,01887,Mark O'Meara,17,0
22,0,06567,Vijay Singh,17,9
22,0,02214,Kirk Triplett,17,0
22,0,08793,Tiger Woods,17,2
36,0,01444,Ken Green,16,0
36,0,24924,Bill Haas,16,12
36,0,01577,Lee Janzen,16,3
36,0,23108,Matt Kuchar,16,10
36,0,27120,Troy Matteson,16,4
36,0,01771,Blaine McCallister,16,0
36,0,01926,Steve Pate,16,0
36,0,01928,Corey Pavin,16,0
36,0,01945,Kenny Perry,16,3
36,0,25240,D.A. Points,16,2
36,0,26476,Chez Reavie,16,4
36,0,20127,Chris Riley,16,1
36,0,10423,Mike Weir,16,4
49,0,06004,Stephen Ames,15,3
49,0,21753,Brian Davis,15,4
49,0,12823,Carlos Franco,15,0
49,0,10809,Jim Furyk,15,15
49,0,01527,Scott Hoch,15,0
49,0,01633,Tom Kite,15,0
49,0,01706,Davis Love III,15,5
49,0,01723,Andrew Magee,15,0
49,0,02099,Scott Simpson,15,0
49,0,02106,Chris Smith,15,3
49,0,02133,Craig Stadler,15,0
49,0,02223,Bob Tway,15,0
49,0,26951,Johnson Wagner,15,5
62,0,10885,Robert Allenby,14,7
62,0,07867,Woody Austin,14,4
62,0,07223,Brian Bateman,14,0
62,0,01203,Russ Cochran,14,0
62,0,06034,Marco Dawson,14,1
62,0,07457,Steve Flesch,14,1
62,0,32102,Rickie Fowler,14,6
62,0,12645,Brent Geiberger,14,0
62,0,20574,Mathew Goggin,14,0
62,0,01553,John Huston,14,0
62,0,21731,Freddie Jacobson,14,8
62,0,24024,Zach Johnson,14,10
62,0,10733,Kent Jones,14,1
62,0,10860,Justin Leonard,14,7
62,0,11032,Frank Lickliter II,14,1
62,0,20634,Peter Lonard,14,0
62,0,01724,Jeff Maggert,14,4
62,0,01797,Rocco Mediate,14,0
62,0,21949,Joe Ogilvie,14,1
62,0,02010,Loren Roberts,14,0
62,0,23623,Bo Van Pelt,14,5
62,0,02245,Grant Waite,14,0
62,0,21878,Mark Wilson,14,3
85,0,01024,Billy Andrade,13,0
85,0,01042,Paul Azinger,13,0
85,0,20498,Briny Baird,13,3
85,0,12652,Cameron Beckman,13,7
85,0,24507,Jason Bohn,13,13
85,0,01142,Bart Bryant,13,0
85,0,01143,Brad Bryant,13,0
85,0,01162,Rex Caldwell,13,0
85,0,01219,John Cook,13,0
85,0,22621,Ben Curtis,13,4
85,0,01261,Jay Delsing,13,0
85,0,09011,David Duval,13,3
85,0,01313,Steve Elkington,13,0
85,0,01331,Rick Fehr,13,0
85,0,01361,Dan Forsman,13,0
85,0,21805,Harrison Frazar,13,5
85,0,01378,David Frost,13,0
85,0,01381,Fred Funk,13,1
85,0,01390,Buddy Gardner,13,0
85,0,19846,Brian Gay,13,7
85,0,12782,Tim Herron,13,2
85,0,01569,Peter Jacobsen,13,1
85,0,06332,Neal Lancaster,13,0
85,0,01666,Bernhard Langer,13,1
85,0,01677,Tom Lehman,13,0
85,0,01783,Mark McCumber,13,0
85,0,01810,Phil Mickelson,13,6
85,0,23800,Bryce Molder,13,7
85,0,01935,Calvin Peete,13,0
85,0,01938,David Peoples,13,0
85,0,25818,Scott Piercy,13,6
85,0,21959,Ted Purdy,13,0
85,0,01996,Mike Reid,13,0
85,0,02033,Dave Rummells,13,0
85,0,02090,Tom Sieckmann,13,0
85,0,02094,Tony Sills,13,0
85,0,29221,Webb Simpson,13,10
85,0,27649,Brandt Snedeker,13,8
85,0,02159,Curtis Strange,13,0
85,0,02167,Mike Sullivan,13,0
85,0,02206,David Toms,13,13
85,0,02246,Duffy Waldorf,13,0
85,0,25632,Jimmy Walker,13,6
85,0,25804,Bubba Watson,13,6
129,0,22371,Aaron Baddeley,12,4
129,0,01060,Dave Barr,12,0
129,0,01132,Mark Brooks,12,1
129,0,01161,Mark Calcavecchia,12,3
129,0,12510,Chad Campbell,12,5
129,0,20593,Greg Chalmers,12,6
129,0,20229,Stewart Cink,12,5
129,0,01305,Danny Edwards,12,0
129,0,01306,David Edwards,12,0
129,0,01307,Joel Edwards,12,0
129,0,01329,Brad Faxon,12,0
129,0,01388,Robert Gamez,12,0
129,0,06643,Paul Goydos,12,1
129,0,23718,Nathan Green,12,2
129,0,20378,Mathias Grönberg,12,0
129,0,01457,Jay Haas,12,0
129,0,08337,Mike Heinen,12,0
129,0,29420,Billy Horschel,12,12
129,0,26420,Richard Johnson,12,0
129,0,20094,Jonathan Kaye,12,0
129,0,01619,Skip Kendall,12,0
129,0,01641,Gary Koch,12,0
129,0,06012,Greg Kraft,12,0
129,0,34261,Scott Langley,12,12
129,0,23548,Bill Lunde,12,1
129,0,06090,Jim McGovern,12,0
129,0,28237,Rory McIlroy,12,12
129,0,01823,Larry Mize,12,0
129,0,01837,Gil Morgan,12,0
129,0,10457,Frank Nobilo,12,0
129,0,06373,José María Olazábal,12,0
129,0,28475,Jeff Overton,12,12
129,0,01960,Don Pooley,12,0
129,0,22405,Justin Rose,12,12
129,0,02049,Gene Sauers,12,0
129,0,20645,John Senden,12,5
129,0,26679,Kevin Stadler,12,6
129,0,08375,Paul Stankowski,12,1
129,0,06595,Kevin Sutherland,12,0
129,0,02170,Hal Sutton,12,0
129,0,27064,Jhonattan Vegas,12,5
129,0,10425,Jay Williamson,12,0
129,0,02294,Willie Wood,12,0
129,0,02321,Fuzzy Zoeller,12,0
173,0,19824,Craig Barlow,11,0
173,0,01072,Chip Beck,11,0
173,0,25274,Steven Bowditch,11,8
173,0,01139,Olin Browne,11,0
173,0,06809,Bob Burns,11,0
