RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST OF APPR SHOT,TOTAL HOLES
129,0,23548,Bill Lunde,166.3,8038453.000,1343
129,0,24912,Will MacKenzie,166.3,6494435.000,1085
129,0,24138,Ian Poulter,166.3,4520222.000,755
132,0,21209,Sergio Garcia,166.4,4731457.000,790
132,0,21731,Freddie Jacobson,166.4,7819095.000,1305
132,0,01707,Steve Lowery,166.4,8246930.000,1377
132,0,24361,Pat Perez,166.4,6656400.000,1111
132,0,22913,John Rollins,166.4,8448326.000,1410
132,0,28118,Peter Tomasulo,166.4,4911329.000,820
132,0,02239,Scott Verplank,166.4,8488140.000,1417
139,0,26301,James Nitties,166.6,8133729.000,1356
139,0,26289,Boo Weekley,166.6,6992868.000,1166
141,0,01706,Davis Love III,166.7,8306094.000,1384
141,0,22405,Justin Rose,166.7,6103960.000,1017
141,0,24502,Adam Scott,166.7,4525075.000,754
141,0,28780,Nicholas Thompson,166.7,9342879.000,1557
145,0,23353,J.J. Henry,166.8,9038079.000,1505
145,0,08075,Jerry Kelly,166.8,8275162.000,1378
145,0,25818,Scott Piercy,166.8,8164345.000,1360
145,0,23623,Bo Van Pelt,166.8,8829053.000,1470
149,0,09011,David Duval,167.0,4712355.000,784
149,0,20691,Greg Owen,167.0,8814669.000,1466
151,0,22621,Ben Curtis,167.1,5069936.000,843
151,0,01948,Tim Petrovic,167.1,9256764.000,1539
153,0,01161,Mark Calcavecchia,167.2,6640653.000,1103
153,0,24358,Robert Garrigus,167.2,7711939.000,1281
153,0,24490,George McNeill,167.2,8201906.000,1363
153,0,20645,John Senden,167.2,9913925.000,1647
157,0,23638,Brendon de Jonge,167.3,8494060.000,1410
157,0,27770,Camilo Villegas,167.3,6029138.000,1001
159,0,23320,Ryan Palmer,167.4,7529018.000,1249
160,0,12716,Charley Hoffman,167.7,9372356.000,1552
160,0,24140,Sean O'Hair,167.7,6272396.000,1039
160,0,25632,Jimmy Walker,167.7,6898728.000,1143
160,0,23349,Charles Warren,167.7,5730284.000,949
164,0,01810,Phil Mickelson,167.8,5182480.000,858
165,0,20766,Padraig Harrington,167.9,5178693.000,857
166,0,24663,Y.E. Yang,168.0,7568291.000,1251
167,0,25396,Kevin Na,168.2,8457120.000,1397
167,0,25240,D.A. Points,168.2,9332163.000,1541
169,0,20848,Ángel Cabrera,168.3,4133210.000,682
170,0,23718,Nathan Green,168.5,10018877.000,1652
170,0,27095,Nick Watney,168.5,7382314.000,1217
172,0,10885,Robert Allenby,168.8,6114947.000,1006
173,0,24781,Hunter Mahan,168.9,8182724.000,1346
174,0,23621,Rory Sabbatini,169.1,7311083.000,1201
175,0,06522,Ernie Els,169.2,5907987.000,970
176,0,27936,Martin Laird,169.3,6740443.000,1106
176,0,23788,D.J. Trahan,169.3,8692873.000,1426
178,0,26951,Johnson Wagner,169.5,8103403.000,1328
179,0,10585,Scott McCarron,169.8,8803285.000,1440
180,0,26596,Ryan Moore,169.9,8222108.000,1344
181,0,25562,Andres Romero,170.1,4685794.000,765
182,0,24925,Jonathan Byrd,170.4,8676291.000,1414
183,0,20574,Mathew Goggin,170.6,6589638.000,1073
184,0,08793,Tiger Woods,174.3,5388789.000,859
