RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
1,0,27141,J.B. Holmes,5,921,4
2,0,30926,Chris Kirk,4,781,3
2,0,24140,Sean O'Hair,4,913,4
2,0,34360,Patrick Reed,4,1085,2
2,0,27770,Camilo Villegas,4,917,2
6,0,25274,Steven Bowditch,3,1130,2
6,0,29479,Scott Brown,3,1048,3
6,0,28089,Jason Day,3,787,3
6,0,29725,Tony Finau,3,1145,0
6,0,32102,Rickie Fowler,3,784,1
6,0,30852,Ryo Ishikawa,3,948,2
6,0,26596,Ryan Moore,3,830,2
6,0,34431,Robert Streb,3,1222,3
6,0,34264,Hudson Swafford,3,1028,2
6,0,28780,Nicholas Thompson,3,923,1
6,0,25804,Bubba Watson,3,752,2
6,0,25892,Steve Wheatcroft,3,887,3
18,0,28259,Sangmoon Bae,2,1057,0
18,0,32334,Charlie Beljan,2,775,1
18,0,40026,Daniel Berger,2,1050,2
18,0,40058,Zac Blair,2,1129,2
18,0,24507,Jason Bohn,2,1019,2
18,0,33141,Keegan Bradley,2,905,0
18,0,25364,Paul Casey,2,924,2
18,0,20472,Alex Cejka,2,979,2
18,0,25686,Jason Dufner,2,795,1
18,0,31416,Derek Fathauer,2,824,2
18,0,28500,Martin Flores,2,987,1
18,0,32448,James Hahn,2,1016,1
18,0,27644,Brian Harman,2,999,2
18,0,33461,Morgan Hoffmann,2,927,1
18,0,34174,John Huh,2,1082,1
18,0,30925,Dustin Johnson,2,788,1
18,0,30711,Colt Knost,2,928,1
18,0,36689,Brooks Koepka,2,897,0
18,0,23108,Matt Kuchar,2,1021,0
18,0,32839,Hideki Matsuyama,2,992,2
18,0,27933,John Merrick,2,790,1
18,0,29289,S.Y. Noh,2,703,2
18,0,23320,Ryan Palmer,2,850,1
18,0,22056,Cameron Percy,2,757,0
18,0,24361,Pat Perez,2,1021,1
18,0,35541,John Peterson,2,899,2
18,0,34358,Jonathan Randolph,2,750,2
18,0,29476,Kyle Reifers,2,996,1
18,0,25562,Andres Romero,2,705,2
18,0,29518,Brendan Steele,2,887,1
18,0,27064,Jhonattan Vegas,2,927,1
18,0,27095,Nick Watney,2,974,1
18,0,20396,Lee Westwood,2,564,2
51,0,23048,Eric Axley,1,596,1
51,0,22371,Aaron Baddeley,1,806,1
51,0,35545,Blayne Barber,1,789,0
51,0,27895,Jonas Blixt,1,792,1
51,0,32366,Kevin Chappell,1,927,1
51,0,25720,Chad Collins,1,852,1
51,0,24494,Erik Compton,1,917,1
51,0,21753,Brian Davis,1,880,1
51,0,23638,Brendon de Jonge,1,1133,0
51,0,27436,Graham DeLaet,1,712,0
51,0,23983,Luke Donald,1,786,1
51,0,20104,Ken Duke,1,964,1
51,0,06522,Ernie Els,1,615,0
51,0,28307,Matt Every,1,758,1
51,0,30736,Oscar Fraustro,1,578,1
51,0,28679,Fabián Gómez,1,904,1
51,0,29720,Andres Gonzales,1,920,1
51,0,20157,Retief Goosen,1,816,1
51,0,22892,Jason Gore,1,782,0
51,0,35539,Luke Guthrie,1,881,1
51,0,34563,Chesson Hadley,1,1061,1
51,0,20766,Padraig Harrington,1,656,1
51,0,39977,Max Homa,1,794,1
51,0,29420,Billy Horschel,1,1037,0
51,0,29222,Billy Hurley III,1,847,0
51,0,24024,Zach Johnson,1,975,1
51,0,26300,Matt Jones,1,924,0
51,0,29478,Kevin Kisner,1,1135,1
51,0,27936,Martin Laird,1,823,1
51,0,26851,Marc Leishman,1,773,0
51,0,10860,Justin Leonard,1,670,1
51,0,27466,Spencer Levin,1,1050,1
51,0,23548,Bill Lunde,1,500,1
51,0,24781,Hunter Mahan,1,908,1
51,0,33413,Ben Martin,1,1008,0
51,0,31202,William McGirt,1,1117,1
51,0,32640,Troy Merritt,1,965,1
51,0,01810,Phil Mickelson,1,762,1
51,0,23800,Bryce Molder,1,944,1
51,0,25198,Francesco Molinari,1,580,0
51,0,26329,Louis Oosthuizen,1,690,1
51,0,33667,Carlos Ortiz,1,1026,0
51,0,28475,Jeff Overton,1,995,1
51,0,35451,Scott Pinckney,1,950,1
51,0,24138,Ian Poulter,1,701,1
51,0,34256,Andrew Putnam,1,680,0
51,0,26476,Chez Reavie,1,604,0
51,0,20645,John Senden,1,811,0
51,0,06567,Vijay Singh,1,840,0
51,0,34046,Jordan Spieth,1,954,0
51,0,21528,Henrik Stenson,1,652,0
51,0,27963,Chris Stroud,1,899,1
51,0,29425,Andrew Svoboda,1,841,1
51,0,25493,Nick Taylor,1,973,0
51,0,33448,Justin Thomas,1,1139,1
51,0,32150,Michael Thompson,1,876,1
51,0,02206,David Toms,1,620,1
51,0,26951,Johnson Wagner,1,744,1
51,0,25632,Jimmy Walker,1,950,1
51,0,26289,Boo Weekley,1,848,1
51,0,34265,Will Wilcox,1,584,1
51,0,25349,Tim Wilkinson,1,762,1
51,0,31323,Gary Woodland,1,805,0
