RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
1,0,28089,Jason Day,2.24,351,157
2,0,34046,Jordan Spieth,1.96,407,208
3,0,34265,Will Wilcox,1.77,219,124
4,0,25804,Bubba Watson,1.72,307,178
5,0,22405,Justin Rose,1.71,295,173
6,0,21528,Henrik Stenson,1.69,248,147
7,0,33448,Justin Thomas,1.68,456,272
8,0,24507,Jason Bohn,1.66,384,231
8,0,32839,Hideki Matsuyama,1.66,384,231
10,0,24024,Zach Johnson,1.60,347,217
11,0,30925,Dustin Johnson,1.59,319,201
12,0,23108,Matt Kuchar,1.57,376,239
13,0,29518,Brendan Steele,1.54,344,224
13,0,34431,Robert Streb,1.54,443,288
15,0,32102,Rickie Fowler,1.51,295,195
15,0,10809,Jim Furyk,1.51,238,158
17,0,25364,Paul Casey,1.50,325,217
17,0,33122,Russell Knox,1.50,360,240
17,0,24361,Pat Perez,1.50,389,259
20,0,36689,Brooks Koepka,1.49,336,225
21,0,34099,Harris English,1.48,388,262
22,0,08075,Jerry Kelly,1.47,305,207
22,0,23621,Rory Sabbatini,1.47,318,217
24,0,29725,Tony Finau,1.46,447,306
24,0,21209,Sergio Garcia,1.46,225,154
26,0,29926,Danny Lee,1.45,486,336
27,0,25396,Kevin Na,1.44,376,261
27,0,34360,Patrick Reed,1.44,401,278
27,0,33418,Shawn Stefani,1.44,380,263
30,0,40026,Daniel Berger,1.43,381,266
30,0,24925,Jonathan Byrd,1.43,241,169
30,0,31557,Jim Herman,1.43,321,225
30,0,35541,John Peterson,1.43,288,201
34,0,25720,Chad Collins,1.42,275,193
34,0,31202,William McGirt,1.42,367,258
34,0,27649,Brandt Snedeker,1.42,365,257
37,0,26329,Louis Oosthuizen,1.41,245,174
37,0,29221,Webb Simpson,1.41,293,208
39,0,25274,Steven Bowditch,1.40,394,281
39,0,20229,Stewart Cink,1.40,288,205
39,0,34098,Russell Henley,1.40,333,238
39,0,26300,Matt Jones,1.40,350,250
39,0,29478,Kevin Kisner,1.40,373,267
44,0,23638,Brendon de Jonge,1.39,406,292
44,0,30711,Colt Knost,1.39,321,231
46,0,26596,Ryan Moore,1.38,306,222
46,0,34264,Hudson Swafford,1.38,382,276
46,0,30927,Brendon Todd,1.38,349,252
49,0,23800,Bryce Molder,1.37,314,229
49,0,25632,Jimmy Walker,1.37,356,259
51,0,27436,Graham DeLaet,1.36,241,177
51,0,12716,Charley Hoffman,1.36,374,275
51,0,36699,Patrick Rodgers,1.36,211,155
54,0,40058,Zac Blair,1.35,360,266
54,0,27141,J.B. Holmes,1.35,358,266
54,0,29420,Billy Horschel,1.35,375,278
54,0,23320,Ryan Palmer,1.35,296,220
58,0,24924,Bill Haas,1.34,301,225
58,0,26758,David Hearn,1.34,362,271
58,0,35532,Tom Hoge,1.34,311,232
58,0,37454,Whee Kim,1.34,259,193
58,0,30944,Jason Kokrak,1.34,344,257
58,0,24490,George McNeill,1.34,346,258
58,0,25834,Daniel Summerhays,1.34,385,288
58,0,25892,Steve Wheatcroft,1.34,332,247
66,0,20771,Steven Alker,1.33,216,163
66,0,33141,Keegan Bradley,1.33,330,248
66,0,29479,Scott Brown,1.33,365,275
66,0,34409,David Lingmerth,1.33,340,255
66,0,27214,Kevin Streelman,1.33,324,243
71,0,27936,Martin Laird,1.32,287,218
71,0,26951,Johnson Wagner,1.32,241,182
73,0,32366,Kevin Chappell,1.31,333,254
73,0,27644,Brian Harman,1.31,328,251
73,0,30926,Chris Kirk,1.31,279,213
73,0,25818,Scott Piercy,1.31,351,267
73,0,24138,Ian Poulter,1.31,244,186
73,0,26289,Boo Weekley,1.31,300,229
79,0,12510,Chad Campbell,1.30,343,263
79,0,20472,Alex Cejka,1.30,334,257
79,0,24140,Sean O'Hair,1.30,331,254
79,0,27963,Chris Stroud,1.30,322,248
79,0,27095,Nick Watney,1.30,351,270
84,0,35545,Blayne Barber,1.29,286,222
84,0,25198,Francesco Molinari,1.29,176,136
84,0,20691,Greg Owen,1.29,198,154
87,0,33399,Adam Hadwin,1.28,337,263
87,0,36801,Mark Hubbard,1.28,276,215
87,0,33667,Carlos Ortiz,1.28,372,291
87,0,25345,Carl Pettersson,1.28,392,307
87,0,29476,Kyle Reifers,1.28,329,258
92,0,33413,Ben Martin,1.27,352,278
92,0,30946,Alex Prugh,1.27,293,231
92,0,28486,Michael Putnam,1.27,297,234
95,0,22371,Aaron Baddeley,1.26,275,218
95,0,28500,Martin Flores,1.26,317,252
95,0,32448,James Hahn,1.26,349,276
95,0,21961,Charles Howell III,1.26,362,288
95,0,27466,Spencer Levin,1.26,327,260
95,0,06567,Vijay Singh,1.26,282,224
95,0,02206,David Toms,1.26,190,151
102,0,24357,K.J. Choi,1.25,215,172
102,0,34262,Jon Curran,1.25,267,213
102,0,34174,John Huh,1.25,350,279
102,0,28475,Jeff Overton,1.25,331,265
102,0,22056,Cameron Percy,1.25,260,208
102,0,26476,Chez Reavie,1.25,206,165
102,0,24502,Adam Scott,1.25,186,149
102,0,21878,Mark Wilson,1.25,297,238
110,0,24781,Hunter Mahan,1.24,306,246
110,0,01810,Phil Mickelson,1.24,284,229
112,0,24494,Erik Compton,1.23,317,258
112,0,26851,Marc Leishman,1.23,263,214
114,0,28259,Sangmoon Bae,1.22,362,297
114,0,29720,Andres Gonzales,1.22,317,260
114,0,34563,Chesson Hadley,1.22,395,324
114,0,29222,Billy Hurley III,1.22,243,199
114,0,28132,Tyrone Van Aswegen,1.22,181,148
119,0,35451,Scott Pinckney,1.21,324,267
119,0,25493,Nick Taylor,1.21,340,281
121,0,23983,Luke Donald,1.20,232,193
121,0,22892,Jason Gore,1.20,278,232
121,0,34261,Scott Langley,1.20,326,271
121,0,20645,John Senden,1.20,282,235
125,0,27895,Jonas Blixt,1.19,274,231
125,0,30852,Ryo Ishikawa,1.19,338,284
125,0,33419,Cameron Tringale,1.19,337,284
128,0,25686,Jason Dufner,1.18,273,231
128,0,33461,Morgan Hoffmann,1.18,318,269
128,0,29289,S.Y. Noh,1.18,246,208
128,0,27064,Jhonattan Vegas,1.18,305,259
132,0,32640,Troy Merritt,1.17,303,258
132,0,31560,Brian Stuard,1.17,315,270
132,0,23623,Bo Van Pelt,1.17,290,247
132,0,31323,Gary Woodland,1.17,266,228
136,0,20593,Greg Chalmers,1.16,199,172
136,0,28679,Fabián Gómez,1.16,300,259
136,0,34358,Jonathan Randolph,1.16,237,205
139,0,25900,Lucas Glover,1.15,291,252
139,0,35539,Luke Guthrie,1.15,304,265
139,0,27933,John Merrick,1.15,269,233
139,0,20396,Lee Westwood,1.15,204,177
143,0,24846,Ricky Barnes,1.13,274,243
143,0,29535,Brice Garnett,1.13,273,241
143,0,29223,Sam Saunders,1.13,290,256
146,0,39977,Max Homa,1.12,260,233
146,0,28023,Byron Smith,1.12,191,171
148,0,20104,Ken Duke,1.11,319,287
148,0,23353,J.J. Henry,1.11,284,257
148,0,32150,Michael Thompson,1.11,300,270
148,0,28780,Nicholas Thompson,1.11,312,281
148,0,27770,Camilo Villegas,1.11,310,279
153,0,25191,Gonzalo Fernandez-Castaño,1.09,269,247
153,0,26331,Charl Schwartzel,1.09,233,214
153,0,30692,Scott Stallings,1.09,222,203
156,0,34130,Sung Joon Park,1.08,231,214
157,0,31416,Derek Fathauer,1.07,271,253
157,0,20157,Retief Goosen,1.07,265,247
157,0,01706,Davis Love III,1.07,161,151
157,0,23548,Bill Lunde,1.07,148,138
161,0,25369,Jamie Donaldson,1.06,154,145
161,0,10860,Justin Leonard,1.06,189,178
163,0,23048,Eric Axley,1.05,177,168
163,0,23541,Ben Crane,1.05,187,178
163,0,21753,Brian Davis,1.05,274,260
163,0,06522,Ernie Els,1.05,200,191
167,0,37273,Derek Ernst,1.04,240,230
167,0,30736,Oscar Fraustro,1.04,190,182
167,0,25240,D.A. Points,1.04,231,223
170,0,32200,Roberto Castro,1.03,164,160
171,0,25562,Andres Romero,1.02,236,231
172,0,33486,Roger Sloan,1.00,183,183
173,0,20848,Ángel Cabrera,.99,190,191
173,0,34256,Andrew Putnam,.99,228,231
