RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,21528,Henrik Stenson,70.48,456,647,-0.16
2,0,29420,Billy Horschel,69.46,771,1110,-0.17
3,0,37275,Sam Ryder,68.86,690,1002,-0.18
4,0,32150,Michael Thompson,68.11,583,856,-0.18
5,0,27214,Kevin Streelman,68.04,807,1186,-0.16
6,0,29485,Brett Stegmaier,67.96,456,671,-0.16
7,0,29908,C.T. Pan,67.92,832,1225,-0.18
8,0,35545,Blayne Barber,67.76,601,887,-0.16
9,0,24502,Adam Scott,67.60,601,889,-0.18
10,0,23353,J.J. Henry,67.50,648,960,-0.16
11,0,34256,Andrew Putnam,67.47,757,1122,-0.17
12,0,24781,Hunter Mahan,67.39,494,733,-0.19
13,0,26758,David Hearn,67.31,523,777,-0.19
14,0,29725,Tony Finau,67.20,762,1134,-0.20
15,0,32102,Rickie Fowler,67.07,603,899,-0.20
15,0,30110,Kyle Stanley,67.07,666,993,-0.20
17,0,32757,Patton Kizzire,66.91,746,1115,-0.18
18,0,26951,Johnson Wagner,66.87,557,833,-0.20
19,0,35450,Patrick Cantlay,66.77,619,927,-0.17
20,0,22056,Cameron Percy,66.67,396,594,-0.19
21,0,30944,Jason Kokrak,66.53,825,1240,-0.16
22,0,34046,Jordan Spieth,66.52,608,914,-0.19
23,0,47959,Bryson DeChambeau,66.49,742,1116,-0.20
24,0,25818,Scott Piercy,66.27,664,1002,-0.16
25,0,30925,Dustin Johnson,66.23,561,847,-0.27
26,0,32839,Hideki Matsuyama,66.22,547,826,-0.22
27,0,45609,Tyler Duncan,66.11,796,1204,-0.17
28,0,26300,Matt Jones,65.98,446,676,-0.15
29,0,26499,Rafa Cabrera Bello,65.92,472,716,-0.22
29,0,46970,Jon Rahm,65.92,443,672,-0.16
31,0,39997,Corey Conners,65.86,764,1160,-0.16
32,0,39324,J.J. Spaun,65.80,681,1035,-0.19
33,0,34076,Joel Dahmen,65.72,669,1018,-0.17
34,0,33399,Adam Hadwin,65.69,626,953,-0.18
35,0,33122,Russell Knox,65.68,735,1119,-0.17
36,0,28775,Nate Lashley,65.66,327,498,-0.14
37,0,33141,Keegan Bradley,65.58,762,1162,-0.18
38,0,29268,Bronson Burgoon,65.55,527,804,-0.18
