RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,0,21528,Henrik Stenson,73.51,741,1008,-0.26
2,0,37275,Sam Ryder,72.08,1038,1440,-0.26
3,0,29420,Billy Horschel,71.75,1059,1476,-0.28
4,0,27214,Kevin Streelman,71.56,1185,1656,-0.24
5,0,29908,C.T. Pan,71.20,1256,1764,-0.26
6,0,30110,Kyle Stanley,71.09,1126,1584,-0.26
7,0,35450,Patrick Cantlay,70.69,1018,1440,-0.27
8,0,24502,Adam Scott,70.66,992,1404,-0.25
9,0,30925,Dustin Johnson,70.57,940,1332,-0.37
10,0,23353,J.J. Henry,70.52,952,1350,-0.21
11,0,31323,Gary Woodland,70.51,1155,1638,-0.27
12,0,34256,Andrew Putnam,70.47,1129,1602,-0.24
12,0,34046,Jordan Spieth,70.47,964,1368,-0.29
14,0,30944,Jason Kokrak,70.37,1254,1782,-0.28
15,0,29485,Brett Stegmaier,70.31,772,1098,-0.26
16,0,25198,Francesco Molinari,70.24,885,1260,-0.26
17,0,39997,Corey Conners,70.19,1175,1674,-0.24
18,0,29725,Tony Finau,70.18,1238,1764,-0.32
19,0,26499,Rafa Cabrera Bello,70.16,884,1260,-0.27
20,0,46970,Jon Rahm,70.12,833,1188,-0.31
21,0,32150,Michael Thompson,70.11,732,1044,-0.26
22,0,35545,Blayne Barber,69.98,844,1206,-0.26
23,0,22405,Justin Rose,69.95,831,1188,-0.32
24,0,25818,Scott Piercy,69.72,1004,1440,-0.24
25,0,47959,Bryson DeChambeau,69.65,1166,1674,-0.30
25,0,45609,Tyler Duncan,69.65,1166,1674,-0.24
27,0,33122,Russell Knox,69.57,1127,1620,-0.24
28,0,22056,Cameron Percy,69.56,626,900,-0.29
29,0,32102,Rickie Fowler,69.52,926,1332,-0.30
30,0,39324,J.J. Spaun,69.48,988,1422,-0.28
31,0,39546,Keith Mitchell,69.42,1212,1746,-0.28
32,0,30911,Tommy Fleetwood,69.36,824,1188,-0.32
33,0,21961,Charles Howell III,69.33,1248,1800,-0.26
34,0,32839,Hideki Matsuyama,69.29,898,1296,-0.30
35,0,29518,Brendan Steele,69.24,835,1206,-0.24
36,0,33141,Keegan Bradley,69.18,1158,1674,-0.27
37,0,32757,Patton Kizzire,69.04,1106,1602,-0.27
38,0,34264,Hudson Swafford,68.99,832,1206,-0.25
39,0,24781,Hunter Mahan,68.96,782,1134,-0.28
40,0,26758,David Hearn,68.89,744,1080,-0.26
41,0,31646,Emiliano Grillo,68.84,1140,1656,-0.28
42,0,34076,Joel Dahmen,68.82,1053,1530,-0.26
43,0,49964,Aaron Wise,68.81,1090,1584,-0.29
44,0,26596,Ryan Moore,68.80,966,1404,-0.26
45,0,34098,Russell Henley,68.77,916,1332,-0.26
45,0,33448,Justin Thomas,68.77,1015,1476,-0.33
47,0,26476,Chez Reavie,68.67,1063,1548,-0.27
48,0,33204,Shane Lowry,68.65,692,1008,-0.25
49,0,20229,Stewart Cink,68.58,1074,1566,-0.27
50,0,29268,Bronson Burgoon,68.44,850,1242,-0.28
51,0,27129,Luke List,68.36,1169,1710,-0.27
52,0,49771,J.T. Poston,68.31,873,1278,-0.28
53,0,32448,James Hahn,68.29,1008,1476,-0.26
54,0,36689,Brooks Koepka,68.28,762,1116,-0.31
55,0,30926,Chris Kirk,68.24,1302,1908,-0.27
56,0,19803,Ryan Armour,68.22,1314,1926,-0.25
57,0,25804,Bubba Watson,68.21,970,1422,-0.28
58,0,28775,Nate Lashley,68.20,577,846,-0.24
59,0,24925,Jonathan Byrd,68.19,761,1116,-0.25
60,0,47993,Denny McCarthy,68.17,773,1134,-0.26
61,0,33399,Adam Hadwin,68.04,1090,1602,-0.25
61,0,37278,Nicholas Lindheim,68.04,845,1242,-0.26
63,0,33948,Byeong Hun An,67.99,1028,1512,-0.26
64,0,27095,Nick Watney,67.96,1101,1620,-0.28
65,0,35461,Beau Hossler,67.95,1272,1872,-0.29
66,0,29221,Webb Simpson,67.93,1125,1656,-0.29
67,0,47347,Adam Schenk,67.92,978,1440,-0.24
68,0,29484,Peter Uihlein,67.88,953,1404,-0.27
69,0,26951,Johnson Wagner,67.87,843,1242,-0.28
70,0,28679,Fabián Gómez,67.86,1026,1512,-0.25
71,0,23621,Rory Sabbatini,67.85,1087,1602,-0.26
72,0,25364,Paul Casey,67.84,867,1278,-0.27
73,0,37189,Harold Varner III,67.79,1086,1602,-0.25
74,0,24361,Pat Perez,67.78,915,1350,-0.27
75,0,34563,Chesson Hadley,67.68,1206,1782,-0.30
76,0,25493,Nick Taylor,67.65,1096,1620,-0.24
77,0,27644,Brian Harman,67.59,1095,1620,-0.26
77,0,31202,William McGirt,67.59,949,1404,-0.24
79,0,33418,Shawn Stefani,67.49,899,1332,-0.27
80,0,24024,Zach Johnson,67.43,1056,1566,-0.29
81,0,35310,Lanto Griffin,67.42,898,1332,-0.27
82,0,08793,Tiger Woods,67.40,825,1224,-0.30
83,0,25900,Lucas Glover,67.12,737,1098,-0.24
83,0,31560,Brian Stuard,67.12,1172,1746,-0.25
85,0,36799,Stephan Jaeger,67.11,906,1350,-0.25
86,0,29974,Branden Grace,67.10,773,1152,-0.27
87,0,50526,Tom Lovelady,67.08,978,1458,-0.29
88,0,32254,Xinjun Zhang,67.04,905,1350,-0.24
89,0,23325,Vaughn Taylor,67.02,953,1422,-0.27
90,0,24138,Ian Poulter,67.01,772,1152,-0.26
91,0,47128,Richy Werenski,66.97,1109,1656,-0.26
92,0,40026,Daniel Berger,66.89,915,1368,-0.26
93,0,32333,Kevin Tway,66.88,1252,1872,-0.29
94,0,23108,Matt Kuchar,66.81,962,1440,-0.27
95,0,29535,Brice Garnett,66.78,1142,1710,-0.26
96,0,26851,Marc Leishman,66.67,1080,1620,-0.30
97,0,25892,Steve Wheatcroft,66.57,695,1044,-0.26
98,0,12716,Charley Hoffman,66.53,958,1440,-0.27
99,0,32366,Kevin Chappell,66.52,886,1332,-0.27
100,0,46435,Austin Cook,66.51,1281,1926,-0.27
101,0,45526,Abraham Ancer,66.49,1149,1728,-0.27
101,0,26300,Matt Jones,66.49,742,1116,-0.27
103,0,40058,Zac Blair,66.48,694,1044,-0.27
104,0,34363,Tyrrell Hatton,66.46,646,972,-0.24
