RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL HIT,TOTAL ATTEMPTS,RTP SCORE
1,0,21528,Henrik Stenson,81.19,643,792,-175.00
2,0,37275,Sam Ryder,78.73,992,1260,-276.00
3,0,29485,Brett Stegmaier,78.61,665,846,-180.00
4,0,29725,Tony Finau,77.71,1133,1458,-370.00
5,0,29420,Billy Horschel,77.63,1076,1386,-324.00
6,0,46970,Jon Rahm,77.56,712,918,-225.00
7,0,47959,Bryson DeChambeau,77.07,1082,1404,-371.00
8,0,30925,Dustin Johnson,76.88,858,1116,-333.00
9,0,35450,Patrick Cantlay,76.87,927,1206,-271.00
10,0,34046,Jordan Spieth,76.77,912,1188,-287.00
11,0,24502,Adam Scott,76.76,829,1080,-233.00
12,0,30944,Jason Kokrak,76.70,1215,1584,-362.00
13,0,27214,Kevin Streelman,76.36,1127,1476,-299.00
14,0,31323,Gary Woodland,76.35,962,1260,-302.00
15,0,39546,Keith Mitchell,76.31,1140,1494,-340.00
16,0,32839,Hideki Matsuyama,76.02,780,1026,-254.00
16,0,25198,Francesco Molinari,76.02,780,1026,-223.00
16,0,22056,Cameron Percy,76.02,561,738,-165.00
19,0,23353,J.J. Henry,76.01,862,1134,-203.00
20,0,32102,Rickie Fowler,75.96,834,1098,-258.00
21,0,27129,Luke List,75.93,1066,1404,-314.00
22,0,22405,Justin Rose,75.89,724,954,-252.00
23,0,30911,Tommy Fleetwood,75.72,736,972,-262.00
23,0,29518,Brendan Steele,75.72,736,972,-189.00
25,0,39997,Corey Conners,75.67,1076,1422,-273.00
26,0,29908,C.T. Pan,75.61,1116,1476,-305.00
27,0,32150,Michael Thompson,75.60,762,1008,-204.00
28,0,24781,Hunter Mahan,75.49,693,918,-202.00
29,0,30110,Kyle Stanley,75.46,910,1206,-270.00
30,0,25818,Scott Piercy,75.41,923,1224,-231.00
31,0,35545,Blayne Barber,75.37,814,1080,-221.00
32,0,34264,Hudson Swafford,75.32,705,936,-194.00
33,0,33141,Keegan Bradley,75.14,1082,1440,-322.00
34,0,39324,J.J. Spaun,75.12,960,1278,-284.00
35,0,45609,Tyler Duncan,74.97,1093,1458,-282.00
36,0,34076,Joel Dahmen,74.96,958,1278,-264.00
37,0,28775,Nate Lashley,74.92,472,630,-117.00
38,0,26758,David Hearn,74.89,674,900,-171.00
39,0,29268,Bronson Burgoon,74.85,768,1026,-241.00
40,0,33418,Shawn Stefani,74.81,808,1080,-223.00
41,0,26499,Rafa Cabrera Bello,74.77,646,864,-196.00
42,0,26951,Johnson Wagner,74.75,740,990,-209.00
43,0,36689,Brooks Koepka,74.69,726,972,-242.00
44,0,34256,Andrew Putnam,74.68,1035,1386,-263.00
45,0,32757,Patton Kizzire,74.64,1048,1404,-292.00
46,0,32448,James Hahn,74.48,925,1242,-250.00
47,0,49964,Aaron Wise,74.38,1071,1440,-320.00
48,0,32366,Kevin Chappell,74.37,830,1116,-239.00
49,0,34098,Russell Henley,74.33,776,1044,-222.00
50,0,25892,Steve Wheatcroft,74.28,615,828,-172.00
51,0,24925,Jonathan Byrd,74.07,640,864,-166.00
51,0,21961,Charles Howell III,74.07,1040,1404,-277.00
53,0,33948,Byeong Hun An,74.05,973,1314,-277.00
54,0,34563,Chesson Hadley,74.03,1186,1602,-379.00
55,0,33204,Shane Lowry,73.97,679,918,-174.00
56,0,33399,Adam Hadwin,73.91,878,1188,-239.00
56,0,26596,Ryan Moore,73.91,878,1188,-239.00
58,0,23325,Vaughn Taylor,73.89,931,1260,-261.00
59,0,33448,Justin Thomas,73.86,904,1224,-317.00
59,0,25804,Bubba Watson,73.86,904,1224,-296.00
61,0,36799,Stephan Jaeger,73.81,837,1134,-226.00
62,0,32333,Kevin Tway,73.77,1195,1620,-378.00
63,0,08793,Tiger Woods,73.73,783,1062,-248.00
64,0,27095,Nick Watney,73.68,1061,1440,-312.00
65,0,50526,Tom Lovelady,73.67,915,1242,-290.00
66,0,33122,Russell Knox,73.65,981,1332,-237.00
67,0,30926,Chris Kirk,73.61,1272,1728,-375.00
68,0,31646,Emiliano Grillo,73.59,967,1314,-297.00
69,0,29221,Webb Simpson,73.46,1071,1458,-314.00
70,0,26300,Matt Jones,73.40,621,846,-168.00
71,0,19803,Ryan Armour,73.38,1268,1728,-333.00
72,0,28237,Rory McIlroy,73.31,673,918,-227.00
73,0,26851,Marc Leishman,73.29,963,1314,-283.00
74,0,24358,Robert Garrigus,73.28,897,1224,-248.00
75,0,34363,Tyrrell Hatton,73.15,553,756,-147.00
75,0,26476,Chez Reavie,73.15,790,1080,-222.00
77,0,20229,Stewart Cink,73.13,882,1206,-255.00
77,0,27936,Martin Laird,73.13,803,1098,-250.00
77,0,47993,Denny McCarthy,73.13,645,882,-181.00
80,0,40026,Daniel Berger,73.12,816,1116,-233.00
80,0,25493,Nick Taylor,73.12,974,1332,-234.00
82,0,32254,Xinjun Zhang,73.10,750,1026,-187.00
83,0,39328,Conrad Shindler,72.98,578,792,-158.00
84,0,23320,Ryan Palmer,72.96,788,1080,-239.00
85,0,31202,William McGirt,72.89,984,1350,-250.00
86,0,28679,Fabián Gómez,72.83,930,1277,-225.00
87,0,29484,Peter Uihlein,72.74,851,1170,-236.00
88,0,24024,Zach Johnson,72.69,942,1296,-279.00
89,0,35461,Beau Hossler,72.65,1177,1620,-352.00
90,0,47347,Adam Schenk,72.64,863,1188,-229.00
91,0,23621,Rory Sabbatini,72.59,980,1350,-283.00
92,0,45526,Abraham Ancer,72.56,1084,1494,-297.00
93,0,25364,Paul Casey,72.34,638,882,-194.00
94,0,25686,Jason Dufner,72.33,677,936,-178.00
95,0,37278,Nicholas Lindheim,72.32,768,1062,-194.00
96,0,35310,Lanto Griffin,72.31,781,1080,-212.00
96,0,28252,Seamus Power,72.31,859,1188,-241.00
98,0,37189,Harold Varner III,72.30,963,1332,-271.00
98,0,47128,Richy Werenski,72.30,963,1332,-256.00
100,0,27644,Brian Harman,72.22,936,1296,-258.00
100,0,27349,Alex Noren,72.22,637,882,-186.00
100,0,24138,Ian Poulter,72.22,650,900,-185.00
103,0,49771,J.T. Poston,72.12,740,1026,-210.00
104,0,12716,Charley Hoffman,72.06,882,1224,-253.00
105,0,46435,Austin Cook,72.04,1193,1656,-351.00
106,0,27958,Ryan Blaum,71.84,931,1296,-264.00
107,0,29223,Sam Saunders,71.81,866,1206,-287.00
108,0,29535,Brice Garnett,71.74,1046,1458,-266.00
109,0,35506,Mackenzie Hughes,71.73,878,1224,-250.00
110,0,25900,Lucas Glover,71.62,593,828,-148.00
111,0,27064,Jhonattan Vegas,71.61,825,1152,-225.00
112,0,35421,Brandon Harkins,71.57,1095,1530,-343.00
113,0,40058,Zac Blair,71.50,592,828,-175.00
114,0,28500,Martin Flores,71.45,926,1296,-226.00
114,0,23108,Matt Kuchar,71.45,836,1170,-226.00
116,0,22371,Aaron Baddeley,71.43,900,1260,-254.00
117,0,34174,John Huh,71.34,1053,1476,-302.00
118,0,48081,Xander Schauffele,71.22,923,1296,-296.00
119,0,31560,Brian Stuard,71.21,1128,1584,-280.00
120,0,39327,Ben Silverman,71.20,974,1368,-275.00
120,0,34431,Robert Streb,71.20,769,1080,-210.00
122,0,30692,Scott Stallings,71.18,1025,1440,-288.00
123,0,27141,J.B. Holmes,71.16,871,1224,-266.00
124,0,29478,Kevin Kisner,71.11,832,1170,-235.00
125,0,46601,Trey Mullinax,71.09,755,1062,-230.00
126,0,47287,Ethan Tracy,70.99,690,972,-182.00
127,0,24361,Pat Perez,70.92,651,918,-173.00
128,0,33410,Andrew Landry,70.78,930,1314,-255.00
129,0,25572,Graeme McDowell,70.77,586,828,-156.00
130,0,33419,Cameron Tringale,70.70,649,918,-149.00
131,0,27649,Brandt Snedeker,70.65,941,1332,-287.00
132,0,01810,Phil Mickelson,70.63,890,1260,-307.00
133,0,36699,Patrick Rodgers,70.55,927,1314,-255.00
134,0,28089,Jason Day,70.52,622,882,-217.00
135,0,24924,Bill Haas,70.45,837,1188,-214.00
136,0,29974,Branden Grace,70.33,557,792,-167.00
137,0,29461,Jamie Lovemark,70.23,986,1404,-301.00
138,0,34360,Patrick Reed,70.19,796,1134,-247.00
139,0,32640,Troy Merritt,70.17,922,1314,-280.00
139,0,26329,Louis Oosthuizen,70.17,581,828,-146.00
141,0,30978,Kiradech Aphibarnrat,70.10,429,612,-124.00
142,0,24140,Sean O'Hair,69.79,716,1026,-203.00
143,0,37455,Si Woo Kim,69.66,978,1404,-296.00
144,0,12510,Chad Campbell,69.49,838,1206,-192.00
145,0,35532,Tom Hoge,69.48,1038,1494,-296.00
146,0,25396,Kevin Na,69.37,874,1260,-287.00
147,0,23541,Ben Crane,69.32,574,828,-158.00
148,0,34213,Grayson Murray,69.30,736,1062,-226.00
149,0,22582,Kyle Thompson,69.29,449,648,-90.00
150,0,28132,Tyrone Van Aswegen,69.28,1035,1494,-267.00
151,0,47125,Matt Atkins,69.17,498,720,-133.00
152,0,34409,David Lingmerth,69.08,858,1242,-268.00
153,0,29926,Danny Lee,69.05,870,1260,-255.00
154,0,34099,Harris English,69.04,845,1224,-246.00
155,0,28307,Matt Every,69.03,758,1098,-211.00
156,0,29479,Scott Brown,69.00,1006,1458,-276.00
157,0,19846,Brian Gay,68.84,1140,1656,-341.00
158,0,27942,Rob Oppenheim,68.83,669,972,-171.00
159,0,24846,Ricky Barnes,68.77,557,810,-175.00
160,0,26331,Charl Schwartzel,68.39,517,756,-134.00
161,0,46402,Talor Gooch,68.37,763,1116,-207.00
162,0,34021,Bud Cauley,68.29,504,738,-140.00
163,0,25632,Jimmy Walker,68.10,809,1188,-245.00
164,0,10809,Jim Furyk,68.00,563,828,-130.00
165,0,20472,Alex Cejka,67.96,734,1080,-205.00
166,0,35544,Andrew Yun,67.81,415,612,-95.00
167,0,35879,Kelly Kraft,67.79,903,1332,-239.00
168,0,35376,Roberto Díaz,67.76,683,1008,-168.00
169,0,37338,Zecheng Dou,67.75,439,648,-100.00
169,0,46501,Ollie Schniederjans,67.75,939,1386,-299.00
171,0,31420,Anirban Lahiri,67.74,817,1206,-228.00
172,0,20157,Retief Goosen,67.64,487,720,-108.00
172,0,29222,Billy Hurley III,67.64,694,1026,-174.00
174,0,27974,Sung Kang,67.58,815,1206,-228.00
175,0,27963,Chris Stroud,67.53,705,1044,-217.00
176,0,35891,Cameron Smith,67.30,739,1098,-233.00
177,0,33413,Ben Martin,67.25,690,1026,-197.00
178,0,27556,Ted Potter Jr.,67.24,932,1386,-250.00
179,0,34466,Peter Malnati,67.19,907,1350,-282.00
180,0,27895,Jonas Blixt,67.13,580,864,-166.00
181,0,37454,Whee Kim,66.97,880,1314,-267.00
182,0,40009,Dominic Bozzelli,66.94,735,1098,-216.00
183,0,20572,Rod Pampling,66.79,541,810,-127.00
