RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
62,0,36689,Brooks Koepka,53.17,201,378
63,0,39997,Corey Conners,53.13,255,480
64,0,32757,Patton Kizzire,53.06,295,556
65,0,26329,Louis Oosthuizen,53.01,141,266
66,0,22371,Aaron Baddeley,52.95,269,508
67,0,34563,Chesson Hadley,52.80,292,553
68,0,34363,Tyrrell Hatton,52.76,153,290
69,0,27064,Jhonattan Vegas,52.75,278,527
70,0,32640,Troy Merritt,52.73,232,440
71,0,21961,Charles Howell III,52.58,275,523
72,0,32102,Rickie Fowler,52.49,190,362
72,0,24138,Ian Poulter,52.49,158,301
74,0,29268,Bronson Burgoon,52.48,180,343
75,0,29908,C.T. Pan,52.47,223,425
76,0,27644,Brian Harman,52.40,218,416
77,0,24924,Bill Haas,52.38,231,441
78,0,23320,Ryan Palmer,52.37,188,359
79,0,29461,Jamie Lovemark,52.36,277,529
80,0,34076,Joel Dahmen,52.25,209,400
81,0,28500,Martin Flores,52.13,282,541
82,0,29223,Sam Saunders,52.07,214,411
83,0,34360,Patrick Reed,52.04,281,540
84,0,33948,Byeong Hun An,52.03,244,469
85,0,30926,Chris Kirk,52.01,272,523
86,0,01810,Phil Mickelson,52.00,299,575
87,0,37455,Si Woo Kim,51.92,298,574
88,0,35532,Tom Hoge,51.84,253,488
88,0,26300,Matt Jones,51.84,183,353
90,0,29535,Brice Garnett,51.80,244,471
91,0,49964,Aaron Wise,51.78,233,450
92,0,28679,Fabián Gómez,51.71,212,410
93,0,28237,Rory McIlroy,51.59,195,378
94,0,49771,J.T. Poston,51.31,196,382
95,0,31646,Emiliano Grillo,51.17,197,385
96,0,24846,Ricky Barnes,51.15,223,436
97,0,25364,Paul Casey,51.09,187,366
98,0,46601,Trey Mullinax,51.04,221,433
99,0,29974,Branden Grace,50.92,166,326
100,0,30110,Kyle Stanley,50.84,181,356
101,0,32254,Xinjun Zhang,50.69,184,363
102,0,34098,Russell Henley,50.64,158,312
103,0,47287,Ethan Tracy,50.53,191,378
104,0,31202,William McGirt,50.46,220,436
105,0,26951,Johnson Wagner,50.43,174,345
106,0,24361,Pat Perez,50.41,186,369
107,0,46435,Austin Cook,50.30,251,499
107,0,26851,Marc Leishman,50.30,254,505
109,0,27649,Brandt Snedeker,50.23,214,426
110,0,35421,Brandon Harkins,50.17,301,600
111,0,25686,Jason Dufner,50.15,166,331
112,0,40026,Daniel Berger,50.13,190,379
113,0,48081,Xander Schauffele,50.09,264,527
114,0,26758,David Hearn,50.00,140,280
114,0,27942,Rob Oppenheim,50.00,208,416
114,0,22056,Cameron Percy,50.00,127,254
117,0,28307,Matt Every,49.89,232,465
118,0,30911,Tommy Fleetwood,49.85,162,325
119,0,46501,Ollie Schniederjans,49.83,289,580
120,0,32876,Martin Piller,49.78,222,446
121,0,23108,Matt Kuchar,49.64,204,411
122,0,39954,Cody Gribble,49.63,201,405
123,0,45609,Tyler Duncan,49.54,214,432
124,0,33399,Adam Hadwin,49.53,213,430
125,0,28089,Jason Day,49.50,197,398
126,0,35891,Cameron Smith,49.47,233,471
127,0,34174,John Huh,49.45,225,455
128,0,25892,Steve Wheatcroft,49.39,121,245
129,0,34213,Grayson Murray,49.32,219,444
130,0,27895,Jonas Blixt,49.27,168,341
131,0,33204,Shane Lowry,49.17,149,303
132,0,32150,Michael Thompson,49.13,141,287
133,0,08793,Tiger Woods,49.10,190,387
134,0,47993,Denny McCarthy,49.07,158,322
135,0,35506,Mackenzie Hughes,49.06,208,424
136,0,33410,Andrew Landry,49.04,204,416
137,0,31420,Anirban Lahiri,49.02,225,459
138,0,25572,Graeme McDowell,48.96,141,288
139,0,47125,Matt Atkins,48.87,151,309
140,0,30692,Scott Stallings,48.81,266,545
141,0,20472,Alex Cejka,48.76,157,322
142,0,34431,Robert Streb,48.73,231,474
143,0,30978,Kiradech Aphibarnrat,48.67,110,226
144,0,28132,Tyrone Van Aswegen,48.57,271,558
145,0,34466,Peter Malnati,48.40,242,500
146,0,27349,Alex Noren,48.30,156,323
147,0,37278,Nicholas Lindheim,48.29,184,381
148,0,27958,Ryan Blaum,48.20,187,388
148,0,27936,Martin Laird,48.20,161,334
150,0,47128,Richy Werenski,48.11,216,449
151,0,46402,Talor Gooch,48.02,206,429
152,0,34021,Bud Cauley,47.93,139,290
153,0,27556,Ted Potter Jr.,47.89,193,403
154,0,29926,Danny Lee,47.88,215,449
155,0,35376,Roberto Díaz,47.71,167,350
156,0,26331,Charl Schwartzel,47.66,173,363
157,0,34099,Harris English,47.65,213,447
158,0,33141,Keegan Bradley,47.61,199,418
159,0,35544,Andrew Yun,47.60,139,292
160,0,25632,Jimmy Walker,47.40,237,500
161,0,39327,Ben Silverman,47.28,191,404
162,0,20157,Retief Goosen,47.24,154,326
163,0,24140,Sean O'Hair,47.14,165,350
164,0,24024,Zach Johnson,47.05,207,440
165,0,29478,Kevin Kisner,47.03,174,370
166,0,29479,Scott Brown,47.01,244,519
167,0,33419,Cameron Tringale,46.81,198,423
168,0,37454,Whee Kim,46.79,226,483
169,0,35879,Kelly Kraft,46.70,205,439
170,0,37338,Zecheng Dou,46.60,144,309
171,0,34409,David Lingmerth,46.45,157,338
172,0,39975,Michael Kim,46.28,205,443
173,0,27963,Chris Stroud,45.99,178,387
173,0,31560,Brian Stuard,45.99,178,387
175,0,29222,Billy Hurley III,45.60,166,364
176,0,20572,Rod Pampling,45.39,133,293
177,0,31416,Derek Fathauer,45.21,236,522
178,0,19846,Brian Gay,44.80,181,404
179,0,39328,Conrad Shindler,44.78,120,268
180,0,36699,Patrick Rodgers,44.44,224,504
181,0,23541,Ben Crane,44.40,119,268
182,0,40009,Dominic Bozzelli,44.14,177,401
183,0,33413,Ben Martin,44.00,143,325
184,0,20593,Greg Chalmers,43.96,131,298
185,0,48084,Wesley Bryan,43.81,184,420
186,0,27974,Sung Kang,43.50,224,515
187,0,22582,Kyle Thompson,43.28,103,238
188,0,25240,D.A. Points,43.20,146,338
189,0,34358,Jonathan Randolph,42.27,145,343
190,0,25396,Kevin Na,42.03,182,433
191,0,25834,Daniel Summerhays,40.35,115,285
192,0,10809,Jim Furyk,38.31,77,201
193,0,32816,Satoshi Kodaira,36.05,84,233
