RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,23983,Luke Donald,2.81,160,57
2,0,20628,Arron Oberholser,2.86,163,57
3,0,02206,David Toms,2.88,150,52
4,0,06621,Joe Durant,2.91,186,64
4,0,12645,Brent Geiberger,2.91,198,68
4,0,06643,Paul Goydos,2.91,166,57
4,0,01823,Larry Mize,2.91,134,46
4,0,02239,Scott Verplank,2.91,265,91
9,0,06004,Stephen Ames,2.92,70,24
9,0,01139,Olin Browne,2.92,213,73
9,0,10809,Jim Furyk,2.92,155,53
12,0,01619,Skip Kendall,2.93,205,70
12,0,22405,Justin Rose,2.93,214,73
12,0,21878,Mark Wilson,2.93,205,70
15,0,01599,Steve Jones,2.94,194,66
15,0,01706,Davis Love III,2.94,144,49
15,0,22046,Geoff Ogilvy,2.94,106,36
15,0,07749,Brett Quigley,2.94,212,72
15,0,02246,Duffy Waldorf,2.94,241,82
20,0,22621,Ben Curtis,2.95,177,60
20,0,20378,Mathias Grönberg,2.95,215,73
20,0,01941,Tom Pernice Jr.,2.95,280,95
23,0,01381,Fred Funk,2.96,210,71
23,0,12680,Shigeki Maruyama,2.96,207,70
23,0,06515,Shaun Micheel,2.96,228,77
23,0,01928,Corey Pavin,2.96,166,56
23,0,24502,Adam Scott,2.96,133,45
23,0,10423,Mike Weir,2.96,136,46
29,0,20098,Stuart Appleby,2.97,178,60
29,0,12760,Danny Ellis,2.97,181,61
29,0,24781,Hunter Mahan,2.97,232,78
32,0,24925,Jonathan Byrd,2.98,173,58
32,0,12510,Chad Campbell,2.98,170,57
32,0,25900,Lucas Glover,2.98,158,53
32,0,24924,Bill Haas,2.98,182,61
32,0,20766,Padraig Harrington,2.98,119,40
32,0,12782,Tim Herron,2.98,134,45
32,0,20382,Stephen Leaney,2.98,155,52
32,0,01677,Tom Lehman,2.98,185,62
32,0,06527,Steve Stricker,2.98,194,65
32,0,23322,Brett Wetterich,2.98,173,58
42,0,22371,Aaron Baddeley,2.99,215,72
42,0,11032,Frank Lickliter II,2.99,221,74
42,0,20645,John Senden,2.99,203,68
45,0,06197,Michael Allen,3.00,144,48
45,0,01035,Tommy Armour III,3.00,198,66
45,0,08123,Jeff Brehaut,3.00,234,78
45,0,24024,Zach Johnson,3.00,183,61
45,0,20634,Peter Lonard,3.00,132,44
45,0,21470,Daisuke Maruyama,3.00,195,65
45,0,20631,David McKenzie,3.00,198,66
45,0,06373,José María Olazábal,3.00,99,33
45,0,22293,Heath Slocum,3.00,183,61
45,0,23788,D.J. Trahan,3.00,183,61
55,0,21646,David Branshaw,3.01,220,73
55,0,26420,Richard Johnson,3.01,259,86
55,0,20094,Jonathan Kaye,3.01,289,96
55,0,10565,Ian Leggatt,3.01,214,71
55,0,01724,Jeff Maggert,3.01,211,70
55,0,02101,Joey Sindelar,3.01,229,76
61,0,01142,Bart Bryant,3.02,175,58
61,0,21753,Brian Davis,3.02,302,100
61,0,06522,Ernie Els,3.02,148,49
61,0,07457,Steve Flesch,3.02,317,105
61,0,19846,Brian Gay,3.02,284,94
61,0,20574,Mathew Goggin,3.02,184,61
61,0,12662,Thomas Levet,3.02,133,44
61,0,01707,Steve Lowery,3.02,175,58
61,0,24140,Sean O'Hair,3.02,148,49
61,0,23320,Ryan Palmer,3.02,163,54
61,0,24361,Pat Perez,3.02,127,42
61,0,02110,Jerry Smith,3.02,299,99
61,0,23325,Vaughn Taylor,3.02,151,50
74,0,21209,Sergio Garcia,3.03,97,32
74,0,20105,Jeff Gove,3.03,203,67
76,0,01219,John Cook,3.04,164,54
76,0,06034,Marco Dawson,3.04,298,98
76,0,26360,Bubba Dickerson,3.04,274,90
76,0,09011,David Duval,3.04,85,28
76,0,06575,Dudley Hart,3.04,204,67
76,0,06573,Brandt Jobe,3.04,204,67
76,0,23621,Rory Sabbatini,3.04,161,53
76,0,06567,Vijay Singh,3.04,271,89
76,0,06595,Kevin Sutherland,3.04,225,74
76,0,02214,Kirk Triplett,3.04,158,52
76,0,02223,Bob Tway,3.04,231,76
76,0,19913,Ron Whittaker,3.04,164,54
76,0,12602,Dean Wilson,3.04,204,67
89,0,01024,Billy Andrade,3.05,122,40
89,0,21805,Harrison Frazar,3.05,238,78
89,0,28475,Jeff Overton,3.05,238,78
89,0,20572,Rod Pampling,3.05,186,61
93,0,21407,Arjun Atwal,3.06,248,81
93,0,10505,Shane Bertsch,3.06,251,82
93,0,01132,Mark Brooks,3.06,199,65
93,0,20157,Retief Goosen,3.06,150,49
93,0,01685,J.L. Lewis,3.06,150,49
93,0,06350,Bob May,3.06,165,54
93,0,25842,Jon Mills,3.06,159,52
100,0,19824,Craig Barlow,3.07,187,61
100,0,22892,Jason Gore,3.07,212,69
100,0,23353,J.J. Henry,3.07,187,61
100,0,27141,J.B. Holmes,3.07,184,60
100,0,22378,Trevor Immelman,3.07,184,60
100,0,25345,Carl Pettersson,3.07,135,44
100,0,25240,D.A. Points,3.07,172,56
100,0,28780,Nicholas Thompson,3.07,279,91
100,0,08793,Tiger Woods,3.07,135,44
109,0,07867,Woody Austin,3.08,225,73
109,0,24507,Jason Bohn,3.08,188,61
109,0,20593,Greg Chalmers,3.08,148,48
109,0,11123,Chris Couch,3.08,293,95
109,0,01577,Lee Janzen,3.08,228,74
