RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
67,0,33410,Andrew Landry,140,59,81
68,0,26951,Johnson Wagner,143,141,2
69,0,37189,Harold Varner III,144,67,77
70,0,40026,Daniel Berger,145,7,138
71,0,29725,Tony Finau,146,72,74
71,0,25804,Bubba Watson,146,49,97
73,0,46435,Austin Cook,149,19,130
73,0,29420,Billy Horschel,149,83,66
75,0,46402,Talor Gooch,154,142,12
76,0,34363,Tyrrell Hatton,155,45,110
76,0,29478,Kevin Kisner,155,70,85
78,0,48822,Sebastián Muñoz,157,110,47
79,0,35450,Patrick Cantlay,158,81,77
79,0,34306,John Chin,158,123,35
79,0,27349,Alex Noren,158,24,134
79,0,47856,Seth Reeves,158,63,95
83,0,35421,Brandon Harkins,159,96,63
84,0,34021,Bud Cauley,160,83,77
84,0,30925,Dustin Johnson,160,74,86
86,0,19803,Ryan Armour,163,95,68
86,0,23621,Rory Sabbatini,163,74,89
86,0,39324,J.J. Spaun,163,119,44
89,0,31557,Jim Herman,166,53,113
90,0,46601,Trey Mullinax,173,103,70
91,0,32200,Roberto Castro,174,132,42
92,0,27974,Sung Kang,177,61,116
93,0,26758,David Hearn,181,110,71
93,0,35449,Adam Long,181,47,134
93,0,49771,J.T. Poston,181,88,93
96,0,28775,Nate Lashley,187,115,72
97,0,32150,Michael Thompson,188,59,129
98,0,35376,Roberto Díaz,191,87,104
99,0,22405,Justin Rose,193,45,148
100,0,51766,Wyndham Clark,194,70,124
101,0,39327,Ben Silverman,195,88,107
102,0,47993,Denny McCarthy,196,74,122
102,0,24138,Ian Poulter,196,106,90
104,0,21528,Henrik Stenson,197,79,118
105,0,35461,Beau Hossler,200,116,84
106,0,23325,Vaughn Taylor,201,110,91
107,0,32333,Kevin Tway,204,121,83
108,0,26300,Matt Jones,206,103,103
109,0,46523,Joey Garber,208,100,108
110,0,32791,K.H. Lee,209,145,64
111,0,40009,Dominic Bozzelli,214,126,88
112,0,27141,J.B. Holmes,219,88,131
113,0,49303,Anders Albertson,220,159,61
113,0,27129,Luke List,220,88,132
115,0,47504,Sam Burns,223,74,149
115,0,29221,Webb Simpson,223,96,127
117,0,26851,Marc Leishman,224,147,77
118,0,25493,Nick Taylor,225,149,76
119,0,27644,Brian Harman,227,67,160
119,0,47990,Kyle Jones,227,106,121
121,0,36852,Jim Knous,229,168,61
122,0,29926,Danny Lee,231,132,99
123,0,23353,J.J. Henry,234,132,102
123,0,33486,Roger Sloan,234,93,141
125,0,29479,Scott Brown,235,130,105
125,0,34360,Patrick Reed,235,123,112
127,0,28259,Sangmoon Bae,238,88,150
128,0,30692,Scott Stallings,243,144,99
129,0,37455,Si Woo Kim,247,103,144
130,0,31560,Brian Stuard,251,106,145
131,0,21209,Sergio Garcia,254,81,173
132,0,34264,Hudson Swafford,262,165,97
133,0,12716,Charley Hoffman,268,162,106
134,0,27895,Jonas Blixt,270,130,140
135,0,25198,Francesco Molinari,271,102,169
136,0,47128,Richy Werenski,272,146,126
136,0,32139,Danny Willett,272,161,111
138,0,34563,Chesson Hadley,273,119,154
139,0,39977,Max Homa,274,135,139
140,0,19846,Brian Gay,275,117,158
141,0,30978,Kiradech Aphibarnrat,279,94,185
142,0,35532,Tom Hoge,281,153,128
143,0,25396,Kevin Na,282,126,156
144,0,35506,Mackenzie Hughes,284,150,134
145,0,24361,Pat Perez,285,152,133
145,0,27556,Ted Potter Jr.,285,176,109
147,0,01810,Phil Mickelson,286,126,160
148,0,36799,Stephan Jaeger,287,164,123
149,0,29484,Peter Uihlein,289,169,120
150,0,29974,Branden Grace,290,171,119
151,0,40098,Matt Fitzpatrick,291,125,166
152,0,37454,Whee Kim,292,177,115
152,0,36699,Patrick Rodgers,292,142,150
152,0,30786,Brady Schnell,292,137,155
152,0,34431,Robert Streb,292,175,117
156,0,29223,Sam Saunders,294,148,146
157,0,26499,Rafa Cabrera Bello,296,121,175
158,0,24024,Zach Johnson,297,117,180
159,0,27958,Ryan Blaum,299,157,142
160,0,32757,Patton Kizzire,302,137,165
161,0,25632,Jimmy Walker,303,153,150
162,0,27649,Brandt Snedeker,305,162,143
163,0,20472,Alex Cejka,306,150,156
164,0,32816,Satoshi Kodaira,307,137,170
164,0,46501,Ollie Schniederjans,307,129,178
166,0,24924,Bill Haas,308,155,153
166,0,34256,Andrew Putnam,308,183,125
168,0,25572,Graeme McDowell,319,173,146
168,0,29908,C.T. Pan,319,157,162
170,0,34261,Scott Langley,320,136,184
171,0,24925,Jonathan Byrd,324,187,137
171,0,35891,Cameron Smith,324,156,168
173,0,35617,Martin Trainer,327,140,187
174,0,32058,José de Jesús Rodríguez,328,169,159
175,0,20572,Rod Pampling,330,167,163
176,0,35879,Kelly Kraft,341,159,182
177,0,34466,Peter Malnati,345,181,164
178,0,31420,Anirban Lahiri,350,173,177
179,0,06522,Ernie Els,352,185,167
179,0,39954,Cody Gribble,352,166,186
181,0,30191,Julián Etulain,353,182,171
182,0,21731,Freddie Jacobson,354,180,174
182,0,28252,Seamus Power,354,171,183
182,0,27963,Chris Stroud,354,179,175
185,0,34046,Jordan Spieth,356,177,179
186,0,22371,Aaron Baddeley,358,186,172
187,0,37380,Curtis Luck,365,184,181
188,0,39975,Michael Kim,376,188,188
