RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
93,0,35506,Mackenzie Hughes,+.12,70.92,71.04
93,0,34174,John Huh,+.12,70.57,70.69
93,0,27064,Jhonattan Vegas,+.12,71.01,71.13
97,0,23983,Luke Donald,+.11,71.00,71.11
97,0,46601,Trey Mullinax,+.11,70.52,70.63
97,0,23621,Rory Sabbatini,+.11,70.28,70.39
100,0,40058,Zac Blair,+.09,70.65,70.74
100,0,37454,Whee Kim,+.09,70.78,70.87
100,0,39324,J.J. Spaun,+.09,70.67,70.76
100,0,27963,Chris Stroud,+.09,70.59,70.68
104,0,23325,Vaughn Taylor,+.08,70.63,70.71
105,0,29479,Scott Brown,+.07,70.76,70.83
105,0,29720,Andres Gonzales,+.07,70.48,70.55
105,0,22056,Cameron Percy,+.07,70.58,70.65
108,0,30692,Scott Stallings,+.06,70.62,70.68
109,0,34099,Harris English,+.05,70.84,70.89
109,0,33418,Shawn Stefani,+.05,70.57,70.62
111,0,34213,Grayson Murray,+.04,71.04,71.08
112,0,22371,Aaron Baddeley,+.03,71.40,71.43
112,0,47959,Bryson DeChambeau,+.03,70.72,70.75
112,0,25632,Jimmy Walker,+.03,71.54,71.57
112,0,25349,Tim Wilkinson,+.03,70.57,70.60
116,0,25804,Bubba Watson,+.02,71.33,71.35
117,0,23497,Tag Ridings,+.01,70.54,70.55
118,0,35545,Blayne Barber,-.01,71.06,71.05
119,0,30926,Chris Kirk,-.02,70.93,70.91
119,0,47128,Richy Werenski,-.02,70.54,70.52
121,0,29420,Billy Horschel,-.04,70.98,70.94
121,0,29222,Billy Hurley III,-.04,71.13,71.09
123,0,31202,William McGirt,-.05,71.13,71.08
124,0,25818,Scott Piercy,-.06,70.97,70.91
125,0,22046,Geoff Ogilvy,-.07,70.99,70.92
125,0,29908,C.T. Pan,-.07,70.94,70.87
127,0,24846,Ricky Barnes,-.08,70.90,70.82
127,0,25834,Daniel Summerhays,-.08,71.20,71.12
129,0,23541,Ben Crane,-.09,70.80,70.71
129,0,26758,David Hearn,-.09,70.91,70.82
131,0,48084,Wesley Bryan,-.12,70.95,70.83
131,0,32150,Michael Thompson,-.12,71.07,70.95
133,0,35532,Tom Hoge,-.13,70.78,70.65
133,0,25240,D.A. Points,-.13,71.31,71.18
135,0,33461,Morgan Hoffmann,-.14,70.94,70.80
135,0,48822,Sebastián Muñoz,-.14,71.14,71.00
137,0,28420,Ryan Brehm,-.15,70.82,70.67
137,0,23353,J.J. Henry,-.15,70.90,70.75
137,0,32640,Troy Merritt,-.15,71.04,70.89
137,0,28132,Tyrone Van Aswegen,-.15,70.84,70.69
141,0,30191,Julián Etulain,-.18,70.94,70.76
142,0,33120,Mark Anderson,-.21,71.02,70.81
142,0,20157,Retief Goosen,-.21,71.13,70.92
142,0,22986,Søren Kjeldsen,-.21,71.84,71.63
145,0,23320,Ryan Palmer,-.23,71.23,71.00
146,0,27895,Jonas Blixt,-.24,71.17,70.93
147,0,33419,Cameron Tringale,-.25,70.98,70.73
148,0,46440,Smylie Kaufman,-.27,71.20,70.93
149,0,25191,Gonzalo Fernandez-Castaño,-.29,70.93,70.64
150,0,20472,Alex Cejka,-.33,71.13,70.80
151,0,34466,Peter Malnati,-.35,70.93,70.58
152,0,28679,Fabián Gómez,-.36,71.19,70.83
152,0,25892,Steve Wheatcroft,-.36,71.21,70.85
154,0,26289,Boo Weekley,-.38,71.08,70.70
155,0,40009,Dominic Bozzelli,-.39,71.32,70.93
155,0,26951,Johnson Wagner,-.39,71.21,70.82
157,0,34358,Jonathan Randolph,-.40,71.38,70.98
158,0,29476,Kyle Reifers,-.41,71.28,70.87
159,0,20771,Steven Alker,-.45,71.03,70.58
159,0,39954,Cody Gribble,-.45,71.39,70.94
159,0,27466,Spencer Levin,-.45,71.06,70.61
162,0,31416,Derek Fathauer,-.49,71.36,70.87
162,0,31560,Brian Stuard,-.49,71.41,70.92
164,0,32200,Roberto Castro,-.50,71.94,71.44
165,0,24357,K.J. Choi,-.51,71.15,70.64
165,0,36699,Patrick Rodgers,-.51,71.43,70.92
167,0,20593,Greg Chalmers,-.54,71.61,71.07
168,0,35879,Kelly Kraft,-.56,71.49,70.93
169,0,29740,Brad Fritsch,-.57,71.46,70.89
170,0,25720,Chad Collins,-.59,71.29,70.70
171,0,32757,Patton Kizzire,-.60,71.33,70.73
172,0,23800,Bryce Molder,-.62,71.57,70.95
173,0,46443,Brian Campbell,-.69,71.33,70.64
174,0,30852,Ryo Ishikawa,-.70,71.64,70.94
174,0,24781,Hunter Mahan,-.70,71.48,70.78
176,0,20572,Rod Pampling,-.78,71.99,71.21
177,0,36801,Mark Hubbard,-.86,71.31,70.45
177,0,46732,Rick Lamb,-.86,71.34,70.48
179,0,35110,Brett Drewitt,-.91,71.57,70.66
180,0,37278,Nicholas Lindheim,-.95,71.46,70.51
181,0,37455,Si Woo Kim,-.96,72.51,71.55
182,0,20104,Ken Duke,-.97,71.48,70.51
183,0,06522,Ernie Els,-1.06,72.40,71.34
184,0,29485,Brett Stegmaier,-1.09,71.68,70.59
185,0,28093,Miguel Angel Carballo,-1.12,71.60,70.48
186,0,24507,Jason Bohn,-1.16,71.77,70.61
187,0,25345,Carl Pettersson,-1.28,71.98,70.70
188,0,28307,Matt Every,-1.62,72.39,70.77
189,0,35300,Andrew Loupe,-1.71,72.73,71.02
190,0,25274,Steven Bowditch,-3.26,74.22,70.96
