RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,29725,Tony Finau,63
2,0,25364,Paul Casey,62
3,0,27129,Luke List,61
4,0,27644,Brian Harman,60
5,0,12716,Charley Hoffman,59
5,0,26476,Chez Reavie,59
7,0,33141,Keegan Bradley,58
7,0,46970,Jon Rahm,58
9,0,40058,Zac Blair,56
9,0,23108,Matt Kuchar,56
9,0,26851,Marc Leishman,56
12,0,20229,Stewart Cink,55
12,0,35506,Mackenzie Hughes,55
12,0,29478,Kevin Kisner,55
12,0,34360,Patrick Reed,55
16,0,12510,Chad Campbell,54
16,0,25900,Lucas Glover,54
16,0,34098,Russell Henley,54
16,0,29461,Jamie Lovemark,54
16,0,29221,Webb Simpson,54
16,0,34046,Jordan Spieth,54
22,0,25396,Kevin Na,53
22,0,24361,Pat Perez,53
24,0,40026,Daniel Berger,52
24,0,33399,Adam Hadwin,52
24,0,27974,Sung Kang,52
24,0,30110,Kyle Stanley,52
24,0,25493,Nick Taylor,52
29,0,49771,J.T. Poston,51
29,0,48081,Xander Schauffele,51
31,0,27958,Ryan Blaum,50
31,0,21961,Charles Howell III,50
31,0,27936,Martin Laird,50
31,0,32839,Hideki Matsuyama,50
31,0,29518,Brendan Steele,50
31,0,28132,Tyrone Van Aswegen,50
37,0,24924,Bill Haas,49
37,0,34174,John Huh,49
37,0,39975,Michael Kim,49
37,0,33448,Justin Thomas,49
41,0,28252,Seamus Power,48
41,0,35891,Cameron Smith,48
41,0,27064,Jhonattan Vegas,48
44,0,32448,James Hahn,47
44,0,33461,Morgan Hoffmann,47
44,0,01810,Phil Mickelson,47
44,0,29289,S.Y. Noh,47
44,0,34264,Hudson Swafford,47
44,0,37189,Harold Varner III,47
50,0,25686,Jason Dufner,46
50,0,30925,Dustin Johnson,46
50,0,32333,Kevin Tway,46
53,0,29479,Scott Brown,45
53,0,32366,Kevin Chappell,45
53,0,26758,David Hearn,45
53,0,30926,Chris Kirk,45
53,0,36689,Brooks Koepka,45
53,0,46501,Ollie Schniederjans,45
53,0,34431,Robert Streb,45
53,0,27214,Kevin Streelman,45
61,0,24846,Ricky Barnes,44
61,0,32102,Rickie Fowler,44
61,0,30944,Jason Kokrak,44
61,0,31323,Gary Woodland,44
65,0,48084,Wesley Bryan,43
65,0,34021,Bud Cauley,43
65,0,28500,Martin Flores,43
65,0,31646,Emiliano Grillo,43
65,0,46601,Trey Mullinax,43
65,0,23325,Vaughn Taylor,43
71,0,34466,Peter Malnati,42
71,0,39324,J.J. Spaun,42
73,0,28089,Jason Day,41
73,0,47959,Bryson DeChambeau,41
73,0,24358,Robert Garrigus,41
73,0,25198,Francesco Molinari,41
77,0,28420,Ryan Brehm,40
77,0,19846,Brian Gay,40
77,0,23353,J.J. Henry,40
77,0,24024,Zach Johnson,40
77,0,31202,William McGirt,40
77,0,34213,Grayson Murray,40
77,0,24140,Sean O'Hair,40
77,0,31560,Brian Stuard,40
85,0,23541,Ben Crane,39
85,0,29926,Danny Lee,39
85,0,22405,Justin Rose,39
85,0,25834,Daniel Summerhays,39
85,0,33419,Cameron Tringale,39
85,0,47128,Richy Werenski,39
91,0,27436,Graham DeLaet,38
91,0,29476,Kyle Reifers,38
91,0,23621,Rory Sabbatini,38
94,0,34099,Harris English,37
94,0,21209,Sergio Garcia,37
94,0,29420,Billy Horschel,37
94,0,34409,David Lingmerth,37
94,0,33413,Ben Martin,37
94,0,26596,Ryan Moore,37
94,0,29908,C.T. Pan,37
94,0,24138,Ian Poulter,37
102,0,30191,Julián Etulain,36
102,0,46550,Brandon Hagy,36
102,0,27141,J.B. Holmes,36
102,0,27466,Spencer Levin,36
102,0,32640,Troy Merritt,36
107,0,35545,Blayne Barber,35
107,0,29720,Andres Gonzales,35
107,0,37454,Whee Kim,35
107,0,29223,Sam Saunders,35
107,0,27770,Camilo Villegas,35
112,0,29222,Billy Hurley III,34
112,0,46440,Smylie Kaufman,34
112,0,33122,Russell Knox,34
112,0,33418,Shawn Stefani,34
112,0,27095,Nick Watney,34
117,0,31557,Jim Herman,33
117,0,26329,Louis Oosthuizen,33
117,0,24502,Adam Scott,33
117,0,30692,Scott Stallings,33
121,0,20771,Steven Alker,32
121,0,19803,Ryan Armour,32
121,0,20472,Alex Cejka,32
121,0,31416,Derek Fathauer,32
121,0,39954,Cody Gribble,32
121,0,31420,Anirban Lahiri,32
121,0,22056,Cameron Percy,32
121,0,27963,Chris Stroud,32
129,0,40009,Dominic Bozzelli,31
129,0,35450,Patrick Cantlay,31
129,0,36801,Mark Hubbard,31
129,0,25572,Graeme McDowell,31
129,0,25818,Scott Piercy,31
129,0,26951,Johnson Wagner,31
135,0,20104,Ken Duke,30
135,0,25191,Gonzalo Fernandez-Castaño,30
135,0,29974,Branden Grace,30
135,0,32757,Patton Kizzire,30
135,0,23497,Tag Ridings,30
135,0,26331,Charl Schwartzel,30
135,0,27649,Brandt Snedeker,30
135,0,26289,Boo Weekley,30
135,0,25349,Tim Wilkinson,30
144,0,33948,Byeong Hun An,29
144,0,24357,K.J. Choi,29
144,0,28237,Rory McIlroy,29
144,0,34358,Jonathan Randolph,29
148,0,27895,Jonas Blixt,28
148,0,26499,Rafa Cabrera Bello,28
148,0,28679,Fabián Gómez,28
148,0,26300,Matt Jones,28
148,0,24781,Hunter Mahan,28
148,0,23800,Bryce Molder,28
148,0,22046,Geoff Ogilvy,28
155,0,22371,Aaron Baddeley,27
155,0,46443,Brian Campbell,27
155,0,35879,Kelly Kraft,27
155,0,25240,D.A. Points,27
155,0,29485,Brett Stegmaier,27
155,0,25804,Bubba Watson,27
161,0,32200,Roberto Castro,26
161,0,36699,Patrick Rodgers,26
163,0,24507,Jason Bohn,25
163,0,30852,Ryo Ishikawa,25
163,0,37455,Si Woo Kim,25
163,0,32150,Michael Thompson,25
163,0,25632,Jimmy Walker,25
168,0,33120,Mark Anderson,24
168,0,28093,Miguel Angel Carballo,24
168,0,20593,Greg Chalmers,24
168,0,25720,Chad Collins,24
168,0,46732,Rick Lamb,24
168,0,37278,Nicholas Lindheim,24
168,0,21528,Henrik Stenson,24
168,0,25892,Steve Wheatcroft,24
176,0,10809,Jim Furyk,23
176,0,33204,Shane Lowry,23
176,0,48822,Sebastián Muñoz,23
179,0,35532,Tom Hoge,22
179,0,24912,Will MacKenzie,22
179,0,23320,Ryan Palmer,22
179,0,20572,Rod Pampling,22
183,0,35110,Brett Drewitt,21
183,0,28307,Matt Every,21
183,0,29740,Brad Fritsch,21
186,0,34363,Tyrrell Hatton,20
186,0,25345,Carl Pettersson,20
186,0,20645,John Senden,20
186,0,06527,Steve Stricker,20
190,0,24925,Jonathan Byrd,19
190,0,23983,Luke Donald,19
190,0,20157,Retief Goosen,19
190,0,35541,John Peterson,19
194,0,34262,Jon Curran,18
194,0,35300,Andrew Loupe,18
194,0,06567,Vijay Singh,18
194,0,21878,Mark Wilson,18
198,0,34076,Joel Dahmen,17
198,0,01706,Davis Love III,17
198,0,27349,Alex Noren,17
198,0,33293,Thomas Pieters,17
198,0,25562,Andres Romero,17
203,0,20691,Greg Owen,16
204,0,06522,Ernie Els,15
204,0,30911,Tommy Fleetwood,15
204,0,27408,Martin Kaymer,15
204,0,22986,Søren Kjeldsen,15
204,0,28158,Steve Marino,15
204,0,30163,Henrik Norlander,15
204,0,10213,Dicky Pride,15
211,0,29745,Tyler Aldridge,14
211,0,20848,Ángel Cabrera,14
211,0,34563,Chesson Hadley,14
211,0,34242,Andrew Johnston,14
215,0,27896,Ross Fisher,13
215,0,40098,Matt Fitzpatrick,13
215,0,33449,Zack Sucher,13
215,0,20396,Lee Westwood,13
215,0,29454,Bernd Wiesberger,13
220,0,32070,Rafael Campos,12
220,0,46441,Robby Shelton,12
220,0,34265,Will Wilcox,12
220,0,46507,Bobby Wyatt,12
224,0,37380,Curtis Luck,11
224,0,27933,John Merrick,11
224,0,29484,Peter Uihlein,11
227,0,20098,Stuart Appleby,10
227,0,01320,Bob Estes,10
227,0,35461,Beau Hossler,10
227,0,24490,George McNeill,10
227,0,28486,Michael Putnam,10
227,0,22000,Chris Wood,10
227,0,24663,Y.E. Yang,10
234,0,20766,Padraig Harrington,9
234,0,39958,Jeunghun Wang,9
234,0,49964,Aaron Wise,9
237,0,21407,Arjun Atwal,8
237,0,27747,Hiroshi Iwata,8
237,0,23548,Bill Lunde,8
240,0,47986,Rich Berberian Jr.,7
240,0,25274,Steven Bowditch,7
240,0,23638,Brendon de Jonge,7
240,0,30750,Tommy Gainey,7
240,0,22892,Jason Gore,7
240,0,39977,Max Homa,7
240,0,21731,Freddie Jacobson,7
240,0,08075,Jerry Kelly,7
240,0,47994,Lee McCoy,7
240,0,35314,Andy Sullivan,7
240,0,21498,Hideto Tanihara,7
240,0,29939,Fabrizio Zanotti,7
252,0,10505,Shane Bertsch,6
252,0,23063,Scott Hend,6
252,0,12782,Tim Herron,6
252,0,47989,Sam Horsfield,6
252,0,34261,Scott Langley,6
252,0,23788,D.J. Trahan,6
252,0,20160,Charlie Wi,6
259,0,10885,Robert Allenby,5
259,0,24083,Marcus Fraser,5
259,0,48117,Kurt Kitayama,5
259,0,35296,Haotong Li,5
259,0,28300,Joost Luiten,5
259,0,27942,Rob Oppenheim,5
259,0,36521,Young-han Song,5
259,0,35225,Brandon Stone,5
267,0,01116,Michael Bradley,4
267,0,34255,Joseph Bramlett,4
267,0,47504,Sam Burns,4
267,0,45157,Cam Davis,4
267,0,49298,Kramer Hickok,4
267,0,24511,Thongchai Jaidee,4
267,0,30711,Colt Knost,4
267,0,32816,Satoshi Kodaira,4
267,0,39004,Dru Love,4
267,0,27120,Troy Matteson,4
267,0,46442,Maverick McNealy,4
267,0,33968,Thorbjørn Olesen,4
267,0,51316,Kenny Pigman,4
267,0,22913,John Rollins,4
267,0,39251,Ryan Ruffels,4
267,0,39953,Chase Seiffert,4
267,0,29078,Chan Shih-chang,4
267,0,35261,Miguel Tabuena,4
267,0,27330,Josh Teater,4
286,0,23048,Eric Axley,3
286,0,19824,Craig Barlow,3
286,0,45836,Richard Bland,3
286,0,30736,Oscar Fraustro,3
286,0,49932,Jonathan Garrick,3
286,0,32698,Bobby Gates,3
286,0,50666,Matt Gilchrest,3
286,0,26908,Yuta Ikeda,3
286,0,34643,Michael Johnson,3
286,0,28258,K.T. Kim,3
286,0,33904,Grant Leaver,3
286,0,39546,Keith Mitchell,3
286,0,45486,Joaquin Niemann,3
286,0,33667,Carlos Ortiz,3
286,0,34709,Eddie Pepperell,3
286,0,27556,Ted Potter Jr.,3
286,0,46464,Jordan L Smith,3
286,0,52144,Braden Thornberry,3
286,0,32254,Xinjun Zhang,3
305,0,24461,Thomas Aiken,2
305,0,49303,Anders Albertson,2
305,0,45526,Abraham Ancer,2
305,0,47125,Matt Atkins,2
305,0,32334,Charlie Beljan,2
305,0,50757,Hugo Bernard,2
305,0,28697,Gaganjeet Bhullar,2
305,0,39460,Cyril Bouniol,2
305,0,26525,Grégory Bourdy,2
305,0,28783,Sam Brazel,2
305,0,33974,Dean Burmester,2
305,0,52372,Cameron Champ,2
305,0,51766,Wyndham Clark,2
305,0,28937,George Coetzee,2
305,0,45988,Brett Coletta,2
305,0,47906,Austin Connelly,2
305,0,25108,Chip Deason,2
305,0,28751,Andrew Dodt,2
305,0,37338,Zecheng Dou,2
305,0,47663,Kevin Dougherty,2
305,0,37273,Derek Ernst,2
305,0,21409,Chris Evans,2
305,0,31273,Gavin Kyle Green,2
305,0,47988,Nick Hardy,2
305,0,22378,Trevor Immelman,2
305,0,36799,Stephan Jaeger,2
305,0,27899,Rikard Karlberg,2
305,0,34587,Chan Kim,2
305,0,37092,Hyung-Sung Kim,2
305,0,34168,Soomin Lee,2
305,0,32881,Hugo León,2
305,0,36326,David Lipsky,2
305,0,47996,Jack Maguire,2
305,0,47741,Wesley McClain,2
305,0,23821,Yusaku Miyazato,2
