RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,24924,Bill Haas,$1080000
2,0,01797,Rocco Mediate,$962006
3,0,24925,Jonathan Byrd,$946020
4,0,24358,Robert Garrigus,$865810
5,0,22293,Heath Slocum,$742822
6,0,23623,Bo Van Pelt,$574000
7,0,26287,Roland Thatcher,$535869
8,0,32102,Rickie Fowler,$524318
9,0,30946,Alex Prugh,$456340
10,0,27466,Spencer Levin,$445000
11,0,22056,Cameron Percy,$420452
12,0,06197,Michael Allen,$399400
13,0,27936,Martin Laird,$378400
14,0,26951,Johnson Wagner,$378050
15,0,20645,John Senden,$372820
16,0,27436,Graham DeLaet,$364771
17,0,23673,Michael Connell,$355105
18,0,21961,Charles Howell III,$350090
19,0,23349,Charles Warren,$339561
20,0,27963,Chris Stroud,$331013
21,0,29221,Webb Simpson,$305980
22,0,23638,Brendon de Jonge,$289459
23,0,02206,David Toms,$281800
24,0,21350,Ryuji Imada,$270771
25,0,21878,Mark Wilson,$258825
26,0,12714,Chris Tidland,$253771
27,0,08075,Jerry Kelly,$245405
28,0,21407,Arjun Atwal,$238653
29,0,06621,Joe Durant,$232770
30,0,23788,D.J. Trahan,$221531
31,0,10885,Robert Allenby,$208000
32,0,24912,Will MacKenzie,$186298
33,0,23320,Ryan Palmer,$183685
34,0,28158,Steve Marino,$181380
35,0,26679,Kevin Stadler,$180919
36,0,23322,Brett Wetterich,$177250
37,0,22371,Aaron Baddeley,$175275
38,0,33419,Cameron Tringale,$172700
39,0,08375,Paul Stankowski,$167736
40,0,25190,Jeff Quinney,$165177
41,0,20104,Ken Duke,$158880
42,0,09011,David Duval,$158661
43,0,12652,Cameron Beckman,$157735
44,0,12602,Dean Wilson,$154610
45,0,01941,Tom Pernice Jr.,$150319
46,0,27095,Nick Watney,$149425
47,0,12510,Chad Campbell,$148984
48,0,24490,George McNeill,$146560
49,0,23135,Tim Clark,$146071
50,0,24361,Pat Perez,$140995
51,0,19846,Brian Gay,$133083
52,0,28620,Aron Price,$128235
53,0,26420,Richard Johnson,$122470
54,0,28500,Martin Flores,$122125
55,0,06595,Kevin Sutherland,$118950
56,0,32640,Troy Merritt,$117904
57,0,12782,Tim Herron,$117210
58,0,20574,Mathew Goggin,$110742
59,0,01706,Davis Love III,$104354
60,0,20686,Jeev Milkha Singh,$99292
61,0,07749,Brett Quigley,$97473
62,0,31560,Brian Stuard,$92422
63,0,23621,Rory Sabbatini,$92120
63,0,06567,Vijay Singh,$92120
65,0,25818,Scott Piercy,$90228
66,0,27060,John Mallinger,$89179
67,0,01577,Lee Janzen,$85669
68,0,27330,Josh Teater,$85050
69,0,24024,Zach Johnson,$84000
69,0,22913,John Rollins,$84000
71,0,21731,Freddie Jacobson,$82500
71,0,27214,Kevin Streelman,$82500
73,0,23718,Nathan Green,$82400
74,0,12705,Cliff Kresge,$82347
75,0,01948,Tim Petrovic,$81645
76,0,22621,Ben Curtis,$79599
77,0,20498,Briny Baird,$74323
78,0,20127,Chris Riley,$72460
79,0,06251,Chris DiMarco,$65561
80,0,27933,John Merrick,$59580
81,0,07867,Woody Austin,$59280
82,0,20229,Stewart Cink,$58985
82,0,01677,Tom Lehman,$58985
84,0,26695,Michael Letzig,$55407
85,0,20160,Charlie Wi,$55137
86,0,10860,Justin Leonard,$54835
87,0,30926,Chris Kirk,$54480
87,0,26881,Jarrod Lyle,$54480
89,0,23409,James Driscoll,$49038
90,0,27141,J.B. Holmes,$48531
91,0,06643,Paul Goydos,$47158
92,0,10585,Scott McCarron,$45823
93,0,32366,Kevin Chappell,$44000
93,0,27447,John Ellis,$44000
95,0,24507,Jason Bohn,$43871
96,0,24227,Justin Bolli,$43240
97,0,24846,Ricky Barnes,$41253
97,0,25562,Andres Romero,$41253
99,0,08537,J.P. Hayes,$40600
100,0,26301,James Nitties,$39725
101,0,21753,Brian Davis,$38148
102,0,06515,Shaun Micheel,$37090
103,0,28780,Nicholas Thompson,$35827
104,0,08725,Tom Gillis,$35379
105,0,20663,Brenden Pappas,$34951
106,0,24140,Sean O'Hair,$33127
107,0,29461,Jamie Lovemark,$32500
108,0,23548,Bill Lunde,$31140
109,0,27120,Troy Matteson,$29321
110,0,23613,Rich Barcelo,$29250
110,0,20850,Daniel Chopra,$29250
110,0,23108,Matt Kuchar,$29250
113,0,22122,Andrew McLardy,$27160
114,0,06012,Greg Kraft,$26803
115,0,21959,Ted Purdy,$26179
116,0,27797,Derek Lamely,$23731
117,0,27613,David Lutterus,$21042
118,0,21528,Henrik Stenson,$21000
119,0,20378,Mathias Grönberg,$20925
120,0,25240,D.A. Points,$19780
121,0,20070,Matt Bettencourt,$19725
122,0,01766,Billy Mayfair,$19400
123,0,01473,Todd Hamilton,$18750
124,0,20105,Jeff Gove,$18672
125,0,25720,Chad Collins,$18566
125,0,01707,Steve Lowery,$18566
127,0,29910,Blake Adams,$18545
128,0,07457,Steve Flesch,$18469
129,0,28307,Matt Every,$18330
129,0,01553,John Huston,$18330
131,0,01249,John Daly,$18292
132,0,01724,Jeff Maggert,$18225
133,0,25892,Steve Wheatcroft,$17948
134,0,01313,Steve Elkington,$16590
134,0,26289,Boo Weekley,$16590
136,0,29285,Brent Delahoussaye,$16482
137,0,26392,Chris Wilson,$16408
138,0,20593,Greg Chalmers,$16340
138,0,01320,Bob Estes,$16340
140,0,20436,Garrett Willis,$15690
141,0,33464,Danny Wax,$14450
142,0,12823,Carlos Franco,$13320
142,0,25345,Carl Pettersson,$13320
144,0,01381,Fred Funk,$12731
145,0,28087,Kris Blanks,$12590
145,0,25396,Kevin Na,$12590
147,0,20098,Stuart Appleby,$11000
148,0,33140,Alex Hamilton,$10835
149,0,21949,Joe Ogilvie,$10669
150,0,20691,Greg Owen,$10340
151,0,24781,Hunter Mahan,$10158
151,0,26668,Marc Turnesa,$10158
153,0,23307,Roger Tambellini,$10105
154,0,01132,Mark Brooks,$10090
155,0,07707,Mike Small,$9635
156,0,23325,Vaughn Taylor,$9460
157,0,10425,Jay Williamson,$9306
158,0,12660,Jesper Parnevik,$9165
159,0,26300,Matt Jones,$9120
160,0,01116,Michael Bradley,$8600
161,0,10217,Warren Schutte,$8471
162,0,19824,Craig Barlow,$8310
162,0,22946,Henrik Bjornstad,$8310
162,0,12755,Vance Veazey,$8310
165,0,33168,Michael O'Neal,$8120
166,0,01619,Skip Kendall,$7812
166,0,02214,Kirk Triplett,$7812
168,0,23048,Eric Axley,$7452
169,0,06514,Kevin Johnson,$6948
170,0,01385,Jim Gallagher Jr.,$6552
