RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
228,0,23540,Jason Allred,.31,23385,7500000
228,0,26499,Rafa Cabrera Bello,.31,23385,7500000
228,0,20574,Mathew Goggin,.31,483537,158300000
228,0,23624,Soren Hansen,.31,170750,55000000
228,0,31557,Jim Herman,.31,23385,7500000
228,0,12782,Tim Herron,.31,391499,127500000
228,0,07749,Brett Quigley,.31,497294,159700000
235,0,19825,Darren Clarke,.30,43274,14500000
236,0,27896,Ross Fisher,.29,217795,76400000
236,0,20378,Mathias Grönberg,.29,322128,111700000
236,0,27302,Garth Mulroy,.29,287117,98500000
236,0,33464,Danny Wax,.29,14450,5000000
236,0,25892,Steve Wheatcroft,.29,408594,140400000
241,0,10505,Shane Bertsch,.28,57107,20500000
241,0,01116,Michael Bradley,.28,360843,130700000
241,0,23307,Roger Tambellini,.28,370735,132800000
244,0,28860,Daniel Barbetti,.27,9481,3500000
244,0,23699,Danny Chia,.27,19046,7000000
244,0,32416,Benjamin Fox,.27,33540,12600000
244,0,01388,Robert Gamez,.27,101700,37300000
244,0,23465,Peter Gustafsson,.27,9481,3500000
244,0,23984,Zane Scotland,.27,19046,7000000
244,0,30110,Kyle Stanley,.27,43090,16000000
244,0,33419,Cameron Tringale,.27,302618,110400000
252,0,32698,Bobby Gates,.26,34722,13600000
252,0,28258,K.T. Kim,.26,38101,14500000
252,0,02076,Peter Senior,.26,18047,7000000
255,0,11032,Frank Lickliter II,.25,74720,29700000
255,0,25842,Jon Mills,.25,12818,5100000
255,0,29289,S.Y. Noh,.25,81422,33100000
255,0,34478,Jerry Richardson Jr.,.25,12724,5100000
255,0,26498,Matt Weibring,.25,128328,51300000
260,0,19905,Andrew Coltart,.24,16742,7000000
260,0,28500,Martin Flores,.24,318673,135400000
260,0,12823,Carlos Franco,.24,123230,51300000
260,0,12705,Cliff Kresge,.24,199583,82600000
260,0,12682,Hirofumi Miyase,.24,17126,7000000
260,0,20935,Toru Taniguchi,.24,34719,14500000
260,0,27821,Steven Tiley,.24,17126,7000000
267,0,24461,Thomas Aiken,.23,16358,7000000
267,0,06034,Marco Dawson,.23,108160,46400000
267,0,24503,Jeff Klauk,.23,173676,76800000
267,0,33204,Shane Lowry,.23,33791,14500000
267,0,29223,Sam Saunders,.23,95226,40800000
272,0,20367,Fredrik Andersson Hed,.22,31842,14500000
272,0,24786,Jeff Burns,.22,13237,6100000
272,0,24494,Erik Compton,.22,77245,35600000
272,0,30924,Rhys Davies,.22,66511,30500000
272,0,08931,Glen Day,.22,147776,65700000
272,0,25457,Alexandre Rocha,.22,12040,5600000
278,0,23614,Rich Beem,.21,128877,60200000
278,0,06214,Guy Boros,.21,54832,25800000
278,0,29222,Billy Hurley III,.21,8560,4000000
278,0,20572,Rod Pampling,.21,299263,143000000
278,0,21660,Jason Schultz,.21,13845,6500000
278,0,08385,Omar Uresti,.21,283455,137900000
278,0,25349,Tim Wilkinson,.21,160705,78200000
278,0,31323,Gary Woodland,.21,95814,45200000
286,0,20850,Daniel Chopra,.20,311405,153300000
286,0,21805,Harrison Frazar,.20,201280,100300000
286,0,01381,Fred Funk,.20,77802,39500000
286,0,29461,Jamie Lovemark,.20,45400,22200000
286,0,10217,Warren Schutte,.20,8471,4300000
286,0,26497,Casey Wittenberg,.20,11200,5600000
292,0,01042,Paul Azinger,.19,9486,5100000
292,0,25431,Rob Labritz,.19,14150,7500000
292,0,33168,Michael O'Neal,.19,18424,9600000
292,0,21959,Ted Purdy,.19,307676,162500000
292,0,07707,Mike Small,.19,69665,37100000
297,0,33120,Mark Anderson,.18,10203,5700000
297,0,20567,Kevin Hayashi,.18,9900,5500000
297,0,20691,Greg Owen,.18,268835,151300000
297,0,10213,Dicky Pride,.18,40120,21800000
297,0,29425,Andrew Svoboda,.18,10556,5800000
297,0,33788,Blake Trimble,.18,9752,5300000
303,0,28302,Matthew Richardson,.17,13023,7500000
304,0,22946,Henrik Bjornstad,.16,215911,132500000
304,0,34257,Jason Preeo,.16,11707,7500000
304,0,25450,Ty Tryon,.16,12293,7500000
304,0,31114,Drew Weaver,.16,17365,11100000
308,0,23613,Rich Barcelo,.15,188890,129300000
308,0,01249,John Daly,.15,158585,109100000
308,0,08635,Colin Montgomerie,.15,30977,20500000
311,0,22892,Jason Gore,.14,77211,55900000
311,0,20094,Jonathan Kaye,.14,38989,27800000
313,0,07363,Craig Bowden,.13,140935,104700000
313,0,01161,Mark Calcavecchia,.13,119979,92600000
313,0,32874,Erick Justesen,.13,15651,12500000
313,0,07235,John Morse,.13,28998,22300000
313,0,26476,Chez Reavie,.13,112993,85900000
313,0,23633,Phil Schmitt,.13,12544,10000000
319,0,01175,Jim Carter,.12,29285,23800000
319,0,12662,Thomas Levet,.12,12960,10600000
319,0,12680,Shigeki Maruyama,.12,22440,19000000
319,0,01978,Fran Quinn,.12,45096,36400000
319,0,22000,Chris Wood,.12,45000,36300000
324,0,01157,Tom Byrum,.11,13420,12700000
324,0,19881,Robert Damron,.11,17446,16200000
324,0,33140,Alex Hamilton,.11,10835,10000000
324,0,25972,Pablo Martin Benavides,.11,11707,11100000
324,0,31141,Gareth Maybin,.11,16672,14500000
324,0,20663,Brenden Pappas,.11,133584,121100000
330,0,01553,John Huston,.10,69248,70400000
330,0,27613,David Lutterus,.10,123168,126800000
330,0,31437,Chris Rogers,.10,11704,11600000
330,0,12663,Phil Tataurangi,.10,19449,18800000
330,0,12755,Vance Veazey,.10,111369,116300000
330,0,32532,Manuel Villegas,.10,9481,9100000
330,0,02294,Willie Wood,.10,6540,6600000
337,0,23048,Eric Axley,.09,24124,27300000
337,0,01707,Steve Lowery,.09,118601,131600000
337,0,01761,Len Mattiace,.09,22200,25400000
337,0,25398,Ryuichi Oda,.09,11165,12500000
341,0,12388,Michael Clark II,.08,21044,25800000
341,0,20105,Jeff Gove,.08,92154,108900000
341,0,32617,Jerod Turner,.08,91343,111400000
344,0,27124,Chris Baryla,.07,24254,34900000
344,0,29285,Brent Delahoussaye,.07,69708,104100000
344,0,01374,Robin Freeman,.07,13062,18300000
344,0,21284,Hiroyuki Fujita,.07,18368,26000000
344,0,32831,Aaron Goldberg,.07,10615,15600000
344,0,01473,Todd Hamilton,.07,77608,105900000
344,0,01685,J.L. Lewis,.07,12960,19700000
351,0,23778,Brad Adamonis,.06,12060,21900000
351,0,24227,Justin Bolli,.06,73990,115600000
351,0,01132,Mark Brooks,.06,46360,72100000
351,0,26392,Chris Wilson,.06,76481,132300000
355,0,01329,Brad Faxon,.05,55482,122500000
355,0,01385,Jim Gallagher Jr.,.05,6552,12200000
355,0,06514,Kevin Johnson,.05,69806,134600000
355,0,06012,Greg Kraft,.05,52176,110200000
355,0,24449,Parker McLachlin,.05,53291,106300000
355,0,22122,Andrew McLardy,.05,53106,104200000
355,0,02106,Chris Smith,.05,23400,48100000
362,0,01035,Tommy Armour III,.04,11130,29000000
362,0,08339,Spike McRoy,.04,6840,18300000
364,0,33451,Matt Hill,.03,7305,25400000
364,0,12660,Jesper Parnevik,.03,9165,26900000
364,0,26668,Marc Turnesa,.03,10158,38700000
