RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,22405,Justin Rose,3.889,105,27
2,0,34431,Robert Streb,3.933,59,15
3,0,47504,Sam Burns,3.941,67,17
4,0,29223,Sam Saunders,3.955,87,22
4,0,23325,Vaughn Taylor,3.955,87,22
6,0,33418,Shawn Stefani,3.960,99,25
7,0,34306,John Chin,4.000,52,13
7,0,47959,Bryson DeChambeau,4.000,168,42
7,0,30925,Dustin Johnson,4.000,156,39
7,0,25818,Scott Piercy,4.000,164,41
7,0,27963,Chris Stroud,4.000,44,11
7,0,27330,Josh Teater,4.000,52,13
7,0,33448,Justin Thomas,4.000,140,35
7,0,25632,Jimmy Walker,4.000,100,25
15,0,27129,Luke List,4.048,85,21
16,0,48081,Xander Schauffele,4.049,166,41
17,0,39997,Corey Conners,4.053,77,19
17,0,39977,Max Homa,4.053,77,19
19,0,37189,Harold Varner III,4.056,73,18
20,0,29221,Webb Simpson,4.058,211,52
21,0,19846,Brian Gay,4.063,65,16
22,0,24138,Ian Poulter,4.067,122,30
23,0,30978,Kiradech Aphibarnrat,4.071,114,28
23,0,10809,Jim Furyk,4.071,57,14
25,0,26329,Louis Oosthuizen,4.074,110,27
26,0,33122,Russell Knox,4.077,106,26
26,0,32058,José de Jesús Rodríguez,4.077,53,13
26,0,49960,Sepp Straka,4.077,106,26
29,0,26596,Ryan Moore,4.083,49,12
29,0,37275,Sam Ryder,4.083,49,12
31,0,21961,Charles Howell III,4.088,233,57
32,0,40098,Matt Fitzpatrick,4.091,90,22
32,0,31560,Brian Stuard,4.091,90,22
34,0,39971,Sungjae Im,4.094,131,32
35,0,34563,Chesson Hadley,4.095,86,21
36,0,33410,Andrew Landry,4.100,82,20
37,0,31323,Gary Woodland,4.102,201,49
38,0,28089,Jason Day,4.103,160,39
38,0,32333,Kevin Tway,4.103,119,29
40,0,40026,Daniel Berger,4.105,156,38
40,0,27064,Jhonattan Vegas,4.105,78,19
42,0,39324,J.J. Spaun,4.111,74,18
43,0,34021,Bud Cauley,4.115,107,26
43,0,26300,Matt Jones,4.115,107,26
45,0,24024,Zach Johnson,4.120,103,25
46,0,27895,Jonas Blixt,4.125,66,16
46,0,29974,Branden Grace,4.125,99,24
46,0,45486,Joaquin Niemann,4.125,99,24
49,0,34099,Harris English,4.133,124,30
49,0,27214,Kevin Streelman,4.133,62,15
51,0,33141,Keegan Bradley,4.143,174,42
51,0,27936,Martin Laird,4.143,87,21
51,0,48822,Sebastián Muñoz,4.143,116,28
51,0,30692,Scott Stallings,4.143,58,14
55,0,01810,Phil Mickelson,4.148,112,27
56,0,25396,Kevin Na,4.150,83,20
56,0,33486,Roger Sloan,4.150,83,20
58,0,25900,Lucas Glover,4.152,137,33
59,0,34360,Patrick Reed,4.153,245,59
60,0,34076,Joel Dahmen,4.154,108,26
60,0,32102,Rickie Fowler,4.154,162,39
62,0,36689,Brooks Koepka,4.157,212,51
63,0,47347,Adam Schenk,4.158,79,19
64,0,29479,Scott Brown,4.167,75,18
64,0,20472,Alex Cejka,4.167,25,6
64,0,06522,Ernie Els,4.167,50,12
64,0,46523,Joey Garber,4.167,75,18
64,0,28775,Nate Lashley,4.167,100,24
64,0,32839,Hideki Matsuyama,4.167,200,48
64,0,28237,Rory McIlroy,4.167,200,48
64,0,46601,Trey Mullinax,4.167,75,18
64,0,33419,Cameron Tringale,4.167,75,18
73,0,33948,Byeong Hun An,4.172,121,29
74,0,27644,Brian Harman,4.174,96,23
75,0,26499,Rafa Cabrera Bello,4.179,117,28
75,0,35891,Cameron Smith,4.179,117,28
77,0,25364,Paul Casey,4.180,209,50
78,0,40009,Dominic Bozzelli,4.182,46,11
78,0,27974,Sung Kang,4.182,92,22
78,0,49766,Hank Lebioda,4.182,92,22
78,0,46501,Ollie Schniederjans,4.182,92,22
78,0,24502,Adam Scott,4.182,92,22
83,0,29535,Brice Garnett,4.188,134,32
84,0,32757,Patton Kizzire,4.189,155,37
85,0,29478,Kevin Kisner,4.192,109,26
86,0,46435,Austin Cook,4.200,42,10
86,0,45157,Cam Davis,4.200,84,20
86,0,36852,Jim Knous,4.200,63,15
86,0,30944,Jason Kokrak,4.200,105,25
86,0,34261,Scott Langley,4.200,42,10
86,0,24781,Hunter Mahan,4.200,21,5
86,0,26951,Johnson Wagner,4.200,84,20
93,0,39546,Keith Mitchell,4.207,122,29
94,0,34256,Andrew Putnam,4.214,118,28
95,0,23621,Rory Sabbatini,4.219,135,32
96,0,52372,Cameron Champ,4.222,114,27
96,0,51766,Wyndham Clark,4.222,76,18
96,0,25686,Jason Dufner,4.222,114,27
96,0,32640,Troy Merritt,4.222,114,27
100,0,49771,J.T. Poston,4.227,93,22
101,0,47128,Richy Werenski,4.238,89,21
102,0,45526,Abraham Ancer,4.250,153,36
102,0,22371,Aaron Baddeley,4.250,17,4
102,0,28259,Sangmoon Bae,4.250,51,12
102,0,33399,Adam Hadwin,4.250,85,20
102,0,29926,Danny Lee,4.250,68,16
102,0,27349,Alex Noren,4.250,119,28
102,0,20572,Rod Pampling,4.250,51,12
102,0,32150,Michael Thompson,4.250,102,24
102,0,25804,Bubba Watson,4.250,119,28
111,0,29420,Billy Horschel,4.256,183,43
112,0,25198,Francesco Molinari,4.257,149,35
113,0,30191,Julián Etulain,4.261,98,23
113,0,49298,Kramer Hickok,4.261,98,23
115,0,46970,Jon Rahm,4.263,162,38
116,0,21528,Henrik Stenson,4.265,145,34
117,0,23320,Ryan Palmer,4.267,64,15
118,0,23108,Matt Kuchar,4.268,175,41
119,0,35461,Beau Hossler,4.269,111,26
120,0,26851,Marc Leishman,4.275,171,40
121,0,35532,Tom Hoge,4.276,124,29
122,0,19803,Ryan Armour,4.278,77,18
122,0,35506,Mackenzie Hughes,4.278,77,18
122,0,27095,Nick Watney,4.278,77,18
125,0,34046,Jordan Spieth,4.281,137,32
126,0,26476,Chez Reavie,4.282,167,39
127,0,24925,Jonathan Byrd,4.286,30,7
127,0,31646,Emiliano Grillo,4.286,120,28
127,0,33667,Carlos Ortiz,4.286,120,28
127,0,47856,Seth Reeves,4.286,60,14
127,0,29518,Brendan Steele,4.286,60,14
132,0,30946,Alex Prugh,4.292,103,24
133,0,35879,Kelly Kraft,4.294,73,17
134,0,32139,Danny Willett,4.296,116,27
135,0,27649,Brandt Snedeker,4.297,159,37
136,0,45609,Tyler Duncan,4.300,86,20
136,0,28679,Fabián Gómez,4.300,86,20
136,0,35449,Adam Long,4.300,86,20
139,0,29725,Tony Finau,4.306,155,36
140,0,24361,Pat Perez,4.308,112,26
141,0,34466,Peter Malnati,4.313,69,16
141,0,25572,Graeme McDowell,4.313,69,16
143,0,27556,Ted Potter Jr.,4.318,95,22
144,0,35450,Patrick Cantlay,4.321,121,28
145,0,30911,Tommy Fleetwood,4.333,117,27
145,0,47993,Denny McCarthy,4.333,78,18
145,0,36699,Patrick Rodgers,4.333,26,6
145,0,40115,Adam Svensson,4.333,91,21
145,0,37340,Chase Wright,4.333,91,21
150,0,30110,Kyle Stanley,4.343,152,35
151,0,32816,Satoshi Kodaira,4.344,139,32
152,0,29970,Dylan Frittelli,4.346,113,26
153,0,27958,Ryan Blaum,4.350,87,20
154,0,49303,Anders Albertson,4.364,48,11
154,0,34363,Tyrrell Hatton,4.364,96,22
154,0,26758,David Hearn,4.364,48,11
157,0,25493,Nick Taylor,4.367,131,30
158,0,29268,Bronson Burgoon,4.375,70,16
158,0,24924,Bill Haas,4.375,105,24
160,0,31420,Anirban Lahiri,4.381,92,21
161,0,35376,Roberto Díaz,4.400,88,20
161,0,23353,J.J. Henry,4.400,66,15
161,0,34264,Hudson Swafford,4.400,44,10
161,0,49964,Aaron Wise,4.400,220,50
165,0,28252,Seamus Power,4.412,75,17
166,0,21209,Sergio Garcia,4.414,128,29
167,0,46402,Talor Gooch,4.417,53,12
168,0,47990,Kyle Jones,4.429,62,14
169,0,32200,Roberto Castro,4.455,98,22
169,0,35421,Brandon Harkins,4.455,98,22
171,0,35617,Martin Trainer,4.462,58,13
172,0,29908,C.T. Pan,4.467,67,15
172,0,30786,Brady Schnell,4.467,67,15
174,0,34098,Russell Henley,4.474,85,19
174,0,36799,Stephan Jaeger,4.474,85,19
176,0,39975,Michael Kim,4.476,94,21
177,0,31557,Jim Herman,4.500,45,10
177,0,37455,Si Woo Kim,4.500,63,14
177,0,35732,Wes Roach,4.500,81,18
180,0,32791,K.H. Lee,4.524,95,21
181,0,21731,Freddie Jacobson,4.545,50,11
182,0,29484,Peter Uihlein,4.600,69,15
183,0,39954,Cody Gribble,4.611,83,18
184,0,27141,J.B. Holmes,4.625,37,8
185,0,37380,Curtis Luck,4.667,70,15
186,0,12716,Charley Hoffman,4.750,38,8
187,0,39327,Ben Silverman,4.786,67,14
188,0,37454,Whee Kim,4.917,59,12
