RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,32102,Rickie Fowler,3.371,118,35
2,0,31323,Gary Woodland,3.438,110,32
3,0,39997,Corey Conners,3.444,93,27
4,0,35450,Patrick Cantlay,3.455,114,33
5,0,23108,Matt Kuchar,3.477,153,44
6,0,34021,Bud Cauley,3.488,150,43
7,0,46970,Jon Rahm,3.519,95,27
8,0,28679,Fabián Gómez,3.548,110,31
9,0,25686,Jason Dufner,3.552,103,29
10,0,27064,Jhonattan Vegas,3.564,139,39
11,0,29479,Scott Brown,3.571,125,35
12,0,37455,Si Woo Kim,3.576,118,33
13,0,34363,Tyrrell Hatton,3.579,68,19
14,0,30692,Scott Stallings,3.585,147,41
15,0,33448,Justin Thomas,3.594,115,32
16,0,12716,Charley Hoffman,3.600,90,25
17,0,25364,Paul Casey,3.606,119,33
18,0,36689,Brooks Koepka,3.607,101,28
19,0,30978,Kiradech Aphibarnrat,3.609,83,23
19,0,29970,Dylan Frittelli,3.609,166,46
21,0,29535,Brice Garnett,3.613,112,31
21,0,47990,Kyle Jones,3.613,112,31
23,0,35891,Cameron Smith,3.615,94,26
24,0,23621,Rory Sabbatini,3.622,163,45
25,0,40098,Matt Fitzpatrick,3.625,58,16
26,0,23325,Vaughn Taylor,3.627,185,51
27,0,32791,K.H. Lee,3.628,156,43
28,0,33948,Byeong Hun An,3.629,127,35
28,0,49964,Aaron Wise,3.629,127,35
30,0,26499,Rafa Cabrera Bello,3.630,98,27
31,0,33667,Carlos Ortiz,3.634,149,41
32,0,37275,Sam Ryder,3.636,120,33
33,0,39977,Max Homa,3.641,142,39
34,0,22405,Justin Rose,3.652,84,23
35,0,33419,Cameron Tringale,3.657,128,35
36,0,29926,Danny Lee,3.658,139,38
37,0,47504,Sam Burns,3.667,121,33
37,0,52372,Cameron Champ,3.667,132,36
37,0,28089,Jason Day,3.667,99,27
37,0,24502,Adam Scott,3.667,66,18
