RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,33448,Justin Thomas,27.33,211,772
2,0,32102,Rickie Fowler,27.22,230,845
3,0,36689,Brooks Koepka,26.76,213,796
4,0,28089,Jason Day,26.64,175,657
5,0,30925,Dustin Johnson,26.54,194,731
6,0,34046,Jordan Spieth,26.49,231,872
7,0,01810,Phil Mickelson,25.86,217,839
8,0,35891,Cameron Smith,25.74,225,874
9,0,25818,Scott Piercy,25.73,159,618
10,0,32839,Hideki Matsuyama,25.51,188,737
11,0,29725,Tony Finau,25.33,284,1121
11,0,34098,Russell Henley,25.33,289,1141
13,0,46970,Jon Rahm,25.00,208,832
14,0,24358,Robert Garrigus,24.90,193,775
15,0,12716,Charley Hoffman,24.81,287,1157
16,0,35532,Tom Hoge,24.68,117,474
17,0,46440,Smylie Kaufman,24.46,182,744
18,0,34213,Grayson Murray,24.45,254,1039
18,0,22405,Justin Rose,24.45,166,679
20,0,40026,Daniel Berger,24.42,221,905
21,0,25198,Francesco Molinari,24.36,200,821
22,0,27770,Camilo Villegas,24.25,186,767
23,0,20229,Stewart Cink,24.20,248,1025
24,0,35545,Blayne Barber,24.00,216,900
25,0,46501,Ollie Schniederjans,23.93,229,957
26,0,29223,Sam Saunders,23.90,195,816
27,0,29518,Brendan Steele,23.88,223,934
28,0,27129,Luke List,23.87,248,1039
29,0,32757,Patton Kizzire,23.83,209,877
30,0,25686,Jason Dufner,23.68,234,988
31,0,26851,Marc Leishman,23.66,212,896
31,0,48822,Sebastián Muñoz,23.66,110,465
31,0,27649,Brandt Snedeker,23.66,132,558
31,0,25632,Jimmy Walker,23.66,146,617
35,0,30110,Kyle Stanley,23.65,310,1311
36,0,31323,Gary Woodland,23.62,206,872
37,0,27141,J.B. Holmes,23.61,166,703
38,0,25364,Paul Casey,23.54,226,960
39,0,48081,Xander Schauffele,23.38,220,941
40,0,23621,Rory Sabbatini,23.33,164,703
41,0,34360,Patrick Reed,23.29,241,1035
41,0,32333,Kevin Tway,23.29,201,863
43,0,33204,Shane Lowry,23.24,122,525
44,0,27644,Brian Harman,23.16,261,1127
45,0,25396,Kevin Na,23.12,197,852
46,0,33141,Keegan Bradley,23.06,286,1240
47,0,27958,Ryan Blaum,23.03,239,1038
48,0,48084,Wesley Bryan,22.92,229,999
48,0,31416,Derek Fathauer,22.92,179,781
50,0,32366,Kevin Chappell,22.91,208,908
51,0,23108,Matt Kuchar,22.87,244,1067
52,0,40009,Dominic Bozzelli,22.77,153,672
53,0,49771,J.T. Poston,22.75,205,901
54,0,46443,Brian Campbell,22.71,119,524
55,0,27895,Jonas Blixt,22.67,170,750
55,0,47959,Bryson DeChambeau,22.67,212,935
55,0,27436,Graham DeLaet,22.67,219,966
58,0,25900,Lucas Glover,22.63,263,1162
59,0,29740,Brad Fritsch,22.61,118,522
60,0,28237,Rory McIlroy,22.58,98,434
60,0,28252,Seamus Power,22.58,184,815
62,0,28307,Matt Every,22.52,159,706
63,0,29289,S.Y. Noh,22.51,203,902
63,0,23497,Tag Ridings,22.51,140,622
63,0,27064,Jhonattan Vegas,22.51,194,862
66,0,31420,Anirban Lahiri,22.49,168,747
66,0,25572,Graeme McDowell,22.49,159,707
68,0,29720,Andres Gonzales,22.45,156,695
69,0,39975,Michael Kim,22.40,243,1085
70,0,32640,Troy Merritt,22.38,205,916
71,0,23325,Vaughn Taylor,22.29,236,1059
72,0,35506,Mackenzie Hughes,22.28,272,1221
