RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES (OVERALL)
50,0,02256,Tom Watson,2.78,28,1008
50,0,06589,Jeff Woodland,2.78,39,1404
54,0,02133,Craig Stadler,2.81,40,1422
55,0,01378,David Frost,2.82,37,1314
55,0,02241,Bobby Wadkins,2.82,33,1170
57,0,02279,Mark Wiebe,2.84,46,1620
58,0,01418,Bill Glasson,2.85,39,1368
59,0,01495,Morris Hatalsky,2.87,31,1080
60,0,02294,Willie Wood,2.89,40,1386
61,0,01926,Steve Pate,2.90,46,1584
62,0,06124,Patrick Burke,2.92,30,1026
63,0,01633,Tom Kite,2.94,36,1224
63,0,02242,Lanny Wadkins,2.94,37,1260
65,0,02303,Robert Wrenn,2.95,43,1458
66,0,06691,Greg Cesario,2.96,33,1116
67,0,01648,Billy Kratzert,2.99,28,936
67,0,02225,Howard Twitty,2.99,49,1638
69,0,06012,Greg Kraft,3.01,39,1296
70,0,01024,Billy Andrade,3.02,50,1656
71,0,01306,David Edwards,3.03,42,1386
71,0,01353,Bruce Fleisher,3.03,48,1584
73,0,01132,Mark Brooks,3.04,52,1710
73,0,01320,Bob Estes,3.04,53,1746
73,0,01346,Ed Fiori,3.04,52,1710
76,0,01414,Bob Gilder,3.06,43,1404
77,0,01725,John Mahaffey,3.09,40,1296
78,0,01157,Tom Byrum,3.11,42,1350
78,0,06575,Dudley Hart,3.11,51,1638
78,0,01577,Lee Janzen,3.11,52,1674
78,0,01682,Wayne Levi,3.11,42,1350
82,0,01307,Joel Edwards,3.12,50,1602
83,0,01143,Brad Bryant,3.14,57,1818
83,0,10195,Tim Conley,3.14,35,1116
85,0,08553,Lee Porter,3.16,29,918
85,0,02033,Dave Rummells,3.16,45,1422
85,0,02246,Duffy Waldorf,3.16,45,1422
88,0,01755,Dick Mast,3.17,49,1548
88,0,01945,Kenny Perry,3.17,52,1638
88,0,02135,Mike Standly,3.17,53,1674
91,0,01385,Jim Gallagher Jr.,3.18,51,1602
92,0,01659,Massy Kuramoto,3.19,35,1098
93,0,01527,Scott Hoch,3.20,53,1656
94,0,01864,Larry Nelson,3.23,32,990
95,0,01810,Phil Mickelson,3.24,42,1296
96,0,01261,Jay Delsing,3.25,58,1782
96,0,01282,Trevor Dodds,3.25,48,1476
96,0,01783,Mark McCumber,3.25,45,1386
99,0,01161,Mark Calcavecchia,3.27,56,1710
99,0,06566,Jaime Gomez,3.27,50,1530
101,0,01549,Mike Hulbert,3.28,59,1800
101,0,01761,Len Mattiace,3.28,46,1404
103,0,01444,Ken Green,3.30,35,1062
103,0,01619,Skip Kendall,3.30,57,1728
103,0,02007,Larry Rinker,3.30,44,1332
106,0,01435,Wayne Grady,3.31,31,936
107,0,01093,Ronnie Black,3.32,52,1566
107,0,02180,Harry Taylor,3.32,52,1566
109,0,01381,Fred Funk,3.33,69,2070
109,0,01715,Mark Lye,3.33,39,1170
109,0,08045,Perry Moss,3.33,51,1530
112,0,06197,Michael Allen,3.35,50,1494
112,0,01510,Nolan Henke,3.35,56,1674
114,0,06044,Scott Gump,3.36,55,1638
115,0,01068,Andy Bean,3.37,37,1098
115,0,01890,Brett Ogle,3.37,34,1008
117,0,01284,Mike Donald,3.38,56,1656
117,0,06058,John Flannery,3.38,62,1836
117,0,01723,Andrew Magee,3.38,45,1332
120,0,01846,Jodie Mudd,3.39,36,1062
121,0,01946,Peter Persons,3.40,55,1620
121,0,02170,Hal Sutton,3.40,52,1530
123,0,02255,Denis Watson,3.41,38,1116
124,0,06643,Paul Goydos,3.43,58,1692
124,0,06617,Brian Henninger,3.43,55,1602
126,0,01116,Michael Bradley,3.45,49,1422
127,0,01049,Ian Baker-Finch,3.46,38,1098
127,0,01468,Gary Hallberg,3.46,56,1620
127,0,01607,Brian Kamm,3.46,53,1530
130,0,01035,Tommy Armour III,3.47,35,1008
131,0,01060,Dave Barr,3.49,59,1692
131,0,06128,Steve Lamontagne,3.49,61,1746
133,0,05319,Gene Jones,3.51,36,1026
133,0,02090,Tom Sieckmann,3.51,60,1710
135,0,01288,Ed Dougherty,3.54,70,1980
136,0,01185,Brandel Chamblee,3.55,53,1494
136,0,01971,Dillard Pruitt,3.55,55,1548
136,0,02049,Gene Sauers,3.55,60,1692
139,0,02224,Greg Twiggs,3.56,57,1602
140,0,06086,Russell Beiersdorf,3.59,64,1782
140,0,02217,Dennis Trixler,3.59,53,1476
142,0,01201,Lennie Clements,3.61,52,1440
143,0,01374,Robin Freeman,3.62,56,1548
143,0,01766,Billy Mayfair,3.62,71,1962
145,0,01408,Kelly Gibson,3.63,66,1818
146,0,01550,Ed Humenik,3.64,61,1674
146,0,01797,Rocco Mediate,3.64,57,1566
148,0,01690,Bruce Lietzke,3.67,33,900
149,0,01014,Fulton Allem,3.70,60,1620
150,0,01200,Keith Clearwater,3.72,69,1854
150,0,06332,Neal Lancaster,3.72,67,1800
152,0,01887,Mark O'Meara,3.73,57,1530
152,0,02321,Fuzzy Zoeller,3.73,47,1260
154,0,02100,Tim Simpson,3.77,57,1512
155,0,06034,Marco Dawson,3.79,71,1872
155,0,02214,Kirk Triplett,3.79,62,1638
157,0,02245,Grant Waite,3.81,61,1602
158,0,01388,Robert Gamez,3.82,55,1440
159,0,06247,David Delong,3.85,36,936
159,0,01390,Buddy Gardner,3.85,45,1170
161,0,10207,Jimmy Johnston,3.86,48,1242
162,0,08759,Tad Rhyan,3.87,55,1422
163,0,02190,Doug Tewell,3.88,44,1134
164,0,01323,Brad Fabel,3.93,58,1476
165,0,01218,Jeff Cook,3.95,59,1494
166,0,01533,P.H. Horgan III,3.96,62,1566
166,0,01771,Blaine McCallister,3.96,62,1566
168,0,01975,Tom Purtzer,3.97,40,1008
168,0,10795,Neale Smith,3.97,40,1008
170,0,01249,John Daly,3.99,51,1278
171,0,01938,David Peoples,4.00,59,1476
172,0,02218,Ted Tryba,4.02,68,1692
173,0,07569,Mark Carnevale,4.08,69,1692
174,0,01891,David Ogrin,4.11,68,1656
175,0,06144,John Dowdall,4.12,40,972
176,0,02201,Jim Thorpe,4.17,42,1008
177,0,02206,David Toms,4.22,63,1494
178,0,06284,Jim Hallet,4.38,71,1620
178,0,01958,Dan Pohl,4.38,41,936
180,0,06136,Mike Schuchart,4.40,57,1296
181,0,01191,Barry Cheesman,4.41,69,1566
182,0,01934,Dave Peege,4.58,47,1026
183,0,06599,John Elliott,4.62,64,1386
183,0,01724,Jeff Maggert,4.62,74,1602
185,0,01469,Dan Halldorson,4.64,66,1422
186,0,06401,Marty Schiene,4.93,55,1116
187,0,01564,David Jackson,5.04,79,1566
188,0,06006,JC Anderson,5.41,74,1368
189,0,01930,Eddie Pearce,5.56,62,1116
