RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,21407,Arjun Atwal,74.65,53,71
2,2,30944,Jason Kokrak,71.17,79,111
3,-1,45526,Abraham Ancer,71.11,96,135
4,-1,40026,Daniel Berger,70.55,103,146
5,0,27936,Martin Laird,69.33,52,75
6,0,26329,Louis Oosthuizen,68.75,77,112
7,0,24502,Adam Scott,66.67,38,57
8,0,34314,Sebastian Cappelen,66.43,93,140
9,3,34099,Harris English,66.18,90,136
10,-1,31560,Brian Stuard,66.08,113,171
11,-1,26758,David Hearn,66.06,72,109
12,-1,30927,Brendon Todd,65.66,130,198
13,1,33120,Mark Anderson,65.35,66,101
14,1,26596,Ryan Moore,65.08,41,63
14,4,46970,Jon Rahm,65.08,82,126
16,8,34363,Tyrrell Hatton,64.29,45,70
16,-3,48081,Xander Schauffele,64.29,72,112
18,1,35230,Nelson Ledesma,63.83,60,94
19,2,34098,Russell Henley,63.48,73,115
20,0,29478,Kevin Kisner,63.27,93,147
21,1,31323,Gary Woodland,63.16,72,114
22,1,23325,Vaughn Taylor,62.81,76,121
23,2,25349,Tim Wilkinson,62.62,67,107
24,2,32102,Rickie Fowler,62.50,65,104
24,3,32839,Hideki Matsuyama,62.50,80,128
26,2,47347,Adam Schenk,62.10,77,124
27,-11,29221,Webb Simpson,61.76,63,102
28,1,33486,Roger Sloan,61.74,71,115
29,1,27942,Rob Oppenheim,61.70,87,141
29,1,24361,Pat Perez,61.70,58,94
31,1,34431,Robert Streb,61.68,66,107
32,1,33667,Carlos Ortiz,61.58,109,177
33,1,24024,Zach Johnson,61.40,70,114
34,1,34021,Bud Cauley,61.27,87,142
35,6,25396,Kevin Na,61.22,90,147
36,17,30925,Dustin Johnson,61.17,63,103
36,0,33122,Russell Knox,61.17,63,103
38,-1,49298,Kramer Hickok,61.11,66,108
39,-1,33410,Andrew Landry,60.87,84,138
40,-1,01810,Phil Mickelson,60.83,73,120
41,-1,33597,Harry Higgs,60.75,113,186
42,0,40058,Zac Blair,60.71,102,168
43,0,28679,Fabián Gómez,60.66,74,122
44,0,29479,Scott Brown,60.61,80,132
45,1,35732,Wes Roach,60.38,64,106
46,1,34466,Peter Malnati,60.31,79,131
47,1,32150,Michael Thompson,60.14,89,148
48,1,33419,Cameron Tringale,60.00,78,130
48,1,37189,Harold Varner III,60.00,78,130
50,1,25818,Scott Piercy,59.85,79,132
51,3,34076,Joel Dahmen,59.75,95,159
52,3,29974,Branden Grace,59.74,46,77
52,3,22056,Cameron Percy,59.74,46,77
54,3,27349,Alex Noren,59.65,68,114
55,3,24138,Ian Poulter,59.55,53,89
56,4,35449,Adam Long,59.48,91,153
57,4,35532,Tom Hoge,59.46,110,185
58,4,33413,Ben Martin,59.34,54,91
59,4,27644,Brian Harman,59.33,89,150
60,4,30692,Scott Stallings,59.31,86,145
61,4,47504,Sam Burns,59.29,67,113
62,4,23108,Matt Kuchar,59.15,84,142
63,4,35658,Kris Ventura,59.09,65,110
64,4,25804,Bubba Watson,59.06,75,127
65,6,29535,Brice Garnett,58.93,66,112
66,6,48887,Matt Wallace,58.82,50,85
67,7,47128,Richy Werenski,58.65,78,133
68,7,36801,Mark Hubbard,58.64,112,191
69,8,33448,Justin Thomas,58.62,68,116
70,3,35310,Lanto Griffin,58.59,116,198
71,6,33404,Chris Baker,58.49,62,106
72,4,48822,Sebastián Muñoz,58.46,114,195
73,7,25686,Jason Dufner,58.40,73,125
74,-22,29725,Tony Finau,58.33,77,132
74,7,23788,D.J. Trahan,58.33,63,108
76,6,29970,Dylan Frittelli,58.28,88,151
77,6,19846,Brian Gay,58.22,85,146
78,1,39971,Sungjae Im,57.89,110,190
79,5,27095,Nick Watney,57.75,41,71
80,5,39977,Max Homa,57.72,86,149
80,5,37275,Sam Ryder,57.72,86,149
82,-13,47959,Bryson DeChambeau,57.69,75,130
82,5,48045,Michael Gellerman,57.69,60,104
84,4,37455,Si Woo Kim,57.64,83,144
85,34,46046,Scottie Scheffler,57.49,96,167
86,3,49964,Aaron Wise,57.47,50,87
