RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,1,33204,Shane Lowry,75.00,24,32
2,1,48081,Xander Schauffele,70.49,43,61
3,1,23108,Matt Kuchar,66.67,42,63
3,1,34256,Andrew Putnam,66.67,28,42
5,1,28089,Jason Day,66.04,35,53
6,1,48887,Matt Wallace,65.00,26,40
7,1,49298,Kramer Hickok,64.86,24,37
8,2,24138,Ian Poulter,64.71,33,51
9,2,30911,Tommy Fleetwood,64.52,20,31
10,2,24024,Zach Johnson,64.38,47,73
11,2,32757,Patton Kizzire,63.64,28,44
12,3,35891,Cameron Smith,62.86,44,70
13,21,40026,Daniel Berger,62.71,37,59
14,0,34098,Russell Henley,62.00,31,50
15,1,36871,Matthew NeSmith,61.67,37,60
16,2,30110,Kyle Stanley,61.36,27,44
17,2,27644,Brian Harman,61.33,46,75
18,2,24502,Adam Scott,60.98,25,41
19,-2,32839,Hideki Matsuyama,60.71,34,56
20,1,29484,Peter Uihlein,60.53,23,38
21,2,49771,J.T. Poston,60.22,56,93
22,0,52372,Cameron Champ,60.00,42,70
22,2,46442,Maverick McNealy,60.00,36,60
22,-13,23320,Ryan Palmer,60.00,39,65
22,2,33419,Cameron Tringale,60.00,33,55
26,0,37189,Harold Varner III,59.62,31,52
27,0,34046,Jordan Spieth,59.57,28,47
28,2,32102,Rickie Fowler,59.18,29,49
29,2,32618,Rhein Gibson,59.09,26,44
30,-2,35310,Lanto Griffin,59.00,59,100
31,1,29268,Bronson Burgoon,58.70,27,46
32,1,01810,Phil Mickelson,58.54,24,41
33,2,51766,Wyndham Clark,58.46,38,65
34,4,36801,Mark Hubbard,58.14,50,86
35,4,28775,Nate Lashley,58.00,29,50
35,4,47128,Richy Werenski,58.00,29,50
37,4,34021,Bud Cauley,57.89,44,76
38,5,27942,Rob Oppenheim,57.69,30,52
39,6,12716,Charley Hoffman,57.50,23,40
40,8,30927,Brendon Todd,57.43,58,101
41,5,29970,Dylan Frittelli,57.14,44,77
41,-4,29478,Kevin Kisner,57.14,36,63
43,4,37275,Sam Ryder,56.52,39,69
44,5,30692,Scott Stallings,56.25,27,48
45,5,23621,Rory Sabbatini,56.00,42,75
46,5,32791,K.H. Lee,55.74,34,61
47,-11,47959,Bryson DeChambeau,55.56,30,54
47,5,21209,Sergio Garcia,55.56,15,27
47,5,24924,Bill Haas,55.56,20,36
47,5,22405,Justin Rose,55.56,25,45
51,4,47993,Denny McCarthy,55.42,46,83
51,4,31560,Brian Stuard,55.42,46,83
51,4,32150,Michael Thompson,55.42,46,83
54,4,25493,Nick Taylor,54.79,40,73
55,4,27129,Luke List,54.69,35,64
56,-13,33448,Justin Thomas,54.39,31,57
57,5,46435,Austin Cook,54.29,19,35
57,15,48822,Sebastián Muñoz,54.29,38,70
59,4,27330,Josh Teater,54.17,13,24
60,1,34099,Harris English,54.12,46,85
61,3,47347,Adam Schenk,54.00,27,50
62,3,33120,Mark Anderson,53.85,21,39
62,3,33122,Russell Knox,53.85,21,39
62,-2,29221,Webb Simpson,53.85,35,65
65,2,35230,Nelson Ledesma,53.57,15,28
66,2,26300,Matt Jones,53.52,38,71
67,2,30944,Jason Kokrak,53.49,23,43
68,15,34360,Patrick Reed,53.42,39,73
69,1,27936,Martin Laird,53.33,16,30
70,1,28679,Fabián Gómez,53.19,25,47
71,13,35506,Mackenzie Hughes,53.01,44,83
72,0,35461,Beau Hossler,52.94,36,68
72,0,36689,Brooks Koepka,52.94,18,34
72,0,51894,Vince Whaley,52.94,18,34
75,32,46970,Jon Rahm,52.83,28,53
76,1,21961,Charles Howell III,52.50,42,80
77,1,27554,Scott Harrington,52.38,33,63
77,1,32640,Troy Merritt,52.38,33,63
79,1,33948,Byeong Hun An,52.24,35,67
80,1,26499,Rafa Cabrera Bello,52.17,24,46
80,1,33597,Harry Higgs,52.17,36,69
82,3,33449,Zack Sucher,52.00,13,25
83,3,29479,Scott Brown,51.85,42,81
83,3,32662,Michael Gligic,51.85,14,27
83,3,37455,Si Woo Kim,51.85,28,54
83,3,25818,Scott Piercy,51.85,28,54
87,4,35449,Adam Long,51.76,44,85
88,4,48119,Ben Taylor,51.72,15,29
89,4,29535,Brice Garnett,51.67,31,60
90,4,33141,Keegan Bradley,51.52,34,66
90,4,35658,Kris Ventura,51.52,17,33
92,6,28420,Ryan Brehm,51.35,19,37
92,6,39977,Max Homa,51.35,38,74
94,2,25396,Kevin Na,51.32,39,76
95,5,34255,Joseph Bramlett,51.11,23,45
95,5,25686,Jason Dufner,51.11,23,45
97,5,26758,David Hearn,51.06,24,47
97,5,26476,Chez Reavie,51.06,24,47
99,5,27349,Alex Noren,51.02,25,49
99,5,29518,Brendan Steele,51.02,25,49
101,5,46717,Viktor Hovland,50.88,29,57
101,-25,50525,Collin Morikawa,50.88,29,57
103,4,39971,Sungjae Im,50.59,43,85
104,3,25364,Paul Casey,50.00,19,38
104,3,45157,Cam Davis,50.00,24,48
104,3,40098,Matt Fitzpatrick,50.00,23,46
104,3,10809,Jim Furyk,50.00,15,30
104,3,46550,Brandon Hagy,50.00,16,32
104,3,31420,Anirban Lahiri,50.00,11,22
104,3,29926,Danny Lee,50.00,27,54
104,3,34466,Peter Malnati,50.00,32,64
104,3,26596,Ryan Moore,50.00,12,24
104,3,49960,Sepp Straka,50.00,32,64
104,3,32333,Kevin Tway,50.00,23,46
104,3,25349,Tim Wilkinson,50.00,19,38
116,7,34076,Joel Dahmen,49.25,33,67
116,7,32254,Xinjun Zhang,49.25,33,67
118,7,27649,Brandt Snedeker,49.12,28,57
119,7,31323,Gary Woodland,49.09,27,55
120,7,46441,Robby Shelton,49.06,26,53
121,7,33399,Adam Hadwin,48.98,24,49
122,8,19803,Ryan Armour,48.94,23,47
123,8,45609,Tyler Duncan,48.78,40,82
124,8,35617,Martin Trainer,48.53,33,68
125,13,45526,Abraham Ancer,48.48,32,66
125,8,39546,Keith Mitchell,48.48,32,66
125,8,34213,Grayson Murray,48.48,16,33
128,7,27556,Ted Potter Jr.,48.28,14,29
129,16,29725,Tony Finau,48.08,25,52
130,-23,26851,Marc Leishman,47.95,35,73
131,5,33486,Roger Sloan,47.83,22,46
132,5,22371,Aaron Baddeley,47.50,19,40
133,6,35532,Tom Hoge,47.30,35,74
134,-6,45486,Joaquin Niemann,47.27,26,55
135,5,24361,Pat Perez,47.22,17,36
136,6,29974,Branden Grace,47.06,16,34
137,7,46402,Talor Gooch,46.99,39,83
138,8,20229,Stewart Cink,46.67,21,45
138,8,39997,Corey Conners,46.67,21,45
140,8,40058,Zac Blair,46.55,27,58
141,8,34314,Sebastian Cappelen,46.51,20,43
142,8,33667,Carlos Ortiz,46.43,26,56
142,8,35732,Wes Roach,46.43,13,28
144,-4,29420,Billy Horschel,46.34,38,82
145,7,53165,Doc Redman,46.05,35,76
146,7,31646,Emiliano Grillo,45.95,17,37
146,7,23788,D.J. Trahan,45.95,17,37
146,7,56278,Matthew Wolff,45.95,34,74
149,15,28237,Rory McIlroy,45.61,26,57
150,6,27214,Kevin Streelman,45.31,29,64
151,6,32366,Kevin Chappell,45.16,14,31
152,6,23325,Vaughn Taylor,45.10,23,51
153,6,32448,James Hahn,44.83,13,29
154,6,33404,Chris Baker,44.44,16,36
154,6,30163,Henrik Norlander,44.44,28,63
154,6,36699,Patrick Rodgers,44.44,40,90
157,6,21407,Arjun Atwal,44.00,11,25
158,6,32139,Danny Willett,43.75,14,32
159,7,27974,Sung Kang,43.55,27,62
160,7,33490,Bo Hoag,43.18,19,44
161,7,31557,Jim Herman,42.86,33,77
162,8,19846,Brian Gay,42.59,23,54
162,8,25804,Bubba Watson,42.59,23,54
164,8,34563,Chesson Hadley,42.55,20,47
164,8,27064,Jhonattan Vegas,42.55,20,47
164,8,25632,Jimmy Walker,42.55,20,47
167,8,27963,Chris Stroud,42.42,14,33
168,8,39324,J.J. Spaun,42.37,25,59
169,10,34363,Tyrrell Hatton,42.31,11,26
170,7,48045,Michael Gellerman,41.94,13,31
170,7,23623,Bo Van Pelt,41.94,13,31
172,7,28252,Seamus Power,41.67,5,12
173,11,46046,Scottie Scheffler,41.38,36,87
174,7,33410,Andrew Landry,41.27,26,63
175,7,22056,Cameron Percy,40.63,13,32
176,7,35450,Patrick Cantlay,40.48,17,42
177,8,33413,Ben Martin,40.00,8,20
178,8,26329,Louis Oosthuizen,39.39,13,33
179,8,25900,Lucas Glover,38.46,20,52
180,8,49766,Hank Lebioda,37.50,18,48
181,8,49964,Aaron Wise,37.14,13,35
182,8,27095,Nick Watney,36.59,15,41
183,8,47504,Sam Burns,36.54,19,52
184,12,30925,Dustin Johnson,36.11,13,36
184,8,39953,Chase Seiffert,36.11,13,36
186,7,52375,Doug Ghim,35.14,13,37
187,7,40009,Dominic Bozzelli,34.38,11,32
188,7,25572,Graeme McDowell,34.04,16,47
189,8,29908,C.T. Pan,32.65,16,49
190,8,40042,Tyler McCumber,32.35,11,34
191,8,56762,Will Gordon,31.25,5,16
192,8,28307,Matt Every,26.83,11,41
193,8,34431,Robert Streb,21.43,9,42
