RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,01329,Brad Faxon,27.42,62,17
2,0,26420,Richard Johnson,22.22,63,14
2,0,01928,Corey Pavin,22.22,90,20
4,0,01361,Dan Forsman,21.31,61,13
5,0,20628,Arron Oberholser,20.31,64,13
6,0,10585,Scott McCarron,20.29,69,14
7,0,20121,Todd Fischer,20.00,100,20
8,0,10201,Matt Gogel,19.74,76,15
9,0,23541,Ben Crane,19.48,77,15
10,0,06599,John Elliott,19.05,63,12
11,0,22548,Patrick Sheehan,18.60,129,24
12,0,08931,Glen Day,18.48,92,17
13,0,01761,Len Mattiace,18.39,87,16
14,0,11032,Frank Lickliter II,18.37,98,18
15,0,01810,Phil Mickelson,18.33,60,11
16,0,12510,Chad Campbell,18.28,93,17
17,0,22371,Aaron Baddeley,17.98,89,16
18,0,24925,Jonathan Byrd,17.89,123,22
19,0,20157,Retief Goosen,17.54,57,10
20,0,24361,Pat Perez,17.28,81,14
21,0,20634,Peter Lonard,16.87,83,14
22,0,10423,Mike Weir,16.67,48,8
23,0,08793,Tiger Woods,16.46,79,13
24,0,06527,Steve Stricker,16.13,62,10
25,0,01577,Lee Janzen,16.07,56,9
26,0,12662,Thomas Levet,15.91,44,7
27,0,23325,Vaughn Taylor,15.67,134,21
28,0,01219,John Cook,15.58,77,12
29,0,20850,Daniel Chopra,15.53,103,16
30,0,01320,Bob Estes,15.46,97,15
31,0,20098,Stuart Appleby,15.38,91,14
31,0,01487,Jeff Hart,15.38,65,10
31,0,24781,Hunter Mahan,15.38,130,20
34,0,07457,Steve Flesch,15.28,72,11
35,0,26679,Kevin Stadler,15.24,105,16
36,0,24138,Ian Poulter,15.22,46,7
37,0,20663,Brenden Pappas,15.15,66,10
38,0,01941,Tom Pernice Jr.,15.13,119,18
39,0,24357,K.J. Choi,15.07,73,11
40,0,23540,Jason Allred,15.00,80,12
40,0,20623,Gavin Coles,15.00,80,12
40,0,02206,David Toms,15.00,100,15
43,0,01723,Andrew Magee,14.86,74,11
44,0,08123,Jeff Brehaut,14.81,81,12
45,0,21731,Freddie Jacobson,14.75,61,9
46,0,02223,Bob Tway,14.74,95,14
47,0,02106,Chris Smith,14.66,116,17
48,0,01127,Danny Briggs,14.61,89,13
49,0,01157,Tom Byrum,14.52,124,18
50,0,19824,Craig Barlow,14.43,97,14
50,0,23788,D.J. Trahan,14.43,97,14
52,0,01707,Steve Lowery,14.42,104,15
53,0,10885,Robert Allenby,14.29,112,16
