RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,01361,Dan Forsman,1.75,40,7
2,0,12662,Thomas Levet,1.72,29,5
3,0,06373,José María Olazábal,1.54,39,6
4,0,20623,Gavin Coles,1.41,64,9
5,0,10733,Kent Jones,1.33,75,10
6,0,01810,Phil Mickelson,1.32,38,5
7,0,06515,Shaun Micheel,1.30,54,7
7,0,20396,Lee Westwood,1.30,23,3
9,0,06527,Steve Stricker,1.25,48,6
10,0,21731,Freddie Jacobson,1.22,41,5
11,0,26679,Kevin Stadler,1.19,67,8
12,0,24138,Ian Poulter,1.18,34,4
12,0,20160,Charlie Wi,1.18,51,6
14,0,06575,Dudley Hart,1.15,52,6
15,0,24781,Hunter Mahan,1.14,70,8
16,0,25240,D.A. Points,1.13,62,7
17,0,21407,Arjun Atwal,1.11,54,6
17,0,21951,Joey Snyder III,1.11,90,10
19,0,22046,Geoff Ogilvy,1.09,55,6
20,0,20628,Arron Oberholser,1.08,37,4
21,0,01388,Robert Gamez,1.06,66,7
21,0,12782,Tim Herron,1.06,85,9
21,0,02101,Joey Sindelar,1.06,85,9
24,0,23349,Charles Warren,1.01,69,7
25,0,01139,Olin Browne,.99,71,7
26,0,20378,Mathias Grönberg,.98,41,4
27,0,24604,Hunter Haas,.97,72,7
28,0,23036,Chris Anderson,.95,42,4
28,0,12660,Jesper Parnevik,.95,42,4
30,0,20498,Briny Baird,.94,85,8
30,0,21753,Brian Davis,.94,53,5
32,0,24925,Jonathan Byrd,.93,75,7
32,0,23108,Matt Kuchar,.93,43,4
34,0,20572,Rod Pampling,.91,55,5
34,0,02246,Duffy Waldorf,.91,66,6
36,0,01577,Lee Janzen,.89,45,4
36,0,01685,J.L. Lewis,.89,56,5
36,0,22295,Darron Stiles,.89,56,5
39,0,01473,Todd Hamilton,.88,68,6
39,0,10425,Jay Williamson,.88,34,3
41,0,20229,Stewart Cink,.87,46,4
41,0,24980,Scott Gutschewski,.87,69,6
43,0,21878,Mark Wilson,.86,58,5
44,0,23063,Scott Hend,.85,47,4
45,0,08123,Jeff Brehaut,.84,83,7
46,0,25396,Kevin Na,.83,72,6
46,0,01945,Kenny Perry,.83,36,3
48,0,02104,Jeff Sluman,.82,85,7
49,0,23541,Ben Crane,.81,62,5
49,0,20433,Mark Hensby,.81,37,3
51,0,01707,Steve Lowery,.80,75,6
51,0,23623,Bo Van Pelt,.80,88,7
53,0,01948,Tim Petrovic,.79,63,5
53,0,22293,Heath Slocum,.79,76,6
55,0,01157,Tom Byrum,.78,64,5
55,0,23353,J.J. Henry,.78,90,7
55,0,20474,Phillip Price,.78,51,4
58,0,06197,Michael Allen,.77,65,5
58,0,25847,Rob Rashell,.77,52,4
60,0,07867,Woody Austin,.75,80,6
61,0,01142,Bart Bryant,.74,81,6
61,0,06034,Marco Dawson,.74,68,5
61,0,19846,Brian Gay,.74,81,6
61,0,21498,Hideto Tanihara,.74,27,2
65,0,21633,Steve Allan,.73,82,6
65,0,23540,Jason Allred,.73,55,4
65,0,08931,Glen Day,.73,55,4
68,0,07223,Brian Bateman,.71,70,5
68,0,07457,Steve Flesch,.71,70,5
68,0,01706,Davis Love III,.71,56,4
68,0,21959,Ted Purdy,.71,85,6
72,0,01599,Steve Jones,.70,43,3
72,0,01619,Skip Kendall,.70,57,4
72,0,24140,Sean O'Hair,.70,71,5
72,0,06567,Vijay Singh,.70,71,5
76,0,01553,John Huston,.69,58,4
77,0,19824,Craig Barlow,.68,59,4
77,0,01226,Fred Couples,.68,44,3
77,0,20502,Michael Long,.68,44,3
77,0,10585,Scott McCarron,.68,59,4
77,0,20663,Brenden Pappas,.68,44,3
82,0,12602,Dean Wilson,.67,75,5
83,0,20850,Daniel Chopra,.66,76,5
83,0,02223,Bob Tway,.66,61,4
85,0,08545,Glen Hnatiuk,.65,46,3
85,0,23725,Brendan Jones,.65,62,4
85,0,01887,Mark O'Meara,.65,46,3
85,0,24361,Pat Perez,.65,46,3
85,0,01941,Tom Pernice Jr.,.65,62,4
85,0,24502,Adam Scott,.65,46,3
91,0,06573,Brandt Jobe,.64,78,5
91,0,01927,Dennis Paulson,.64,47,3
93,0,06004,Stephen Ames,.63,48,3
93,0,01329,Brad Faxon,.63,48,3
93,0,21350,Ryuji Imada,.63,48,3
96,0,07749,Brett Quigley,.62,65,4
96,0,23788,D.J. Trahan,.62,65,4
98,0,10117,Bob Heintz,.61,33,2
98,0,10860,Justin Leonard,.61,49,3
98,0,11032,Frank Lickliter II,.61,66,4
101,0,02239,Scott Verplank,.60,50,3
102,0,23135,Tim Clark,.59,51,3
102,0,01724,Jeff Maggert,.59,51,3
102,0,02214,Kirk Triplett,.59,51,3
105,0,08075,Jerry Kelly,.58,69,4
105,0,20382,Stephen Leaney,.58,69,4
105,0,21949,Joe Ogilvie,.58,52,3
108,0,01313,Steve Elkington,.57,53,3
108,0,01797,Rocco Mediate,.57,53,3
108,0,20691,Greg Owen,.57,53,3
108,0,26287,Roland Thatcher,.57,53,3
112,0,23614,Rich Beem,.56,36,2
112,0,21961,Charles Howell III,.56,54,3
112,0,20127,Chris Riley,.56,36,2
115,0,22371,Aaron Baddeley,.55,55,3
116,0,12652,Cameron Beckman,.54,56,3
116,0,02106,Chris Smith,.54,92,5
118,0,24024,Zach Johnson,.53,75,4
118,0,01766,Billy Mayfair,.53,95,5
120,0,20121,Todd Fischer,.52,58,3
121,0,25900,Lucas Glover,.51,59,3
121,0,21806,Paul Gow,.51,59,3
121,0,01761,Len Mattiace,.51,59,3
124,0,06599,John Elliott,.50,40,2
125,0,20645,John Senden,.49,82,4
125,0,10423,Mike Weir,.49,41,2
127,0,01161,Mark Calcavecchia,.48,62,3
127,0,08725,Tom Gillis,.48,63,3
127,0,23322,Brett Wetterich,.48,42,2
130,0,01249,John Daly,.47,43,2
130,0,19881,Robert Damron,.47,64,3
132,0,08993,Franklin Langham,.46,65,3
132,0,08385,Omar Uresti,.46,65,3
134,0,12826,Paul Claxton,.45,67,3
134,0,12645,Brent Geiberger,.45,67,3
134,0,26758,David Hearn,.45,67,3
137,0,10885,Robert Allenby,.44,68,3
137,0,23983,Luke Donald,.44,45,2
137,0,20548,Hidemichi Tanaka,.44,68,3
140,0,20098,Stuart Appleby,.43,46,2
140,0,01042,Paul Azinger,.43,46,2
140,0,06251,Chris DiMarco,.43,46,2
140,0,20766,Padraig Harrington,.43,46,2
140,0,12680,Shigeki Maruyama,.43,70,3
145,0,20634,Peter Lonard,.42,71,3
145,0,23320,Ryan Palmer,.42,48,2
147,0,22548,Patrick Sheehan,.41,74,3
148,0,01928,Corey Pavin,.40,50,2
149,0,01035,Tommy Armour III,.39,76,3
149,0,21209,Sergio Garcia,.39,51,2
151,0,01132,Mark Brooks,.38,52,2
151,0,12510,Chad Campbell,.38,78,3
151,0,24357,K.J. Choi,.38,52,2
151,0,23409,James Driscoll,.38,53,2
151,0,01723,Andrew Magee,.38,52,2
151,0,25345,Carl Pettersson,.38,78,3
151,0,22405,Justin Rose,.38,79,3
151,0,06595,Kevin Sutherland,.38,52,2
159,0,24290,D.J. Brigman,.36,56,2
159,0,06621,Joe Durant,.36,55,2
159,0,01320,Bob Estes,.36,55,2
159,0,21805,Harrison Frazar,.36,83,3
159,0,10912,Craig Perks,.36,56,2
159,0,22913,John Rollins,.36,83,3
165,0,12454,Mario Tiziani,.35,57,2
166,0,20472,Alex Cejka,.34,58,2
166,0,19972,José Coceres,.34,58,2
166,0,23497,Tag Ridings,.34,59,2
169,0,12823,Carlos Franco,.33,60,2
170,0,10201,Matt Gogel,.32,62,2
171,0,01677,Tom Lehman,.31,32,1
172,0,24507,Jason Bohn,.30,67,2
172,0,27095,Nick Watney,.30,67,2
174,0,10809,Jim Furyk,.29,69,2
174,0,26420,Richard Johnson,.29,35,1
174,0,08793,Tiger Woods,.29,34,1
177,0,23325,Vaughn Taylor,.27,74,2
178,0,01381,Fred Funk,.26,76,2
178,0,10962,Bradley Hughes,.26,38,1
180,0,01487,Jeff Hart,.25,40,1
181,0,01418,Bill Glasson,.24,41,1
181,0,01666,Bernhard Langer,.24,42,1
183,0,20812,Tjaart van der Walt,.23,44,1
184,0,01175,Jim Carter,.22,46,1
185,0,24227,Justin Bolli,.20,49,1
185,0,01219,John Cook,.20,49,1
185,0,01823,Larry Mize,.20,49,1
188,0,01127,Danny Briggs,.19,53,1
188,0,24912,Will MacKenzie,.19,52,1
188,0,02206,David Toms,.19,53,1
191,0,01024,Billy Andrade,.18,57,1
191,0,20099,Doug Barron,.18,57,1
191,0,20094,Jonathan Kaye,.18,56,1
194,0,23552,Hank Kuehne,.17,59,1
195,0,23621,Rory Sabbatini,.16,62,1
196,0,06332,Neal Lancaster,.14,73,1
197,0,22621,Ben Curtis,.00,41
197,0,28088,Matt Davidson,.00,44
197,0,20157,Retief Goosen,.00,37
197,0,01457,Jay Haas,.00,23
197,0,08537,J.P. Hayes,.00,31
197,0,02010,Loren Roberts,.00,38
