RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,24924,Bill Haas,47.62,20,42
2,0,29725,Tony Finau,41.89,31,74
3,0,30944,Jason Kokrak,41.77,33,79
4,0,34099,Harris English,41.46,34,82
5,0,46970,Jon Rahm,41.07,23,56
6,0,21961,Charles Howell III,40.74,22,54
7,0,33404,Chris Baker,40.00,10,25
8,0,34255,Joseph Bramlett,39.58,19,48
8,0,33448,Justin Thomas,39.58,38,96
10,0,39997,Corey Conners,39.34,24,61
10,0,28089,Jason Day,39.34,24,61
12,0,35450,Patrick Cantlay,38.78,19,49
13,0,36689,Brooks Koepka,37.21,16,43
14,0,39953,Chase Seiffert,37.10,23,62
15,0,52375,Doug Ghim,36.92,24,65
16,0,32254,Xinjun Zhang,36.84,21,57
17,0,29535,Brice Garnett,36.54,19,52
18,0,39546,Keith Mitchell,36.49,27,74
19,0,25396,Kevin Na,36.46,35,96
20,0,34360,Patrick Reed,36.36,28,77
20,0,34431,Robert Streb,36.36,32,88
22,0,27330,Josh Teater,36.00,9,25
23,0,27644,Brian Harman,35.71,35,98
23,0,32333,Kevin Tway,35.71,20,56
25,0,27349,Alex Noren,35.56,32,90
26,0,45486,Joaquin Niemann,35.42,34,96
27,0,27064,Jhonattan Vegas,35.38,23,65
28,0,26300,Matt Jones,35.34,41,116
29,0,37455,Si Woo Kim,35.06,27,77
30,0,32839,Hideki Matsuyama,35.00,28,80
30,0,27214,Kevin Streelman,35.00,35,100
32,0,34256,Andrew Putnam,34.78,32,92
33,0,35532,Tom Hoge,34.72,25,72
34,0,34174,John Huh,34.69,17,49
35,0,32662,Michael Gligic,34.38,22,64
36,0,27141,J.B. Holmes,34.25,25,73
36,0,46442,Maverick McNealy,34.25,25,73
38,0,24361,Pat Perez,34.18,27,79
39,0,33419,Cameron Tringale,34.15,28,82
40,0,37189,Harold Varner III,34.09,30,88
41,0,40026,Daniel Berger,33.90,20,59
42,0,34098,Russell Henley,33.87,21,62
43,0,34046,Jordan Spieth,33.70,31,92
44,0,32448,James Hahn,33.33,16,48
44,0,47347,Adam Schenk,33.33,21,63
46,0,32640,Troy Merritt,32.94,28,85
47,0,27942,Rob Oppenheim,32.86,23,70
47,0,29908,C.T. Pan,32.86,23,70
49,0,33486,Roger Sloan,32.79,20,61
50,0,27770,Camilo Villegas,32.47,25,77
51,0,35506,Mackenzie Hughes,32.43,36,111
52,0,30911,Tommy Fleetwood,32.39,23,71
53,0,33413,Ben Martin,32.14,9,28
53,0,40006,Erik van Rooyen,32.14,27,84
55,0,19846,Brian Gay,32.04,33,103
56,0,26329,Louis Oosthuizen,31.94,23,72
57,0,48045,Michael Gellerman,31.82,7,22
58,0,29926,Danny Lee,31.75,20,63
59,0,33204,Shane Lowry,31.65,25,79
60,0,35310,Lanto Griffin,31.25,30,96
61,0,36699,Patrick Rodgers,31.18,29,93
62,0,34076,Joel Dahmen,31.15,19,61
63,0,26331,Charl Schwartzel,30.95,26,84
64,0,32139,Danny Willett,30.77,12,39
65,0,47483,Will Zalatoris,30.51,18,59
66,0,29221,Webb Simpson,30.36,17,56
67,0,49964,Aaron Wise,30.30,20,66
68,0,34563,Chesson Hadley,30.26,23,76
69,0,30925,Dustin Johnson,30.14,22,73
69,0,33122,Russell Knox,30.14,22,73
69,0,46046,Scottie Scheffler,30.14,22,73
72,0,47993,Denny McCarthy,29.91,32,107
73,0,28237,Rory McIlroy,29.87,23,77
74,0,24781,Hunter Mahan,29.79,14,47
75,0,32791,K.H. Lee,29.76,25,84
76,0,30927,Brendon Todd,29.73,22,74
77,0,39971,Sungjae Im,29.59,29,98
78,0,27556,Ted Potter Jr.,29.49,23,78
