RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,33419,Cameron Tringale,66.67,108,162
2,0,45526,Abraham Ancer,66.29,118,178
3,0,25686,Jason Dufner,66.28,114,172
4,0,25364,Paul Casey,65.77,73,111
5,0,34098,Russell Henley,65.16,101,155
6,0,35450,Patrick Cantlay,65.10,97,149
7,0,49766,Hank Lebioda,65.03,93,143
8,0,40026,Daniel Berger,64.58,93,144
9,0,33404,Chris Baker,64.49,69,107
10,0,39953,Chase Seiffert,64.38,94,146
11,0,47483,Will Zalatoris,64.15,102,159
12,0,35891,Cameron Smith,64.00,80,125
13,0,24140,Sean O'Hair,63.95,55,86
13,0,26329,Louis Oosthuizen,63.95,94,147
15,0,34174,John Huh,63.81,67,105
16,0,31560,Brian Stuard,63.38,135,213
17,0,37455,Si Woo Kim,63.37,109,172
18,0,30692,Scott Stallings,63.31,107,169
19,0,34360,Patrick Reed,63.28,112,177
20,0,46970,Jon Rahm,62.83,71,113
21,0,33399,Adam Hadwin,62.63,124,198
22,0,27644,Brian Harman,62.37,121,194
23,0,33141,Keegan Bradley,62.33,91,146
24,0,30110,Kyle Stanley,62.09,113,182
25,0,25818,Scott Piercy,62.05,103,166
26,0,28252,Seamus Power,61.82,68,110
27,0,51766,Wyndham Clark,61.80,110,178
28,0,35230,Nelson Ledesma,61.68,66,107
29,0,22056,Cameron Percy,61.64,90,146
29,0,33448,Justin Thomas,61.64,98,159
31,0,24361,Pat Perez,61.54,120,195
31,0,34256,Andrew Putnam,61.54,96,156
33,0,28089,Jason Day,61.40,70,114
34,0,29908,C.T. Pan,61.24,79,129
35,0,46717,Viktor Hovland,61.04,94,154
36,0,23325,Vaughn Taylor,60.87,112,184
37,0,27649,Brandt Snedeker,60.84,87,143
38,0,30163,Henrik Norlander,60.81,90,148
39,0,48119,Ben Taylor,60.75,65,107
40,0,40006,Erik van Rooyen,60.69,88,145
41,0,22371,Aaron Baddeley,60.32,76,126
42,0,19803,Ryan Armour,60.24,100,166
43,0,30926,Chris Kirk,60.16,77,128
44,0,19846,Brian Gay,60.14,86,143
45,0,23983,Luke Donald,60.00,69,115
45,0,26331,Charl Schwartzel,60.00,93,155
45,0,27095,Nick Watney,60.00,69,115
48,0,52375,Doug Ghim,59.73,89,149
49,0,32640,Troy Merritt,59.55,131,220
50,0,33122,Russell Knox,59.51,97,163
51,0,31646,Emiliano Grillo,59.44,85,143
52,0,25396,Kevin Na,59.28,99,167
53,0,27330,Josh Teater,59.26,64,108
54,0,46435,Austin Cook,59.24,93,157
55,0,12716,Charley Hoffman,59.18,116,196
56,0,33597,Harry Higgs,59.12,107,181
56,0,30927,Brendon Todd,59.12,94,159
58,0,27942,Rob Oppenheim,59.09,104,176
59,0,33413,Ben Martin,58.95,56,95
60,0,29478,Kevin Kisner,58.87,83,141
61,0,34046,Jordan Spieth,58.76,114,194
62,0,32150,Michael Thompson,58.50,86,147
63,0,32139,Danny Willett,58.49,62,106
64,0,25900,Lucas Glover,58.38,108,185
65,0,34099,Harris English,58.33,84,144
65,0,49960,Sepp Straka,58.33,98,168
67,0,34431,Robert Streb,58.23,92,158
68,0,47959,Bryson DeChambeau,58.22,85,146
69,0,51894,Vince Whaley,58.19,103,177
70,0,27936,Martin Laird,58.09,79,136
71,0,25493,Nick Taylor,57.92,117,202
72,0,49964,Aaron Wise,57.89,77,133
73,0,39977,Max Homa,57.79,115,199
74,0,29535,Brice Garnett,57.71,101,175
75,0,26300,Matt Jones,57.65,113,196
76,0,31323,Gary Woodland,57.64,83,144
77,0,32448,James Hahn,57.63,68,118
78,0,27770,Camilo Villegas,57.61,106,184
79,0,29268,Bronson Burgoon,57.58,76,132
80,0,23623,Bo Van Pelt,57.52,88,153
81,0,39997,Corey Conners,57.39,101,176
82,0,21209,Sergio Garcia,57.38,70,122
83,0,39971,Sungjae Im,57.35,121,211
84,0,23320,Ryan Palmer,57.24,87,152
84,0,53165,Doc Redman,57.24,83,145
86,0,32839,Hideki Matsuyama,57.23,99,173
87,0,35310,Lanto Griffin,57.14,104,182
88,0,24138,Ian Poulter,56.88,62,109
89,0,32757,Patton Kizzire,56.86,116,204
90,0,48081,Xander Schauffele,56.78,67,118
90,0,47347,Adam Schenk,56.78,113,199
92,0,27129,Luke List,56.74,101,178
93,0,26499,Rafa Cabrera Bello,56.58,86,152
94,0,35449,Adam Long,56.52,117,207
95,0,20229,Stewart Cink,56.41,88,156
95,0,30925,Dustin Johnson,56.41,66,117
97,0,46402,Talor Gooch,56.32,107,190
98,0,29974,Branden Grace,56.28,103,183
99,0,45157,Cam Davis,56.25,117,208
99,0,45486,Joaquin Niemann,56.25,108,192
101,0,27349,Alex Noren,56.14,96,171
102,0,33490,Bo Hoag,56.08,83,148
103,0,28420,Ryan Brehm,56.06,74,132
104,0,34076,Joel Dahmen,56.00,98,175
105,0,35532,Tom Hoge,55.87,138,247
106,0,33410,Andrew Landry,55.77,87,156
106,0,32254,Xinjun Zhang,55.77,87,156
108,0,28679,Fabián Gómez,55.66,59,106
109,0,37189,Harold Varner III,55.63,79,142
110,0,33204,Shane Lowry,55.38,72,130
111,0,46442,Maverick McNealy,55.15,75,136
112,0,32662,Michael Gligic,55.09,92,167
113,0,29518,Brendan Steele,54.94,89,162
114,0,28775,Nate Lashley,54.93,78,142
115,0,21961,Charles Howell III,54.92,67,122
116,0,32102,Rickie Fowler,54.88,90,164
117,0,24357,K.J. Choi,54.84,68,124
118,0,26851,Marc Leishman,54.79,80,146
119,0,45609,Tyler Duncan,54.76,115,210
120,0,30911,Tommy Fleetwood,54.74,52,95
120,0,26758,David Hearn,54.74,75,137
122,0,36801,Mark Hubbard,54.50,115,211
123,0,24924,Bill Haas,54.41,37,68
124,0,32816,Satoshi Kodaira,54.36,81,149
125,0,39975,Michael Kim,54.34,94,173
126,0,26476,Chez Reavie,54.29,76,140
127,0,48887,Matt Wallace,54.26,51,94
128,0,32791,K.H. Lee,54.12,138,255
129,0,28237,Rory McIlroy,54.10,66,122
130,0,46550,Brandon Hagy,54.08,106,196
131,0,34255,Joseph Bramlett,54.05,80,148
131,0,40098,Matt Fitzpatrick,54.05,60,111
133,0,36699,Patrick Rodgers,54.01,128,237
134,0,33667,Carlos Ortiz,53.85,98,182
135,0,46441,Robby Shelton,53.72,101,188
136,0,22405,Justin Rose,53.61,52,97
137,0,24024,Zach Johnson,53.54,68,127
138,0,25804,Bubba Watson,53.51,61,114
139,0,29725,Tony Finau,53.50,84,157
140,0,29479,Scott Brown,53.45,93,174
141,0,50525,Collin Morikawa,53.33,72,135
142,0,33948,Byeong Hun An,53.16,101,190
143,0,40042,Tyler McCumber,53.15,76,143
144,0,27214,Kevin Streelman,53.11,94,177
145,0,33486,Roger Sloan,53.05,87,164
145,0,39324,J.J. Spaun,53.05,87,164
145,0,35617,Martin Trainer,53.05,87,164
148,0,52372,Cameron Champ,52.98,80,151
149,0,33120,Mark Anderson,52.94,63,119
