RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
1,0,25804,Bubba Watson,71.05,1887135,265616
2,0,30925,Dustin Johnson,69.98,1740266,248682
3,0,28089,Jason Day,69.65,1835483,263536
4,0,27141,J.B. Holmes,69.30,2130976,307482
5,0,36699,Patrick Rodgers,68.83,1511497,219606
6,0,36689,Brooks Koepka,68.01,2083949,306427
7,0,29725,Tony Finau,67.87,2860082,421392
8,0,12716,Charley Hoffman,67.69,2356671,348143
9,0,23320,Ryan Palmer,67.62,1721961,254639
10,0,21961,Charles Howell III,67.61,3063874,453195
11,0,30944,Jason Kokrak,67.60,2496430,369269
12,0,24502,Adam Scott,67.56,1002660,148406
13,0,33448,Justin Thomas,67.52,2963741,438960
14,0,25274,Steven Bowditch,67.40,2768836,410798
15,0,21209,Sergio Garcia,67.29,1126152,167357
16,0,25632,Jimmy Walker,67.18,2016622,300180
17,0,24781,Hunter Mahan,67.17,1995521,297066
18,0,22405,Justin Rose,67.13,1515728,225803
19,0,24358,Robert Garrigus,67.10,1688225,251609
20,0,32334,Charlie Beljan,67.08,1764502,263061
20,0,33667,Carlos Ortiz,67.08,2552172,380439
22,0,29420,Billy Horschel,66.99,2234956,333601
23,0,34098,Russell Henley,66.97,2117894,316229
24,0,37273,Derek Ernst,66.88,1960342,293093
25,0,31323,Gary Woodland,66.86,1671517,249992
26,0,01810,Phil Mickelson,66.84,1684935,252088
27,0,33141,Keegan Bradley,66.73,1962958,294152
28,0,26331,Charl Schwartzel,66.72,1270056,190343
28,0,34431,Robert Streb,66.72,2998671,449428
28,0,25493,Nick Taylor,66.72,2525109,378460
31,0,26329,Louis Oosthuizen,66.70,1439272,215798
32,0,29518,Brendan Steele,66.66,2278812,341841
33,0,33418,Shawn Stefani,66.62,2682690,402715
34,0,33461,Morgan Hoffmann,66.58,2137112,320995
34,0,34046,Jordan Spieth,66.58,2014462,302543
36,0,34360,Patrick Reed,66.55,2333484,350626
37,0,28500,Martin Flores,66.54,2451222,368408
38,0,26300,Matt Jones,66.51,2031614,305449
38,0,22056,Cameron Percy,66.51,1792287,269463
38,0,25818,Scott Piercy,66.51,2569314,386315
41,0,32839,Hideki Matsuyama,66.48,2161834,325209
41,0,20396,Lee Westwood,66.48,963827,144980
43,0,35532,Tom Hoge,66.40,2023468,304758
44,0,39977,Max Homa,66.38,1893562,285277
45,0,27214,Kevin Streelman,66.37,2207850,332648
46,0,23108,Matt Kuchar,66.36,2331037,351269
47,0,40026,Daniel Berger,66.35,2532458,381692
48,0,27936,Martin Laird,66.31,2207288,332868
49,0,27644,Brian Harman,66.30,2432041,366820
50,0,20691,Greg Owen,66.29,1218334,183788
51,0,25900,Lucas Glover,66.28,2192653,330836
52,0,30736,Oscar Fraustro,66.19,1225714,185175
52,0,26289,Boo Weekley,66.19,2048444,309500
54,0,34409,David Lingmerth,66.18,2273769,343596
54,0,33486,Roger Sloan,66.18,1235609,186718
56,0,32102,Rickie Fowler,66.16,1753335,265012
57,0,25345,Carl Pettersson,66.13,2929136,442940
58,0,20848,Ángel Cabrera,66.06,1310239,198335
58,0,27064,Jhonattan Vegas,66.06,2203670,333577
60,0,25364,Paul Casey,66.05,2004632,303515
61,0,27095,Nick Watney,66.04,2452059,371311
62,0,30692,Scott Stallings,66.02,1451776,219914
63,0,22046,Geoff Ogilvy,66.01,1063622,161131
64,0,24140,Sean O'Hair,65.97,2414901,366069
65,0,34099,Harris English,65.91,2701529,409857
66,0,01706,Davis Love III,65.87,1305518,198197
67,0,32366,Kevin Chappell,65.84,2275692,345647
68,0,34265,Will Wilcox,65.83,1265023,192151
69,0,34563,Chesson Hadley,65.82,2639203,400953
70,0,06522,Ernie Els,65.78,1159620,176276
70,0,32448,James Hahn,65.78,2380445,361879
72,0,20645,John Senden,65.77,1527765,232302
73,0,29479,Scott Brown,65.76,2457547,373710
74,0,28259,Sangmoon Bae,65.74,2691898,409500
75,0,35451,Scott Pinckney,65.73,2251603,342551
76,0,30946,Alex Prugh,65.71,2184838,332486
76,0,29221,Webb Simpson,65.71,1967674,299470
78,0,29720,Andres Gonzales,65.70,2276972,346571
78,0,29289,S.Y. Noh,65.70,1672899,254621
78,0,29476,Kyle Reifers,65.70,2429321,369769
81,0,28307,Matt Every,65.68,1713850,260922
81,0,23548,Bill Lunde,65.68,1116958,170060
83,0,25892,Steve Wheatcroft,65.65,2161749,329270
84,0,34264,Hudson Swafford,65.57,2514292,383479
85,0,27436,Graham DeLaet,65.55,1623344,247655
86,0,31557,Jim Herman,65.50,2339179,357112
86,0,26476,Chez Reavie,65.50,1519062,231914
88,0,23353,J.J. Henry,65.46,2295441,350667
89,0,31416,Derek Fathauer,65.45,1979202,302410
89,0,28475,Jeff Overton,65.45,2279047,348198
89,0,23621,Rory Sabbatini,65.45,2003318,306069
92,0,26851,Marc Leishman,65.44,1657669,253329
92,0,29223,Sam Saunders,65.44,1873125,286220
94,0,25562,Andres Romero,65.42,1612780,246526
95,0,06567,Vijay Singh,65.40,2083216,318516
96,0,27649,Brandt Snedeker,65.39,2269274,347019
97,0,23048,Eric Axley,65.37,1318022,201620
97,0,26951,Johnson Wagner,65.37,1748960,267548
99,0,20157,Retief Goosen,65.35,1748944,267640
100,0,23623,Bo Van Pelt,65.34,1922809,294279
101,0,28023,Byron Smith,65.31,1320747,202236
102,0,22892,Jason Gore,65.29,1776083,272020
102,0,24924,Bill Haas,65.29,2165289,331642
104,0,32150,Michael Thompson,65.24,2266336,347369
105,0,29478,Kevin Kisner,65.23,2831914,434172
106,0,22371,Aaron Baddeley,65.20,2004178,307387
107,0,35545,Blayne Barber,65.10,1865387,286550
108,0,20229,Stewart Cink,65.07,2001164,307559
108,0,33399,Adam Hadwin,65.07,2414173,371004
108,0,33413,Ben Martin,65.07,2359521,362608
111,0,30926,Chris Kirk,65.06,1663354,255651
111,0,34130,Sung Joon Park,65.06,1891531,290719
111,0,27770,Camilo Villegas,65.06,2288743,351778
114,0,20766,Padraig Harrington,65.05,1472641,226385
115,0,29535,Brice Garnett,65.03,1924743,295960
116,0,28486,Michael Putnam,64.98,2007194,308915
116,0,34358,Jonathan Randolph,64.98,1682466,258932
118,0,24024,Zach Johnson,64.94,2149624,330994
119,0,35541,John Peterson,64.93,2277989,350818
120,0,29425,Andrew Svoboda,64.91,2110571,325140
121,0,25369,Jamie Donaldson,64.90,964376,148592
121,0,25834,Daniel Summerhays,64.90,2662853,410298
123,0,25191,Gonzalo Fernandez-Castaño,64.89,1890205,291315
124,0,27895,Jonas Blixt,64.85,1558804,240364
125,0,23638,Brendon de Jonge,64.84,2739746,422513
126,0,24494,Erik Compton,64.77,2064325,318735
126,0,21528,Henrik Stenson,64.77,1300242,200749
128,0,30852,Ryo Ishikawa,64.73,2245522,346883
129,0,28679,Fabián Gómez,64.70,2092776,323440
129,0,33122,Russell Knox,64.70,2582490,399172
129,0,28780,Nicholas Thompson,64.70,2088058,322739
132,0,25686,Jason Dufner,64.66,1423999,220235
133,0,27933,John Merrick,64.64,1721165,266256
134,0,27466,Spencer Levin,64.62,2490865,385483
135,0,20593,Greg Chalmers,64.61,1052045,162835
136,0,32640,Troy Merritt,64.54,2413150,373900
137,0,29926,Danny Lee,64.48,2973264,461103
138,0,32200,Roberto Castro,64.46,1099536,170581
139,0,35539,Luke Guthrie,64.43,2018834,313338
140,0,37454,Whee Kim,64.40,1679696,260839
141,0,24361,Pat Perez,64.38,2440660,379078
141,0,31193,Jim Renner,64.38,1680637,261055
143,0,24507,Jason Bohn,64.36,2559020,397641
144,0,24138,Ian Poulter,64.28,1414342,220024
145,0,31202,William McGirt,64.26,2885955,449123
146,0,20472,Alex Cejka,64.11,2310000,360330
146,0,36801,Mark Hubbard,64.11,1813981,282964
148,0,24925,Jonathan Byrd,64.09,1514639,236316
148,0,20104,Ken Duke,64.09,2313523,360966
150,0,28132,Tyrone Van Aswegen,64.07,1249323,194980
151,0,26596,Ryan Moore,64.05,1778172,277633
152,0,27963,Chris Stroud,64.02,2005528,313269
153,0,12510,Chad Campbell,64.01,2713728,423974
154,0,30927,Brendon Todd,64.00,2265727,354013
155,0,26758,David Hearn,63.99,2468184,385735
156,0,10809,Jim Furyk,63.96,1487989,232634
157,0,21878,Mark Wilson,63.93,2396357,374815
158,0,08075,Jerry Kelly,63.92,1946644,304536
159,0,34261,Scott Langley,63.90,2336666,365682
160,0,10885,Robert Allenby,63.89,1525775,238804
161,0,25349,Tim Wilkinson,63.88,1714308,268355
162,0,20771,Steven Alker,63.85,1492301,233723
163,0,33419,Cameron Tringale,63.82,2287620,358432
164,0,25396,Kevin Na,63.80,2102138,329495
165,0,25198,Francesco Molinari,63.73,1250879,196269
166,0,24490,George McNeill,63.66,2633658,413675
167,0,24846,Ricky Barnes,63.60,1846745,290372
168,0,25720,Chad Collins,63.45,1856298,292566
169,0,21753,Brian Davis,63.41,2086892,329103
169,0,30711,Colt Knost,63.41,2171906,342544
169,0,22293,Heath Slocum,63.41,1141851,180067
172,0,31560,Brian Stuard,63.37,2314078,365184
173,0,23800,Bryce Molder,63.28,2253925,356178
174,0,34256,Andrew Putnam,63.17,1551542,245619
175,0,25240,D.A. Points,63.05,1655050,262515
176,0,40058,Zac Blair,62.98,2583351,410201
177,0,34174,John Huh,62.96,2564167,407261
178,0,23983,Luke Donald,62.93,1592383,253045
179,0,34262,Jon Curran,62.82,1892191,301204
180,0,24357,K.J. Choi,62.78,1624245,258705
181,0,02206,David Toms,62.69,1576710,251495
182,0,23541,Ben Crane,62.66,1509991,240965
183,0,29222,Billy Hurley III,62.49,1811186,289840
184,0,10860,Justin Leonard,62.18,1575626,253399
