RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,25804,Bubba Watson,60.03,473,788,-0.268
2,0,30925,Dustin Johnson,58.07,439,756,-0.189
3,0,28089,Jason Day,55.24,443,802,-0.244
4,0,27141,J.B. Holmes,54.74,508,928,-0.193
5,0,36699,Patrick Rodgers,53.58,344,642,-0.145
6,0,24502,Adam Scott,47.76,213,446,-0.197
7,0,29725,Tony Finau,47.35,608,1284,-0.194
8,0,32334,Charlie Beljan,47.17,375,795,-0.091
9,0,36689,Brooks Koepka,46.15,420,910,-0.221
10,0,30944,Jason Kokrak,44.97,501,1114,-0.174
11,0,21961,Charles Howell III,43.48,600,1380,-0.162
12,0,33448,Justin Thomas,41.33,553,1338,-0.269
13,0,31323,Gary Woodland,40.72,307,754,-0.166
14,0,25274,Steven Bowditch,40.23,496,1233,-0.175
15,0,29518,Brendan Steele,39.64,421,1062,-0.192
16,0,23320,Ryan Palmer,39.12,295,754,-0.180
17,0,24358,Robert Garrigus,38.35,293,764,-0.031
18,0,22405,Justin Rose,38.30,262,684,-0.233
19,0,33667,Carlos Ortiz,38.29,443,1157,-0.233
20,0,20848,Ángel Cabrera,37.67,223,592,-0.126
21,0,33141,Keegan Bradley,36.58,327,894,-0.208
22,0,12716,Charley Hoffman,36.56,389,1064,-0.131
23,0,25632,Jimmy Walker,35.56,320,900,-0.131
24,0,27064,Jhonattan Vegas,35.42,356,1005,-0.191
25,0,40026,Daniel Berger,35.38,410,1159,-0.185
26,0,26331,Charl Schwartzel,34.84,200,574,-0.165
27,0,28500,Martin Flores,33.94,374,1102,-0.131
28,0,21209,Sergio Garcia,33.93,171,504,-0.164
29,0,24781,Hunter Mahan,33.81,309,914,-0.207
30,0,25818,Scott Piercy,33.71,391,1160,-0.164
31,0,01810,Phil Mickelson,33.07,254,768,-0.169
32,0,34098,Russell Henley,32.59,307,942,-0.117
33,0,26300,Matt Jones,32.55,306,940,-0.209
34,0,33461,Morgan Hoffmann,32.47,313,964,-0.185
34,0,26329,Louis Oosthuizen,32.47,213,656,-0.136
36,0,34099,Harris English,32.22,395,1226,-0.213
37,0,32102,Rickie Fowler,32.08,256,798,-0.145
38,0,34431,Robert Streb,32.05,432,1348,-0.190
39,0,37273,Derek Ernst,31.78,279,878,-0.118
39,0,30692,Scott Stallings,31.78,218,686,-0.151
41,0,33486,Roger Sloan,31.48,176,559,-0.085
42,0,32839,Hideki Matsuyama,31.40,309,984,-0.230
43,0,20396,Lee Westwood,31.08,138,444,-0.196
44,0,25900,Lucas Glover,30.44,305,1002,-0.184
45,0,29289,S.Y. Noh,30.39,231,760,-0.169
46,0,33418,Shawn Stefani,30.18,370,1226,-0.243
47,0,39977,Max Homa,29.83,258,865,-0.105
48,0,27936,Martin Laird,29.72,302,1016,-0.179
49,0,22371,Aaron Baddeley,29.55,273,924,-0.216
50,0,20157,Retief Goosen,29.26,244,834,-0.111
51,0,29420,Billy Horschel,29.20,299,1024,-0.151
52,0,27095,Nick Watney,28.99,327,1128,-0.162
53,0,25364,Paul Casey,28.60,252,881,-0.187
54,0,25562,Andres Romero,28.46,214,752,-0.215
55,0,20691,Greg Owen,28.44,159,559,-0.107
56,0,34264,Hudson Swafford,28.30,328,1159,-0.213
57,0,24140,Sean O'Hair,28.28,319,1128,-0.138
58,0,34265,Will Wilcox,28.25,161,570,-0.143
59,0,29720,Andres Gonzales,28.14,298,1059,-0.208
59,0,22046,Geoff Ogilvy,28.14,139,494,-0.101
61,0,25493,Nick Taylor,28.08,326,1161,-0.144
62,0,35532,Tom Hoge,28.05,255,909,-0.208
63,0,32448,James Hahn,27.98,305,1090,-0.170
63,0,26851,Marc Leishman,27.98,211,754,-0.166
65,0,32366,Kevin Chappell,27.86,292,1048,-0.185
66,0,34360,Patrick Reed,27.68,294,1062,-0.170
67,0,27436,Graham DeLaet,27.59,208,754,-0.216
68,0,30946,Alex Prugh,27.49,276,1004,-0.210
69,0,29223,Sam Saunders,26.91,236,877,-0.203
70,0,34046,Jordan Spieth,26.52,244,920,-0.213
71,0,22056,Cameron Percy,26.26,213,811,-0.235
72,0,27770,Camilo Villegas,26.25,273,1040,-0.220
73,0,25345,Carl Pettersson,25.84,346,1339,-0.191
74,0,26289,Boo Weekley,25.59,239,934,-0.280
75,0,21528,Henrik Stenson,25.49,156,612,-0.308
76,0,26951,Johnson Wagner,25.31,202,798,-0.139
77,0,23353,J.J. Henry,25.28,268,1060,-0.209
78,0,01706,Davis Love III,25.00,147,588,-0.136
79,0,06522,Ernie Els,24.82,135,544,-0.096
80,0,20229,Stewart Cink,24.81,228,919,-0.241
81,0,28259,Sangmoon Bae,24.43,301,1232,-0.156
82,0,34563,Chesson Hadley,24.26,302,1245,-0.245
83,0,28307,Matt Every,24.17,190,786,-0.074
84,0,25369,Jamie Donaldson,23.99,107,446,-0.065
85,0,31557,Jim Herman,23.96,258,1077,-0.221
86,0,27214,Kevin Streelman,23.53,240,1020,-0.163
87,0,32150,Michael Thompson,23.38,245,1048,-0.180
88,0,30736,Oscar Fraustro,23.16,129,557,-0.194
89,0,28486,Michael Putnam,22.94,217,946,-0.078
90,0,28023,Byron Smith,22.80,137,601,-0.168
91,0,35451,Scott Pinckney,22.58,233,1032,-0.197
92,0,27644,Brian Harman,22.39,245,1094,-0.298
93,0,20645,John Senden,22.35,160,716,-0.200
94,0,25191,Gonzalo Fernandez-Castaño,22.32,196,878,-0.148
95,0,23108,Matt Kuchar,22.12,238,1076,-0.256
96,0,20766,Padraig Harrington,22.08,151,684,-0.073
97,0,31416,Derek Fathauer,21.61,199,921,-0.181
98,0,34409,David Lingmerth,21.47,222,1034,-0.140
99,0,28475,Jeff Overton,21.07,220,1044,-0.218
100,0,25892,Steve Wheatcroft,20.92,210,1004,-0.200
101,0,22892,Jason Gore,20.84,169,811,-0.189
102,0,30852,Ryo Ishikawa,20.82,218,1047,-0.202
103,0,06567,Vijay Singh,20.79,200,962,-0.205
104,0,29425,Andrew Svoboda,20.55,201,978,-0.184
105,0,33413,Ben Martin,19.50,211,1082,-0.166
106,0,35545,Blayne Barber,19.48,171,878,-0.170
107,0,24924,Bill Haas,19.46,193,992,-0.109
108,0,29479,Scott Brown,19.36,219,1131,-0.146
109,0,23621,Rory Sabbatini,19.35,178,920,-0.275
110,0,23548,Bill Lunde,19.32,97,502,-0.082
111,0,34358,Jonathan Randolph,19.21,150,781,-0.320
