RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRVS - OVERALL,RELATIVE TO PAR
54,0,25834,Daniel Summerhays,28.71,58,202,-0.07
55,0,30926,Chris Kirk,28.26,39,138,+0.08
56,0,28307,Matt Every,28.23,35,124,-0.06
57,0,28679,Fabián Gómez,28.05,46,164,+0.04
58,0,20645,John Senden,27.34,35,128,+0.23
59,0,29535,Brice Garnett,27.33,41,150,-0.07
60,0,27649,Brandt Snedeker,27.27,48,176,-0.04
61,0,35545,Blayne Barber,27.03,40,148,-0.08
62,0,29476,Kyle Reifers,26.97,48,178,+0.04
63,0,31193,Jim Renner,26.15,34,130,+0.09
64,0,23048,Eric Axley,25.93,28,108,+0.04
65,0,28475,Jeff Overton,25.88,44,170,+0.02
66,0,25686,Jason Dufner,25.81,32,124,-0.28
67,0,29479,Scott Brown,25.53,48,188,-0.06
68,0,28132,Tyrone Van Aswegen,25.47,27,106,E
69,0,24846,Ricky Barnes,25.34,37,146,+0.03
70,0,25892,Steve Wheatcroft,25.31,41,162,-0.07
71,0,10885,Robert Allenby,25.00,27,108,+0.19
72,0,26951,Johnson Wagner,24.63,33,134,+0.03
73,0,20691,Greg Owen,24.55,27,110,E
74,0,06522,Ernie Els,24.53,26,106,-0.04
75,0,24490,George McNeill,24.19,45,186,+0.04
76,0,27644,Brian Harman,24.14,42,174,+0.10
77,0,27895,Jonas Blixt,23.81,30,126,+0.17
78,0,23108,Matt Kuchar,23.63,43,182,-0.12
79,0,21528,Henrik Stenson,23.21,26,112,-0.12
80,0,29221,Webb Simpson,23.08,36,156,-0.08
81,0,28780,Nicholas Thompson,22.78,36,158,+0.19
82,0,30736,Oscar Fraustro,22.64,24,106,+0.25
83,0,28259,Sangmoon Bae,22.58,42,186,+0.19
84,0,23353,J.J. Henry,22.47,40,178,+0.03
85,0,31416,Derek Fathauer,22.37,34,152,-0.03
86,0,27214,Kevin Streelman,22.29,37,166,-0.22
87,0,29478,Kevin Kisner,22.12,46,208,-0.02
88,0,31557,Jim Herman,22.09,38,172,-0.21
89,0,06567,Vijay Singh,22.00,33,150,+0.06
90,0,33399,Adam Hadwin,21.67,39,180,+0.10
91,0,23621,Rory Sabbatini,21.62,32,148,+0.09
92,0,28486,Michael Putnam,21.52,34,158,-0.12
93,0,29425,Andrew Svoboda,21.43,33,154,+0.24
94,0,35539,Luke Guthrie,21.33,32,150,-0.09
95,0,29289,S.Y. Noh,21.31,26,122,+0.08
96,0,22046,Geoff Ogilvy,21.28,20,94,+0.20
97,0,23548,Bill Lunde,21.11,19,90,+0.05
98,0,27770,Camilo Villegas,20.48,34,166,+0.18
99,0,34046,Jordan Spieth,20.37,33,162,-0.15
100,0,34563,Chesson Hadley,20.10,39,194,+0.05
101,0,34409,David Lingmerth,20.00,34,170,-0.18
101,0,35451,Scott Pinckney,20.00,34,170,-0.15
101,0,25562,Andres Romero,20.00,26,130,+0.35
104,0,24494,Erik Compton,19.88,33,166,+0.12
105,0,32150,Michael Thompson,19.87,31,156,-0.13
106,0,26289,Boo Weekley,19.86,29,146,-0.24
107,0,24925,Jonathan Byrd,19.83,23,116,-0.09
108,0,22892,Jason Gore,19.72,28,142,E
109,0,25191,Gonzalo Fernandez-Castaño,19.59,29,148,E
110,0,34360,Patrick Reed,19.57,36,184,-0.11
111,0,32366,Kevin Chappell,19.51,32,164,+0.16
111,0,24924,Bill Haas,19.51,32,164,-0.09
113,0,20766,Padraig Harrington,19.17,23,120,+0.17
114,0,25493,Nick Taylor,18.68,34,182,E
115,0,32839,Hideki Matsuyama,18.67,31,166,+0.06
116,0,25369,Jamie Donaldson,18.60,16,86,-0.13
117,0,20157,Retief Goosen,18.49,27,146,+0.07
118,0,01706,Davis Love III,18.09,17,94,+0.18
118,0,33418,Shawn Stefani,18.09,34,188,-0.06
120,0,33486,Roger Sloan,17.65,18,102,+0.44
121,0,24781,Hunter Mahan,17.53,27,154,+0.22
122,0,30692,Scott Stallings,17.31,18,104,-0.28
123,0,30852,Ryo Ishikawa,17.26,29,168,+0.17
124,0,20229,Stewart Cink,17.12,25,146,+0.04
125,0,34265,Will Wilcox,17.02,16,94,+0.06
126,0,26329,Louis Oosthuizen,16.95,20,118,+0.10
127,0,32102,Rickie Fowler,16.91,23,136,-0.04
128,0,34431,Robert Streb,16.82,37,220,E
129,0,25345,Carl Pettersson,16.50,34,206,+0.03
130,0,27095,Nick Watney,16.48,29,176,+0.10
131,0,22056,Cameron Percy,16.42,22,134,+0.09
132,0,23623,Bo Van Pelt,16.23,25,154,-0.08
133,0,35532,Tom Hoge,16.03,25,156,+0.32
134,0,26300,Matt Jones,16.00,24,150,-0.13
135,0,12716,Charley Hoffman,15.93,29,182,-0.10
136,0,30946,Alex Prugh,15.82,25,158,+0.08
136,0,25632,Jimmy Walker,15.82,25,158,-0.08
138,0,28023,Byron Smith,15.74,17,108,+0.24
139,0,24140,Sean O'Hair,15.70,27,172,+0.22
140,0,37273,Derek Ernst,15.44,21,136,+0.29
141,0,27064,Jhonattan Vegas,15.19,24,158,+0.04
142,0,20848,Ángel Cabrera,15.09,16,106,+0.19
143,0,20396,Lee Westwood,14.77,13,88,+0.31
144,0,26851,Marc Leishman,14.75,18,122,+0.06
145,0,29223,Sam Saunders,14.74,23,156,-0.13
146,0,29720,Andres Gonzales,14.71,25,170,+0.04
147,0,29420,Billy Horschel,14.20,25,176,-0.04
148,0,26331,Charl Schwartzel,14.15,15,106,+0.33
149,0,34264,Hudson Swafford,14.13,26,184,-0.12
150,0,25900,Lucas Glover,13.92,22,158,+0.05
151,0,25818,Scott Piercy,13.89,25,180,-0.16
152,0,32448,James Hahn,13.79,24,174,+0.17
153,0,34098,Russell Henley,13.64,21,154,-0.33
154,0,33667,Carlos Ortiz,13.33,24,180,-0.13
155,0,25274,Steven Bowditch,13.02,25,192,+0.16
156,0,22371,Aaron Baddeley,13.01,19,146,E
156,0,39977,Max Homa,13.01,19,146,-0.21
158,0,27436,Graham DeLaet,12.90,16,124,+0.19
159,0,25364,Paul Casey,12.82,20,156,-0.10
160,0,34099,Harris English,12.12,24,198,+0.29
161,0,21209,Sergio Garcia,11.46,11,96,-0.09
162,0,33461,Morgan Hoffmann,11.25,18,160,-0.11
163,0,40026,Daniel Berger,10.64,20,188,E
164,0,29518,Brendan Steele,10.24,17,166,+0.18
165,0,30944,Jason Kokrak,10.23,18,176,+0.33
166,0,01810,Phil Mickelson,10.00,14,140,-0.07
167,0,27936,Martin Laird,9.87,15,152,-0.20
168,0,28500,Martin Flores,9.66,17,176,-0.12
169,0,33448,Justin Thomas,8.74,18,206,E
170,0,31323,Gary Woodland,8.73,11,126,+0.27
171,0,25804,Bubba Watson,8.59,11,128,+0.18
172,0,22405,Justin Rose,8.06,10,124,-0.10
173,0,24502,Adam Scott,7.95,7,88,+0.29
174,0,24358,Robert Garrigus,7.81,10,128,-0.10
175,0,21961,Charles Howell III,7.21,15,208,+0.27
176,0,23320,Ryan Palmer,7.14,10,140,+0.40
177,0,29725,Tony Finau,6.80,14,206,+0.29
178,0,36699,Patrick Rodgers,6.73,7,104,-0.14
179,0,32334,Charlie Beljan,6.72,9,134,E
180,0,33141,Keegan Bradley,6.49,10,154,+0.30
181,0,36689,Brooks Koepka,6.41,10,156,-0.10
182,0,28089,Jason Day,6.25,9,144,+0.11
183,0,27141,J.B. Holmes,5.84,9,154,+0.22
184,0,30925,Dustin Johnson,5.07,7,138,+0.29
