RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,23548,Bill Lunde,39.44,198,502,-0.020
2,0,24924,Bill Haas,39.21,389,992,-0.087
3,0,30736,Oscar Fraustro,39.14,218,557,E
4,0,22056,Cameron Percy,38.72,314,811,+0.003
5,0,34409,David Lingmerth,38.39,397,1034,-0.101
6,0,27649,Brandt Snedeker,37.51,392,1045,-0.145
7,0,25369,Jamie Donaldson,37.44,167,446,-0.048
8,0,25493,Nick Taylor,37.21,432,1161,-0.032
9,0,34130,Sung Joon Park,37.10,325,876,-0.046
10,0,06567,Vijay Singh,36.90,355,962,-0.039
11,0,29476,Kyle Reifers,36.71,410,1117,-0.061
12,0,27214,Kevin Streelman,36.67,374,1020,-0.083
13,0,34046,Jordan Spieth,36.63,337,920,-0.154
14,0,35545,Blayne Barber,36.45,320,878,-0.078
15,0,27895,Jonas Blixt,36.28,263,725,-0.008
16,0,26289,Boo Weekley,36.19,338,934,-0.086
17,0,29425,Andrew Svoboda,36.09,353,978,+0.014
18,0,25892,Steve Wheatcroft,36.06,362,1004,-0.055
19,0,25345,Carl Pettersson,36.00,482,1339,-0.104
20,0,27644,Brian Harman,35.83,392,1094,-0.077
21,0,24925,Jonathan Byrd,35.81,255,712,-0.153
22,0,29479,Scott Brown,35.63,403,1131,-0.084
23,0,20593,Greg Chalmers,35.60,178,500,-0.073
24,0,25900,Lucas Glover,35.43,355,1002,-0.020
25,0,29420,Billy Horschel,35.35,362,1024,-0.091
26,0,23108,Matt Kuchar,35.32,380,1076,-0.095
27,0,35541,John Peterson,35.26,378,1072,-0.108
28,0,23623,Bo Van Pelt,35.17,319,907,-0.100
29,0,30946,Alex Prugh,35.16,353,1004,-0.034
30,0,22892,Jason Gore,35.14,285,811,-0.032
31,0,33399,Adam Hadwin,35.11,396,1128,-0.093
32,0,34360,Patrick Reed,35.03,372,1062,-0.118
33,0,28679,Fabián Gómez,34.96,337,964,-0.006
34,0,26476,Chez Reavie,34.86,243,697,-0.074
35,0,35539,Luke Guthrie,34.85,330,947,-0.091
36,0,35532,Tom Hoge,34.76,316,909,-0.089
37,0,31416,Derek Fathauer,34.74,320,921,-0.059
38,0,34563,Chesson Hadley,34.70,432,1245,-0.016
39,0,32200,Roberto Castro,34.66,174,502,-0.023
40,0,33418,Shawn Stefani,34.58,424,1226,-0.061
41,0,06522,Ernie Els,34.56,188,544,-0.128
42,0,24494,Erik Compton,34.53,337,976,-0.086
43,0,29478,Kevin Kisner,34.40,451,1311,-0.093
44,0,23621,Rory Sabbatini,34.35,316,920,-0.146
45,0,35451,Scott Pinckney,34.30,354,1032,-0.088
46,0,33461,Morgan Hoffmann,34.23,330,964,-0.106
47,0,28500,Martin Flores,34.21,377,1102,-0.101
47,0,34265,Will Wilcox,34.21,195,570,-0.164
49,0,34098,Russell Henley,34.18,322,942,-0.034
50,0,28307,Matt Every,34.10,268,786,+0.019
51,0,32102,Rickie Fowler,34.09,272,798,-0.114
51,0,28780,Nicholas Thompson,34.09,332,974,-0.003
53,0,29221,Webb Simpson,34.00,304,894,-0.138
54,0,29223,Sam Saunders,33.98,298,877,-0.037
55,0,32448,James Hahn,33.94,370,1090,-0.070
56,0,32640,Troy Merritt,33.80,386,1142,-0.065
57,0,01810,Phil Mickelson,33.72,259,768,-0.066
58,0,20645,John Senden,33.66,241,716,-0.041
59,0,23638,Brendon de Jonge,33.62,431,1282,-0.074
59,0,27933,John Merrick,33.62,272,809,-0.044
61,0,39977,Max Homa,33.53,290,865,-0.017
62,0,30852,Ryo Ishikawa,33.52,351,1047,-0.088
63,0,29926,Danny Lee,33.50,467,1394,-0.161
64,0,32150,Michael Thompson,33.49,351,1048,-0.085
65,0,37454,Whee Kim,33.46,262,783,-0.034
66,0,28259,Sangmoon Bae,33.44,412,1232,-0.046
67,0,20691,Greg Owen,33.27,186,559,-0.097
68,0,22046,Geoff Ogilvy,33.20,164,494,-0.018
69,0,24361,Pat Perez,33.19,385,1160,-0.101
70,0,29720,Andres Gonzales,33.14,351,1059,+0.023
71,0,25562,Andres Romero,32.98,248,752,E
72,0,23048,Eric Axley,32.95,198,601,-0.056
72,0,31193,Jim Renner,32.95,258,783,-0.058
72,0,28023,Byron Smith,32.95,198,601,+0.010
75,0,32366,Kevin Chappell,32.82,344,1048,-0.076
75,0,24781,Hunter Mahan,32.82,300,914,-0.060
77,0,34358,Jonathan Randolph,32.78,256,781,-0.051
78,0,33122,Russell Knox,32.73,397,1213,-0.166
79,0,33486,Roger Sloan,32.56,182,559,+0.016
80,0,20157,Retief Goosen,32.49,271,834,E
81,0,33667,Carlos Ortiz,32.41,375,1157,-0.024
82,0,27963,Chris Stroud,32.39,308,951,-0.068
83,0,26300,Matt Jones,32.34,304,940,-0.056
84,0,20396,Lee Westwood,32.21,143,444,-0.056
85,0,28475,Jeff Overton,32.18,336,1044,-0.071
86,0,31557,Jim Herman,32.13,346,1077,-0.038
87,0,32839,Hideki Matsuyama,32.11,316,984,-0.120
88,0,27936,Martin Laird,32.09,326,1016,-0.043
89,0,12510,Chad Campbell,32.07,407,1269,-0.101
90,0,27770,Camilo Villegas,32.02,333,1040,-0.045
91,0,25191,Gonzalo Fernandez-Castaño,31.89,280,878,-0.018
92,0,28486,Michael Putnam,31.82,301,946,-0.063
93,0,10885,Robert Allenby,31.74,226,712,-0.013
94,0,26329,Louis Oosthuizen,31.71,208,656,-0.115
95,0,28132,Tyrone Van Aswegen,31.69,186,587,-0.097
96,0,25364,Paul Casey,31.56,278,881,-0.173
96,0,23320,Ryan Palmer,31.56,238,754,-0.013
98,0,21209,Sergio Garcia,31.55,159,504,-0.075
