RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,20378,Mathias Grönberg,65.44,89,136
2,0,06527,Steve Stricker,65.19,103,158
3,0,01139,Olin Browne,64.32,119,185
4,0,01381,Fred Funk,63.82,127,199
5,0,12823,Carlos Franco,61.90,91,147
6,0,12782,Tim Herron,61.76,105,170
7,0,10809,Jim Furyk,61.65,82,133
8,0,19846,Brian Gay,61.54,144,234
9,0,25396,Kevin Na,61.03,130,213
10,0,06373,José María Olazábal,60.64,57,94
11,0,20098,Stuart Appleby,60.49,98,162
12,0,06621,Joe Durant,60.48,75,124
13,0,24502,Adam Scott,60.47,78,129
14,0,01666,Bernhard Langer,60.38,64,106
15,0,06595,Kevin Sutherland,60.34,105,174
16,0,01941,Tom Pernice Jr.,59.92,145,242
17,0,01810,Phil Mickelson,59.69,77,129
18,0,08793,Tiger Woods,59.68,74,124
19,0,01948,Tim Petrovic,59.42,123,207
20,0,25345,Carl Pettersson,59.19,132,223
21,0,21731,Freddie Jacobson,59.18,87,147
22,0,08537,J.P. Hayes,59.12,81,137
23,0,06573,Brandt Jobe,59.09,117,198
24,0,01577,Lee Janzen,58.90,86,146
25,0,20628,Arron Oberholser,58.82,70,119
26,0,06575,Dudley Hart,58.78,87,148
27,0,10117,Bob Heintz,58.72,101,172
28,0,21878,Mark Wilson,58.71,91,155
29,0,01361,Dan Forsman,58.65,61,104
30,0,23108,Matt Kuchar,58.57,82,140
31,0,20474,Phillip Price,58.44,90,154
32,0,01418,Bill Glasson,58.42,59,101
33,0,21407,Arjun Atwal,58.39,87,149
34,0,02010,Loren Roberts,58.25,60,103
35,0,06332,Neal Lancaster,58.14,125,215
36,0,23135,Tim Clark,57.89,110,190
37,0,01320,Bob Estes,57.86,92,159
38,0,08075,Jerry Kelly,57.79,115,199
39,0,19972,José Coceres,57.76,67,116
40,0,01175,Jim Carter,57.72,86,149
41,0,01823,Larry Mize,57.69,75,130
42,0,20850,Daniel Chopra,57.49,142,247
43,0,01797,Rocco Mediate,57.34,82,143
44,0,12510,Chad Campbell,57.23,95,166
45,0,12680,Shigeki Maruyama,57.14,124,217
45,0,02214,Kirk Triplett,57.14,60,105
47,0,24361,Pat Perez,56.83,129,227
48,0,23623,Bo Van Pelt,56.81,121,213
49,0,01928,Corey Pavin,56.77,88,155
50,0,20623,Gavin Coles,56.73,97,171
51,0,01761,Len Mattiace,56.47,131,232
52,0,06004,Stephen Ames,56.36,93,165
52,0,01766,Billy Mayfair,56.36,124,220
54,0,20498,Briny Baird,56.22,104,185
55,0,06567,Vijay Singh,56.16,114,203
56,0,23983,Luke Donald,56.10,46,82
57,0,22371,Aaron Baddeley,56.08,143,255
58,0,21805,Harrison Frazar,56.02,121,216
59,0,20121,Todd Fischer,55.94,146,261
60,0,23621,Rory Sabbatini,55.91,104,186
61,0,22405,Justin Rose,55.72,112,201
62,0,22293,Heath Slocum,55.67,113,203
63,0,22046,Geoff Ogilvy,55.62,94,169
63,0,23322,Brett Wetterich,55.62,94,169
65,0,08931,Glen Day,55.61,114,205
66,0,20396,Lee Westwood,55.56,45,81
67,0,21949,Joe Ogilvie,55.51,131,236
68,0,28088,Matt Davidson,55.47,71,128
69,0,27095,Nick Watney,55.46,127,229
70,0,23541,Ben Crane,55.45,112,202
71,0,01157,Tom Byrum,55.43,97,175
72,0,01313,Steve Elkington,55.37,67,121
73,0,08385,Omar Uresti,55.26,84,152
74,0,01887,Mark O'Meara,55.19,85,154
75,0,01706,Davis Love III,55.13,86,156
76,0,02223,Bob Tway,55.04,71,129
77,0,21350,Ryuji Imada,54.90,84,153
77,0,20382,Stephen Leaney,54.90,112,204
79,0,24290,D.J. Brigman,54.89,73,133
79,0,21806,Paul Gow,54.89,101,184
81,0,22621,Ben Curtis,54.76,69,126
81,0,23409,James Driscoll,54.76,92,168
83,0,01487,Jeff Hart,54.69,70,128
84,0,02239,Scott Verplank,54.66,88,161
85,0,10201,Matt Gogel,54.50,103,189
85,0,12660,Jesper Parnevik,54.50,103,189
87,0,06251,Chris DiMarco,54.49,85,156
87,0,24024,Zach Johnson,54.49,97,178
89,0,02101,Joey Sindelar,54.41,111,204
90,0,01945,Kenny Perry,54.40,68,125
91,0,20229,Stewart Cink,54.39,93,171
92,0,21753,Brian Davis,54.36,81,149
93,0,26287,Roland Thatcher,54.30,82,151
94,0,20127,Chris Riley,54.14,72,133
95,0,11032,Frank Lickliter II,54.11,112,207
96,0,23725,Brendan Jones,53.93,96,178
97,0,21961,Charles Howell III,53.85,91,169
98,0,10423,Mike Weir,53.79,71,132
99,0,01035,Tommy Armour III,53.72,101,188
100,0,20094,Jonathan Kaye,53.64,81,151
101,0,01685,J.L. Lewis,53.61,104,194
102,0,20766,Padraig Harrington,53.57,60,112
103,0,07867,Woody Austin,53.49,115,215
104,0,01024,Billy Andrade,53.43,109,204
105,0,06034,Marco Dawson,53.33,96,180
105,0,02104,Jeff Sluman,53.33,96,180
107,0,10425,Jay Williamson,53.27,57,107
108,0,01132,Mark Brooks,53.26,98,184
109,0,10962,Bradley Hughes,53.00,53,100
110,0,24604,Hunter Haas,52.76,86,163
111,0,23325,Vaughn Taylor,52.63,120,228
112,0,07457,Steve Flesch,52.57,92,175
113,0,01723,Andrew Magee,52.55,103,196
113,0,22295,Darron Stiles,52.55,72,137
115,0,01473,Todd Hamilton,52.54,93,177
116,0,25847,Rob Rashell,52.20,95,182
117,0,22548,Patrick Sheehan,52.06,139,267
118,0,12454,Mario Tiziani,52.05,76,146
119,0,21959,Ted Purdy,51.91,136,262
120,0,01142,Bart Bryant,51.90,82,158
121,0,24507,Jason Bohn,51.89,96,185
122,0,08993,Franklin Langham,51.83,99,191
123,0,24912,Will MacKenzie,51.72,90,174
124,0,25900,Lucas Glover,51.56,99,192
125,0,26420,Richard Johnson,51.47,70,136
126,0,10860,Justin Leonard,51.45,71,138
126,0,02206,David Toms,51.45,71,138
128,0,21209,Sergio Garcia,51.38,56,109
129,0,01161,Mark Calcavecchia,51.35,95,185
130,0,01042,Paul Azinger,51.33,77,150
131,0,10885,Robert Allenby,51.32,78,152
132,0,20099,Doug Barron,51.30,79,154
133,0,26758,David Hearn,51.20,64,125
133,0,23353,J.J. Henry,51.20,85,166
135,0,01677,Tom Lehman,50.91,56,110
136,0,24781,Hunter Mahan,50.90,113,222
137,0,24357,K.J. Choi,50.78,65,128
138,0,01553,John Huston,50.74,103,203
139,0,10585,Scott McCarron,50.68,75,148
140,0,06515,Shaun Micheel,50.63,80,158
141,0,07749,Brett Quigley,50.57,89,176
141,0,20645,John Senden,50.57,89,176
143,0,19881,Robert Damron,50.26,97,193
143,0,20548,Hidemichi Tanaka,50.26,98,195
145,0,01457,Jay Haas,50.00,45,90
145,0,20634,Peter Lonard,50.00,82,164
145,0,24140,Sean O'Hair,50.00,100,200
145,0,20691,Greg Owen,50.00,74,148
145,0,23320,Ryan Palmer,50.00,105,210
145,0,23497,Tag Ridings,50.00,109,218
151,0,06197,Michael Allen,49.75,101,203
152,0,01388,Robert Gamez,49.74,95,191
153,0,02246,Duffy Waldorf,49.71,87,175
154,0,12826,Paul Claxton,49.70,83,167
155,0,20572,Rod Pampling,49.67,75,151
156,0,23540,Jason Allred,49.57,114,230
157,0,01599,Steve Jones,49.54,54,109
158,0,12602,Dean Wilson,49.50,99,200
159,0,22913,John Rollins,49.46,92,186
160,0,23349,Charles Warren,49.20,92,187
161,0,01724,Jeff Maggert,49.18,60,122
162,0,20160,Charlie Wi,49.17,89,181
163,0,20663,Brenden Pappas,49.11,55,112
164,0,20157,Retief Goosen,49.09,54,110
165,0,20472,Alex Cejka,48.95,93,190
166,0,08123,Jeff Brehaut,48.85,64,131
167,0,01249,John Daly,48.82,83,170
168,0,01707,Steve Lowery,48.78,100,205
169,0,20502,Michael Long,48.68,74,152
170,0,21633,Steve Allan,48.67,110,226
170,0,01927,Dennis Paulson,48.67,73,150
172,0,01619,Skip Kendall,48.66,91,187
173,0,01329,Brad Faxon,48.55,67,138
174,0,23552,Hank Kuehne,48.50,97,200
175,0,20433,Mark Hensby,48.32,72,149
176,0,23036,Chris Anderson,48.15,65,135
176,0,12652,Cameron Beckman,48.15,91,189
178,0,01219,John Cook,48.13,77,160
179,0,10733,Kent Jones,47.93,104,217
180,0,07223,Brian Bateman,47.81,109,228
181,0,19824,Craig Barlow,47.67,82,172
182,0,12662,Thomas Levet,47.42,46,97
183,0,24925,Jonathan Byrd,47.37,99,209
184,0,01127,Danny Briggs,47.27,78,165
185,0,24227,Justin Bolli,47.16,83,176
186,0,12645,Brent Geiberger,47.15,58,123
187,0,21498,Hideto Tanihara,46.36,51,110
188,0,21951,Joey Snyder III,46.19,97,210
189,0,24980,Scott Gutschewski,45.96,74,161
190,0,20812,Tjaart van der Walt,45.83,55,120
191,0,06599,John Elliott,45.71,64,140
191,0,24138,Ian Poulter,45.71,48,105
193,0,25240,D.A. Points,45.67,95,208
194,0,23614,Rich Beem,45.45,60,132
195,0,08545,Glen Hnatiuk,45.26,43,95
196,0,01226,Fred Couples,44.64,50,112
196,0,08725,Tom Gillis,44.64,75,168
198,0,23788,D.J. Trahan,43.36,62,143
199,0,26679,Kevin Stadler,43.19,92,213
200,0,23063,Scott Hend,42.37,75,177
201,0,02106,Chris Smith,40.12,69,172
202,0,10912,Craig Perks,31.06,50,161
