RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
120,0,21959,Ted Purdy,27.27,3,11
120,0,20812,Tjaart van der Walt,27.27,3,11
124,0,07867,Woody Austin,26.67,4,15
124,0,01381,Fred Funk,26.67,4,15
124,0,12680,Shigeki Maruyama,26.67,4,15
124,0,23349,Charles Warren,26.67,4,15
124,0,23322,Brett Wetterich,26.67,4,15
129,0,08725,Tom Gillis,26.09,6,23
130,0,01127,Danny Briggs,25.00,3,12
130,0,20623,Gavin Coles,25.00,2,8
130,0,19846,Brian Gay,25.00,3,12
130,0,20766,Padraig Harrington,25.00,1,4
130,0,23353,J.J. Henry,25.00,3,12
130,0,12662,Thomas Levet,25.00,1,4
130,0,24361,Pat Perez,25.00,2,8
130,0,25240,D.A. Points,25.00,3,12
130,0,26287,Roland Thatcher,25.00,3,12
139,0,02101,Joey Sindelar,23.81,5,21
140,0,10885,Robert Allenby,23.08,3,13
140,0,01553,John Huston,23.08,3,13
140,0,22548,Patrick Sheehan,23.08,3,13
143,0,01707,Steve Lowery,22.73,5,22
144,0,01042,Paul Azinger,22.22,2,9
144,0,01175,Jim Carter,22.22,4,18
144,0,23541,Ben Crane,22.22,2,9
144,0,01418,Bill Glasson,22.22,2,9
144,0,01685,J.L. Lewis,22.22,2,9
144,0,11032,Frank Lickliter II,22.22,4,18
144,0,10585,Scott McCarron,22.22,2,9
144,0,26679,Kevin Stadler,22.22,2,9
144,0,02239,Scott Verplank,22.22,2,9
153,0,20121,Todd Fischer,21.43,3,14
153,0,01941,Tom Pernice Jr.,21.43,3,14
155,0,20099,Doug Barron,20.00,2,10
155,0,01142,Bart Bryant,20.00,3,15
155,0,06034,Marco Dawson,20.00,3,15
158,0,12826,Paul Claxton,19.05,4,21
159,0,23036,Chris Anderson,18.18,2,11
159,0,20498,Briny Baird,18.18,2,11
159,0,07457,Steve Flesch,18.18,2,11
159,0,01388,Robert Gamez,18.18,2,11
159,0,08537,J.P. Hayes,18.18,2,11
159,0,01666,Bernhard Langer,18.18,2,11
165,0,20474,Phillip Price,16.67,1,6
165,0,06595,Kevin Sutherland,16.67,2,12
165,0,20548,Hidemichi Tanaka,16.67,2,12
168,0,12660,Jesper Parnevik,15.79,3,19
169,0,01723,Andrew Magee,15.38,2,13
170,0,26420,Richard Johnson,14.29,1,7
170,0,23108,Matt Kuchar,14.29,1,7
170,0,01724,Jeff Maggert,14.29,2,14
170,0,10912,Craig Perks,14.29,1,7
170,0,01945,Kenny Perry,14.29,1,7
170,0,22295,Darron Stiles,14.29,1,7
170,0,12454,Mario Tiziani,14.29,1,7
177,0,01599,Steve Jones,13.33,2,15
178,0,01320,Bob Estes,12.50,1,8
178,0,01361,Dan Forsman,12.50,1,8
180,0,12510,Chad Campbell,11.11,1,9
180,0,20433,Mark Hensby,11.11,1,9
180,0,10860,Justin Leonard,11.11,1,9
180,0,01810,Phil Mickelson,11.11,1,9
184,0,01132,Mark Brooks,10.00,1,10
184,0,01249,John Daly,10.00,1,10
184,0,01313,Steve Elkington,10.00,1,10
184,0,20634,Peter Lonard,10.00,1,10
184,0,01823,Larry Mize,10.00,1,10
184,0,25847,Rob Rashell,10.00,1,10
184,0,22913,John Rollins,10.00,1,10
191,0,10962,Bradley Hughes,9.09,1,11
192,0,23552,Hank Kuehne,7.69,1,13
193,0,22293,Heath Slocum,7.14,1,14
194,0,01139,Olin Browne,.00,0,3
194,0,24357,K.J. Choi,.00,0,8
194,0,01219,John Cook,.00,0,5
194,0,20157,Retief Goosen,.00,0,5
194,0,20378,Mathias Grönberg,.00,0,9
194,0,26758,David Hearn,.00,0,10
194,0,20382,Stephen Leaney,.00,0,9
194,0,01928,Corey Pavin,.00,0,9
194,0,21498,Hideto Tanihara,.00,0,5
