RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,02239,Scott Verplank,46.56,176,378
2,0,01549,Mike Hulbert,45.63,115,252
3,0,20094,Jonathan Kaye,45.37,98,216
4,0,20098,Stuart Appleby,43.94,87,198
4,0,01302,R.W. Eaks,43.94,87,198
6,0,01960,Don Pooley,43.89,79,180
7,0,10860,Justin Leonard,43.69,173,396
8,0,10569,Mike Brisky,43.65,110,252
9,0,07101,Dave Stockton Jr.,43.52,94,216
10,0,06270,Bobby Gage,43.33,39,90
11,0,06613,Tommy Tolles,43.25,109,252
12,0,01604,Steve Jurgensen,43.21,70,162
12,0,08993,Franklin Langham,43.21,140,324
14,0,01619,Skip Kendall,43.00,178,414
15,0,06012,Greg Kraft,42.90,139,324
16,0,01096,Phil Blackmar,42.46,107,252
17,0,07707,Mike Small,42.36,61,144
18,0,19881,Robert Damron,42.28,137,324
19,0,01887,Mark O'Meara,42.22,114,270
20,0,06064,Jeff Gallagher,41.67,135,324
20,0,20154,Guy Hill,41.67,75,180
20,0,07753,Kevin Wentworth,41.67,90,216
23,0,08339,Spike McRoy,41.45,97,234
24,0,02131,Mike Springer,41.39,149,360
25,0,02010,Loren Roberts,41.36,134,324
26,0,12755,Vance Veazey,41.27,52,126
27,0,21007,Gabriel Hjertstedt,41.20,89,216
27,0,10457,Frank Nobilo,41.20,89,216
29,0,06004,Stephen Ames,41.11,74,180
30,0,01132,Mark Brooks,41.05,133,324
31,0,01226,Fred Couples,40.97,118,288
31,0,01249,John Daly,40.97,118,288
33,0,01133,Billy Ray Brown,40.74,66,162
33,0,01607,Brian Kamm,40.74,66,162
33,0,01724,Jeff Maggert,40.74,132,324
33,0,10213,Dicky Pride,40.74,44,108
37,0,01685,J.L. Lewis,40.63,117,288
37,0,02246,Duffy Waldorf,40.63,117,288
39,0,01063,Ben Bates,40.48,153,378
39,0,08931,Glen Day,40.48,153,378
39,0,01891,David Ogrin,40.48,153,378
42,0,01381,Fred Funk,40.44,182,450
43,0,02279,Mark Wiebe,40.37,109,270
44,0,01457,Jay Haas,40.28,116,288
45,0,20229,Stewart Cink,40.15,159,396
46,0,01378,David Frost,40.08,101,252
47,0,01068,Andy Bean,40.00,36,90
47,0,01353,Bruce Fleisher,40.00,108,270
49,0,02214,Kirk Triplett,39.87,122,306
50,0,01706,Davis Love III,39.81,129,324
51,0,01569,Peter Jacobsen,39.74,93,234
52,0,01219,John Cook,39.72,143,360
53,0,10423,Mike Weir,39.68,100,252
54,0,01376,Bob Friend,39.63,107,270
55,0,01761,Len Mattiace,39.61,164,414
56,0,01323,Brad Fabel,39.58,114,288
56,0,10809,Jim Furyk,39.58,171,432
58,0,06078,Esteban Toledo,39.51,128,324
59,0,01331,Rick Fehr,39.39,78,198
59,0,01414,Bob Gilder,39.39,78,198
59,0,01928,Corey Pavin,39.39,78,198
62,0,20099,Doug Barron,39.24,113,288
63,0,02106,Chris Smith,39.22,120,306
64,0,06251,Chris DiMarco,39.20,127,324
65,0,01203,Russ Cochran,39.18,134,342
66,0,01014,Fulton Allem,38.89,70,180
66,0,01191,Barry Cheesman,38.89,112,288
66,0,12645,Brent Geiberger,38.89,126,324
66,0,06643,Paul Goydos,38.89,140,360
66,0,08537,J.P. Hayes,38.89,91,234
66,0,07235,John Morse,38.89,49,126
66,0,02133,Craig Stadler,38.89,98,252
66,0,02267,D.A. Weibring,38.89,84,216
