RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1,0,12645,Brent Geiberger,19
2,0,01331,Rick Fehr,13
3,0,10885,Robert Allenby,12
3,0,07457,Steve Flesch,12
5,0,01185,Brandel Chamblee,10
5,0,07763,Doug Dunakey,10
7,0,19881,Robert Damron,9
7,0,01313,Steve Elkington,9
7,0,02101,Joey Sindelar,9
10,0,06515,Shaun Micheel,8
10,0,12660,Jesper Parnevik,8
12,0,01685,J.L. Lewis,7
12,0,01941,Tom Pernice Jr.,7
12,0,07749,Brett Quigley,7
15,0,20099,Doug Barron,6
15,0,08337,Mike Heinen,6
15,0,01599,Steve Jones,6
15,0,01797,Rocco Mediate,6
15,0,01975,Tom Purtzer,6
15,0,08375,Paul Stankowski,6
15,0,02170,Hal Sutton,6
22,0,01024,Billy Andrade,5
22,0,01457,Jay Haas,5
22,0,01514,Eduardo Herrera,5
22,0,08547,John Maginnes,5
22,0,01891,David Ogrin,5
22,0,01926,Steve Pate,5
22,0,01945,Kenny Perry,5
29,0,07867,Woody Austin,4
29,0,01063,Ben Bates,4
29,0,07003,David Berganio Jr.,4
29,0,10569,Mike Brisky,4
29,0,20997,Keoke Cotner,4
29,0,06034,Marco Dawson,4
29,0,01282,Trevor Dodds,4
29,0,21729,Christopher Hanell,4
29,0,01510,Nolan Henke,4
29,0,08545,Glen Hnatiuk,4
29,0,06315,Pete Jordan,4
29,0,01622,Jeff Kern,4
29,0,01748,Doug Martin,4
29,0,06613,Tommy Tolles,4
29,0,02218,Ted Tryba,4
29,0,02226,Tray Tyner,4
29,0,02322,Richard Zokol,4
46,0,07137,Ashley Chinner,3
46,0,21584,Richie Coughlan,3
46,0,09011,David Duval,3
46,0,01418,Bill Glasson,3
46,0,01533,P.H. Horgan III,3
46,0,20083,John Johnson,3
46,0,21949,Joe Ogilvie,3
46,0,06731,Jeff Roth,3
46,0,02223,Bob Tway,3
55,0,20051,Joe Acosta Jr.,2
55,0,01042,Paul Azinger,2
55,0,10193,Don Berry,2
55,0,06014,Eric Booker,2
55,0,10537,Brian Conser,2
55,0,10909,Rett Crowder,2
55,0,06064,Jeff Gallagher,2
55,0,01443,Hubert Green,2
55,0,22752,Greg Gregory,2
55,0,06617,Brian Henninger,2
55,0,01553,John Huston,2
55,0,01624,Darrell Kestner,2
55,0,08993,Franklin Langham,2
55,0,01706,Davis Love III,2
55,0,01810,Phil Mickelson,2
55,0,02007,Larry Rinker,2
55,0,02021,Joe Root,2
55,0,06401,Marty Schiene,2
55,0,06078,Esteban Toledo,2
55,0,02279,Mark Wiebe,2
55,0,08793,Tiger Woods,2
