RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
182,0,07547,Craig Kanada,296,113,183
183,0,01378,David Frost,298,150,148
183,0,02007,Larry Rinker,298,181,117
185,0,02239,Scott Verplank,299,154,145
186,0,01307,Joel Edwards,300,167,133
187,0,02131,Mike Springer,302,118,184
188,0,01549,Mike Hulbert,303,129,174
188,0,02099,Scott Simpson,303,150,153
190,0,06577,John Wilson,304,128,176
191,0,02100,Tim Simpson,317,168,149
192,0,01887,Mark O'Meara,322,153,169
193,0,01011,Rafael Alarcon,329,170,159
194,0,01329,Brad Faxon,331,165,166
195,0,01072,Chip Beck,364,169,195
